	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
ENSDARG00000001971	5.121593824	4.784564168	4.771101808	4.951679554	4.427519565	4.258238415	4.142161425	4.62508167	4.340903836	5.118722575	5.017529551	4.154534342	4.108665772	5.011559446	4.804587903
ENSDARG00000001975	9.575115372	9.281096684	8.978829201	9.442817236	9.407481475	9.210021739	9.684405575	9.54654928	9.057819141	9.653911657	9.330022649	8.759161816	9.792633744	9.354262296	8.843443447
ENSDARG00000001976	8.151667999	8.369032589	8.467373647	8.352470761	8.713995372	8.527023562	8.342213959	8.675200728	8.304667094	8.2404881	8.562168421	8.28045655	8.270666645	8.500146216	8.355379548
ENSDARG00000001993	7.955331968	7.833646593	7.154116437	7.671047992	8.713995372	7.565801393	7.733713943	7.843123916	7.706322331	7.683102697	7.798926928	7.974111134	7.008856082	8.552251447	8.150628557
ENSDARG00000001994	11.89724996	12.8236771	12.83289844	12.29364707	12.50799649	12.72263727	12.09453844	12.50799649	12.57283427	11.89724996	12.54575451	12.51906534	11.4834094	12.66859277	12.27703232
ENSDARG00000001999	7.381972196	7.864988154	7.94715877	7.620805638	7.57015755	7.895806189	7.219571049	7.532801273	7.811647487	7.606456422	7.855957637	7.591303733	7.262313724	7.541650772	7.829645213
ENSDARG00000002002	7.693174616	6.970219111	7.188600638	7.395437703	7.532801273	7.286916754	7.545463886	7.368054387	7.539173498	7.929614202	7.295315159	7.078988285	7.817501542	7.428589303	7.118267709
ENSDARG00000002013	7.78155586	7.916949215	7.450667247	7.660427626	7.743649075	7.640425259	7.980202508	8.028063308	7.594442871	7.89152648	7.733713943	7.541650772	7.671047992	7.974111134	7.673420263
ENSDARG00000002016	8.75588487	8.461213097	8.557419179	8.67972477	8.403328855	8.493224897	8.542679447	8.371463373	8.470849132	8.631556187	8.452290562	8.375219722	8.694355618	8.346410707	8.443278224
ENSDARG00000002020	7.974111134	8.303224419	8.536220835	8.268973318	8.475487043	8.341079917	8.223668997	8.192371145	8.381461352	8.253009539	8.480965468	8.439742927	8.246700571	8.325156124	8.477479098
ENSDARG00000002021	9.359884817	9.246436158	9.212391877	9.424655179	9.400188814	9.397130099	9.400188814	9.337856526	9.275704941	9.459529229	9.184814363	9.607055802	9.248525271	9.210938301	9.439740988
ENSDARG00000002026	6.31989581	7.36747673	7.117937193	6.54197762	6.790358548	7.003365805	6.452434414	7.156641758	6.646185761	6.656609517	7.396751487	7.065480751	6.095379494	7.053384211	6.814733558
ENSDARG00000002031	8.273129468	8.614010025	8.824715808	8.216707598	8.323211553	8.661302293	8.421314876	8.387499679	8.562610512	8.268734362	8.359054995	8.619730462	8.032459049	8.536220835	8.6314531
ENSDARG00000002037	7.768928584	7.767136446	7.910712822	7.941321114	7.646547115	8.040841793	7.694036996	7.83717996	8.192371145	7.740193848	7.740379166	7.933173655	7.919409985	7.804912418	8.050146916
ENSDARG00000002060	5.121593824	5.129726525	4.62508167	4.89800534	4.332438978	5.028358747	4.027196006	4.103168294	4.999855834	4.574910482	5.373261661	4.846114214	4.108665772	4.736117449	5.375423093
ENSDARG00000002071	9.459797487	9.756212213	9.403760872	9.146981849	9.528057227	9.340336749	9.635430347	9.66629532	9.360688778	9.436410036	9.698103627	9.558322109	9.416516728	9.575338016	9.494494986
ENSDARG00000002077	7.060681731	6.970219111	6.790793753	7.066971939	6.508106423	6.866928716	6.542880722	6.75629491	6.868679222	6.563065001	6.702757573	6.735460105	7.135125467	6.416525302	6.851462291
ENSDARG00000002084	10.76836085	10.76625372	10.51773966	10.40318701	10.66795571	10.44886875	10.75022383	10.65996984	10.60349454	10.74572119	10.83442884	10.73009092	10.56837703	10.58477963	10.79423444
ENSDARG00000002127	9.619080398	9.945890226	9.959876231	9.633772982	9.741169274	9.79931734	9.66629532	9.730350755	9.812965726	9.605167735	9.88249383	9.733704523	9.579856331	9.832439509	9.794702446
ENSDARG00000002131	9.783346804	10.55181436	10.40782186	10.15001184	10.31280805	10.31760341	10.22517691	10.54687619	10.36263037	10.09518006	10.51101217	10.53837438	9.972134555	10.3639278	10.26707909
ENSDARG00000002165	7.58755952	7.297394884	7.252281153	7.514928472	7.491986045	7.295315159	7.800070978	7.358093779	7.195075672	7.864515526	7.539173498	7.245884267	7.888882422	7.467902746	7.538426843
ENSDARG00000002167	7.933173655	8.424312367	8.362523813	7.980202508	8.285042689	8.191741936	8.156797684	8.473748312	8.288082971	8.018751308	8.286762906	8.357948904	7.71174119	8.351221129	8.037152583
ENSDARG00000002168	9.502014644	9.401624146	9.641105807	9.494076078	9.34343552	9.661282209	9.307639017	9.418040773	9.509738142	9.380501904	9.325559177	9.428213759	9.387853016	9.461355891	9.448746814
ENSDARG00000002172	7.68437217	7.80053674	7.832004963	7.740564483	8.049599988	7.931901073	7.881188764	7.655195438	7.736238607	7.354470764	7.610515722	7.841635331	7.432721031	7.997992791	8.027204391
ENSDARG00000002174	7.356948283	6.858010976	7.125072291	7.019735168	7.178974223	7.093091688	7.087237115	6.947689233	7.094241178	6.894027222	6.78629502	7.016391686	7.391252972	7.12296905	7.223469787
ENSDARG00000002184	9.06621187	9.072275731	9.140458927	9.088815455	8.865136727	9.118102862	8.95886332	9.13215742	9.199524036	9.127061694	9.197173071	8.990301013	9.048456331	9.071993113	8.963129642
ENSDARG00000002192	7.768928584	6.892414304	6.880335916	7.173955982	7.683102697	7.117606678	7.765001197	7.275875399	7.211661412	7.793513042	7.503782654	7.198465248	7.348287859	7.753222352	7.516789879
ENSDARG00000002193	15.17503741	15.51639079	15.43382397	15.17503741	15.38711217	15.34267984	15.19379128	15.45954043	15.22157459	15.07689486	15.43382397	15.27053195	15.13864221	15.45954043	15.251932
ENSDARG00000002196	8.996134198	8.668014396	8.799768218	8.971151684	9.059536051	8.859935621	9.371797245	8.88637722	8.976716132	9.397250399	9.053781799	8.82670655	9.538635007	8.940156814	9.140739557
ENSDARG00000002197	10.3396812	9.977401181	9.574551373	10.57044518	10.40762089	9.760491443	10.50006397	10.54874124	9.975299088	10.49475099	10.5723432	10.48269015	9.955296547	10.37975006	10.28507915
ENSDARG00000002204	10.05702728	9.595314964	9.758345794	10.17221317	9.6263717	9.907511294	9.985332914	9.810949508	10.03460824	9.892929987	9.74677738	9.83337038	10.40047716	9.6263717	9.772355095
ENSDARG00000002213	5.669601621	6.247241162	6.078811343	6.050788501	5.950289836	5.679243041	6.314071087	5.960065762	6.330237053	6.210547897	6.167533755	6.118860179	6.140876178	6.296868637	5.979495381
ENSDARG00000002215	8.864546891	8.804210752	8.923995633	8.632120038	8.602595546	8.88637722	8.811044656	8.612680284	8.854122857	8.561443217	8.75329898	8.848637052	8.66871196	8.718159449	8.710782292
ENSDARG00000002216	8.833354889	9.123278812	9.031343574	8.788532647	9.00841907	8.839746016	8.858364486	8.984594824	8.924191058	9.14878336	9.006559799	8.875514781	8.932452448	9.021667855	9.028953696
ENSDARG00000002217	10.10733651	10.39457634	10.59593611	10.19291078	10.24763054	10.48655319	10.12631834	10.23650482	10.38942546	10.07127767	10.29092313	10.26049895	10.00040015	10.18442107	10.15504981
ENSDARG00000002219	6.528675877	6.188693333	6.337722856	6.969504017	7.095155029	6.17000817	6.9434428	6.006829254	6.905361478	6.275785638	5.7916599	6.888138963	5.597214274	6.561202199	6.674660384
ENSDARG00000002220	8.539351147	8.303224419	8.335205458	8.482101832	8.457873335	8.438494439	8.562394134	8.126325935	8.514343844	8.354228854	8.259752223	8.421314876	8.332108781	8.504166938	8.526479443
ENSDARG00000002230	11.99182506	12.39322226	12.47840736	12.1478649	12.06795795	12.37107876	11.91584297	12.15652042	12.28711996	11.88120069	12.20216124	12.18106788	11.75866585	12.14373376	12.09562922
ENSDARG00000002231	5.121593824	4.204288118	4.453672803	4.578064196	4.245177068	4.188782815	5.367398481	4.846114214	4.710911812	5.118722575	4.833034021	5.333902423	5.399564743	4.677359364	4.804587903
ENSDARG00000002235	9.798234599	9.53784434	9.137023251	9.393845966	9.655624939	9.196130162	9.696812619	9.53784434	9.368061808	9.754013182	9.526146471	9.481203855	9.562696917	9.796282968	9.467579587
ENSDARG00000002240	10.66627533	10.39872631	10.47434877	10.60503505	10.2652865	10.46800107	10.5366698	10.27918839	10.373112	10.60810174	10.38587113	10.31504235	10.67948786	10.24261361	10.39281795
ENSDARG00000002241	4.258238415	4.705533046	4.258238415	4.504770382	4.332438978	4.851384662	3.700894413	3.815042836	4.522046803	3.039177907	3.981070826	3.821678548	3.673680516	5.140149316	4.118340219
ENSDARG00000002249	8.947690013	8.504892192	8.691548301	9.267412225	8.845902069	9.014251035	9.144289721	8.759556392	8.95886332	9.187449272	8.655913791	8.85172119	9.220548321	8.755517209	8.773575983
ENSDARG00000002255	9.347963759	9.876500648	9.868301859	9.530769051	9.653020667	9.787819604	9.391645889	9.763911091	9.721154042	9.469196336	9.652425018	9.730232269	9.320711584	9.750597515	9.5932007
ENSDARG00000002259	7.693174616	7.119224728	6.337722856	7.348287859	7.798243489	6.821847461	7.646547115	6.795597679	7.211661412	7.354470764	7.442956225	6.957124531	7.901337051	7.683102697	6.983734067
ENSDARG00000002264	8.828923052	8.308927498	8.480558894	8.401799649	8.064321912	8.457873335	8.491573542	8.375352384	8.511417469	8.439742927	8.290784408	8.24171861	8.473748312	8.493335322	8.627073466
ENSDARG00000002267	9.823152119	9.358645483	9.418264928	9.4462039	9.419110768	9.360688778	9.422729264	9.302770243	9.384402665	9.451848127	9.287291298	9.182158008	9.513320349	9.263912266	9.409685745
ENSDARG00000002271	11.55299171	11.54893117	11.6438603	11.95885586	11.6776255	11.6776255	11.90792611	11.88675904	11.69015974	11.98008079	11.66318361	11.63900845	11.98898196	11.65044793	11.61777251
ENSDARG00000002285	8.627329069	8.717281231	8.655913791	8.620603352	8.469013504	8.587073188	8.724515243	8.776489457	8.486275573	8.688334538	8.697414274	8.592260967	8.793825707	8.413571279	8.773575983
ENSDARG00000002293	4.855858942	3.673680516	4.332438978	5.274174881	3.577938487	4.799168972	4.846114214	2.563159459	4.963009783	4.89800534	2.264516145	3.917890887	4.406572428	3.842572987	4.754008341
ENSDARG00000002295	5.500641861	5.537649087	5.867592463	5.704427277	6.081748184	6.133736356	4.792754618	5.621128786	6.201618604	4.710911812	6.025875397	6.234718535	4.954114612	6.296868637	5.628606952
ENSDARG00000002298	6.402883844	6.093735357	6.578432781	7.006853827	5.500641861	6.42383895	6.776662197	6.459922873	6.345523835	6.656609517	6.167533755	6.158746319	7.211164358	6.263584162	6.406217273
ENSDARG00000002299	6.454718882	6.994189395	6.517473782	6.833414526	6.718218356	6.189347626	6.266348305	6.530564071	6.535336849	6.522037133	6.939402139	6.647236916	6.563065001	6.931522982	6.528675877
ENSDARG00000002300	5.071676303	5.183005072	4.144761509	4.649117927	4.954114612	4.632609529	5.24405377	4.574910482	4.799168972	4.780934316	4.782749242	4.526322159	5.148677594	5.102571286	4.855858942
ENSDARG00000002304	7.194573427	6.753465813	6.845172574	5.886703134	6.398324832	6.800537666	6.452434414	6.197191489	6.558402581	6.379977167	6.702757573	6.138148161	6.944664922	6.48670977	6.888642526
ENSDARG00000002305	10.81211959	10.84583983	10.67471995	10.70360713	10.67912323	10.55432119	10.89787245	10.83032298	10.69688565	10.77045717	10.74508393	10.64319745	10.70593664	10.69851655	10.53733856
ENSDARG00000002311	7.44769659	6.942657656	6.659303892	6.574158353	6.316232519	6.931522982	6.718978674	6.363061043	6.858010976	7.039714688	6.187154425	6.632126894	7.178974223	6.247241162	7.211164358
ENSDARG00000002330	5.770985124	5.848139135	6.301348464	5.956154027	6.193933822	6.207310358	5.814034654	5.906669534	6.078811343	6.167533755	5.728223546	5.643651794	5.467942913	6.377815735	6.024750475
ENSDARG00000002332	8.351993234	8.215978213	8.119273832	8.21090097	8.364240202	8.263439545	8.46768241	8.419877534	8.243355612	8.450967997	8.364352169	8.537862547	8.228258932	8.403863014	8.367717914
ENSDARG00000002333	7.507486343	8.074347738	7.747103379	7.75609145	7.8591365	7.899875867	7.725416979	7.940991653	7.87265981	7.503782654	7.849250075	7.826846337	7.301852133	7.904568317	7.795410078
ENSDARG00000002336	9.437021085	9.412139774	9.368061808	9.374248256	9.276963815	9.52768029	9.432970441	9.548999751	9.518316763	9.422449794	9.559336399	9.449247217	9.39688415	9.285349783	9.652631176
ENSDARG00000002339	7.981839776	7.78155586	8.049453149	8.00468862	7.788828121	7.979911496	7.554693291	7.827912176	7.950804861	7.897669011	7.646547115	7.634150088	7.671047992	7.831464658	7.878763873
ENSDARG00000002344	13.94569431	13.9056798	13.9056798	13.84212218	13.71619245	13.88141062	13.82489237	13.77262448	13.88904552	13.77994243	13.84212218	13.80407238	14.00609742	13.71619245	13.84722203
ENSDARG00000002353	4.799168972	4.015867673	4.574910482	4.504770382	4.118340219	4.406572428	4.6082612	4.846114214	4.522046803	4.94904433	4.869463692	3.821678548	5.504219203	4.453672803	4.340903836
ENSDARG00000002355	4.108665772	3.873951134	3.056713534	3.673680516	4.593225763	3.63626717	3.562564292	4.166239113	4.015867673	3.792917398	3.546497086	4.245177068	4.018616411	3.917890887	3.715470432
ENSDARG00000002362	10.16270425	10.11162871	10.1953025	10.28867968	10.20987686	10.25263643	10.14599339	10.08810559	10.21611618	10.22031654	10.11305729	10.08149473	10.09964473	10.09481272	10.14151061
ENSDARG00000002365	8.927543783	8.750114435	8.610944096	8.688441523	8.486759766	8.414668755	8.702184195	8.861948322	8.57804006	8.743759378	8.785324861	8.592260967	9.123979199	8.619525561	8.720733074
ENSDARG00000002369	11.36721633	10.98064562	10.90285815	11.31619579	11.21006848	10.92221821	11.35709678	11.24633617	11.0283757	11.45300849	11.19581907	11.04628733	11.51216588	11.07913823	11.08584158
ENSDARG00000002385	8.064119428	7.998296676	7.999842992	7.934528652	8.172083403	8.074548531	8.278950704	7.87265981	8.259895561	8.037448977	8.317620508	8.081076493	8.172365869	8.183162798	8.264189763
ENSDARG00000002391	8.036849655	7.58755952	7.363814925	7.75609145	7.693174616	7.093091688	7.940662192	7.483706562	7.669223614	7.701350372	7.544368084	7.065480751	8.257510596	7.517734795	7.644749305
ENSDARG00000002394	7.580677238	6.744328517	6.11102864	7.121265127	7.125072291	6.378782373	7.163294621	6.75629491	6.661330149	7.009482662	6.795597679	7.284462527	7.283399758	7.07561384	7.159573919
ENSDARG00000002396	9.93028961	9.761382561	10.15504981	10.03794013	10.30298442	10.28618319	10.07922391	9.968022483	10.30403698	10.20649102	9.976655368	10.30514166	10.36420112	10.08706668	10.44749625
ENSDARG00000002401	7.945175417	7.859395745	7.221487156	7.138411438	7.456914956	7.081757048	7.765001197	7.497421704	7.315130711	7.691795151	7.681753643	6.969504017	7.863064202	8.014290272	7.516789879
ENSDARG00000002402	8.821073992	8.710782292	8.777494757	8.747568408	8.695114907	8.623441269	8.570161508	8.537682771	8.714986277	8.679265137	8.828270482	8.656533173	8.739244373	8.584412437	8.736489012
ENSDARG00000002403	8.957316494	8.795680061	9.052418683	8.23855775	8.397171901	8.734215267	8.373502077	8.553269229	8.924191058	8.515387833	8.767150859	8.835122365	8.457760315	8.545296366	8.873209961
ENSDARG00000002405	8.348263014	7.815781988	8.192725399	7.947700629	8.21761649	8.272813607	8.39285285	7.959369357	8.183576474	7.94970461	7.892285591	8.268973318	8.604176646	7.961663625	8.600771944
ENSDARG00000002406	5.391000415	4.833034021	4.94245487	4.780934316	5.014268911	4.989603366	4.846114214	4.253963059	4.799168972	4.710911812	4.739171028	4.406572428	5.504219203	4.182575521	4.804587903
ENSDARG00000002411	6.004192175	5.944812396	6.056259614	6.338822064	5.950289836	5.901953824	6.110346504	5.960065762	6.118255268	6.333720925	5.871394526	6.396233036	6.247241162	6.296868637	6.239019809
ENSDARG00000002445	7.974111134	7.977946898	7.8591365	7.934528652	7.981839776	7.858930547	8.172365869	7.710852365	8.049453149	7.980202508	7.747103379	7.990215512	8.291102357	7.923723385	7.787701066
ENSDARG00000002463	6.239019809	6.718978674	6.685073809	6.262484954	6.718218356	6.535336849	6.641318217	6.441806221	6.792382895	6.462443941	6.901207748	6.441806221	7.043349822	6.530564071	6.789923343
ENSDARG00000002467	8.433253718	8.237935226	8.376442569	8.3221366	8.432611204	8.580970612	8.323211553	8.303098694	8.477479098	8.378955808	8.311086586	8.335735097	8.401942137	8.346410707	8.40611174
ENSDARG00000002479	7.308074933	7.577956964	7.589017558	6.860234258	7.036081103	7.252281153	7.124317936	7.261186347	7.366971849	7.431313731	7.456914956	7.547312656	7.253066298	7.222191772	7.708177339
ENSDARG00000002483	4.011175051	4.89800534	4.673587128	3.075220706	4.245177068	4.632609529	4.253963059	4.323145441	4.277862262	4.574910482	4.182575521	4.085851009	4.406572428	3.752194656	4.574910482
ENSDARG00000002487	9.51418809	9.111213867	9.109977803	9.332127238	9.175951969	9.221238797	9.234341177	9.242574375	9.234176908	9.418040773	9.372436963	9.380501904	9.618670056	9.216200818	9.38145533
ENSDARG00000002494	8.492923865	8.155648695	8.425868372	8.367717914	8.177651954	8.263439545	8.570161508	8.294861395	8.156797684	8.500864415	8.056472732	8.160315876	8.715773638	7.923723385	8.181775701
ENSDARG00000002506	9.27195783	9.168251864	9.212391877	9.102562625	9.012531393	9.232286895	9.11718759	9.010490266	9.108337037	9.179889054	8.989319165	8.841351385	9.232447061	8.990605102	9.092418905
ENSDARG00000002507	7.54111495	7.490646716	7.212024356	7.32740829	7.456914956	7.496318617	7.773786835	7.780324609	7.640195712	7.378791937	7.468983496	7.598269603	7.580246903	7.600891837	7.913834867
ENSDARG00000002508	7.875641406	8.408832726	8.405267281	8.664647924	8.462296692	8.401799649	8.373502077	8.492923865	7.991095977	8.229058313	8.427128122	8.421314876	8.317876646	8.557419179	8.436323966
ENSDARG00000002509	4.504770382	4.968404449	4.258238415	4.710911812	4.817714697	4.94245487	5.063388185	4.792754618	4.757934587	5.063388185	4.360718412	4.799168972	5.73958514	4.963009783	4.628135249
ENSDARG00000002510	5.500641861	5.909877602	6.095379494	4.710911812	5.443968218	5.597214274	5.477128084	5.445670557	5.502546471	5.586578113	5.592897072	5.817326397	5.323429184	5.467942913	5.263332931
