	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
ENSDARG00000008279	5.057609248	5.262158589	5.827890478	5.029754916	5.884887526	5.244801227	5.575714736	6.178051662	5.898873392	5.632326632	5.436965879	5.395757915	5.063133799	5.62465998	5.698500178
ENSDARG00000008287	7.237300585	7.361023882	7.123498682	7.228013814	7.266057808	7.568020541	6.815351935	7.276347801	7.461848905	7.050852289	7.386389736	7.571319585	7.401070386	7.30490152	7.23501239
ENSDARG00000008292	13.26856118	13.3744145	13.17331844	13.29717931	13.3827114	13.32376905	13.22506061	13.24483735	13.33865184	13.22116654	13.22941405	13.32376905	13.33865184	13.24699709	13.28808276
ENSDARG00000008305	6.962107764	7.415917606	7.212446907	7.269599409	7.160232824	7.301993645	7.21615588	7.178758684	7.311177895	6.998997165	7.487011541	7.384675794	6.946512387	7.039193018	7.152060967
ENSDARG00000008306	10.26591007	10.78312733	10.28905013	10.45251202	10.7856192	10.46160227	10.2712733	10.80729333	10.29941388	9.967078245	10.33121275	10.56023422	10.38352388	10.68043283	10.39955627
ENSDARG00000008310	11.85122163	11.8339458	11.75191556	11.68495847	11.93658409	11.79279748	11.8179299	11.80164391	11.73194738	11.78742951	11.71215913	11.78237023	11.82761176	11.73813345	11.73194738
ENSDARG00000008322	7.671192647	7.406159897	7.675884023	7.547092084	7.506188983	7.747289691	7.394166374	7.52069487	7.636997717	7.377102943	7.72429622	7.634917558	7.627910608	7.459382235	7.58195497
ENSDARG00000008329	7.887943008	7.657622843	8.14542633	7.63303695	7.440100233	7.399964641	7.99165194	7.41993358	7.581188384	7.898134401	7.989806237	7.46970807	7.450307081	7.601338548	7.55312734
ENSDARG00000008333	6.533367568	6.193300922	6.710610892	6.339564111	5.939597554	6.610706455	6.298901908	6.531813322	7.121841705	6.464119498	6.404923315	6.499316888	6.927937762	7.103655125	7.078838421
ENSDARG00000008363	10.71718474	10.55926171	10.4088464	10.60977814	10.54857038	10.57929207	10.61859538	10.49014247	10.55775564	10.73262193	10.44606306	10.66043737	10.88528301	10.70759539	10.61314474
ENSDARG00000008372	8.356057851	8.206007339	8.694576058	8.228271684	8.39958769	8.542945794	8.296619592	8.233672572	8.293628626	8.450022249	8.15116457	8.50303344	8.317784919	8.273268328	8.266080116
ENSDARG00000008377	10.31484996	10.46752659	10.48359144	10.45251202	10.60310888	10.49520604	10.50804675	10.54139336	10.60072375	10.4414892	10.48991615	10.66585383	10.60977814	10.70240521	10.66553292
ENSDARG00000008380	10.01735655	9.747129853	9.846457535	9.939599143	9.925633473	9.935931803	9.634102167	9.71552481	9.848678953	9.699507067	9.916561529	9.867462354	10.02904596	10.09528303	10.15381728
ENSDARG00000008383	11.08271643	11.09511253	11.14146551	11.04549028	10.96490987	11.22221872	11.0605603	11.12225577	11.18293625	10.90297998	11.06791795	11.19345108	11.15614886	11.23492422	11.26239605
ENSDARG00000008384	8.15116457	7.860800814	7.814909711	8.027366386	8.147284738	7.88017496	8.031534866	8.03966366	7.561732434	7.868824068	8.02321742	7.527194125	7.964688776	8.289731698	7.589900899
ENSDARG00000008388	9.390495364	9.188596875	9.41836149	9.190164413	9.239550056	9.448087369	9.176713665	9.437610167	9.401909531	8.990951541	9.011179312	9.541991886	9.43315657	9.337132222	9.422768782
ENSDARG00000008395	7.588536644	8.030674143	7.893012899	8.053113386	7.766358918	8.152380181	7.662603619	7.730253158	7.954202941	7.848063347	7.830772171	8.197634323	7.951597266	7.872975752	8.266080116
ENSDARG00000008396	6.837350409	7.26128339	6.815783237	6.77955191	7.097803593	7.228264937	6.843080855	6.856511035	7.112349586	7.060579201	6.758529502	7.022467995	6.962107764	6.798837864	6.905320941
ENSDARG00000008398	7.588536644	7.440100233	7.814909711	7.422985288	7.254839381	7.442600683	7.547092084	7.746941843	7.624366423	7.52069487	7.55233363	7.290357544	7.204629219	7.363948924	7.275121387
ENSDARG00000008403	6.610706455	5.723424553	6.216895642	5.664814869	6.122509969	6.294048102	5.634028971	5.924542348	6.121344141	5.920176545	5.776698142	6.60508969	5.690481744	5.035306809	5.07159382
ENSDARG00000008407	11.59464971	11.53659595	11.6663315	11.48883477	11.26184447	11.31275722	11.62787154	11.38504606	11.32036862	11.62072392	11.6237547	11.25604893	11.43350087	11.5195806	11.32843105
ENSDARG00000008414	6.721250226	6.939916895	7.123498682	7.044160368	6.983904274	7.093709743	7.172266121	6.999632016	7.21551892	7.251140883	6.501813197	6.886891045	7.127251022	7.009029317	6.628490052
ENSDARG00000008433	9.415438919	9.296167367	9.55482828	9.429310729	9.360516916	9.409584036	9.070796785	9.426846321	9.606643592	9.110444839	9.392906691	9.29083391	9.296167367	9.667377691	9.616237429
ENSDARG00000008434	9.83031508	9.7686486	9.987463014	9.83374904	9.913113371	9.835944846	9.990369948	9.942381866	9.814611268	9.893155549	9.870278501	9.998246731	9.74007512	9.645152826	9.693423722
ENSDARG00000008439	7.179365726	6.707308121	6.740042793	6.620116248	6.758529502	6.450554974	6.424413702	6.345715442	6.392977604	6.323965952	6.391878395	6.655604024	6.482556219	6.516941705	6.678962021
ENSDARG00000008447	10.92764379	11.17324377	10.94449855	10.91218833	11.14802521	11.02087446	10.94449855	11.13206631	11.07200489	10.81826518	11.18479552	10.97466638	10.99941826	11.32685811	11.09117531
ENSDARG00000008450	4.732498119	4.062315714	3.49507337	4.271546558	5.063133799	4.884516686	4.810431237	4.517791627	3.851822328	3.851822328	4.848722299	4.101177526	4.383967401	4.517791627	4.364071418
ENSDARG00000008454	4.732498119	5.191466522	4.209055576	5.029754916	3.961472915	4.364071418	4.083777586	3.725088519	3.755998393	4.945600461	4.637396122	3.677512217	4.156405295	4.337108721	3.863150662
ENSDARG00000008457	8.475843416	8.456265547	8.292451614	8.39958769	8.322256783	8.406091711	8.452432169	8.409011444	8.330717223	8.387655888	8.433222483	8.466908328	8.239875877	8.064881554	7.941223063
ENSDARG00000008461	6.878281953	6.593734739	7.284390275	6.829531996	6.69082008	7.15592386	6.732433691	6.55556069	7.089998442	6.835406462	7.042123254	7.21551892	7.136995179	7.06527773	7.24326769
ENSDARG00000008472	7.111306967	7.380285499	7.123498682	7.553374589	6.983904274	7.486074913	6.892943791	7.528079236	7.101722921	7.435124949	7.412862905	7.204959734	7.146935065	7.363948924	7.251140883
ENSDARG00000008480	7.941938924	8.100656894	8.053470268	8.071258393	8.337880096	8.120824065	8.081324976	8.019200085	8.018839185	7.967364723	8.02321742	7.974680769	8.047295153	7.86143363	8.176022854
ENSDARG00000008485	7.439030555	7.152060967	7.634917558	7.484433074	6.940601451	7.023886723	7.347098629	7.378177922	7.2672922	7.637235198	7.406159897	7.258467504	7.378825599	7.020357196	7.23501239
ENSDARG00000008487	10.51537752	10.45507027	10.50031204	10.59281451	10.67880533	10.60962675	10.79139881	10.77566343	10.60433271	10.66164685	10.70759539	10.48991615	10.42825093	10.23265143	10.4038607
ENSDARG00000008491	10.10175387	10.27369491	10.24138507	10.02346113	10.39643051	10.27493159	10.15740979	10.37745313	10.08231943	10.1071703	10.39200352	10.20281247	9.792411955	9.79497018	9.86919453
ENSDARG00000008494	9.719399784	9.821439538	9.513883395	9.72457552	9.709969661	9.650332454	9.758410279	9.61503093	9.706956489	9.572486488	9.744329526	9.80082906	9.71403212	9.632018967	9.613883541
ENSDARG00000008502	12.04285546	12.26741502	11.80895606	12.16195062	12.22325463	12.11737968	12.15802922	12.10116767	12.04285546	12.24863197	12.04542639	12.08562202	12.12887202	11.837354	11.85924307
ENSDARG00000008503	7.251488103	6.969651476	7.826991479	7.253881463	7.097803593	7.540439603	7.338686256	7.251140883	7.607705476	7.52069487	7.276347801	7.302526498	7.47836864	7.459382235	7.777636731
ENSDARG00000008540	8.30105461	8.189566389	8.029130068	8.184756869	7.820331227	8.136419695	8.155981346	8.076162999	8.034768729	8.224051814	8.458529618	7.838296725	8.17989537	8.591070802	8.336916083
ENSDARG00000008542	9.342345557	9.365213614	9.447457154	9.323119866	9.380442013	9.478919521	9.399631433	9.50947414	9.479293362	9.403051926	9.273985991	9.492362985	9.36024083	9.575806828	9.576950303
ENSDARG00000008548	9.39676944	9.61307031	9.207037702	9.373814959	9.469106438	9.492621566	9.489168544	9.593529777	9.251675661	9.512337799	9.367320666	9.481669721	9.522747399	9.308786265	9.494696956
ENSDARG00000008551	9.168489487	8.838952363	8.811997419	8.84541104	8.861174982	9.031078742	8.647121761	8.722027336	9.146064091	8.808280501	8.865353638	8.89695895	9.017204486	8.990053375	9.274365012
ENSDARG00000008553	7.524174647	7.370335911	6.949704601	7.344794273	7.446549805	7.166165742	7.607920644	7.224076888	7.138969717	7.450548133	7.386389736	7.492586762	7.29321769	6.726738509	6.940601451
ENSDARG00000008560	8.180823031	8.004485034	8.244194222	8.092881459	8.342658543	8.201306481	8.161525286	8.309992919	8.169052505	8.087057754	8.308435821	8.270064799	8.113663467	8.064881554	8.21334109
ENSDARG00000008568	9.372402055	9.330068222	9.067315271	9.171414267	9.504064613	9.220098522	9.275316533	9.390575181	9.298355203	9.162332797	9.146401726	9.200855311	9.270210523	9.251420589	9.231235039
ENSDARG00000008573	9.375543682	9.322699866	9.344591797	9.337248311	9.275074963	9.341854892	9.356790821	9.183834966	9.271176011	9.435180383	9.49912768	9.248831546	9.483543332	9.484387684	9.467888635
ENSDARG00000008575	8.233672572	8.132754131	8.481230683	8.001142375	8.30802139	8.420751158	8.302326224	8.412782032	8.569331614	8.405087503	8.26556728	8.354122615	7.955239439	8.31397444	8.609849912
ENSDARG00000008592	8.224368716	8.075989702	7.7926548	8.330298275	7.994568664	8.027366386	8.254340541	8.03966366	7.883916754	8.081324976	7.747289691	8.17943001	8.310772393	8.140473794	8.0710951
ENSDARG00000008593	7.799548116	7.554023424	7.650349332	7.431672133	7.80033935	7.768467349	7.669217969	7.948647371	7.867632135	7.499163546	7.769931835	7.868040542	7.67424578	7.620515405	7.511240928
ENSDARG00000008637	10.26737716	10.09210516	10.18962743	10.31943468	10.22977875	10.26248829	10.35839393	10.45765224	10.12160629	10.37143143	10.02488171	10.25931715	9.977820373	9.216797001	9.498492907
ENSDARG00000008639	9.482750392	9.273563428	9.598559755	9.412791828	9.320938371	9.335496714	9.569619872	9.261041697	9.363008407	9.541765017	9.447457154	9.255279564	9.447457154	9.356313785	9.383580046
ENSDARG00000008660	10.23653571	10.04359643	10.35299343	10.26462871	10.03881041	10.18966216	10.31392308	10.12001116	10.11496418	10.18645191	10.23665801	10.23385901	10.27270922	10.329384	10.18962743
ENSDARG00000008662	5.411384987	6.080063259	6.949704601	6.096289162	5.719726911	6.294048102	6.607740421	5.852397964	6.045856434	6.694803652	6.096289162	6.311263379	6.095015241	6.436106625	6.137222355
ENSDARG00000008697	10.39288112	10.86841316	10.47937844	10.40475084	11.03189211	10.76914758	10.39200352	10.71398021	10.73973728	10.38676627	10.52218113	10.90239437	10.5435003	10.55114925	10.61991951
ENSDARG00000008703	8.921582353	8.892172581	8.790048196	8.973671392	9.222647064	9.004686716	8.851054255	9.033925798	9.108373577	8.982672914	8.770309835	8.856404447	8.864156695	8.717412096	8.860620225
ENSDARG00000008720	10.58427156	10.35299343	10.50579642	10.47269651	10.14303142	10.32246117	10.56229388	10.23385901	10.06321779	10.49224394	10.46495425	10.08630716	10.35715266	10.51647721	10.41086485
ENSDARG00000008723	8.765201188	8.746761949	9.202026355	8.702153078	8.84962823	8.859924965	8.917213667	8.694576058	9.037805802	8.953921608	8.799945994	8.852079232	8.639386805	8.844629068	8.993221846
ENSDARG00000008727	6.533367568	6.125428749	6.532841991	6.322814086	6.229849452	6.502770216	6.524417789	6.695790119	6.326416422	6.572880086	6.468958797	6.137222355	6.532841991	6.119979867	6.316109253
ENSDARG00000008732	10.57989407	10.52274922	10.52360438	10.52360438	10.5129618	10.58234085	10.31798985	10.46937811	10.64484662	10.17473383	10.3337933	10.6302136	10.72499887	10.93595301	10.84403034
ENSDARG00000008735	11.28849471	11.1201779	11.35189274	11.23147077	11.15974685	11.15409905	11.25341324	11.14452186	11.23930469	11.24574004	11.33600784	11.15457609	11.14739294	11.22295847	11.22221872
ENSDARG00000008740	10.32740577	10.41976036	9.840384946	10.27097286	10.16694805	10.29368776	10.08113023	10.09564518	10.20170353	10.31616141	10.17393485	10.1960735	10.25154721	10.05297832	10.26763235
ENSDARG00000008748	11.12050466	11.1337188	11.1895478	11.08957055	11.03347512	11.21315343	10.93155103	11.0783825	11.19345108	10.87244041	11.09812574	11.25113773	11.16750039	11.31640078	11.4366695
ENSDARG00000008757	9.039172608	9.242361906	8.939756628	9.127719822	9.279354292	9.224343313	9.151222365	9.036456672	9.115426493	8.987746928	8.970345469	8.996331359	9.249839172	9.358448597	9.274365012
ENSDARG00000008765	8.528575874	8.844330364	8.686484652	8.823739418	8.598204912	8.770309835	8.502527877	8.714091253	8.802070711	8.612184652	8.596257482	8.847726735	8.615951592	9.062841061	8.830188583
ENSDARG00000008767	7.318731725	7.251140883	7.722337553	7.278498309	7.160232824	7.47836864	7.7926548	7.303077672	7.21551892	7.471745391	7.412862905	7.374924307	7.452993496	7.28556925	7.28556925
ENSDARG00000008772	9.781175024	9.944415959	9.779933328	10.09910396	9.845009115	9.913558407	10.00479855	9.969108287	9.873010006	9.949052682	9.812347673	9.785829848	10.16143152	10.09528303	10.03393937
ENSDARG00000008784	8.443747962	8.604915396	8.627034225	8.502802285	8.822223635	8.557032178	8.815694293	8.671698995	8.691173018	8.705625958	8.540203045	8.76553019	8.679896613	8.559055793	8.609849912
ENSDARG00000008788	10.62958918	10.90577824	10.68166643	10.70759539	10.85246724	10.52106091	10.95680257	10.86298927	10.30951642	10.88455515	10.67780581	10.5549198	10.45889317	10.3073858	10.31735977
ENSDARG00000008790	6.427138837	6.153655363	6.119979867	6.542554106	6.18975161	6.053876212	6.721652654	6.381183624	6.00082094	6.323965952	5.884887526	5.703861133	6.294048102	5.953977988	5.837566023
ENSDARG00000008803	12.55247674	12.28333743	12.64627497	12.38061908	12.21747627	12.38852249	12.34125146	12.31281744	12.50746004	12.45906784	12.61254181	12.31834116	12.56565642	12.68615247	12.63186191
ENSDARG00000008805	7.28556925	7.209200997	7.311177895	7.459382235	7.46970807	7.486074913	7.138969717	7.16683138	7.681397922	7.204959734	7.453547847	7.588049658	7.535260324	7.662603619	7.807042209
ENSDARG00000008807	6.402653601	6.720320946	6.768443614	6.559184162	6.252790584	6.839455439	6.694803652	6.137222355	6.741683602	6.728089041	6.501813197	6.623657563	6.607740421	6.156548693	6.576456341
ENSDARG00000008808	9.91876723	9.856389927	9.999043701	9.846457535	9.997087588	10.06281686	9.872444233	9.929334791	10.03014631	9.87272712	9.850246443	9.926314493	9.868353326	9.919380726	9.953462493
ENSDARG00000008811	5.76259409	5.451287743	5.155278978	5.106283681	5.462980369	5.520638691	5.242818071	5.385607026	5.430466689	4.945600461	5.605763244	5.797970437	5.836051351	5.74703297	5.858070267
ENSDARG00000008818	8.328807775	8.154786872	8.499299464	8.274786554	8.389253308	8.240032778	8.317784919	8.285528424	8.26435628	8.21078456	8.184756869	8.01854905	7.783437607	8.233672572	8.261067498
ENSDARG00000008829	9.657819838	9.59528213	9.505950872	9.455947929	9.407539314	9.455217516	9.528289923	9.426846321	9.132238493	9.510741106	9.731215027	9.191084779	9.34363881	9.326756281	9.372750665
ENSDARG00000008832	7.898762773	8.249475649	8.303765484	8.147752305	8.191220924	8.185535012	7.979907458	8.193515538	8.317784919	8.109285447	8.028409598	8.374702306	7.903705417	7.812830063	7.975430733
ENSDARG00000008840	8.010469883	8.010469883	7.966981194	7.863627088	7.547092084	8.005750582	7.616375612	7.640771495	8.150346915	7.402264399	7.819915764	8.220680789	8.122166262	8.308435821	8.13954454
ENSDARG00000008849	5.057609248	4.825932088	3.832858769	4.87944112	5.185380679	4.423971606	4.240691476	4.440939781	4.440939781	4.321936797	4.530114574	4.581372914	4.711967777	5.145777538	4.729710107
ENSDARG00000008852	7.496010779	7.813500116	7.564659765	7.904769283	7.681859216	7.867632135	7.678157067	7.754566158	7.504068989	7.893012899	7.720770619	7.645853258	7.591996077	7.416987319	7.627910608
ENSDARG00000008858	6.125428749	6.35565483	6.3002471	5.921521737	6.664678839	6.98136824	6.37453897	6.531813322	6.707308121	6.307661711	6.598252012	6.311263379	6.216352249	6.119979867	6.172552662
ENSDARG00000008859	9.786938884	10.18107123	9.742440796	10.01525487	10.02189507	9.861924122	10.06989586	10.07112433	9.772691972	10.05917209	9.895113925	9.92389234	9.841266724	9.93496407	9.812032057
ENSDARG00000008861	9.497945375	8.972794335	9.149944983	9.259013054	9.21602473	9.265580038	9.156045488	9.172105434	9.174512963	9.288529407	9.076081743	9.20313426	9.412791828	9.427061915	9.352829694
ENSDARG00000008866	6.533367568	6.569934341	5.566985805	6.30882754	6.011777558	5.918501786	6.441827341	6.283636439	6.00082094	6.431610334	6.11339901	5.770952861	6.121344141	6.097673066	6.006342403
ENSDARG00000008867	10.70742371	10.60433271	10.67674195	10.67780581	10.55948077	10.69568932	10.57339166	10.68129724	10.76264046	10.56132571	10.54109071	10.7286849	10.80301357	10.82316745	10.84679834
ENSDARG00000008880	9.529348987	9.644968513	9.166225089	9.603177951	9.562094765	9.273985991	9.731554559	9.717376277	9.203448886	9.823453686	9.302568401	9.266651884	9.441133096	9.122040771	9.11588095
ENSDARG00000008884	10.32193587	10.4158596	10.35910062	10.48659434	10.33784624	10.46053264	10.29731827	10.13690014	10.50597852	10.34085495	10.27369491	10.42437611	10.41670177	10.36461989	10.49478009
ENSDARG00000008886	7.767574615	8.026874626	7.7714094	7.809974875	7.936981492	7.808088236	7.547092084	7.859367416	8.086015089	7.457804513	7.419385547	7.996932395	7.83550801	8.202908807	8.105068067
ENSDARG00000008890	6.19507863	7.094744616	6.516941705	7.144947363	6.60508969	7.074865057	6.914463027	6.905995889	6.741683602	6.902272946	7.112349586	7.248764087	6.998224633	6.961021115	7.103655125
ENSDARG00000008904	10.1469391	10.3670362	10.04552574	10.13935209	10.25910432	10.13567846	10.24882507	10.26962541	10.07235481	10.26864027	10.20760929	9.982947408	10.16346272	10.06951675	10.00239855
ENSDARG00000008906	7.162180234	7.521548981	6.964415171	7.297504791	7.53303299	7.206159836	7.21615588	7.318731725	7.101722921	7.110974164	7.378177922	7.278498309	7.085488603	7.176161352	6.770463805
ENSDARG00000008912	6.125428749	6.00082094	6.3002471	5.417710748	5.75029361	5.520638691	5.94427358	5.418959905	5.116661631	6.137222355	5.74703297	6.046994668	5.836051351	6.119979867	5.906819811
