#NAME	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12
#CLASS:DOSE	10000000	10000000	10000000	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	0	0	0
ENSDARG00000108683	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000108781	81	0	7	5	11	0	16	1	5	3	0	3	28	44	15	7	1	0
ENSDARG00000108787	86	12	44	1	31	14	53	25	26	9	5	27	56	65	11	39	3	0
ENSDARG00000108788	3	0	14	0	0	0	12	0	0	0	0	23	38	7	4	0	4	0
ENSDARG00000108812	0	0	4	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0
ENSDARG00000108937	8	19	9	17	14	26	22	7	6	7	2	11	22	48	1	24	0	1
ENSDARG00000108939	2	2	14	5	5	0	6	1	4	4	2	12	3	41	7	9	0	0
ENSDARG00000108953	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0	0
ENSDARG00000108987	3	9	0	0	5	0	1	0	0	0	0	1	0	0	0	4	0	0
ENSDARG00000109022	28	8	34	0	24	23	34	4	17	21	12	8	36	72	16	29	0	0
ENSDARG00000109055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109109	0	0	0	0	2	0	0	0	1	1	2	0	0	0	0	0	0	0
ENSDARG00000109164	93	31	86	6	50	256	244	81	128	108	69	132	236	246	37	203	2	1
ENSDARG00000109202	13	6	3	0	3	26	7	2	4	2	0	11	29	21	2	22	0	0
ENSDARG00000109211	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0
ENSDARG00000109214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109215	33	1	27	0	6	23	36	29	17	2	4	8	45	49	13	15	0	0
ENSDARG00000109226	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109233	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109235	47	3	12	0	5	0	24	16	5	19	0	14	0	0	32	21	0	0
ENSDARG00000109240	2	6	0	0	0	1	0	0	9	0	0	8	0	0	0	0	0	0
ENSDARG00000109245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109251	2	0	0	0	0	0	0	17	0	14	0	0	2	0	0	5	0	0
ENSDARG00000109255	0	0	0	0	0	3	0	1	5	9	0	0	0	4	4	0	0	0
ENSDARG00000109256	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000109259	1	4	0	0	5	8	0	0	0	0	0	0	0	5	0	0	6	0
ENSDARG00000109262	122	23	75	3	30	27	56	44	31	19	6	41	79	56	2	39	0	5
ENSDARG00000109267	60	0	26	11	20	5	0	9	33	12	0	11	33	45	28	24	0	0
ENSDARG00000109271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109276	14	5	5	0	0	1	0	3	5	0	3	3	1	3	0	0	0	0
ENSDARG00000109278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109287	117	22	28	0	32	25	46	27	55	27	15	42	101	92	23	16	0	0
ENSDARG00000109289	113	31	100	0	81	106	144	98	67	91	10	29	120	132	19	61	3	22
ENSDARG00000109294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109301	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109310	11	0	2	0	4	2	6	39	11	4	0	17	22	26	1	16	0	0
ENSDARG00000109319	9	4	8	0	1	0	11	8	11	6	10	0	30	12	11	12	0	0
ENSDARG00000109327	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSDARG00000109332	3	0	19	0	0	0	0	0	0	0	0	8	0	0	0	5	0	0
ENSDARG00000109337	160	35	67	7	45	42	108	56	48	33	39	70	109	97	49	50	0	8
ENSDARG00000109339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109342	9	0	0	0	0	0	0	0	1	0	7	0	12	2	0	0	0	0
ENSDARG00000109358	150	51	62	0	46	92	112	33	37	42	11	45	198	163	44	70	0	3
ENSDARG00000109360	75	0	39	0	11	36	13	7	16	0	0	25	26	14	8	41	0	3
ENSDARG00000109366	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109368	14	0	1	0	5	5	1	2	3	0	0	2	2	0	9	0	0	0
ENSDARG00000109370	59	19	37	0	36	31	59	37	28	23	4	25	37	65	9	19	0	0
ENSDARG00000109371	7	18	5	0	0	0	0	0	0	0	0	0	8	0	0	10	0	0
ENSDARG00000109373	9	0	1	0	0	0	12	3	4	0	0	1	9	0	3	9	0	2
ENSDARG00000109381	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ENSDARG00000109383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109384	5	0	0	4	1	1	0	0	0	0	10	1	9	4	2	0	0	0
ENSDARG00000109390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109428	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSDARG00000109436	5	1	23	0	9	3	57	13	29	0	1	4	14	32	22	15	0	0
ENSDARG00000109438	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109442	9	0	4	0	0	19	3	0	0	13	0	0	0	5	0	0	0	0
ENSDARG00000109443	265	65	190	7	82	143	176	89	87	62	31	108	265	237	22	48	0	17
ENSDARG00000109458	14	0	0	0	4	18	1	4	6	2	0	23	4	0	0	0	4	0
ENSDARG00000109460	16	3	12	7	25	25	17	26	23	23	3	25	10	6	20	35	0	0
ENSDARG00000109466	5	0	0	0	0	0	0	0	0	0	0	0	21	15	0	0	0	4
ENSDARG00000109467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109502	27	47	32	0	9	34	64	19	37	52	0	23	65	73	21	39	0	1
ENSDARG00000109508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109510	421	65	185	20	164	184	348	164	100	118	78	160	237	258	64	99	7	13
ENSDARG00000109513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109561	2	0	2	0	0	9	1	0	1	0	0	1	5	1	0	0	0	0
ENSDARG00000109563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109567	30	14	1	0	0	9	6	1	2	0	0	0	1	0	0	10	0	0
ENSDARG00000109568	25	0	9	0	2	0	7	9	0	0	0	10	5	3	4	0	0	0
ENSDARG00000109569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSDARG00000109574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109580	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ENSDARG00000109581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109589	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109591	0	0	16	0	4	0	0	0	5	8	0	0	2	0	0	0	0	0
ENSDARG00000109596	44	3	20	1	0	9	33	0	26	23	15	14	33	65	8	12	0	0
ENSDARG00000109597	19	0	5	0	1	23	12	4	16	11	0	2	20	15	0	32	0	0
ENSDARG00000109600	5	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0
ENSDARG00000109601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109604	18	0	12	0	0	28	0	6	0	2	0	58	15	0	0	1	0	0
ENSDARG00000109607	4	0	8	2	0	0	0	0	0	0	0	7	0	4	0	0	6	0
ENSDARG00000109611	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
ENSDARG00000109615	4	0	0	0	0	0	3	1	0	2	0	0	0	0	0	4	0	0
ENSDARG00000109618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109626	64	22	48	0	0	16	8	5	6	34	0	54	23	1	0	5	0	0
ENSDARG00000109628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109630	15	0	11	0	13	0	0	0	0	0	0	0	12	0	0	4	0	0
ENSDARG00000109646	72	10	26	2	22	157	87	119	10	39	23	23	71	49	3	41	0	1
ENSDARG00000109648	8	5	10	0	0	1	1	0	0	0	0	2	0	0	0	5	0	0
ENSDARG00000109649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109654	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0
ENSDARG00000109658	1	0	0	0	0	0	1	1	10	5	0	2	12	0	0	8	0	0
ENSDARG00000109662	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSDARG00000109663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109678	6	4	2	1	0	18	0	2	11	3	4	6	6	10	0	1	0	0
ENSDARG00000109683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109686	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0
ENSDARG00000109688	5	0	10	0	0	0	0	0	0	0	0	16	3	2	0	0	0	0
ENSDARG00000109695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109697	41	7	17	0	3	0	19	4	7	4	6	5	4	15	0	0	0	0
ENSDARG00000109703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109715	424	99	225	22	125	166	339	226	174	167	42	191	400	352	72	156	13	17
ENSDARG00000109717	66	0	41	2	0	0	11	13	29	1	1	26	35	11	8	19	0	0
ENSDARG00000109726	225	65	185	16	87	172	204	134	116	61	89	68	265	235	93	117	0	8
ENSDARG00000109729	13	8	10	0	4	0	11	0	9	1	3	26	3	17	12	7	0	0
ENSDARG00000109737	125	7	59	1	16	76	107	42	36	60	26	37	112	58	21	33	0	12
ENSDARG00000109740	12	1	4	0	5	2	3	3	0	0	0	0	3	0	0	0	0	0
ENSDARG00000109742	17	3	14	0	13	1	4	11	10	4	8	4	43	34	9	9	0	1
ENSDARG00000109747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109749	8	0	0	0	0	5	0	1	0	3	0	0	0	0	0	0	0	0
ENSDARG00000109754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109755	9	0	3	0	6	1	1	6	6	4	2	0	8	40	0	0	0	0
ENSDARG00000109760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109769	106	7	72	0	44	26	29	19	18	2	8	18	15	13	18	7	0	0
ENSDARG00000109770	57	5	52	0	18	32	26	16	4	0	16	9	61	31	3	21	1	1
ENSDARG00000109774	187	36	158	17	81	48	117	89	57	98	39	39	124	221	31	143	0	43
ENSDARG00000109783	31	11	25	0	26	35	40	12	49	10	13	10	45	44	18	23	0	11
ENSDARG00000109802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSDARG00000109803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109818	10	2	15	0	3	1	4	1	0	4	0	7	19	4	1	10	0	8
ENSDARG00000109820	337	68	259	5	94	148	311	157	143	92	72	134	324	295	93	151	4	44
ENSDARG00000109821	12	0	12	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0
ENSDARG00000109823	21	0	0	0	7	5	5	0	8	1	0	1	29	13	21	1	0	17
ENSDARG00000109824	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSDARG00000109826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109830	75	28	31	18	29	75	52	34	5	37	24	33	49	83	2	34	0	0
ENSDARG00000109840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSDARG00000109859	93	22	15	0	14	26	12	20	13	15	14	4	103	51	7	33	0	0
ENSDARG00000109861	820	115	444	18	133	171	493	176	163	280	187	198	624	494	112	276	0	11
ENSDARG00000109862	37	1	10	0	0	0	18	0	8	12	0	5	8	20	4	0	1	0
ENSDARG00000109863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109864	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109869	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSDARG00000109888	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0
ENSDARG00000109890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109902	15	9	17	0	1	4	5	0	0	0	0	4	18	6	0	0	0	0
ENSDARG00000109903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109911	0	0	0	0	8	0	0	11	9	0	0	0	0	10	0	17	0	10
ENSDARG00000109912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109926	5	0	0	0	0	2	25	2	3	0	4	1	12	8	0	4	0	0
ENSDARG00000109929	391	100	213	7	115	141	247	112	149	137	54	127	198	152	19	79	0	13
ENSDARG00000109933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109937	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
ENSDARG00000109940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109946	10	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ENSDARG00000109948	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109961	30	9	35	0	10	35	36	29	1	5	20	26	9	46	22	4	0	0
ENSDARG00000109962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109963	27	31	41	0	27	8	61	14	11	43	7	9	51	55	9	17	0	14
ENSDARG00000109968	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ENSDARG00000109974	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSDARG00000109978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000109996	1	1	0	0	0	0	5	3	0	1	0	3	0	0	0	1	0	0
ENSDARG00000110003	10	2	42	0	8	21	24	15	7	3	0	15	46	3	9	18	0	8
ENSDARG00000110005	8	0	0	0	0	9	0	0	0	13	0	14	3	12	0	0	0	0
ENSDARG00000110008	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
ENSDARG00000110016	19	0	3	0	8	0	3	1	13	4	1	3	13	2	0	2	0	4
ENSDARG00000110019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110020	17	0	8	14	0	0	16	1	7	5	0	0	4	3	12	0	0	0
ENSDARG00000110024	43	4	9	0	3	8	8	16	0	1	0	12	30	13	20	1	0	0
ENSDARG00000110028	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0
ENSDARG00000110031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110032	16	3	4	0	0	27	7	2	8	2	0	7	46	2	0	0	0	0
ENSDARG00000110035	12	2	8	0	1	2	3	1	0	6	1	0	7	6	0	0	0	2
ENSDARG00000110040	469	62	209	16	114	148	283	107	157	104	93	116	227	282	78	117	0	10
ENSDARG00000110046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110056	20	2	0	0	2	7	3	3	5	3	7	1	1	24	0	1	0	0
ENSDARG00000110069	19	0	0	0	0	5	0	4	0	0	0	7	17	20	0	0	0	0
ENSDARG00000110071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110100	7	3	11	0	0	7	0	0	0	9	0	2	1	2	9	0	0	0
ENSDARG00000110102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110103	44	0	6	0	0	9	6	4	2	0	0	30	5	16	11	2	0	0
ENSDARG00000110105	2	1	3	1	0	2	2	1	5	0	5	0	21	0	4	0	0	3
ENSDARG00000110106	39	0	12	0	25	1	7	0	5	18	7	11	21	25	2	5	0	0
ENSDARG00000110110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110111	0	0	14	0	8	5	6	0	0	0	0	0	4	2	0	0	0	0
ENSDARG00000110114	2	0	0	0	0	0	0	9	0	2	0	0	0	22	8	0	0	2
ENSDARG00000110121	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSDARG00000110131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110137	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000110141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110142	27	0	3	0	0	0	60	7	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110147	59	4	20	5	40	8	51	7	1	19	7	15	40	36	13	25	0	5
ENSDARG00000110151	126	28	54	12	49	21	75	33	14	27	1	32	75	82	44	32	0	11
ENSDARG00000110152	5	0	5	0	1	5	3	3	9	3	0	2	0	5	1	0	0	0
ENSDARG00000110153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110160	5	0	0	0	0	5	2	0	0	0	0	0	1	0	4	8	0	0
ENSDARG00000110163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110173	115	15	24	6	51	58	48	15	25	4	11	13	42	44	16	17	0	0
ENSDARG00000110178	0	3	0	0	0	0	2	0	0	0	3	0	5	0	0	5	0	0
ENSDARG00000110179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110183	75	18	30	6	13	52	40	28	59	21	6	26	150	116	28	37	0	10
ENSDARG00000110186	204	39	92	5	74	110	140	47	34	56	16	58	123	80	10	72	0	0
ENSDARG00000110192	65	6	41	3	37	2	22	2	15	19	5	22	19	60	5	5	0	0
ENSDARG00000110203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110206	6	0	3	0	0	5	0	10	0	0	0	0	20	5	0	0	0	0
ENSDARG00000110216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110231	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0
ENSDARG00000110240	6	0	3	0	0	3	1	0	1	7	0	4	9	4	4	6	3	1
ENSDARG00000110251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110266	57	11	21	6	12	32	36	20	15	27	15	8	95	36	29	13	8	3
ENSDARG00000110269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110283	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSDARG00000110288	0	0	0	0	0	3	2	5	1	0	0	0	10	4	3	0	0	0
ENSDARG00000110290	36	0	1	2	11	1	27	25	4	17	12	16	27	36	24	2	0	0
ENSDARG00000110291	5	0	9	3	0	6	11	1	2	5	1	0	8	11	1	14	0	0
ENSDARG00000110298	19	3	1	0	9	8	10	12	9	0	4	7	18	39	7	11	0	1
ENSDARG00000110320	8	0	1	0	0	8	8	1	5	0	0	2	14	5	4	0	0	0
ENSDARG00000110321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110323	28	4	0	0	0	1	4	0	0	2	0	2	0	4	0	0	0	0
ENSDARG00000110325	5	9	6	0	6	12	7	2	4	10	0	0	22	50	0	4	0	0
ENSDARG00000110326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110328	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ENSDARG00000110341	12	0	3	0	3	0	11	0	0	0	0	4	5	0	0	1	0	0
ENSDARG00000110346	23	25	26	1	34	52	19	13	11	20	2	10	47	41	12	0	1	6
ENSDARG00000110352	0	0	26	0	0	0	0	0	0	0	0	14	9	18	0	0	0	0
ENSDARG00000110355	0	7	10	0	0	0	0	0	3	0	6	0	0	2	0	0	0	0
ENSDARG00000110357	46	13	15	0	21	5	11	27	0	11	2	3	1	28	0	25	0	0
ENSDARG00000110361	31	3	15	0	2	12	11	5	3	4	0	11	22	4	12	1	0	0
ENSDARG00000110362	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
ENSDARG00000110365	76	14	23	26	0	57	0	38	0	0	0	0	79	101	64	0	0	6
ENSDARG00000110366	16	0	3	2	2	5	6	0	0	19	10	7	12	0	3	0	0	0
ENSDARG00000110371	0	0	0	0	0	2	0	0	2	0	1	0	1	0	0	0	0	0
ENSDARG00000110372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110394	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ENSDARG00000110398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110427	25	0	2	0	0	3	18	1	0	2	0	0	5	22	0	18	0	0
ENSDARG00000110430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110433	2	0	0	0	0	0	0	0	6	0	3	0	5	0	0	0	0	0
ENSDARG00000110439	2	0	18	0	1	3	9	0	1	0	5	15	10	1	4	6	1	0
ENSDARG00000110441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110454	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110460	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110464	25	9	10	0	3	6	17	23	2	1	0	0	11	12	5	0	0	0
ENSDARG00000110470	40	9	32	5	27	52	22	26	37	19	17	15	59	63	6	20	4	0
ENSDARG00000110481	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ENSDARG00000110483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110485	0	1	0	0	3	45	4	0	7	0	1	3	60	17	7	0	0	0
ENSDARG00000110492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110496	29	15	11	0	4	12	23	12	1	6	22	11	15	22	1	11	0	0
ENSDARG00000110500	7	0	0	0	0	0	1	6	0	0	7	0	14	0	0	0	0	0
ENSDARG00000110501	9	0	4	0	0	4	4	0	0	3	3	7	5	0	3	0	0	0
ENSDARG00000110510	6	5	0	0	3	8	19	23	0	10	0	0	7	0	0	24	1	0
ENSDARG00000110514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110517	5	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
ENSDARG00000110528	171	73	74	9	40	378	182	120	89	129	67	55	217	226	125	101	0	8
ENSDARG00000110529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110545	60	19	61	1	20	11	55	29	16	10	8	41	52	77	27	11	0	14
ENSDARG00000110550	0	7	0	0	0	0	47	0	0	0	0	0	10	8	0	0	0	0
ENSDARG00000110564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000110570	9	8	0	0	1	0	16	2	0	0	4	0	8	5	0	2	0	0
ENSDARG00000110572	38	1	17	0	2	13	9	6	12	1	1	15	28	0	0	25	0	0
