	F10	F11	F12	F7	F8	F9	F4	F5	F6	F1	F2	F3	E10	E11	E12	E7	E8	E9
321738	47	43	113	31	34	92	0	56	12	86	81	109	5	96	16	48	86	123
321739	606	430	764	109	303	929	143	949	202	1193	731	1237	16	1333	171	816	983	1695
321744	11	16	30	0	9	30	0	30	0	20	0	32	0	0	0	7	0	21
321745	56	51	80	13	9	65	2	137	19	77	67	110	0	90	13	101	80	130
321750	115	78	174	32	75	128	6	208	29	143	182	131	0	140	26	128	106	203
321756	24	29	75	3	28	114	2	52	4	101	27	88	22	68	16	61	73	75
321769	380	320	540	106	319	671	57	794	89	1072	840	1039	30	994	125	441	909	1463
321786	15	3	15	5	5	40	6	62	6	64	31	68	0	90	4	25	22	38
321793	17	6	0	13	9	75	3	55	0	70	33	42	0	71	16	41	63	78
321795	118	33	109	24	46	197	20	187	43	150	132	227	3	192	37	134	205	264
321796	5	0	26	0	0	16	1	6	0	7	5	16	0	11	4	17	22	12
321806	22	1	0	14	14	34	0	3	0	8	8	15	0	10	0	1	25	30
321807	90	17	38	11	18	99	13	108	16	188	86	117	11	234	34	118	80	186
321808	513	273	508	113	190	713	68	549	148	916	566	659	17	906	203	641	638	1125
321818	28	38	15	2	22	22	13	97	12	52	28	67	0	48	11	26	53	57
321832	32	9	68	3	12	30	9	24	2	60	55	76	0	98	4	16	21	102
321836	3	14	28	5	27	131	9	72	6	162	84	134	2	66	6	108	82	152
321837	35	25	63	10	16	60	5	67	11	93	49	127	0	120	15	29	83	104
321842	27	38	25	0	9	40	6	36	15	106	53	66	8	41	11	52	74	73
321844	85	96	141	45	69	115	19	130	21	266	222	266	5	270	27	94	208	197
321852	70	64	65	15	26	101	5	147	40	130	99	170	5	176	40	56	109	219
321855	5	3	25	0	21	16	0	34	0	0	19	19	0	21	0	14	12	29
321857	462	441	675	58	320	446	80	639	148	1379	888	1003	38	562	84	509	633	999
321860	151	135	171	37	77	261	38	222	32	249	197	278	23	227	20	92	168	248
321868	137	51	93	63	180	183	57	236	80	201	160	415	2	282	45	99	203	436
321872	168	177	266	14	108	309	18	358	51	519	311	484	13	282	38	126	243	432
321875	7	0	0	0	0	55	0	0	3	22	0	26	0	0	0	0	26	0
321880	42	18	28	7	37	80	27	63	12	132	65	79	1	63	15	24	73	94
321886	357	122	592	36	241	399	16	449	68	683	358	480	6	204	41	148	386	600
321892	57	33	62	0	49	75	2	86	13	163	32	65	17	200	42	67	93	157
321897	75	24	65	9	13	89	21	139	16	131	47	105	0	126	23	95	80	134
321898	56	32	75	20	29	135	17	103	19	121	51	90	3	76	21	143	81	142
321899	265	94	331	22	198	516	65	538	71	659	271	623	9	431	67	256	375	700
321905	551	185	285	83	117	391	32	355	72	476	287	514	24	550	93	302	281	569
321928	40	8	5	12	4	29	1	66	15	37	44	29	0	26	4	21	42	34
321931	161	43	173	8	67	151	40	149	43	167	162	317	0	204	27	107	82	183
321932	0	0	6	0	7	3	0	10	0	13	3	0	0	17	6	0	8	9
321937	78	42	76	28	27	97	13	84	6	166	77	117	2	94	16	66	176	188
321938	81	108	95	24	39	180	21	175	20	189	108	201	3	170	37	125	195	213
321940	34	41	82	39	46	135	15	136	30	169	53	140	0	134	32	104	81	247
321943	149	54	106	17	73	147	28	160	20	210	114	159	12	218	51	145	143	267
321945	22	10	23	0	7	72	8	41	0	83	7	53	2	31	8	41	28	35
321947	34	28	19	0	5	23	4	49	1	36	38	94	0	55	8	38	45	31
321948	97	66	68	4	51	55	17	116	24	139	131	105	11	192	21	67	96	208
321951	283	174	318	53	156	454	49	390	39	628	295	426	27	537	50	252	439	580
321965	13	25	41	1	23	11	7	33	14	42	12	65	0	23	9	20	10	47
321974	141	91	97	17	63	181	11	133	31	174	136	248	11	182	59	175	118	223
321979	375	109	246	62	152	343	122	276	78	758	343	455	10	330	123	372	381	493
321994	94	68	151	6	59	151	30	95	12	110	134	131	0	124	24	102	110	160
322000	89	32	57	11	63	127	17	113	8	187	99	130	0	118	7	85	43	115
322007	20	161	19	12	23	73	7	32	1	76	90	52	2	318	8	57	30	85
322008	24	7	26	1	8	35	4	40	19	64	25	59	4	47	18	66	47	52
322012	0	0	12	3	1	34	0	35	0	26	9	47	0	2	0	13	5	44
322013	34	30	18	8	17	51	9	58	0	29	15	39	0	39	3	43	32	28
322041	75	50	114	18	39	162	11	114	7	228	87	238	5	166	29	130	147	185
322055	25	2	45	17	32	54	4	82	16	64	61	101	0	128	1	34	109	186
322056	94	170	63	48	63	91	54	101	30	232	74	408	1	473	56	71	270	257
322059	31	12	2	3	11	32	0	2	0	20	22	14	0	33	4	8	12	19
322060	81	47	179	12	57	182	18	161	12	170	71	161	1	231	20	211	210	280
322073	11	7	3	0	0	21	6	15	11	19	38	32	0	31	4	4	15	39
322089	3	10	8	14	36	42	13	60	0	50	40	58	0	61	4	32	23	85
322103	49	26	91	18	15	65	64	110	13	178	81	133	5	117	43	75	86	147
322104	249	190	429	26	126	554	54	520	60	523	488	717	8	704	126	447	443	660
322106	149	73	147	26	45	148	9	220	17	219	167	278	6	210	36	102	223	270
322113	46	29	95	10	18	98	2	73	32	78	55	143	0	148	18	84	80	147
322115	17	5	28	0	18	22	1	100	12	46	35	48	0	34	11	64	22	39
322121	11	0	17	1	25	7	0	1	0	25	3	3	0	13	0	13	4	25
322126	857	514	1017	123	481	1366	212	1426	170	1767	1194	1744	58	1824	218	888	1449	2065
322129	39	29	19	22	8	36	10	61	24	66	55	91	4	102	13	41	39	81
322146	8	35	38	20	36	33	7	49	0	82	39	59	0	60	5	59	69	80
322160	25	67	27	5	32	80	17	47	3	100	37	83	6	84	7	60	64	82
322178	15	6	40	3	31	6	3	47	5	34	22	25	0	40	0	230	34	90
322181	19	21	68	6	53	58	0	76	13	94	99	101	9	77	13	32	53	41
322206	355	260	427	60	219	590	31	620	118	967	446	608	41	519	115	458	466	698
322209	97	2	19	9	19	25	0	45	0	93	36	97	0	46	0	35	29	101
322221	318	226	412	97	238	466	78	605	66	933	416	792	15	785	91	503	526	864
322226	6	10	29	9	20	43	4	24	11	52	12	72	4	23	7	30	36	42
322228	298	217	392	37	173	564	76	666	82	594	642	728	35	939	62	431	658	733
322229	39	19	46	0	57	69	13	39	3	140	67	75	0	65	18	46	83	63
322237	72	72	98	11	53	102	7	134	9	219	123	125	3	210	33	165	165	194
322241	69	58	80	5	67	112	1	162	15	124	68	120	9	128	22	30	103	173
322248	122	65	107	27	87	123	31	132	22	237	136	183	7	158	13	170	154	214
322251	14	3	19	13	7	22	6	27	3	33	18	9	0	27	0	36	26	21
322256	285	117	383	34	120	378	26	464	101	578	416	441	27	520	94	351	502	715
322258	295	163	261	30	134	384	38	478	68	520	424	533	4	529	68	330	483	661
322265	53	2	33	7	7	84	5	69	3	107	45	92	3	62	14	32	46	145
322269	25	17	39	10	18	41	13	25	31	25	68	49	0	48	4	45	50	77
322275	329	277	519	92	186	537	47	575	104	752	485	646	19	759	161	503	623	795
322309	40	6	35	11	21	40	10	74	7	91	39	79	1	68	14	31	48	58
322325	11	9	22	0	6	48	9	28	3	41	12	55	0	20	5	24	60	47
322327	554	227	281	13	543	1527	82	1253	99	2934	946	1988	24	1736	162	580	1429	1898
322331	29	2	8	0	6	16	5	6	3	25	13	5	0	3	0	11	29	21
322338	80	96	99	21	25	150	26	177	9	280	138	248	26	327	45	113	144	164
322339	349	173	425	95	219	566	59	545	75	701	429	732	39	554	109	435	490	633
322341	0	0	0	0	0	5	0	2	0	9	8	26	0	2	0	6	8	0
322347	49	84	41	3	23	121	0	53	10	101	50	61	0	62	23	99	196	276
322348	5	0	0	0	10	11	0	34	0	0	0	11	0	1	0	9	9	0
322350	17	19	26	11	20	59	11	39	6	32	48	14	0	37	8	34	43	25
322358	18	14	7	2	9	150	1	40	7	31	19	24	0	94	0	27	82	23
322362	336	230	347	42	188	595	90	460	137	636	437	639	3	559	73	394	445	735
322372	19	8	15	2	8	17	5	39	0	30	10	24	0	31	0	17	19	42
322379	44	17	30	2	9	26	3	39	6	75	27	43	0	61	9	25	43	47
322397	92	27	63	33	31	81	10	107	18	118	93	104	23	150	26	55	88	135
322404	735	564	980	122	514	1306	185	1430	310	2229	1416	1839	50	2271	464	1248	1635	2113
322412	184	80	106	20	123	363	54	599	45	393	171	365	28	576	40	259	566	758
322415	24	21	2	0	15	18	6	10	0	0	12	11	0	27	0	4	9	3
322420	2	0	13	0	9	3	0	8	0	12	8	0	0	10	1	12	7	17
322425	92	70	77	17	14	137	17	86	7	89	86	108	7	169	28	113	104	203
322451	1	0	5	0	0	89	0	134	0	90	0	82	0	89	5	13	1	175
322453	65	37	53	0	79	201	15	297	10	242	46	199	3	205	18	33	143	208
322455	17	0	29	0	38	36	0	31	0	45	21	25	0	21	1	17	13	35
322462	37	10	23	8	24	130	0	85	7	115	83	66	22	123	14	38	82	146
322468	44	9	137	4	143	88	15	93	2	79	43	290	0	148	13	148	151	521
322481	79	14	30	0	85	184	22	286	35	166	28	193	0	306	14	72	271	354
322485	8	6	5	0	5	7	0	5	0	42	20	46	0	26	10	10	7	22
322493	73	33	93	8	45	191	13	120	43	206	79	295	5	225	17	71	145	199
322506	9	26	16	3	10	89	1	45	9	79	48	47	0	35	9	31	71	54
322507	4	0	0	0	2	7	0	5	3	19	3	13	0	2	1	1	2	0
322508	64	64	75	6	39	113	14	102	28	126	70	142	0	145	19	69	86	144
322509	199	153	133	8	66	339	42	458	47	225	207	266	24	461	64	306	258	558
322513	26	25	19	2	43	64	3	142	43	157	54	93	5	27	22	43	69	102
322527	114	12	40	12	22	113	8	123	0	49	35	110	0	77	13	55	47	117
322529	16	1	20	0	8	33	2	39	4	40	15	26	0	44	1	15	56	29
322533	376	136	291	17	253	799	64	548	78	716	378	505	8	811	111	389	685	828
322543	454	196	505	30	375	1332	89	1010	167	1543	537	1107	20	1438	171	542	1188	1695
322544	4	0	10	0	0	47	0	3	0	7	11	19	0	28	0	6	8	30
322549	243	122	196	25	125	350	31	233	49	362	216	365	6	319	53	260	217	406
322571	2954	1655	2845	758	1644	3565	658	4520	596	4251	3869	5084	125	5083	573	2519	4191	4891
322581	10	82	24	1	1	26	4	25	34	19	169	118	0	73	3	20	24	139
322599	79	55	136	16	33	185	11	155	36	253	209	241	7	160	36	155	250	249
322604	8	5	12	0	0	2	0	25	4	44	34	21	0	28	6	13	5	31
322605	106	31	20	3	29	134	5	135	17	178	114	186	5	264	68	139	292	212
322609	12	0	29	12	9	41	2	29	5	26	26	27	3	52	1	30	22	74
322614	74	54	105	19	30	114	4	139	20	221	184	156	0	221	18	75	135	166
322617	7	0	26	0	0	11	0	10	0	16	4	23	0	15	19	22	39	26
322626	40	11	21	7	8	86	0	12	6	70	22	59	0	61	11	53	58	42
322645	54	34	51	39	25	97	4	76	12	99	43	78	0	93	24	53	94	82
322648	4	0	10	5	0	14	0	4	10	9	0	5	0	0	1	4	0	3
322660	15	0	0	0	0	0	0	0	2	25	0	24	0	0	0	3	37	23
322670	482	290	502	117	145	561	76	485	95	892	486	807	13	915	164	606	607	948
322674	0	1	12	2	0	57	0	18	4	20	0	82	0	31	16	5	10	6
322691	63	50	87	2	112	299	16	212	80	288	93	199	8	264	61	111	191	385
322694	46	24	83	1	9	44	4	84	29	149	19	76	7	63	17	22	58	115
322701	281	48	73	5	79	395	20	251	62	377	275	499	9	476	80	268	349	694
322715	37	4	25	3	10	51	1	15	4	29	1	28	0	26	0	37	26	33
322720	39	57	125	28	65	39	0	104	18	112	51	100	0	60	19	28	97	109
322732	24	13	14	5	20	32	5	29	3	26	25	38	0	24	11	17	11	26
322756	18	40	38	7	13	62	6	69	3	88	33	57	0	36	23	33	64	165
322780	16	11	17	8	20	56	6	22	2	69	19	58	0	41	7	32	48	87
322795	13	64	93	1	47	69	16	147	24	266	88	190	17	215	14	175	97	237
322811	132	63	116	41	31	201	15	179	61	198	140	174	6	211	22	138	116	282
322814	83	27	83	12	33	115	8	87	11	177	124	111	5	90	15	125	142	163
322815	61	45	134	19	48	216	9	170	28	219	127	172	10	284	70	229	242	349
322846	26	18	28	11	27	38	10	13	8	19	20	29	0	22	5	11	41	51
322854	34	8	20	5	19	3	4	23	0	58	31	30	0	41	12	11	46	64
322857	38	43	59	21	13	55	16	83	5	108	57	64	6	78	27	37	52	146
322863	88	77	114	10	40	196	20	191	19	257	161	181	11	163	30	181	85	186
322880	142	73	104	5	25	69	12	134	30	221	75	156	1	198	15	101	173	106
322903	30	54	66	19	34	80	21	67	16	101	60	107	6	95	11	111	106	94
322921	77	48	75	3	186	162	4	206	22	263	87	243	23	142	84	157	158	371
322927	8	0	15	0	0	39	0	5	0	43	13	2	0	2	7	14	26	20
322950	0	25	15	11	1	21	0	19	5	27	18	33	0	50	23	24	34	41
322953	11	5	3	0	0	30	0	29	3	31	24	12	4	50	0	2	9	50
322961	46	47	112	1	38	41	19	78	28	162	147	206	3	226	24	57	72	211
322969	24	17	32	6	10	99	0	24	0	54	46	363	0	51	11	80	29	55
322973	24	14	18	5	0	59	7	41	7	66	12	43	0	32	19	40	50	37
322977	54	75	40	3	5	31	9	86	2	126	36	155	0	57	54	89	70	95
322991	19	16	38	10	18	43	7	23	0	27	26	69	0	34	6	24	15	22
322995	63	22	39	3	9	65	8	62	13	105	68	109	0	78	13	53	30	139
322997	110	5	20	4	40	134	2	314	60	423	148	165	43	255	73	40	46	90
323003	49	41	99	23	24	97	6	119	20	99	102	87	0	157	21	106	101	161
323005	198	149	239	45	113	302	47	384	75	664	310	482	22	366	53	251	309	353
323011	31	27	40	14	19	83	2	81	7	49	36	61	5	37	3	24	64	107
323012	47	39	70	16	58	56	9	100	9	153	82	141	5	79	13	90	98	126
323016	2	4	23	1	1	16	0	22	3	13	25	17	0	41	8	10	41	21
323020	26	13	12	11	7	23	17	28	5	33	11	34	1	47	0	29	28	43
323052	21	14	7	2	13	16	0	26	7	46	20	36	0	33	13	5	31	26
323055	638	398	711	150	504	938	250	936	162	1133	648	1148	27	1143	278	778	706	1323
323071	103	48	86	7	37	115	28	113	21	159	149	217	0	189	20	80	145	247
323089	22	54	128	8	56	130	6	123	24	126	132	155	1	76	18	120	122	196
323099	58	14	2	3	24	20	0	28	14	29	61	64	0	32	2	22	57	102
323105	46	21	16	1	3	41	1	52	1	101	18	54	4	71	9	21	93	109
323107	19	15	5	6	23	56	0	33	10	22	31	57	0	46	3	25	40	74
323115	157	35	99	26	64	165	30	183	56	271	178	182	1	197	40	121	122	264
323163	35	17	49	10	10	28	4	44	12	72	55	86	3	59	20	37	64	29
323181	32	13	26	11	13	82	3	45	5	72	54	73	0	53	29	60	218	143
323182	23	0	16	0	0	6	0	11	8	0	0	0	0	26	0	12	1	0
323197	5	56	15	9	0	36	0	57	14	31	10	61	0	18	6	45	11	18
323201	150	97	240	53	82	189	26	232	31	198	205	193	8	276	26	165	164	307
323203	18	28	13	7	6	27	3	46	0	20	4	48	1	73	10	36	22	88
323208	6	1	0	0	3	4	0	1	0	9	10	7	0	6	0	0	4	4
323216	38	15	76	30	47	81	14	63	30	149	75	232	13	251	72	74	130	179
323226	115	74	157	45	142	168	23	288	50	340	230	338	7	279	45	122	283	235
323239	7	0	0	0	7	40	0	1	0	7	10	4	0	11	7	2	27	6
323246	154	151	233	38	84	310	40	347	47	451	269	358	16	293	62	217	254	367
323260	26	7	26	6	24	10	1	14	13	12	28	66	7	24	5	21	26	25
323266	472	301	691	89	278	640	90	735	151	854	590	711	14	885	133	595	572	980
323269	52	35	48	5	10	54	0	102	0	83	60	65	0	76	6	86	90	118
323285	622	392	580	130	340	857	113	965	133	1628	653	1252	29	880	185	735	891	1375
323299	565	302	527	124	315	820	79	687	168	1457	634	753	30	789	207	646	601	1072
323301	97	21	53	6	16	70	4	95	10	107	226	70	0	60	76	128	89	88
323305	198	134	205	35	95	409	28	364	49	497	322	414	3	299	45	172	372	478
323320	1206	812	1395	226	573	1518	198	1578	318	1888	1308	2040	47	2385	354	1235	2045	2579
323326	12	45	55	6	31	71	6	73	4	61	54	78	0	30	2	39	33	65
323329	144	104	171	20	63	129	22	223	17	354	196	231	1	190	18	125	226	156
323346	139	137	176	23	59	254	62	187	28	451	225	252	2	281	80	176	154	220
323355	15	39	25	2	6	36	3	20	31	87	13	29	0	55	17	40	2	28
323361	11	3	18	0	4	22	0	9	3	15	10	38	0	34	6	11	3	14
323364	6	7	0	0	7	29	0	32	0	24	60	52	0	13	2	54	77	104
323365	173	120	206	19	118	274	32	333	19	407	187	354	17	415	53	180	290	407
323368	32	37	8	0	17	5	0	13	19	6	12	11	0	10	0	16	17	4
323406	28	4	16	0	20	26	0	20	4	24	15	55	0	25	7	16	11	48
323424	48	14	50	3	17	60	6	63	3	87	33	76	3	12	8	59	53	48
323426	76	44	75	24	24	80	4	73	12	121	96	109	0	77	19	116	57	161
323439	57	14	39	4	18	61	3	55	4	50	97	71	0	72	13	55	78	87
323445	97	36	156	22	90	181	30	175	32	179	167	181	25	219	31	152	76	226
323447	87	81	86	17	32	80	19	129	6	157	132	135	0	174	21	100	114	128
323452	112	70	86	15	118	157	16	204	29	264	169	207	8	233	50	142	188	238
323453	220	175	221	48	98	325	58	294	58	350	271	345	7	414	88	285	288	443
323457	36	51	35	12	35	70	10	145	1	63	96	91	0	124	7	47	77	75
323462	164	128	260	26	139	260	41	280	73	517	239	410	16	389	84	348	303	563
323464	15	0	18	0	12	60	1	39	3	36	27	48	0	89	24	11	34	53
323465	182	92	120	18	55	184	21	293	37	308	193	295	4	231	37	116	205	213
323473	3	17	3	9	6	32	11	26	4	57	40	44	4	14	2	31	16	17
323474	47	41	69	4	24	98	11	99	13	148	97	78	3	126	28	168	63	146
323479	151	83	170	24	101	184	7	252	35	295	166	299	12	317	35	131	235	338
323487	47	74	91	28	85	125	5	123	24	115	184	110	2	131	18	64	60	138
323490	51	18	52	1	21	103	9	123	7	108	84	65	0	76	28	22	58	54
323500	33	6	17	0	13	22	11	32	1	20	8	51	0	15	0	47	12	6
323501	259	142	210	67	134	264	39	290	76	322	195	327	6	419	106	299	144	286
323509	58	31	32	7	52	29	4	39	1	57	35	85	0	53	14	72	36	58
323528	79	31	71	8	34	263	127	133	19	275	114	186	3	170	55	121	97	136
323529	224	141	212	48	79	296	44	352	71	486	308	446	3	436	76	290	277	483
323538	6	19	15	1	14	32	0	112	1	127	83	35	0	33	0	77	27	103
323559	29	9	11	3	12	8	0	36	7	25	15	22	0	37	2	34	26	11
323561	305	191	315	71	195	621	63	716	64	837	465	650	4	642	118	339	586	790
323563	49	65	53	4	8	130	14	73	14	73	109	87	0	115	15	60	39	149
323573	9	0	35	3	19	12	4	19	0	17	27	21	0	11	7	42	5	4
323579	432	190	441	100	238	560	65	595	90	670	498	694	12	700	116	632	707	1064
323588	5	0	8	0	0	5	0	6	0	22	2	0	0	0	0	7	4	0
323597	65	21	114	6	44	72	0	137	163	55	34	30	0	113	39	65	87	170
323607	11	1	9	1	2	6	0	9	2	10	11	20	0	6	0	10	22	27
323613	23	4	22	7	28	91	9	85	0	68	45	55	0	71	5	46	89	83
323621	32	24	21	7	19	29	0	19	0	54	38	89	6	48	10	18	26	48
323628	176	113	243	17	74	242	43	290	56	306	133	215	20	308	90	224	217	383
323630	32	22	38	3	15	43	0	75	26	112	64	90	0	59	18	48	100	82
323632	341	240	328	76	151	489	62	400	104	722	364	568	18	496	98	389	436	694
323641	0	0	0	0	0	4	0	9	3	13	0	5	0	0	0	5	9	2
323645	71	58	71	22	50	119	5	110	31	162	97	144	4	136	18	80	65	145
323653	16	8	18	6	5	15	1	19	2	32	14	26	0	11	0	10	3	19
323656	3	2	19	0	0	23	0	4	0	4	4	0	0	21	0	0	13	3
323659	100	87	122	8	48	141	19	111	26	220	111	227	12	219	72	121	225	166
323665	35	23	9	0	23	17	0	11	0	10	6	3	0	0	8	0	0	0
323671	35	17	88	9	31	90	47	131	22	125	87	171	0	90	16	62	125	153
323672	158	110	255	29	130	254	54	337	37	333	174	350	23	307	42	263	244	378
323679	48	14	68	14	6	90	10	68	12	128	41	39	0	68	13	47	93	110
323681	12	8	17	0	4	8	6	11	1	19	20	26	0	13	2	5	0	20
323695	96	76	80	20	28	157	12	114	21	207	139	122	0	131	46	120	105	185
323696	3	0	4	2	12	24	0	19	0	3	15	24	0	11	8	12	34	35
323700	6	16	23	4	17	35	5	34	2	43	28	30	6	33	3	26	14	38
323702	60	19	129	19	106	154	17	152	45	161	93	122	2	145	49	187	92	236
323706	425	167	334	31	171	720	34	633	257	744	478	827	9	1065	245	742	825	1002
323713	196	84	312	65	95	201	48	291	56	409	261	463	4	345	77	216	233	344
323719	43	7	31	8	25	66	5	102	1	68	62	84	0	61	1	62	40	139
323720	54	26	22	23	9	46	2	66	8	97	61	82	1	82	12	63	68	106
323721	36	45	96	19	48	128	17	212	12	153	89	116	0	111	18	66	95	141
323723	7	23	36	16	8	19	0	63	0	71	28	16	0	38	2	11	10	39
323733	133	66	188	27	84	288	11	217	22	185	138	352	4	214	39	128	150	211
323735	38	24	12	15	5	13	6	63	10	50	46	80	2	41	2	36	40	35
323737	11	1	0	0	0	5	8	4	0	19	2	8	0	28	3	9	4	8
323738	9	30	18	1	2	26	0	42	10	53	34	39	0	62	7	34	66	30
323739	43	21	37	6	31	58	14	64	13	97	40	70	3	34	31	51	67	55
323746	29	15	0	0	0	15	0	0	0	58	6	0	0	26	0	15	29	0
323765	215	96	205	31	141	285	21	294	28	431	313	393	11	391	40	272	274	443
323818	40	5	37	4	21	30	12	72	0	107	30	98	3	82	9	68	68	92
323827	39	7	62	0	37	52	5	194	7	265	115	83	0	108	18	133	49	99
323832	52	3	34	8	5	30	8	74	5	114	38	68	0	51	5	41	30	75
323834	5	5	12	0	0	2	0	0	1	9	0	4	0	1	1	0	8	17
323839	39	21	111	2	15	41	0	58	4	40	59	33	1	63	3	73	40	61
323855	99	42	97	15	59	114	4	105	10	179	93	137	5	230	23	93	96	177
323856	3	28	51	15	10	57	14	39	0	85	83	51	1	102	7	34	58	65
323865	47	40	55	20	105	121	10	134	20	207	117	193	0	130	10	101	227	187
323870	81	35	101	54	66	121	26	110	14	133	115	173	9	137	42	98	142	217
323882	9	0	17	13	26	45	7	38	6	34	21	36	0	29	11	29	19	47
323883	12	38	76	4	46	85	39	98	0	73	68	96	0	63	0	35	39	106
323898	16	7	38	7	29	33	10	54	11	29	39	51	0	91	12	43	32	52
323904	38	52	109	13	36	86	13	112	11	110	90	149	1	147	11	48	87	148
323918	168	85	115	38	71	198	10	214	18	255	161	180	2	197	27	161	187	279
323919	78	70	96	14	67	121	13	81	48	185	125	112	0	129	13	95	94	154
323922	16	6	18	1	35	83	2	77	6	35	29	55	1	89	82	15	96	89
323926	67	33	51	8	38	101	8	76	8	117	64	66	0	98	21	85	81	133
323929	72	17	72	0	8	22	5	41	4	87	59	41	0	51	17	31	73	71
323951	49	63	27	6	29	32	9	84	8	80	52	84	1	335	2	49	34	111
323956	64	33	46	8	28	65	0	43	14	144	33	76	2	32	8	41	75	99
323974	62	49	89	13	32	130	26	95	18	109	70	103	1	226	43	82	63	127
323976	67	127	106	0	7	20	1	25	0	112	134	90	4	52	36	64	177	189
323994	0	0	11	0	0	14	2	11	0	0	0	5	0	0	0	2	0	1
324004	62	34	142	29	94	171	35	167	27	199	156	223	0	201	7	106	123	245
324005	4	0	9	8	3	30	2	8	4	30	32	45	1	16	1	15	12	25
324015	35	27	45	6	16	56	24	29	2	69	26	64	0	42	17	39	42	53
324023	446	276	578	78	298	766	56	652	73	1181	421	917	49	830	104	679	928	927
324025	127	119	123	34	54	177	19	230	6	307	151	235	5	303	18	173	164	361
324047	87	57	103	8	51	153	27	144	44	194	113	166	1	193	22	112	75	198
324048	112	114	110	36	63	215	17	265	31	253	154	244	0	243	33	161	162	300
324052	31	12	35	5	25	45	7	56	13	49	38	45	0	51	2	11	27	45
324053	75	70	161	23	64	173	40	99	36	314	146	214	0	168	104	139	135	212
324079	21	9	27	0	0	6	3	14	3	17	10	21	0	45	3	22	27	18
324088	7	6	0	5	4	2	0	1	3	7	8	39	0	27	0	2	14	17
324089	15	16	0	0	0	15	0	11	7	12	16	0	0	0	0	0	0	7
324090	38	15	47	4	11	44	4	47	1	35	17	45	5	54	20	25	34	36
324096	35	24	31	17	20	32	1	58	1	108	54	65	5	36	17	58	52	128
324098	43	9	71	7	7	44	8	63	9	40	34	113	1	52	6	109	65	109
324109	0	0	3	0	0	28	0	10	1	24	55	84	0	76	0	40	11	19
324121	38	27	37	7	36	31	5	40	3	89	68	119	10	64	14	70	77	59
324123	29	2	29	0	15	14	0	54	2	57	6	64	0	0	3	0	18	109
324125	81	16	71	26	51	108	1	89	30	125	73	96	5	115	22	87	109	125
324134	5	12	9	0	2	11	0	5	0	27	23	15	0	14	0	5	47	21
324137	48	46	22	10	27	50	8	34	9	97	18	94	0	48	5	32	29	147
324140	32	27	81	2	5	123	2	111	9	76	18	61	12	124	57	83	89	152
324141	57	58	100	12	17	49	8	64	8	97	46	107	0	114	12	60	68	61
324142	139	131	240	20	95	223	25	252	37	385	211	234	0	322	41	167	219	390
324152	234	157	276	46	164	412	76	698	79	602	392	449	17	658	65	346	430	710
324153	1	1	18	0	0	9	0	7	0	7	0	7	0	13	0	0	2	7
324164	114	140	100	56	45	163	27	103	32	178	170	112	0	322	30	261	158	228
324173	15	0	14	9	0	23	1	18	11	39	15	8	0	15	1	19	2	21
324180	63	29	54	26	6	70	1	85	6	103	117	126	0	94	9	82	83	114
324185	6	11	6	0	1	15	0	0	0	7	13	10	0	5	0	19	18	21
324188	84	62	113	4	66	150	26	196	14	188	159	277	4	220	33	193	213	286
324197	15	14	31	0	3	32	7	30	13	28	11	26	0	72	8	15	45	51
324201	197	91	191	39	105	212	39	238	47	264	173	379	6	274	59	167	286	243
324205	100	67	142	56	78	177	19	178	43	177	168	198	1	158	69	147	156	211
324211	11	11	28	1	7	66	8	35	12	58	42	40	0	79	5	46	53	64
324212	21	14	7	1	0	51	0	56	6	30	17	24	0	25	0	23	40	57
324215	70	19	42	6	46	87	1	117	17	125	69	88	2	108	3	69	144	156
324237	12	15	47	1	26	33	5	98	2	85	39	68	1	63	8	45	51	70
324238	27	55	59	2	17	39	20	88	45	84	44	53	0	69	20	53	40	95
324243	36	28	42	1	12	58	17	64	4	52	71	120	0	74	1	54	41	69
324244	36	17	52	9	18	69	9	51	13	78	44	54	2	103	25	19	61	86
324254	172	133	168	33	74	203	21	285	39	270	140	358	9	286	64	180	249	357
324256	5	7	9	1	9	9	1	3	1	14	6	25	5	6	2	2	31	24
324261	7	0	3	0	1	6	3	0	12	1	8	0	5	11	7	0	4	0
324267	90	36	40	2	9	32	18	80	30	72	82	144	0	100	22	129	68	154
324283	16	10	18	0	20	19	0	12	1	8	12	17	0	11	14	12	10	19
324302	120	126	189	28	65	361	67	263	47	704	424	350	1	322	58	149	273	391
324303	13	21	58	2	11	62	14	94	15	105	25	54	0	75	10	29	75	75
324307	106	59	67	20	50	107	22	66	21	167	87	232	0	168	6	56	128	135
324309	197	106	213	33	73	289	52	349	78	329	195	338	26	345	112	247	314	568
324316	63	57	100	1	50	95	24	127	16	117	93	174	0	141	40	122	139	220
324323	19	13	33	0	15	59	4	108	1	46	26	25	0	5	2	17	29	77
324332	61	45	98	24	114	145	22	166	12	279	102	239	3	110	22	74	128	149
324335	346	157	297	24	57	417	26	214	43	305	233	353	0	400	48	227	271	462
324340	53	15	61	4	12	72	30	46	12	151	80	180	0	49	17	56	54	122
324342	7	66	21	0	19	17	0	14	12	37	12	29	0	20	0	5	18	17
324345	52	18	39	4	19	39	0	100	11	24	66	55	1	106	7	36	62	61
324358	16	8	21	0	0	19	0	7	2	43	4	28	0	27	6	6	29	21
