	E4	E5	E6	E1	E2	E3	D10	D11	D12	D7	D8	D9	D4	D5	D6	D1	D2	D3
64278	95	18	60	27	26	30	28	24	0	57	67	1	6	90	38	0	123	48
64603	37	10	44	19	19	16	8	16	0	50	8	1	5	75	33	0	33	45
64604	123	10	67	24	20	25	13	21	1	46	37	7	8	90	46	0	60	49
64605	52	21	71	35	20	16	9	26	0	24	49	13	24	55	18	0	29	27
64607	65	16	6	14	0	11	13	0	0	17	0	28	0	29	2	0	25	2
64608	693	131	417	243	196	173	123	188	8	294	313	45	160	526	254	0	455	272
64609	519	136	335	275	65	77	191	167	0	280	91	26	77	264	224	0	541	243
64610	2479	750	1639	1074	720	1554	676	845	83	1186	595	155	331	2850	935	0	1956	1511
64611	1084	240	444	341	220	250	304	299	18	479	206	27	114	888	428	0	546	380
64612	2451	524	1413	1140	506	935	396	773	37	1339	746	204	297	2337	786	0	1480	1006
64613	484	60	331	140	88	64	94	139	5	186	167	33	77	207	136	0	207	217
64614	510	90	331	161	71	61	72	83	7	260	112	2	84	236	144	0	236	86
64615	4750	805	2971	2658	915	1245	862	1254	110	2660	1712	276	683	3631	1684	0	3258	1796
64616	604	141	468	226	187	251	129	217	0	305	234	39	58	555	243	0	468	354
64617	114	39	72	47	5	56	23	9	4	54	26	18	26	138	57	0	92	62
64671	25	5	3	3	0	2	1	14	0	6	15	2	0	8	7	0	5	3
64674	95	16	32	26	7	42	7	26	5	52	54	4	5	53	38	0	49	19
64698	664	165	412	243	130	258	129	211	13	301	191	66	158	611	208	0	430	183
64809	14	5	38	27	0	3	10	6	2	10	19	0	11	33	16	0	59	2
64812	22	4	17	4	10	13	1	0	2	17	3	1	0	28	10	0	16	15
64815	22	0	23	0	3	0	0	3	1	10	0	0	11	6	0	0	4	2
65088	26	0	9	4	4	17	2	0	0	8	5	0	6	4	0	0	11	3
65089	10	3	13	4	4	6	5	2	0	4	2	4	0	10	1	0	10	7
65090	205	62	187	87	61	95	23	53	2	63	66	9	19	249	87	0	106	102
65223	1317	236	348	886	372	425	282	531	19	714	653	151	206	1789	851	0	1167	1066
65225	664	62	280	239	81	166	65	95	20	178	110	41	63	345	163	0	282	158
65226	23	12	10	15	12	6	3	4	0	3	9	1	7	13	14	0	9	5
65227	102	16	49	61	9	20	15	37	0	74	29	1	2	62	17	0	42	42
65228	103	39	71	71	28	48	59	52	3	36	15	15	19	85	42	0	100	35
65229	446	90	391	220	148	207	170	187	12	216	232	32	62	542	166	0	285	233
65230	373	80	167	85	37	127	38	119	19	124	56	3	65	329	98	0	159	165
65231	413	57	297	189	140	166	111	145	16	210	125	22	48	322	149	0	270	188
65232	30	8	7	14	3	0	9	3	6	14	9	1	0	17	2	0	11	3
65233	42	10	25	6	1	11	3	3	0	23	15	0	10	53	18	0	19	9
65234	62	6	45	26	25	19	17	12	0	52	21	7	6	63	25	1	38	31
65235	55	39	32	17	7	30	11	24	0	38	31	23	3	62	17	0	40	42
65236	145	24	52	62	14	44	31	40	16	68	19	11	31	104	51	0	98	30
65237	18	3	43	11	21	34	9	18	0	43	10	0	0	57	35	0	12	28
65238	28	5	22	6	2	17	5	12	5	22	7	2	2	19	33	0	27	10
65239	500	108	319	174	134	182	104	237	14	259	172	53	95	487	172	0	352	215
652952	605	45	183	97	38	205	113	103	0	144	232	8	25	163	89	0	258	54
652982	98	25	50	23	20	42	30	33	3	44	36	13	7	120	34	0	52	52
654774	326	40	104	81	50	90	40	82	19	167	70	9	39	252	53	0	129	95
654826	17	8	21	7	12	2	3	11	0	19	14	0	4	1	27	0	24	6
654827	85	11	42	62	13	30	11	18	1	16	5	1	27	76	18	0	38	30
654829	27	19	64	41	27	14	12	11	4	6	11	0	16	135	14	0	40	30
654830	13	0	0	12	0	0	0	0	0	2	0	0	0	2	8	0	9	1
664684	51	8	31	25	11	25	6	11	0	13	14	2	2	58	24	0	22	9
664685	127	75	239	128	21	34	22	265	2	129	65	5	45	92	39	0	289	74
664687	32	0	40	10	30	8	4	5	0	3	11	2	8	33	14	0	35	14
664689	159	43	149	77	47	76	65	64	2	127	49	15	25	191	81	0	122	76
664693	16	0	10	5	2	7	9	0	0	2	0	0	6	13	2	0	23	15
664696	6	8	0	3	5	2	6	1	0	4	3	0	0	13	0	0	3	1
664698	24	5	28	6	40	6	1	6	0	20	9	2	4	46	6	0	34	31
664699	37	1	5	15	3	14	2	13	0	16	12	3	1	39	7	0	14	22
664708	16	1	4	0	1	8	0	1	0	4	1	0	0	8	5	0	10	10
664718	958	236	542	411	188	240	223	258	13	570	369	45	158	856	373	0	648	340
664719	70	10	29	27	20	29	5	15	0	50	103	3	7	61	26	0	23	18
664741	267	44	186	90	76	40	68	49	17	153	90	11	25	194	54	0	108	97
664746	11	0	11	15	0	6	0	0	0	28	4	0	3	12	11	0	2	0
664747	434	96	319	175	90	189	24	223	7	312	138	104	88	313	28	0	265	44
664748	106	7	67	30	10	13	16	22	0	46	5	8	2	97	31	0	37	38
664750	46	26	33	12	14	16	4	3	0	14	29	3	4	38	21	0	56	35
664752	86	42	63	27	38	18	25	37	9	59	36	0	23	105	88	0	71	45
664753	139	14	60	60	40	36	19	17	3	70	39	2	22	94	49	0	49	62
664754	144	15	76	71	36	31	28	29	5	112	52	5	14	136	46	0	54	76
664755	33	22	34	37	26	17	7	20	3	16	20	4	5	42	12	0	23	17
664760	68	16	24	32	24	37	4	3	0	27	34	0	0	37	27	0	65	14
664761	29	9	29	24	7	13	1	12	0	5	10	0	9	32	2	0	19	10
664763	11	5	1	3	0	0	0	0	0	1	0	0	3	4	11	0	5	0
664764	146	14	47	71	15	30	16	43	5	60	34	9	17	54	36	0	95	54
664766	130	48	112	60	41	44	35	60	2	85	32	1	13	116	47	0	81	65
664768	1022	204	624	454	246	382	255	377	10	477	345	64	146	979	363	0	581	413
664769	83	9	40	39	19	54	9	19	0	25	38	4	9	55	15	0	17	15
664770	9	0	0	0	0	14	0	11	0	1	0	5	0	5	6	0	0	1
664772	33	0	36	13	4	6	6	6	0	16	0	0	0	16	5	0	5	12
677742	11	4	9	0	1	1	0	5	0	6	0	0	5	9	1	0	2	3
677743	40	0	18	22	0	3	5	6	0	6	15	5	3	8	7	0	38	3
677744	18	5	2	9	4	4	7	9	0	0	13	0	0	21	2	0	13	0
677747	31	12	14	18	4	19	0	7	4	6	24	4	0	44	8	0	27	9
677749	51	11	35	14	15	61	34	24	1	39	12	9	3	52	17	0	21	23
677750	16	1	3	13	0	2	0	0	0	1	7	0	2	2	0	0	4	2
677753	45	1	13	8	0	10	1	6	0	15	2	1	1	11	12	0	10	10
677757	0	0	2	5	1	5	6	1	0	0	0	0	1	1	3	0	14	0
677758	706	109	459	316	119	157	137	145	13	332	241	20	83	578	229	3	484	282
678512	42	10	6	14	1	3	12	8	0	14	11	0	1	19	2	0	38	1
678514	43	1	1	6	0	1	0	0	2	0	5	1	0	21	0	0	14	16
678515	13	0	14	0	2	0	2	0	0	0	8	0	0	3	0	0	7	0
678517	65	25	39	57	40	45	18	34	3	60	33	1	7	95	30	0	98	44
678518	170	23	96	67	38	59	24	35	3	79	27	12	24	118	56	0	74	26
678519	20	2	3	0	3	0	0	7	0	22	0	2	4	12	3	0	17	12
678520	22	0	40	0	9	43	0	7	0	38	18	4	11	0	0	0	6	0
678521	142	28	129	50	32	59	15	33	7	35	51	12	9	137	43	0	103	57
678522	198	36	44	21	14	58	29	27	1	49	7	15	9	44	45	0	25	26
678523	3	7	24	9	3	1	0	3	0	3	0	0	2	23	2	0	9	4
678524	61	5	25	9	21	10	9	7	0	38	22	1	8	40	7	0	29	7
678531	296	46	217	111	44	77	31	170	26	116	119	7	28	120	103	0	121	87
678534	32	11	22	23	22	39	11	19	2	23	11	1	3	38	9	0	10	13
678536	0	0	0	0	0	29	0	93	1	1444	8	30	31	2098	593	0	270	394
678540	52	11	55	24	26	26	6	10	0	28	17	22	8	21	35	0	43	53
678542	12	2	23	8	0	4	1	0	0	37	5	0	0	14	2	0	5	8
678543	60	7	50	28	6	34	6	16	0	42	22	6	9	67	28	0	34	31
678545	59	13	49	36	17	5	20	17	0	12	25	7	6	66	18	0	38	11
678546	19	1	1	0	1	6	0	6	0	3	5	0	0	28	6	0	16	4
678547	36	3	15	12	6	12	10	19	1	16	14	0	10	34	14	0	6	17
678549	65	3	23	24	10	19	8	28	0	47	22	0	5	64	10	0	27	19
678551	21	1	8	3	10	11	8	1	0	11	6	0	15	16	0	0	3	10
678552	32	0	0	0	0	0	0	0	0	33	20	0	12	43	27	0	27	0
678554	0	1	0	0	2	1	0	2	0	2	0	0	2	0	4	0	0	7
678555	101	25	81	45	7	32	37	34	0	73	40	9	5	128	30	0	42	62
678556	9	0	1	3	0	2	2	4	0	9	0	0	0	7	3	0	0	0
678558	30	0	24	22	4	23	15	18	0	8	13	0	1	10	8	0	4	10
678560	197	40	116	71	17	94	32	21	12	54	29	5	38	172	68	0	88	70
678563	2215	404	1363	938	479	653	467	633	48	1061	640	144	349	1811	685	0	1147	705
678564	18	10	9	25	5	14	2	8	0	29	3	10	1	24	5	0	8	12
678565	66	0	43	18	23	24	16	26	6	27	19	19	2	37	17	0	7	7
678566	152	37	77	60	19	43	35	42	2	64	39	11	25	110	37	0	89	41
678575	24	0	0	3	0	1	0	0	7	5	0	0	9	7	5	0	15	1
678586	474	84	310	184	89	157	81	153	3	215	156	17	90	455	211	0	369	169
678587	12	14	2	18	7	17	9	10	0	32	6	0	0	14	2	0	15	4
678588	44	10	20	16	3	19	4	7	3	19	10	10	2	47	20	0	36	17
678595	42	17	20	33	9	38	8	6	0	17	10	8	7	40	13	0	43	16
678596	7	0	5	0	0	0	0	11	0	0	0	0	0	4	1	0	3	8
678598	177	27	81	104	48	75	45	33	0	111	57	23	30	174	43	0	63	77
678599	24	6	23	11	3	5	0	0	0	5	3	9	0	20	0	0	6	4
678600	118	39	61	53	52	74	33	51	6	105	79	18	2	96	53	0	43	45
678601	127	14	39	43	12	27	14	34	0	36	32	3	0	65	19	0	64	7
678603	294	45	119	74	65	128	53	96	15	55	145	18	23	193	105	0	80	47
678605	76	5	31	27	6	20	3	22	0	36	30	3	6	12	3	0	21	7
678606	72	24	42	42	15	48	27	54	0	56	11	0	3	66	18	0	88	28
678607	451	90	292	179	81	147	76	127	11	301	167	35	78	429	142	0	282	189
678608	136	13	48	58	17	28	32	20	0	74	35	10	24	95	46	0	32	75
678609	41	22	8	13	0	1	0	4	0	3	3	2	0	4	7	0	7	16
678610	226	21	70	124	19	17	16	52	0	87	74	3	45	153	61	0	108	100
678611	11	2	10	16	6	0	12	1	0	2	11	0	10	35	2	0	15	33
678612	32	7	22	8	2	3	1	2	0	25	2	0	0	19	9	0	15	1
678613	92	10	23	22	29	16	22	23	0	5	25	0	6	24	18	0	21	31
678614	175	9	91	103	32	53	19	54	0	99	40	23	33	104	75	0	100	58
678616	4	1	5	15	2	14	6	28	0	8	2	0	0	14	0	0	0	3
678617	167	20	83	80	21	49	36	49	7	102	41	5	27	150	14	0	115	79
678618	18	4	0	3	2	6	3	0	0	18	3	0	0	15	6	0	2	7
678619	23	2	10	11	4	0	3	12	0	11	12	0	2	7	10	0	5	4
678620	28	0	20	21	0	7	0	5	0	35	9	12	13	14	8	0	2	1
678622	8	9	2	1	0	4	0	0	0	0	8	0	0	3	2	0	0	0
678623	77	12	41	13	19	20	25	14	1	39	28	1	20	61	25	0	46	16
678627	2	0	16	2	3	6	8	1	0	2	0	5	4	7	0	0	7	18
678628	125	0	4	0	0	25	13	7	0	39	14	3	5	5	7	0	35	6
678630	248	45	217	59	60	82	77	80	6	103	69	46	36	211	68	0	141	120
678634	48	5	4	11	13	0	4	5	0	2	10	0	5	18	23	0	34	6
678635	1	8	12	1	3	7	7	9	1	8	1	0	0	34	1	0	16	11
678636	18	0	1	9	0	2	5	1	0	0	3	1	3	11	1	0	2	0
678639	132	3	68	47	98	49	46	44	3	120	79	10	15	78	27	0	57	26
678640	28	7	27	4	5	6	0	13	4	17	11	0	4	15	7	0	13	4
678641	25	12	26	11	10	13	4	3	3	46	20	0	5	49	6	0	24	17
678649	135	13	74	42	23	29	40	29	0	38	25	5	19	73	18	0	42	44
678650	120	13	83	80	16	151	28	46	16	46	57	51	15	119	39	0	125	44
678652	280	29	190	227	127	106	66	96	45	130	40	10	36	286	94	0	235	86
678653	141	12	53	52	14	45	32	38	0	15	26	13	15	126	45	0	71	41
692064	292	35	84	68	24	63	26	54	2	69	79	12	36	86	37	0	146	69
692127	8	7	11	3	4	4	0	0	0	14	2	0	0	0	12	0	2	0
692252	18	0	2	14	0	7	5	17	0	3	34	0	4	13	2	0	0	1
692255	95	20	33	29	5	15	9	17	3	20	19	0	0	27	21	0	33	18
692256	107	17	79	48	44	53	33	32	2	49	35	10	4	92	26	0	44	60
692261	24	11	11	7	0	13	9	11	0	8	13	0	0	41	3	0	6	0
692267	224	7	73	55	34	61	86	78	0	41	66	37	9	181	39	0	109	32
692268	137	34	77	41	18	22	25	20	6	82	68	12	11	96	70	0	60	50
692272	47	7	15	26	12	37	11	27	0	34	13	5	12	32	14	0	24	10
692273	187	34	77	60	28	68	24	51	0	79	42	12	11	198	63	0	105	79
692275	161	25	94	62	20	46	51	29	1	60	12	2	5	78	56	0	83	58
692276	2	0	2	0	0	0	0	5	6	10	2	2	5	11	0	0	10	9
692277	358	63	184	261	68	93	50	92	3	146	75	27	55	163	131	0	159	99
692278	83	9	47	15	10	14	23	21	9	12	6	6	5	59	12	0	32	23
692279	10	0	27	3	6	1	0	7	0	2	2	1	0	0	0	0	0	0
692284	2	3	1	3	0	6	4	0	0	5	4	0	0	12	0	0	0	0
692285	186	18	109	74	38	42	41	59	14	111	55	14	29	160	33	0	94	92
692287	29	10	32	24	14	9	7	21	3	34	13	1	17	35	5	0	18	27
692289	222	31	147	87	56	127	53	69	2	107	74	8	40	215	82	0	179	84
692291	75	25	69	61	15	32	7	29	8	84	39	4	10	140	22	0	49	41
692292	156	22	73	40	12	53	42	77	1	31	53	12	9	58	16	0	79	39
692293	16	0	4	5	0	12	9	2	4	11	6	0	0	8	7	0	3	2
692296	62	8	24	25	11	18	23	29	0	15	21	3	11	76	16	0	31	14
692297	32	19	23	19	15	19	17	21	0	20	26	0	15	21	14	0	29	18
692298	16	0	7	5	4	0	0	0	0	10	0	0	2	5	6	0	22	4
692304	143	52	130	63	45	47	38	32	2	64	55	4	32	150	52	0	88	35
692305	559	100	394	243	60	204	121	131	27	279	135	15	135	705	177	0	355	331
692315	67	5	29	16	7	9	16	6	7	23	30	0	6	30	19	0	6	27
692316	22	0	24	0	0	0	12	4	0	0	0	0	0	34	0	0	0	0
692318	266	54	140	105	50	128	74	55	1	68	39	17	16	232	103	0	172	102
692319	24	11	19	7	8	5	4	15	1	20	7	0	0	19	0	0	4	0
692323	46	4	60	10	12	18	0	14	1	18	30	0	6	17	4	0	41	14
692325	23	3	9	15	5	9	12	16	0	31	13	0	4	28	0	0	20	7
692329	139	30	126	89	55	41	48	71	4	58	70	7	26	159	59	0	145	83
692330	4	0	7	0	5	3	0	6	0	0	0	0	0	10	0	0	0	0
692331	255	41	122	63	33	42	21	65	0	139	92	8	19	130	69	0	92	92
692332	361	61	147	155	30	129	41	68	10	163	101	25	54	253	110	0	216	115
692351	87	5	49	14	6	18	29	40	0	52	29	0	11	100	33	0	39	60
692352	19	0	1	5	8	10	0	5	0	5	2	0	0	13	4	0	3	0
723994	88	24	70	38	23	45	30	11	1	19	36	0	7	123	30	0	54	38
723995	53	10	80	66	35	33	6	35	4	19	34	4	13	57	67	0	27	2
723996	45	7	29	15	1	0	2	20	0	4	29	0	0	20	8	0	14	7
723997	50	10	43	19	8	12	9	15	0	48	26	0	12	57	17	0	51	17
723998	4	0	11	5	0	15	2	0	0	4	0	0	2	14	3	0	6	4
723999	31	3	16	17	5	0	0	1	0	3	7	8	10	38	1	0	32	10
724000	27	7	4	1	7	4	1	0	0	5	15	0	0	11	0	0	16	0
724001	106	50	80	30	13	30	27	21	4	72	53	8	7	106	41	0	81	64
724002	208	31	123	109	60	65	57	67	3	119	58	10	44	186	45	0	119	91
724003	975	125	210	268	119	238	48	301	28	418	226	26	101	302	129	0	160	107
724004	1276	307	833	628	345	444	243	268	24	569	325	94	197	1246	524	0	945	507
724005	683	170	261	289	133	256	169	159	25	166	162	53	90	649	167	0	292	284
724006	359	28	204	95	63	80	35	104	5	163	146	24	27	169	100	0	191	73
724007	191	17	60	84	34	69	12	91	0	30	109	14	6	152	94	0	100	37
724009	587	34	133	134	107	62	58	90	8	129	149	10	31	412	71	0	144	162
724010	185	28	122	50	74	44	45	37	0	156	70	21	91	280	39	0	345	164
724011	90	24	55	55	8	27	21	23	0	85	22	20	10	30	36	0	56	49
724012	126	24	42	82	43	69	22	37	5	60	71	13	15	124	45	0	70	42
724014	387	89	196	154	71	173	110	103	7	144	83	28	34	209	98	0	113	131
724016	24	2	16	4	2	24	9	4	0	15	9	1	3	3	5	0	29	7
724017	25	4	17	37	9	30	11	6	0	22	18	1	12	45	17	0	17	15
724019	122	15	44	59	29	45	12	62	1	64	66	0	13	67	51	0	51	44
724049	22	9	18	16	7	5	0	13	0	28	27	8	15	27	5	0	29	34
724056	69	0	41	5	5	10	3	35	0	43	44	9	14	19	14	0	9	10
724080	79	53	31	26	18	26	24	14	0	20	29	16	14	47	42	0	55	18
735248	36	8	27	11	12	7	7	6	0	7	10	3	7	45	12	0	4	9
735249	245	44	183	106	75	73	90	105	6	145	109	23	23	245	119	0	164	87
735250	466	53	198	191	41	107	64	123	9	273	161	29	43	281	125	0	196	89
735291	72	21	22	12	0	40	22	5	0	48	15	17	11	73	32	0	18	10
735292	24	1	5	6	0	5	6	5	0	12	0	2	3	24	17	0	35	5
735310	2	0	4	0	4	3	2	0	0	6	14	0	1	4	0	0	3	4
735312	359	40	190	174	65	115	73	91	4	249	77	29	58	309	120	0	240	127
735313	35	0	10	5	0	16	0	17	0	14	8	0	6	7	5	0	6	4
751093	51	6	41	22	3	15	7	7	0	22	16	0	11	50	38	0	29	22
751108	149	18	74	111	32	16	12	27	6	77	63	7	50	125	38	0	56	82
751109	17	2	19	2	12	3	0	15	7	2	8	0	0	8	7	0	17	15
751594	47	7	37	46	0	5	14	10	0	10	29	4	8	36	6	0	38	14
751596	37	0	27	8	9	5	0	5	0	6	15	0	5	13	0	0	5	13
751622	19	3	3	8	0	8	0	13	0	14	18	0	0	26	4	0	18	0
751624	99	22	71	43	32	24	18	22	5	90	43	0	17	85	31	0	76	40
751625	31	0	0	1	8	0	11	1	0	8	10	0	1	34	9	0	0	20
751626	75	8	15	18	11	14	16	6	0	10	32	0	11	47	14	0	25	5
751627	87	14	68	56	6	37	7	39	4	16	34	6	9	73	21	0	56	39
751628	89	20	57	19	31	45	29	23	1	28	40	3	13	38	41	0	80	42
751629	116	25	96	36	35	33	41	31	2	48	50	9	19	75	31	0	75	46
751633	15	1	7	4	2	3	3	9	0	12	13	2	6	3	2	0	16	8
751634	2	4	2	3	0	0	0	15	0	1	0	0	0	6	0	0	6	0
751635	81	14	36	20	4	34	13	15	1	45	22	1	3	44	24	0	19	21
751638	34	3	8	8	1	16	10	7	0	14	11	0	1	8	17	0	7	14
751639	115	30	89	50	12	31	9	12	5	47	63	14	28	101	26	0	82	23
751640	7	0	0	17	0	3	2	0	0	23	0	0	0	14	1	0	2	3
751641	262	40	117	125	39	57	55	65	9	107	131	18	35	153	70	0	140	73
751643	81	11	30	27	9	18	9	14	0	34	17	7	36	49	27	0	40	10
751644	19	5	35	9	3	6	6	8	3	21	11	0	6	42	8	0	35	28
751645	16	3	12	0	1	0	12	0	0	0	9	0	0	3	0	0	8	0
751646	21	0	12	3	0	5	5	3	0	8	6	0	10	4	3	0	3	1
751647	77	3	38	23	5	17	23	22	7	32	15	4	11	77	31	0	25	18
751649	24	1	5	5	0	0	0	5	0	19	1	0	0	6	3	0	2	2
751650	567	50	296	239	47	115	94	128	5	212	162	30	34	332	136	0	245	125
751651	397	48	132	148	62	102	50	101	1	190	132	17	38	262	120	0	173	122
751652	52	35	73	18	5	28	13	15	0	20	17	2	7	38	10	0	53	21
751653	13	4	32	20	1	3	2	0	0	6	9	0	0	15	3	0	6	4
751654	39	0	35	13	2	10	6	3	0	18	10	5	10	32	27	0	16	4
751656	30	0	2	7	1	8	3	7	4	9	0	1	8	14	18	0	22	19
751659	222	43	90	41	43	77	31	45	3	67	50	6	33	160	34	0	113	72
751660	3	3	10	0	0	4	4	8	0	0	2	0	0	6	10	0	0	0
751661	42	25	75	45	16	29	7	23	0	59	16	15	7	75	24	0	34	44
751662	20	8	5	2	10	0	12	5	0	21	2	0	17	49	12	0	7	23
751663	196	37	86	42	35	63	27	58	0	75	76	0	5	159	46	0	75	78
751664	67	1	41	23	20	38	12	8	3	47	33	4	17	91	50	0	23	35
751665	25	3	10	5	6	2	4	15	0	19	2	0	0	18	10	0	17	7
751667	243	51	145	68	44	43	34	40	12	94	64	22	35	205	68	0	121	62
751668	23	9	8	46	25	17	61	0	0	70	10	7	17	99	0	0	29	8
751670	95	35	59	54	21	45	30	53	20	85	45	16	16	105	57	0	63	32
751671	12	3	6	16	5	4	1	2	0	23	0	0	0	49	7	0	15	4
751672	45	7	41	34	20	4	10	11	5	20	16	6	6	35	9	0	41	21
751673	65	17	44	41	15	30	12	12	0	30	23	6	15	53	16	0	18	27
751674	0	0	5	6	0	6	1	0	0	15	0	0	0	9	0	0	0	0
751675	28	0	3	1	0	7	0	0	0	0	1	0	0	9	7	0	10	2
751676	10	2	5	9	1	0	0	1	0	4	0	0	0	4	10	0	5	0
751678	0	2	5	1	8	4	1	9	0	0	0	0	3	6	5	0	2	0
751680	41	27	23	11	3	5	5	5	0	36	10	4	3	36	18	0	24	12
751681	49	20	42	26	26	10	17	8	0	47	28	0	13	47	18	0	22	26
751682	144	47	65	60	31	24	19	36	0	51	33	9	11	106	27	0	50	49
751683	13	9	32	22	35	3	4	26	1	27	8	1	10	21	19	0	22	3
751686	270	27	89	103	70	159	26	64	83	112	56	28	26	264	60	0	177	98
751688	75	17	70	20	21	41	15	22	0	48	7	7	12	60	8	0	69	53
751689	194	51	211	126	60	47	57	94	6	165	104	10	42	216	131	0	123	76
751690	33	16	41	13	5	4	2	2	0	4	8	0	13	67	3	0	13	16
751691	272	23	43	31	10	43	6	37	1	37	35	41	16	78	58	0	131	24
751692	7	0	17	4	0	8	1	2	0	26	9	1	0	21	4	0	11	5
751697	18	11	18	7	3	13	14	0	0	19	9	4	1	41	1	0	24	29
751699	85	8	66	63	6	36	28	20	1	55	28	4	13	72	35	0	65	49
751700	92	13	53	43	10	37	10	26	0	44	47	5	2	52	11	0	32	19
751701	367	54	200	117	75	103	23	154	3	232	140	29	43	188	104	0	133	70
751703	85	17	36	40	12	24	1	14	0	38	44	1	12	83	24	0	62	21
751704	51	7	34	24	15	16	1	8	2	28	26	0	3	57	12	0	25	20
751706	14	0	10	0	0	0	3	11	0	3	2	3	0	3	1	0	14	5
751707	216	56	110	87	108	122	46	58	2	64	69	8	39	173	90	0	156	91
751709	17	3	4	3	12	1	0	10	0	3	9	0	2	10	1	0	8	10
751712	32	1	21	31	7	25	13	18	0	14	7	1	8	31	21	0	10	8
751713	25	7	14	3	3	4	1	0	0	19	2	0	14	4	6	0	9	0
751714	29	5	9	19	5	7	6	0	3	24	16	2	0	30	8	0	6	9
751715	6	7	3	0	2	0	0	6	0	1	0	0	0	1	0	0	2	2
751717	24	0	3	2	2	1	2	2	0	18	1	0	0	4	2	0	16	0
751718	19	7	29	39	1	16	15	32	1	9	4	5	0	12	30	0	10	14
751721	17	2	8	8	8	7	9	11	0	4	7	7	5	23	3	0	12	19
751722	33	4	16	7	1	8	2	12	1	8	9	3	1	24	19	0	18	3
751724	55	13	64	9	4	55	20	29	0	19	41	13	10	82	25	0	13	49
751725	169	80	112	33	17	30	5	29	1	42	43	3	1	111	21	0	39	35
751727	51	10	39	33	64	34	9	31	0	35	28	2	11	72	29	0	25	48
751728	30	9	13	4	6	6	3	1	0	14	11	0	3	21	27	0	9	11
751729	40	38	33	20	16	14	6	16	10	19	36	2	17	28	10	0	25	22
751730	127	26	76	47	20	44	26	47	2	89	50	10	9	166	35	0	60	45
751731	11	9	4	12	0	5	4	4	0	14	0	0	0	3	9	0	8	1
751732	15	0	0	0	5	1	3	7	0	8	3	0	0	3	0	0	12	0
751733	33	10	23	56	9	9	11	1	0	6	20	0	3	22	8	0	7	16
751737	188	21	63	39	14	34	22	18	7	89	39	45	9	123	32	0	136	81
751738	21	4	5	4	0	6	10	12	0	17	11	1	3	37	6	0	19	10
751740	27	1	26	2	4	7	9	3	0	22	14	0	5	25	2	0	15	15
751741	51	2	20	6	4	11	6	29	0	31	26	2	0	37	18	0	12	28
751742	64	2	34	12	14	10	22	9	0	32	23	1	7	65	19	0	17	20
751743	50	7	39	19	14	8	18	5	8	70	29	0	1	38	21	0	40	42
751745	3	0	8	1	7	1	0	2	0	2	6	3	1	7	0	0	6	3
751746	25	19	17	22	5	7	4	10	0	8	4	0	0	22	8	0	19	1
751749	38	17	39	25	23	8	5	4	0	17	4	0	4	40	23	0	34	14
751751	74	11	21	25	6	42	14	10	0	15	22	2	2	32	18	0	15	14
751752	38	8	17	17	6	2	1	20	0	7	23	0	0	21	14	0	15	5
751753	283	54	115	106	93	66	46	63	9	132	110	11	52	224	94	0	154	91
751754	16	5	1	0	5	11	0	4	0	6	5	0	0	25	9	0	3	5
751756	41	1	15	12	36	18	15	13	0	17	9	10	1	34	15	0	47	17
751758	180	44	188	86	49	70	44	33	2	132	92	12	34	265	118	0	138	96
751759	5	5	9	4	0	4	1	0	0	2	4	0	1	10	14	0	4	5
751760	173	30	98	83	13	14	19	84	0	39	13	1	20	93	143	0	116	90
751761	128	39	113	20	33	86	39	65	0	78	17	5	9	203	42	0	85	86
751762	59	6	51	33	13	6	15	19	0	26	20	6	12	60	17	0	39	25
751763	18	1	12	13	4	7	18	5	0	11	6	0	11	7	12	0	12	6
751764	25	18	13	13	15	19	1	14	0	34	7	0	8	22	11	0	34	5
751765	25	2	3	13	0	3	0	3	0	16	8	0	1	8	2	0	6	3
751785	20	0	6	15	0	4	9	0	0	0	3	0	0	12	17	0	7	13
751793	51	21	42	41	45	85	19	19	11	58	23	4	28	77	37	0	80	48
751830	20	0	1	2	0	0	9	0	0	10	18	0	0	6	5	0	1	4
767630	139	14	49	55	22	47	37	33	0	61	28	5	7	82	25	0	45	42
767634	256	81	168	134	92	54	49	110	3	290	54	16	106	311	204	0	296	139
767635	0	0	0	5	2	6	0	3	0	3	1	0	0	0	0	0	2	0
767636	169	47	116	113	53	43	77	14	11	63	87	5	12	117	76	0	94	68
767637	62	13	20	31	29	47	18	20	2	53	12	1	6	60	18	0	49	10
767638	13	0	2	0	0	0	0	9	0	5	4	0	5	8	1	0	4	9
767640	13	10	14	11	0	1	2	7	0	20	8	9	9	32	4	0	25	5
767642	105	12	83	57	16	41	16	40	3	80	31	1	15	108	88	0	51	18
767643	93	31	83	54	22	47	29	47	3	68	36	22	10	111	46	0	90	36
767644	36	9	27	73	19	12	20	43	0	28	24	11	12	24	14	0	30	13
767645	31	19	7	7	4	11	17	9	1	16	8	1	0	34	8	0	13	17
767646	90	51	39	32	44	31	15	36	3	41	23	18	20	84	21	0	39	22
767647	20	9	26	15	15	22	15	11	0	12	20	3	3	42	17	0	21	14
767648	18	19	44	29	11	15	7	9	0	13	18	1	0	44	12	0	25	15
767649	46	9	17	21	6	22	4	8	0	28	6	5	10	24	14	0	40	14
767651	62	0	27	6	29	18	0	10	0	31	6	0	25	12	30	0	28	36
767652	198	52	88	40	42	65	67	41	4	192	37	10	60	237	111	0	116	103
