#NAME	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6
#CLASS:DOSE	1000000	1000000	1000000	100000	100000	100000	10000	10000	10000	1000	1000	1000	100	100	100	0	0	0
ENSDARG00000055610	0	49	122	39	100	85	81	24	12	42	54	0	44	65	45	53	8	124
ENSDARG00000055613	0	53	7	11	35	11	11	7	1	9	0	0	5	9	17	36	13	16
ENSDARG00000055618	5	4572	2133	1190	7217	2830	3761	2423	541	1563	1499	111	2894	1743	1951	5969	1888	5446
ENSDARG00000055620	0	119	91	44	186	45	119	58	10	57	67	3	109	60	65	208	31	123
ENSDARG00000055622	0	0	3	0	2	2	9	18	0	0	0	0	1	2	2	7	12	0
ENSDARG00000055629	0	26	24	10	59	31	32	39	10	34	27	6	57	27	17	134	26	88
ENSDARG00000055630	0	0	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	0
ENSDARG00000055632	0	22	33	6	19	34	32	19	0	1	9	0	36	6	3	54	8	31
ENSDARG00000055635	0	110	84	36	126	57	67	67	24	50	53	0	99	37	55	174	30	123
ENSDARG00000055638	0	17	5	9	69	24	31	18	4	14	4	0	4	4	17	42	1	30
ENSDARG00000055639	0	44	3	0	85	3	43	0	0	35	0	3	0	0	4	118	0	11
ENSDARG00000055642	0	23	14	9	17	9	18	10	0	1	22	0	30	5	10	296	8	26
ENSDARG00000055644	0	17	0	0	5	2	13	2	0	2	0	0	5	2	16	7	3	14
ENSDARG00000055647	0	177	113	35	117	93	80	94	10	47	52	13	87	75	65	219	20	70
ENSDARG00000055648	0	181	84	64	216	121	151	121	18	67	74	4	140	73	108	270	28	188
ENSDARG00000055652	0	14	21	3	34	5	71	7	7	38	5	0	11	2	11	64	7	15
ENSDARG00000055653	0	14	3	3	9	2	15	23	0	3	0	0	0	3	2	5	3	11
ENSDARG00000055655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055656	0	1	2	2	11	3	6	7	0	4	0	0	8	0	1	18	0	4
ENSDARG00000055659	0	0	7	0	4	5	8	0	0	4	0	0	7	6	5	23	0	3
ENSDARG00000055672	0	34	12	3	53	24	38	10	10	16	16	0	11	9	44	46	12	25
ENSDARG00000055676	0	11	12	4	11	23	16	11	0	10	25	0	19	1	9	31	0	15
ENSDARG00000055678	0	649	308	210	779	325	777	785	100	391	304	13	501	252	428	738	244	865
ENSDARG00000055679	0	15	6	9	27	7	13	3	0	0	36	6	24	4	12	28	7	28
ENSDARG00000055683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055690	0	3	4	0	6	0	7	2	0	0	0	0	10	0	0	17	0	2
ENSDARG00000055698	0	89	168	12	156	192	237	36	30	29	114	5	70	30	110	494	74	134
ENSDARG00000055705	0	316	137	76	409	112	215	121	36	97	120	9	142	101	75	342	61	179
ENSDARG00000055708	0	17	23	4	9	15	9	8	0	3	0	1	15	9	0	26	2	23
ENSDARG00000055712	0	0	0	0	0	0	6	0	0	0	2	0	0	8	2	12	0	4
ENSDARG00000055713	0	6	14	0	34	19	9	5	0	0	0	2	8	4	1	27	9	25
ENSDARG00000055715	0	0	7	0	12	0	6	7	0	2	1	0	0	5	8	11	0	2
ENSDARG00000055719	0	34	31	13	39	10	37	30	0	11	22	0	30	3	9	82	5	34
ENSDARG00000055722	0	26	60	1	86	72	61	112	1	11	1	2	26	17	61	130	80	42
ENSDARG00000055723	0	63	8	12	38	13	21	26	0	0	21	0	27	17	36	36	11	64
ENSDARG00000055730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055731	0	2	9	0	11	6	10	16	0	0	2	0	20	0	1	23	0	29
ENSDARG00000055737	2	419	252	108	559	284	239	157	48	145	167	4	272	117	240	603	145	319
ENSDARG00000055739	0	2	0	8	0	0	2	1	0	0	0	0	0	2	0	10	0	8
ENSDARG00000055740	0	20	15	2	23	13	10	1	0	2	22	0	4	5	12	14	6	21
ENSDARG00000055743	0	50	23	13	76	37	34	28	4	12	15	0	31	27	40	86	8	49
ENSDARG00000055746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
ENSDARG00000055750	0	0	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0
ENSDARG00000055751	0	0	0	1	6	0	10	0	0	1	2	0	0	0	1	20	1	5
ENSDARG00000055752	0	29	7	3	3	5	15	9	1	9	4	0	4	2	24	24	2	16
ENSDARG00000055753	0	16	12	1	99	0	7	13	2	5	9	4	23	14	1	24	7	24
ENSDARG00000055754	0	43	74	3	133	37	40	13	7	36	37	3	9	11	32	95	19	51
ENSDARG00000055757	0	20	3	4	5	8	6	20	0	2	5	0	5	2	0	10	2	3
ENSDARG00000055759	0	224	127	46	267	118	132	143	20	127	113	4	107	51	130	363	110	227
ENSDARG00000055760	0	24	11	29	50	37	18	44	5	18	21	8	30	16	23	54	25	23
ENSDARG00000055763	0	108	67	12	118	62	63	101	11	38	54	3	138	24	75	178	30	78
ENSDARG00000055770	0	26	13	0	16	30	29	17	1	7	24	0	38	1	2	45	5	11
ENSDARG00000055781	0	8	0	0	5	0	5	4	0	0	0	0	0	0	0	8	0	3
ENSDARG00000055784	0	71	73	25	132	76	133	59	9	14	74	5	75	19	78	143	22	151
ENSDARG00000055786	0	41	13	14	89	30	32	29	7	15	38	5	33	18	30	90	5	72
ENSDARG00000055787	0	5	5	0	3	1	0	1	0	2	0	0	0	0	2	14	0	7
ENSDARG00000055791	0	37	16	8	32	14	29	30	0	0	7	0	15	35	16	12	0	33
ENSDARG00000055792	0	206	136	71	411	147	214	131	22	58	109	11	164	87	160	466	105	239
ENSDARG00000055797	0	12	0	6	11	10	16	8	0	1	0	0	0	0	4	46	0	3
ENSDARG00000055798	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
ENSDARG00000055809	0	126	148	0	570	487	898	35	4	0	0	0	0	0	0	0	0	0
ENSDARG00000055813	0	0	0	0	0	1	2	2	0	1	0	0	0	1	1	13	0	5
ENSDARG00000055825	0	97	90	20	202	75	63	43	15	25	13	5	55	27	76	206	39	73
ENSDARG00000055831	0	0	2	0	2	2	7	0	0	0	0	0	0	0	0	5	0	1
ENSDARG00000055833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055835	0	50	30	16	74	59	30	40	0	7	35	6	38	35	62	84	22	14
ENSDARG00000055837	0	368	239	91	511	265	457	278	48	207	183	23	328	172	258	797	118	389
ENSDARG00000055838	0	6	22	0	16	17	16	5	9	15	6	0	41	4	14	26	15	14
ENSDARG00000055839	0	0	0	2	0	0	0	14	0	0	0	0	2	5	0	2	4	0
ENSDARG00000055841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055843	0	50	52	17	59	31	32	20	4	12	22	2	26	14	43	96	16	70
ENSDARG00000055852	0	1	1	4	12	3	16	10	1	2	3	0	15	4	8	18	0	5
ENSDARG00000055854	0	27	32	13	65	61	47	10	8	1	18	2	40	2	22	70	28	39
ENSDARG00000055855	0	44	46	18	107	20	8	11	7	15	30	4	40	38	35	119	24	35
ENSDARG00000055856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055857	0	186	163	50	339	64	155	198	15	50	131	0	236	124	117	430	59	144
ENSDARG00000055868	0	0	0	0	36	0	11	0	0	0	11	0	10	0	12	49	0	11
ENSDARG00000055874	0	408	249	65	541	204	301	133	47	110	187	19	267	141	270	679	137	359
ENSDARG00000055875	0	82	74	26	130	52	53	31	5	24	28	8	64	25	65	64	45	98
ENSDARG00000055876	0	75	40	17	67	82	129	66	12	34	28	15	94	47	120	215	25	165
ENSDARG00000055883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055885	0	24	24	13	46	27	15	13	0	8	20	8	24	9	35	107	21	45
ENSDARG00000055889	0	35	15	52	61	89	25	34	0	14	26	0	18	4	24	58	10	36
ENSDARG00000055893	0	0	0	0	0	0	13	0	0	0	0	2	0	0	2	0	0	1
ENSDARG00000055897	0	76	53	22	80	25	61	12	0	3	7	1	28	35	15	46	22	48
ENSDARG00000055899	0	2	4	4	16	2	10	4	0	0	0	0	6	0	4	4	0	0
ENSDARG00000055900	0	203	125	56	333	110	126	115	12	73	80	4	126	102	130	394	80	250
ENSDARG00000055901	0	88	59	13	129	50	66	38	25	41	65	2	84	26	72	141	27	82
ENSDARG00000055903	0	115	56	24	228	54	287	93	42	118	260	5	148	109	74	425	48	154
ENSDARG00000055912	0	36	32	8	41	26	31	28	2	6	18	0	26	10	13	112	15	44
ENSDARG00000055917	0	0	5	0	4	0	0	0	1	3	0	0	1	0	6	21	0	0
ENSDARG00000055920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055926	0	5	1	9	13	14	11	29	0	1	9	0	14	5	8	22	0	2
ENSDARG00000055930	1	166	141	44	235	78	174	191	23	65	138	0	80	61	61	301	54	252
ENSDARG00000055934	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSDARG00000055938	0	32	19	2	52	11	44	47	5	10	26	0	43	10	37	92	13	53
ENSDARG00000055945	0	253	169	63	274	134	139	180	55	65	96	7	130	71	136	352	93	262
ENSDARG00000055952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0
ENSDARG00000055955	0	0	6	1	16	0	7	10	0	1	4	0	0	0	1	10	11	9
ENSDARG00000055965	0	6	5	7	24	5	11	10	6	1	34	2	12	17	7	38	13	19
ENSDARG00000055966	0	19	30	2	44	3	26	20	11	9	19	5	12	11	29	73	8	40
ENSDARG00000055969	0	10	7	4	11	22	9	0	1	0	31	1	0	5	13	20	1	7
ENSDARG00000055970	0	6	4	0	20	0	5	3	9	0	0	0	11	3	5	24	6	23
ENSDARG00000055973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055974	0	38	29	6	58	20	35	30	4	5	16	0	19	2	13	90	16	51
ENSDARG00000055976	0	31	23	10	61	29	22	35	11	7	17	2	21	17	13	55	11	18
ENSDARG00000055986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055989	0	21	9	0	26	20	35	17	4	19	5	1	27	21	43	62	7	52
ENSDARG00000055991	0	39	37	15	136	56	47	29	8	23	13	2	20	1	12	53	24	26
ENSDARG00000055994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000055996	3	3435	1789	824	4650	1681	3039	1908	343	1173	1423	71	2282	979	1478	6417	767	3136
ENSDARG00000055999	0	16	19	0	29	4	12	8	2	10	1	0	9	11	4	29	3	22
ENSDARG00000056000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ENSDARG00000056001	0	364	250	147	468	181	436	192	136	70	157	6	99	247	95	688	119	234
ENSDARG00000056004	0	21	13	7	59	1	7	4	1	13	8	0	21	15	16	12	1	8
ENSDARG00000056005	0	106	24	13	87	62	33	17	13	29	37	6	48	30	40	165	14	71
ENSDARG00000056006	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	7	0	0
ENSDARG00000056007	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0
ENSDARG00000056008	0	181	164	47	239	118	173	88	18	43	67	1	89	37	61	290	55	162
ENSDARG00000056009	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSDARG00000056012	0	16	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0
ENSDARG00000056014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056015	0	17	5	1	21	9	22	16	0	7	16	0	8	5	7	38	8	21
ENSDARG00000056018	0	36	8	5	14	29	31	28	34	3	20	0	11	9	4	25	7	12
ENSDARG00000056019	0	75	92	20	180	27	42	52	4	40	14	1	57	56	54	183	47	56
ENSDARG00000056021	0	2	8	0	7	0	0	2	0	0	5	0	2	0	0	6	1	0
ENSDARG00000056023	0	35	23	9	40	14	5	14	0	10	6	0	47	8	8	36	15	51
ENSDARG00000056024	0	0	0	2	5	5	3	2	0	1	0	0	2	0	0	10	6	3
ENSDARG00000056026	0	2	15	7	17	11	2	17	0	0	15	0	14	5	37	19	0	11
ENSDARG00000056027	0	65	31	29	98	21	67	29	0	26	18	6	47	26	19	73	25	74
ENSDARG00000056028	0	19	2	1	21	11	26	11	0	10	13	0	11	17	18	20	2	16
ENSDARG00000056029	0	34	52	14	75	28	55	12	0	21	33	2	52	10	11	110	37	33
ENSDARG00000056030	0	10	2	2	20	2	8	4	0	3	5	0	0	0	5	13	0	4
ENSDARG00000056034	0	4	4	0	0	0	13	0	0	0	0	0	0	0	2	24	0	0
ENSDARG00000056036	0	93	124	10	161	44	51	27	27	41	70	11	85	36	115	151	34	140
ENSDARG00000056037	0	27	25	6	65	0	19	4	0	3	4	3	20	7	18	54	13	22
ENSDARG00000056045	0	57	8	14	79	19	67	42	2	0	23	0	56	19	18	87	20	48
ENSDARG00000056047	0	0	6	0	0	0	4	5	0	2	0	0	0	1	0	5	4	0
ENSDARG00000056050	0	48	49	19	96	34	82	36	13	8	23	0	45	29	55	137	10	104
ENSDARG00000056057	0	9	6	2	23	10	27	4	1	0	6	0	3	0	0	10	3	6
ENSDARG00000056059	0	34	40	0	34	21	51	0	0	10	11	0	13	0	29	68	15	17
ENSDARG00000056062	0	3	4	0	2	0	5	0	0	0	0	0	3	0	0	2	0	0
ENSDARG00000056065	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSDARG00000056075	0	81	67	18	118	30	85	104	20	17	56	1	80	16	26	204	28	77
ENSDARG00000056077	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0
ENSDARG00000056078	0	115	5	12	43	24	19	5	6	2	36	2	13	13	10	46	9	61
ENSDARG00000056079	0	57	15	10	24	20	11	53	1	11	13	4	18	3	5	52	9	79
ENSDARG00000056080	0	43	19	6	80	45	32	5	0	19	18	0	30	8	32	78	20	32
ENSDARG00000056084	0	45	22	18	31	23	73	48	6	10	34	0	29	0	63	89	16	21
ENSDARG00000056085	0	62	26	14	59	27	39	13	0	10	35	0	27	12	29	91	10	67
ENSDARG00000056087	0	9	4	1	35	5	15	11	0	1	5	7	6	7	3	28	10	23
ENSDARG00000056089	0	59	76	31	114	93	154	66	23	52	41	3	94	50	61	224	22	136
ENSDARG00000056090	0	981	579	225	1273	645	786	531	86	331	449	28	725	370	586	1639	325	978
ENSDARG00000056091	0	5	31	1	104	11	25	38	0	16	12	12	43	11	15	104	15	56
ENSDARG00000056092	0	42	36	13	61	15	50	11	3	8	22	0	11	28	18	68	18	37
ENSDARG00000056099	0	9	0	14	4	6	19	2	0	1	0	0	3	3	4	25	7	14
ENSDARG00000056101	0	44	26	15	63	11	31	12	0	34	14	0	29	13	16	55	9	35
ENSDARG00000056102	0	70	68	24	126	75	109	106	3	24	40	4	81	25	70	181	50	73
ENSDARG00000056105	0	13	40	17	69	9	13	16	5	3	3	8	8	7	8	25	17	25
ENSDARG00000056108	0	49	28	1	35	24	40	23	7	4	6	0	3	5	18	36	15	23
ENSDARG00000056111	0	15	13	5	21	11	5	4	0	2	11	2	10	6	9	17	10	12
ENSDARG00000056112	0	192	66	26	214	87	137	152	27	74	64	4	129	56	106	307	29	186
ENSDARG00000056119	0	2789	1311	670	2946	1373	2364	1247	194	638	1156	69	1731	779	1097	4073	699	2276
ENSDARG00000056121	0	41	25	7	92	13	32	20	20	18	28	11	12	3	18	106	9	37
ENSDARG00000056122	0	166	146	45	284	110	132	97	54	66	95	2	85	80	102	295	85	206
ENSDARG00000056125	0	10	4	5	33	0	1	3	0	9	3	0	9	0	0	22	7	5
ENSDARG00000056127	0	13	21	9	6	2	9	6	0	4	6	0	8	10	5	56	2	33
ENSDARG00000056128	0	68	28	11	95	47	46	39	0	18	25	6	58	21	59	130	43	82
ENSDARG00000056130	0	7	11	2	0	1	0	0	0	0	0	0	0	4	0	6	0	0
ENSDARG00000056133	0	21	12	0	20	0	15	0	0	4	1	0	28	33	9	30	7	0
ENSDARG00000056134	0	4	4	0	16	4	0	3	8	0	1	0	3	5	4	9	0	9
ENSDARG00000056138	0	465	384	151	756	332	806	401	63	176	567	33	447	229	384	1892	292	711
ENSDARG00000056141	0	111	65	14	96	64	88	42	17	30	37	7	77	27	32	199	18	108
ENSDARG00000056144	0	1	5	0	0	8	2	0	1	0	3	0	0	0	6	14	2	2
ENSDARG00000056145	0	6	0	0	15	1	5	12	0	0	0	0	2	0	0	2	1	11
ENSDARG00000056150	0	40	4	0	26	0	22	15	0	2	11	0	2	2	20	30	0	16
ENSDARG00000056151	0	329	187	115	352	239	322	183	39	129	171	7	188	100	97	613	108	349
ENSDARG00000056152	0	51	56	22	96	37	94	54	15	26	67	10	61	23	45	126	27	85
ENSDARG00000056154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056156	0	95	57	15	89	45	34	22	2	39	18	0	72	14	38	117	19	78
ENSDARG00000056160	0	544	571	165	983	380	497	635	106	268	280	25	465	265	283	735	256	713
ENSDARG00000056162	0	0	7	0	2	2	0	0	0	0	0	0	0	0	0	1	0	6
ENSDARG00000056163	0	4	14	0	22	0	4	1	0	0	0	0	1	1	8	16	1	3
ENSDARG00000056165	0	96	38	26	123	42	50	37	17	12	18	3	41	29	37	109	14	55
ENSDARG00000056166	0	3	2	1	3	2	3	7	0	2	0	0	0	2	1	10	4	3
ENSDARG00000056167	0	52	62	11	123	55	27	64	2	8	18	0	70	31	41	78	14	67
ENSDARG00000056175	0	34	42	11	119	20	25	14	5	8	36	0	34	15	48	59	19	44
ENSDARG00000056178	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
ENSDARG00000056180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056181	0	460	199	57	450	171	285	286	40	142	210	20	253	186	246	493	110	341
ENSDARG00000056184	0	84	54	25	159	51	65	35	11	43	50	1	42	19	32	148	33	73
ENSDARG00000056186	0	494	381	96	645	296	401	276	89	136	185	29	275	163	202	538	138	390
ENSDARG00000056191	0	3	11	9	2	12	7	9	0	0	1	0	0	1	7	14	0	11
ENSDARG00000056193	0	28	32	11	21	11	23	13	1	23	10	0	27	7	5	50	0	9
ENSDARG00000056196	0	401	178	95	404	246	382	183	41	122	122	13	308	106	239	550	71	237
ENSDARG00000056200	0	24	0	0	0	0	32	0	0	0	0	0	4	0	20	0	0	0
ENSDARG00000056203	0	0	0	0	20	0	19	5	0	0	8	0	5	4	0	32	8	0
ENSDARG00000056204	0	23	10	3	54	19	31	36	9	7	22	0	16	3	10	80	14	26
ENSDARG00000056206	1	140	106	28	248	117	209	81	32	91	65	5	134	53	165	271	107	175
ENSDARG00000056209	0	208	126	48	322	110	131	64	25	62	57	3	98	84	97	243	90	214
ENSDARG00000056210	0	5	2	2	17	10	12	1	0	0	0	0	17	2	1	9	1	13
ENSDARG00000056211	0	3	2	9	0	5	9	22	0	0	0	0	5	9	2	11	0	0
ENSDARG00000056213	0	5	0	3	4	11	1	0	0	0	0	0	3	0	0	11	5	1
ENSDARG00000056214	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056218	0	157	73	37	266	104	143	60	9	54	48	0	75	34	89	302	32	147
ENSDARG00000056226	0	41	24	6	32	22	30	16	2	11	7	0	8	14	8	29	11	11
ENSDARG00000056228	0	69	41	17	99	43	90	52	0	15	29	2	68	17	57	123	25	82
ENSDARG00000056230	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	10	2	0
ENSDARG00000056233	0	26	29	34	37	19	20	26	0	5	26	0	25	19	34	58	16	34
ENSDARG00000056235	0	77	60	28	155	29	64	30	1	45	48	5	69	39	29	142	23	121
ENSDARG00000056239	0	292	123	99	336	192	346	208	33	84	189	9	197	100	143	508	73	285
ENSDARG00000056244	0	14	0	4	8	5	8	3	0	13	8	0	6	3	2	7	4	5
ENSDARG00000056247	0	13	3	0	7	10	0	6	3	0	3	0	1	8	11	30	1	6
ENSDARG00000056248	0	2240	1493	805	2688	1469	2367	1677	291	768	1906	65	1815	482	1170	6957	643	3047
ENSDARG00000056250	0	30	6	0	8	13	7	16	0	9	11	0	12	13	12	49	15	29
ENSDARG00000056252	0	114	71	28	163	64	84	92	13	38	51	5	51	55	52	193	39	64
ENSDARG00000056258	0	341	158	55	295	133	182	304	49	81	135	3	232	190	165	380	90	191
ENSDARG00000056259	0	281	113	23	257	199	289	108	67	8	105	0	264	132	83	268	109	169
ENSDARG00000056262	0	53	48	11	172	24	57	35	23	35	33	0	54	52	45	116	20	28
ENSDARG00000056267	0	13	18	1	25	105	11	19	4	56	67	0	41	5	5	90	21	30
ENSDARG00000056268	0	53	27	13	49	23	27	16	1	3	12	0	9	12	14	34	9	15
ENSDARG00000056270	0	14	10	0	17	7	34	8	2	4	7	0	2	4	40	25	17	14
ENSDARG00000056277	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	7	0	0
ENSDARG00000056279	0	0	0	0	6	0	6	4	0	0	0	0	11	0	0	1	0	0
ENSDARG00000056281	0	4	9	4	0	0	4	3	0	8	9	0	1	0	2	7	3	21
ENSDARG00000056284	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0
ENSDARG00000056292	0	84	73	0	179	36	64	27	10	23	41	4	52	36	33	191	0	101
ENSDARG00000056294	0	48	13	33	94	11	16	0	7	2	5	0	9	1	10	63	3	21
ENSDARG00000056307	0	112	51	36	158	51	105	61	6	34	115	8	97	29	61	194	40	167
ENSDARG00000056314	0	710	441	184	887	445	680	388	96	304	417	56	665	245	396	1113	142	650
ENSDARG00000056318	0	49	37	35	125	47	92	71	22	17	24	4	64	9	55	109	27	85
ENSDARG00000056322	0	242	190	58	392	109	183	98	65	72	80	10	143	135	111	389	101	281
ENSDARG00000056324	0	0	1	0	4	0	5	0	7	0	24	0	0	3	0	25	5	2
ENSDARG00000056328	0	23	32	8	17	27	20	25	3	28	19	2	19	10	7	48	7	23
ENSDARG00000056330	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	9	0	0
ENSDARG00000056331	0	112	63	36	245	75	116	91	16	79	79	11	103	36	112	249	77	139
ENSDARG00000056334	0	29	12	7	6	7	28	12	4	6	24	0	11	6	5	52	11	34
ENSDARG00000056338	0	31	58	13	59	24	45	43	5	31	10	0	29	18	24	115	19	68
ENSDARG00000056339	0	0	0	0	0	0	4	1	0	0	2	0	4	0	2	12	0	0
ENSDARG00000056346	0	61	0	13	78	17	27	78	0	0	0	12	15	0	46	59	0	63
ENSDARG00000056347	0	18	30	2	38	13	23	14	2	8	0	0	13	3	38	63	11	37
ENSDARG00000056367	0	34	18	0	32	14	0	14	0	7	11	0	22	5	0	12	0	17
ENSDARG00000056369	0	26	2	2	14	26	21	4	0	0	9	0	13	2	1	15	12	12
ENSDARG00000056374	0	0	0	0	6	1	0	0	0	0	0	0	10	1	8	1	1	0
ENSDARG00000056376	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0
ENSDARG00000056378	0	24	18	6	20	6	16	12	4	6	1	0	0	0	5	39	6	26
ENSDARG00000056379	0	18	0	0	22	14	33	24	0	9	17	0	5	0	12	41	14	0
ENSDARG00000056381	0	11	11	0	31	0	1	6	0	9	0	0	7	9	36	0	4	5
ENSDARG00000056386	0	4	1	1	11	3	5	0	0	3	3	0	0	5	5	4	0	10
ENSDARG00000056387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056394	0	132	85	26	168	86	108	52	24	49	87	6	114	63	111	245	34	121
ENSDARG00000056395	0	6	25	0	12	11	15	12	1	4	0	0	12	0	5	42	1	17
ENSDARG00000056396	0	8	12	8	22	12	22	10	1	0	17	0	6	4	0	23	8	18
ENSDARG00000056400	0	2	4	0	16	3	7	4	0	5	5	0	3	4	1	6	3	5
ENSDARG00000056407	0	5	0	4	21	2	9	3	7	1	0	0	2	0	6	0	0	10
ENSDARG00000056410	0	44	23	13	22	30	25	41	3	0	34	0	39	13	25	77	15	28
ENSDARG00000056414	0	101	55	38	151	56	45	37	23	16	138	2	61	12	43	213	153	199
ENSDARG00000056427	0	243	155	33	409	155	183	151	46	105	139	11	219	130	171	442	120	322
ENSDARG00000056438	0	49	22	11	110	22	31	28	15	0	24	0	68	9	10	39	5	29
ENSDARG00000056439	0	8	4	0	0	0	4	1	0	0	0	0	2	0	0	6	0	1
ENSDARG00000056443	0	3	8	0	8	6	3	9	0	0	0	0	2	0	1	6	7	0
ENSDARG00000056450	0	85	69	21	106	44	46	28	8	30	46	2	58	13	30	116	10	41
ENSDARG00000056453	0	27	4	6	16	14	5	10	0	10	10	0	10	7	11	18	4	10
ENSDARG00000056458	0	6	2	2	19	8	0	4	0	2	19	0	10	2	6	26	0	1
ENSDARG00000056462	0	5	3	0	9	1	1	0	0	3	0	0	0	0	0	0	0	0
ENSDARG00000056464	0	2	9	0	11	4	1	10	2	15	8	0	2	4	14	17	0	1
ENSDARG00000056467	0	46	17	3	97	3	45	22	0	29	27	0	18	0	42	142	7	42
ENSDARG00000056468	0	3	0	0	0	0	0	2	0	0	0	0	0	0	3	0	5	0
ENSDARG00000056473	0	43	45	23	60	18	34	5	3	8	8	0	33	7	11	47	8	53
ENSDARG00000056475	0	67	28	18	113	84	123	73	4	22	111	31	70	35	37	261	21	86
ENSDARG00000056477	0	5	13	2	22	15	17	6	4	0	9	0	33	3	22	48	8	29
ENSDARG00000056478	0	53	60	6	98	20	34	25	16	8	25	0	38	41	35	136	14	106
ENSDARG00000056479	0	20	14	14	20	9	2	20	0	9	16	0	2	7	16	15	6	11
ENSDARG00000056480	0	116	50	26	177	57	88	32	32	38	54	0	53	65	23	100	21	117
ENSDARG00000056481	0	444	248	73	523	203	317	177	42	115	221	11	230	82	249	628	111	367
ENSDARG00000056483	0	163	86	28	230	52	135	67	14	41	38	8	97	55	59	237	62	146
ENSDARG00000056490	0	323	468	62	489	194	261	224	48	183	160	16	205	115	147	568	154	276
ENSDARG00000056491	0	15	15	6	28	12	14	23	0	2	3	0	28	10	12	41	36	6
ENSDARG00000056498	0	50	16	11	76	12	36	28	0	0	12	0	18	14	33	29	8	17
ENSDARG00000056499	0	69	15	58	43	87	32	41	0	45	136	0	43	0	0	308	13	88
ENSDARG00000056501	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSDARG00000056502	0	0	1	1	2	0	4	10	0	5	0	0	0	6	0	2	0	2
ENSDARG00000056504	0	13	8	3	31	7	43	22	0	8	24	0	22	13	20	25	10	27
ENSDARG00000056506	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSDARG00000056509	0	15	31	4	47	40	30	16	4	1	21	0	46	11	17	57	10	61
ENSDARG00000056510	0	55	19	6	76	18	31	14	33	5	27	0	25	3	19	42	8	35
ENSDARG00000056511	0	1731	1343	269	3053	860	992	599	175	568	659	44	1109	731	1233	2862	679	1735
ENSDARG00000056515	0	9	4	3	40	17	16	13	6	5	1	0	13	4	12	35	2	20
ENSDARG00000056517	0	0	13	2	27	6	7	2	0	11	0	0	4	0	0	13	4	8
ENSDARG00000056519	0	18	25	11	46	25	40	16	9	17	23	3	30	7	34	65	31	68
ENSDARG00000056525	0	136	62	27	133	66	146	74	8	48	58	9	74	41	45	205	46	136
ENSDARG00000056530	0	214	87	76	153	77	257	96	19	61	74	4	123	26	82	299	69	170
ENSDARG00000056531	0	87	62	22	171	61	63	64	21	35	38	0	77	18	43	160	51	102
ENSDARG00000056532	0	120	57	27	104	45	67	55	3	39	45	0	70	24	62	166	15	118
