	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
100001114	3.871328314	4.029114944	4.04851807	4.013085434	3.581919086	3.842477585	3.576486771	3.157210185	3.511006888	3.32938129	3.608857916	3.583835038	3.333938008	3.519118645	3.535347765	3.403704956	3.599852938	3.778640408	3.28466237
100001116	1.42587214	1.76027874	1.462524659	1.640325018	1.99500331	1.654316542	1.613944385	1.8478536	2.032001807	1.422110065	1.816609341	1.806533852	1.856053518	2.067773978	1.9703203	1.540781129	1.560733807	1.409480369	1.320048982
100001119	4.556774726	4.800084538	4.79230601	4.745410023	4.494245353	4.551447503	4.525111964	4.370134833	4.347791797	4.246657799	4.234794692	4.400955252	4.308682483	4.328190209	4.509560409	4.238381104	4.381691402	4.544914274	4.416893445
100001127	1.588574559	1.552340989	1.413405846	1.706772601	1.359512703	1.385275585	1.160296059	0.913083558	1.541308848	0.794636619	1.422429801	2.001995149	1.511318119	1.270641373	1.466265433	1.457826353	1.542150843	1.704919313	0.731538402
100001129	6.328204333	6.692998527	6.683058899	6.687670438	5.960190723	6.319643484	6.307101053	5.806200911	6.002955983	5.792285205	5.857231184	6.222787511	6.139263206	6.143975775	5.940269446	6.051262995	5.783709491	6.157788472	5.941541017
100001136	3.179783289	3.547993921	3.334819033	3.433903273	3.059266586	2.976376336	2.802121155	2.595924623	2.780830279	2.897760165	3.17815264	2.911574404	3.04210121	3.080239493	2.540241182	3.043008832	3.081043754	3.023236145	2.591666781
100001168	4.699405307	4.827648018	4.916485669	4.980673196	4.558151178	4.64985315	4.511549438	4.370134833	4.347791797	4.558706743	4.396527892	4.462029973	4.333672217	4.759320011	4.532894818	4.523823806	4.504359062	4.59862448	4.362534492
100001171	1.717288512	1.76027874	1.556013185	1.8111392	1.524389933	1.538201083	1.680099428	1.898551095	1.200023584	1.612505435	1.572060232	1.563961809	1.431255204	1.839436276	1.100333597	1.588356917	1.057744301	1.49436404	1.149237779
100001188	2.690551594	2.854393501	2.985843855	2.957982979	2.469755196	2.601403802	2.469470168	2.210883896	2.344883172	2.099798374	2.596696009	2.394359185	2.345432509	2.629214397	2.283242256	2.365440005	2.4932993	2.494320916	2.282845368
100001219	4.892881742	4.634688271	4.974784419	4.982909424	4.908702133	4.765404221	4.889058068	4.437401495	4.53259989	4.49664029	4.48410833	4.507807089	4.74312702	4.638333233	4.637060186	4.671030755	4.81417121	4.486539131	4.629508572
100001221	3.730267854	4.164973323	4.141941932	4.391953688	3.423853799	3.719906672	3.673053225	3.375751122	3.443810313	3.315752013	3.364068439	3.469505363	3.475391029	3.658856939	3.128765981	3.468705984	3.478048612	3.713741448	3.228556418
100001229	4.454957175	4.409071846	4.632476534	4.554136732	4.508380736	4.37989546	4.410430672	4.420153785	4.34109264	4.243061909	4.378863138	4.53753762	4.207164177	4.430275861	4.475174552	4.348403073	4.572330828	4.406665382	4.407448311
100001241	4.392984519	4.134737692	4.211837801	4.31238843	4.283556288	4.234495576	4.253614316	4.195291315	3.980641103	4.087336378	3.933206137	4.019703396	4.336422322	4.239573846	3.814590414	4.047326011	4.278817849	4.040966569	4.094758233
100001249	2.859468928	2.61256247	2.536088309	2.538837877	2.481267579	3.046061385	2.321873408	2.040757568	2.331426374	1.396441795	2.4302631	2.746817035	2.095653767	2.540690723	2.695357958	2.232009614	2.550204097	2.942455212	2.075834953
100001260	4.583559174	4.220411819	4.275070295	4.110388294	4.5444974	4.691221067	4.340558461	4.526060702	4.623739948	4.47227536	4.455501548	4.334763229	4.529034236	4.478731703	4.627457461	4.413686312	4.762932106	4.549880491	4.378736127
100001267	4.987084443	5.163391152	5.258218821	5.209876309	4.865427826	5.136752594	4.890805209	4.581415915	4.887827304	4.456835639	5.091552486	4.856779566	4.796031344	4.826387494	4.713934589	4.585693233	4.835313175	5.008858511	4.629508572
100001285	4.473301925	4.568368516	4.5411097	4.454525182	4.360378648	4.554439674	4.417720138	4.188516171	4.192707296	4.323581186	4.217861554	4.370600477	4.416578329	4.426163441	4.319882509	4.284846313	4.399866955	4.28684816	4.282128764
100001293	4.948265781	4.670256479	5.084757455	5.0863655	4.991541124	4.803629833	4.833819776	4.799412937	4.555930343	4.743117358	4.457907232	4.627176867	4.74933131	4.742881275	4.583436232	4.762011704	4.716036686	4.629447191	4.833706002
100001297	3.667921748	3.756515923	3.836642724	3.913439357	3.488031483	3.520129372	3.53686751	3.314837919	3.405794131	3.42769248	3.458394877	3.325989084	3.300527464	3.431566196	3.400898666	3.335636543	3.617711816	3.69144307	3.235690152
100001302	1.626536519	1.650586546	1.38820474	1.25258224	1.860416151	1.842333077	1.971819201	1.209272493	1.946316245	1.520446331	1.554183386	1.939738076	1.987835821	1.3595835	2.181918514	1.933556539	1.874750942	2.079297791	2.183049936
100001321	4.883114122	5.020043345	4.979010559	5.316566911	5.075588209	4.87955846	4.778270984	4.941179102	4.68586365	4.802957057	4.982156647	4.698470396	4.703201164	4.891966911	4.720724238	4.809625196	4.730471254	4.544914274	4.21873993
100001337	3.597990122	3.30415676	3.418105818	3.121176217	3.613649163	3.457572322	3.262403748	3.093357288	3.27834183	3.395660723	3.467974468	3.340518641	3.361200984	3.549683038	3.265059537	2.961042312	3.40279621	3.452479812	3.25688212
100001340	1.752048992	1.356646391	2.016994718	1.570668609	1.501958639	2.043140238	1.433928102	1.385492318	1.517738791	1.5900355	1.277423431	1.188998415	1.368150365	1.288873874	1.330817305	1.112140028	1.25321114	1.093029141	1.149237779
100001344	1.802668082	2.235857445	2.313215378	2.753135687	1.023905017	2.008647806	1.971819201	1.584404873	1.469411011	1.931278034	1.903893177	1.749606401	1.793383562	1.789087929	1.354293618	2.005418353	1.230177807	1.47360673	1.736857255
100001360	2.794255614	2.918899788	3.019058685	3.184724949	2.504020358	2.601403802	2.902524835	2.665884965	2.904123283	2.87005192	2.468942814	2.789803635	2.613742246	2.636351918	2.686136752	2.788464706	2.733359922	2.740070576	3.037683813
100001408	3.248344081	3.386299801	3.341399219	3.453386561	2.826360444	3.00290423	3.262403748	2.93236303	3.042692298	2.841801075	2.937359832	2.761288683	3.095026641	2.960231386	2.7045206	3.199285243	3.028608857	2.816240386	3.403450217
100001416	4.50676398	4.743325575	4.546814892	4.305257778	4.530713167	4.362928643	4.652095799	4.318319221	4.192707296	4.788228209	4.474635623	4.450913176	4.883247765	4.314906216	4.372567681	4.741114846	4.415265801	4.298697776	4.718764643
100001417	1.217803339	1.878527612	1.746538597	1.94562492	1.546477795	1.631829081	1.433928102	0.945593022	1.493777254	1.172783567	1.517751095	1.720277533	1.030529982	1.723576267	1.570169212	1.045522468	1.542150843	1.409480369	0.847835182
100001421	2.003555358	1.878527612	2.049507991	1.88951594	1.711969516	2.125927263	1.789037998	1.584404873	1.873904007	1.49648348	1.816609341	1.388627828	1.530658375	1.582890667	1.529501206	1.387847397	2.002586504	1.979766225	1.654082763
100001422	2.76050915	2.522019422	2.536088309	2.476721772	2.361788209	2.530237016	2.469470168	2.595924623	2.678257541	2.604603716	2.648164134	2.449018805	2.613742246	2.371363497	2.639125358	2.487567803	2.251651589	2.43112902	2.451643453
100001423	2.835358055	2.903041592	3.010826392	3.129274586	2.481267579	2.754960555	3.022128099	2.467485801	2.590602117	2.83225984	2.552357263	2.775616608	2.824302268	2.872280949	2.389323264	2.942855363	2.622745576	2.872822587	2.646223287
100001424	2.382027725	2.197366628	2.465554845	2.257809469	1.806522665	2.025997102	1.803950258	1.830550652	1.9812035	1.913290625	1.770903806	1.806533852	1.901331718	2.169680921	1.757907279	1.679045638	2.19329938	1.574529727	1.7765291
100001425	3.127791413	2.76070745	2.844764839	2.902361918	2.789792318	3.36516892	3.184775004	3.100593225	3.130781532	2.841801075	2.859435056	2.97503217	2.937307891	3.021482913	3.208217012	3.152571961	2.994842122	2.888589543	2.909728723
100001484	1.588574559	1.333168821	1.706320795	1.472231616	1.256081793	0.795692197	1.136930715	1.287444711	0.534517026	0.335797401	0.906754594	0.879774277	1.324492872	1.475553345	0.757107433	1.540781129	0.669806505	0.613081163	1.292948203
100001485	1.944668756	2.260959059	2.216306183	2.197466427	1.692291841	1.842333077	1.508650911	2.478636728	1.609793049	1.567210051	1.959280201	1.530558388	1.886396322	2.129777722	1.648219658	1.9212237	2.181340279	2.065492545	1.320048982
100001490	3.420288699	3.903235767	3.7101583	3.760209629	3.312257974	3.797724902	3.627674767	3.434196312	3.540545901	3.471374732	3.404538984	3.678372671	3.730839676	3.637673097	3.434327531	3.468705984	3.392459321	3.381826373	3.403450217
100001518	1.769120122	2.368805986	2.501252582	2.438126452	1.769441674	2.008647806	1.696174831	1.604903993	1.892350646	1.232031794	1.517751095	1.5803779	1.62365183	1.507044618	1.422513939	1.351542443	1.597196708	1.791329732	2.027328833
100001520	1.914298877	1.66945759	2.352834662	1.594263076	1.978850702	2.10974555	2.43156378	1.931385969	2.144006223	2.582009402	2.125876361	1.764050237	1.793383562	1.839436276	2.029849197	1.870810237	1.829491617	1.740106946	1.520272009
100001531	4.488842447	4.337130961	4.412652323	4.280019236	4.430349695	4.511973787	4.203884762	4.222078131	4.240287843	4.43808718	4.251531387	4.317729571	4.347370615	4.328190209	4.501697643	4.371249776	4.341955181	4.136498059	4.082940418
100001532	4.787913915	4.793648246	4.885303028	4.615957453	4.763036628	4.780816216	4.724421809	4.632231061	4.760563299	4.651145773	4.69661969	4.70034919	4.900075734	4.659507455	4.563431633	4.765465275	4.861780654	4.826482785	4.833706002
100001552	1.489055086	1.40248553	2.000459113	1.981854124	1.201445799	1.782342792	1.293058544	0.581916445	1.367609611	1.013054692	1.015273112	1.35085084	1.389493481	1.095267475	1.100333597	0.851190344	1.20677076	1.093029141	1.208450563
100001558	3.223788209	3.197683297	3.520233537	3.275089079	3.51628535	3.438263743	3.351375302	3.428457194	3.636681923	3.465214805	3.207041836	3.491372488	3.581202027	3.293910327	3.406524212	3.547047284	3.360996699	3.559772234	3.809374661
100001581	1.588574559	1.285035447	1.823759393	1.749429437	0.892113	0.6688985	1.113180716	1.03894436	0.486757384	1.013054692	0.627871261	1.054454867	0.513197047	1.074397416	0.859096143	1.154901919	1.031338194	1.037538496	0.731538402
100001584	3.19249368	3.292030719	3.411867093	3.282370033	3.020339264	3.020322318	3.0845256	2.778447808	2.55630782	2.743424357	2.605402552	2.569038437	2.701686913	2.835542479	2.411873836	2.718917294	2.828445827	2.514784411	2.80811191
100001603	3.017824752	3.310181773	3.059529927	3.346296105	2.349277493	2.765328004	2.779665888	2.522398036	2.635095449	2.320583792	2.639712613	2.775616608	2.345432509	2.470540535	2.695357958	2.576761193	2.263044066	2.409434632	2.48794384
100001620	2.254489771	2.171123465	2.096943984	1.999633169	1.731382406	1.562183867	1.375231265	1.703245641	1.108315746	1.780678236	1.860911248	1.705386438	1.410525447	1.814481729	1.282686572	1.423261131	1.782766332	1.704919313	0.920464495
100001628	3.179783289	3.14472258	2.872289487	3.346296105	2.853190829	2.775621481	3.072260133	2.956491675	3.034410927	2.933895629	3.118578622	2.641234795	3.120778635	2.965908418	2.610165185	3.014266724	2.858797681	2.713759968	2.996280373
100001629	4.665617616	4.852632131	4.497586077	4.745410023	4.76067665	5.005157574	4.6684845	4.749650507	4.809915467	4.707029211	4.680229976	4.863502421	4.686054002	4.852671644	4.637060186	4.521783162	4.788779124	4.791268304	4.602170317
100001644	4.51690578	4.504118353	4.679977066	4.721503869	4.082818439	4.282203623	4.242710496	3.591413893	4.010501902	3.622943262	3.634605462	4.037648193	4.075088466	4.070711415	3.90876927	3.947482395	3.909929492	4.298697776	4.059010346
100001648	2.192568291	2.436470464	2.286184855	2.562954329	2.361788209	2.125927263	2.362732253	2.665884965	2.233541259	2.306870753	2.543323616	2.431028053	2.419926351	2.371363497	2.466754733	2.568876761	2.434057489	2.452502009	2.323588357
100001650	3.087529752	3.110606867	3.09110886	3.617820231	2.955784688	2.754960555	2.881590199	2.511581524	2.601854753	2.773648071	2.622659575	2.865432479	2.784577227	2.999509338	2.784466503	2.930602097	2.361719767	2.713759968	2.475944911
100001665	2.598046453	3.210625179	2.872289487	3.054698749	2.633479957	2.754960555	2.73367881	2.237385389	2.509275929	2.347624924	2.543323616	2.732198749	2.430261141	2.548278732	2.600381151	2.479179075	2.434057489	2.774421225	2.439337475
100001681	2.966946606	3.506616261	3.308193993	3.472610234	3.012426151	3.020322318	3.196123855	2.685265955	2.435722001	2.659588249	2.784745846	2.97503217	2.885671281	2.954531926	2.900638458	3.093344279	2.622745576	3.099732739	2.80811191
100001684	9.140582548	9.256498864	9.194541179	9.158162991	9.332311549	9.70867095	9.755939423	9.310513842	9.540021285	9.539054485	9.424526756	9.839199958	9.7246153	9.323050953	9.399652958	9.538728242	9.501263621	9.868758671	9.879057708
100001692	2.382027725	2.829440137	2.807228886	2.586674263	2.481267579	2.566259189	2.469470168	2.585647479	2.144006223	2.487918084	2.534233046	2.375669219	2.460828599	2.179486625	2.784466503	2.544961588	1.961220588	2.603439497	2.296554609
100001699	4.365186698	4.658497574	4.645828766	4.807288312	4.391218667	4.51811741	4.558470745	4.443105212	4.147348885	4.475343575	4.345472047	4.581015289	4.724352435	4.620447513	4.527741912	4.641263489	4.499551168	4.661920579	4.66164501
100001725	1.681669789	0.861417554	1.226988407	1.310708402	0.99206843	1.302270559	0.731646956	0.87982461	1.367609611	0.53714797	1.015273112	1.369862979	0.91753354	0.516803666	1.127838132	0.686070189	0.487573537	0.856982033	0.605038345
100001748	2.588461155	2.391715246	2.58126489	2.804611984	2.245082941	2.204220381	2.214357499	1.777360703	1.777957755	1.780678236	1.903893177	2.061676395	1.945232021	1.750138965	1.629099331	1.831809315	2.02951921	2.065492545	1.696063575
100001751	1.645149365	1.40248553	1.255140135	1.617477871	1.023905017	0.912237087	1.334729872	0.539949757	1.076403591	0.97887157	0.758512505	0.485664563	0.588953302	0.965263047	0.791910949	1.196432737	0.891531476	0.757455942	1.237169854
100001767	0.3600606	0.649660956	-0.657083581	0.329017288	0.747060068	1.330472873	0.020373477	1.261855073	1.675173125	0.280740455	0.521489526	1.443500938	0.857533288	0.822372893	1.508729069	0.466011705	1.465328668	1.774456739	0.466370952
100001772	2.032121174	1.9263819	1.556013185	1.662815981	1.788101301	1.937085814	1.579693371	1.703245641	1.517738791	2.099798374	1.674905084	1.461337774	1.945232021	1.863966509	1.609722191	1.870810237	1.961220588	1.574529727	1.588728208
100001781	4.101035786	3.858711015	3.909303907	3.899301959	4.052269318	4.13006288	4.122950674	4.04586929	4.261729784	4.034231088	4.105740385	4.481826858	3.751592469	3.572188757	4.265200186	4.018670641	4.152811498	4.194730778	3.915355152
100001805	3.473332633	3.969452627	3.78447694	4.280019236	3.148618047	3.3376432	3.491531141	3.041663318	3.075350445	3.133541846	3.075362984	3.538344379	3.0555157	3.23400611	3.175642468	3.30273772	2.674854024	3.152924653	3.053918117
100001810	1.404180915	1.552340989	1.282753028	1.870317311	1.055054195	1.24415609	0.70010892	0.452166369	0.71115897	0.713807778	0.878299781	0.957240636	0.695613962	1.270641373	-0.016615945	0.798222679	1.182977674	1.247740152	0.731538402
100001826	2.569097362	2.47987896	2.378655686	2.227953418	2.504020358	3.288172139	2.073777062	2.398707289	3.059113779	2.306870753	2.622659575	2.981227089	2.23186217	2.362782576	3.208217012	2.106915006	2.595968139	3.092943707	1.907372031
100001828	2.569097362	2.511599141	2.646483165	2.710589924	2.042403599	2.219381755	2.402465725	2.025631601	2.39748923	2.131262805	2.208202083	2.664519104	2.367111839	2.533062592	2.258570623	2.309759486	1.988929228	2.342322614	2.401776912
100001834	1.588574559	1.777776498	1.897056068	2.150492842	1.860416151	1.24415609	1.471773225	1.584404873	0.486757384	1.83901077	1.46131729	1.210251177	1.05744844	1.736918749	0.891550752	1.276071142	1.109149342	1.342370529	1.179147935
100001845	1.851571165	2.357213476	2.230555315	2.411810418	1.945992606	2.025997102	1.696174831	1.740779055	1.56450001	1.370308552	1.70761958	1.513562101	1.491715068	1.522536178	1.629099331	1.405662924	1.782766332	1.535003629	1.320048982
100001853	4.593176987	4.917215483	4.794705508	4.847113572	4.673039234	4.853071086	4.614526016	4.490697397	4.612657375	4.292606612	4.486466821	4.731919922	4.608542125	4.756047214	4.67717338	4.633724705	4.572330828	4.844783494	4.407448311
100001877	1.959617271	2.032230604	1.706320795	2.272508949	1.408574116	1.991087332	1.647401067	1.584404873	1.910564396	1.520446331	1.480374893	1.901052053	1.471841981	1.582890667	1.466265433	1.764369204	1.523325389	1.704919313	1.320048982
100001879	3.060050558	3.339935094	3.260384055	3.612052831	2.72347922	2.845689964	2.653618125	1.881849101	2.532983521	1.949043936	2.264256625	2.475591146	2.367111839	2.570806199	2.181918514	2.392494597	2.318694856	2.56470819	2.226667315
100001880	5.78685425	6.33354607	6.599062582	5.835223027	5.674522448	4.921879138	6.17997816	5.401409516	5.550553852	6.275000574	5.350397004	4.759214044	6.299346818	5.286118925	5.122176218	6.475909938	5.47754836	4.915749609	6.301628001
100001887	4.912220801	5.521163873	5.798597698	5.974340609	5.0526215	5.264667702	5.303987862	5.175076065	4.901551889	5.026498004	5.131281702	5.197325574	5.230863445	5.29629369	4.896918935	5.095483494	4.989006432	5.040959188	5.145378865
100001896	3.717132922	3.995858989	3.845928039	4.008702296	3.488031483	3.837573071	3.755910967	3.277015994	3.399359555	3.633968591	3.528737769	3.65918169	3.514771487	3.710494385	3.514660242	3.538998321	3.392459321	3.529922737	3.553719018
100001904	3.654203979	3.397661843	3.730353924	3.634985373	3.325092426	3.431769694	3.801205733	3.333383435	3.091406408	3.308888785	3.27955352	3.18282015	3.485337377	3.248052575	3.283520018	3.381370433	3.387262969	3.353703231	3.553719018
100001905	3.539496804	3.506616261	3.769916334	3.668714853	3.738823678	3.1682885	3.482290363	3.544429947	3.418577822	3.362901595	3.443905157	3.214717848	3.445133806	3.280305402	3.412127906	3.670074159	3.526121035	3.392923903	3.553719018
