	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
116713	9.2571104723	9.2828687093	9.8186762493	9.7877045983	9.1786657393	8.9100998733	9.2375618373	8.9464089873	8.6624265513	8.9684214623	8.8425471533	8.5984654523	9.0568836283	8.9181306693	8.5934482553	9.1097541153	8.7500736393	8.6502117953	8.9783717263
570359	8.7513476033	8.8457550983	8.8532164253	8.7615209293	8.5695554783	8.6945427193	8.6327898873	8.3350694373	8.4554441543	8.5008606173	8.3406605773	8.5762038193	8.4703385943	8.5643432003	8.4487878383	8.3844586943	8.3742646313	8.4262837583	8.4492560353
553804	7.7341470363	7.6177052313	7.8549334423	7.8216476393	7.6449950943	7.5869728163	7.6803739323	7.4744939553	7.2665000173	7.5501495513	7.3541173833	7.3405180203	7.6792932423	7.5334856673	7.7315306593	7.5015342803	7.3928255543	7.2968458863	7.6534820733
327160	9.9016234133	10.2590458103	10.1805283773	10.3582973973	9.5206046773	9.8117661573	9.8333191293	9.4708271573	9.5442898243	9.4907610393	9.4310512213	9.7026699113	9.6273165283	9.6365149453	9.4556262483	9.6275135923	9.3166716763	9.7833036113	9.5642268793
570613	8.8664935393	8.2156003493	8.8183809803	8.7458576623	8.6856904713	8.5674520663	8.1706866383	8.4608857523	8.0837573463	8.0252524683	8.2632646753	7.7836364783	8.1092626483	8.4234096463	7.9998010773	8.0927021723	8.2599074363	7.8993583453	7.8836383283
436705	7.1876822103	7.2688369173	7.4742412213	7.4804736983	6.6389501803	6.8698964823	7.0173166293	6.6512844823	6.6520264333	6.5657666803	6.5294215763	6.6826221093	6.6447544873	7.0166714433	6.2784307863	6.9134323973	6.3462717623	6.7610984653	6.3321061413
555654	9.2251004763	9.4701696073	9.3893691173	9.4324543383	9.0087005363	9.0955512423	9.1746281853	8.9160727903	8.9591167033	9.0027368673	8.8877082773	8.9480873373	9.0848629583	8.9823480083	8.9237314123	9.0246994973	8.8419044193	9.0040470413	9.1649810953
323089	9.2721072533	9.2736790623	9.4035403343	9.3639919033	8.8584181893	9.0155747173	9.1803347933	8.6668211283	8.8410408613	8.9310442433	8.8259367523	8.8384276663	9.0848629583	9.0716464403	8.7799493933	9.0892993113	8.8247663733	8.8993502303	9.0446441133
101886410	6.0827985243	5.7377546813	5.9100013433	5.8655058413	6.3569767393	6.1211157933	5.9801535353	6.1515626983	6.2573811663	6.4336549813	5.9408200453	6.2430882113	5.9259350403	6.0523644383	6.0395439193	5.8914256933	6.5453926273	6.0881607163	6.3584007903
555947	9.1765103613	9.4224594013	9.5194093673	9.3205939213	8.8845776903	9.1810066443	9.0678500313	8.6373713183	8.8171826893	8.6272148753	8.6999337793	9.0543963153	9.0198504223	9.0518312253	8.6746871333	8.8589838923	8.7318020893	9.0219688553	8.8955026013
492812	9.8415644583	9.8530217613	9.9097462873	9.9063510903	9.7080591813	9.8535273383	9.8468381883	9.5715793523	9.6385150903	9.6193478743	9.6365738653	9.6932979793	9.6692295413	9.6955991783	9.6430298673	9.6189768013	9.6540084523	9.6854934653	9.7079124953
368284	8.5095655363	8.7340541213	8.9593531173	8.9234479203	8.6732387153	8.6727516673	8.6369460373	8.4182312913	8.2533667153	8.3557460913	8.3638595553	8.5285162593	8.3561286993	8.4316111253	8.3619964193	8.4500987033	8.3637557573	8.3770032473	8.5324424803
58118	8.4580363213	8.7250925763	8.2736917823	8.5553284103	8.2217427023	8.1569901953	8.4792243193	8.1870962503	8.1841699533	8.5098362243	8.2271747993	8.4922273233	8.6962574113	8.2277148413	8.2970729103	8.5651677013	7.9549771303	8.3259796643	8.4214656753
393209	5.8143425133	5.3283573513	6.0121832483	5.7234472003	5.9577037273	5.6041740763	5.7385419913	5.0036820323	5.3361843893	5.4425181503	5.2506536813	5.5755664303	5.2516134493	5.6641255793	5.1500166273	5.2319899163	5.7132030093	5.3826440003	5.7911518203
560573	5.7643086523	5.8073364673	6.0121832483	6.0123843073	5.6267838333	6.0552705883	5.8572926333	5.3567865413	5.8690925373	5.3388817113	5.5849068003	5.8429906683	5.4670305113	5.5022331483	5.6809050163	5.6296022843	5.6965505323	5.3375590593	5.6704143933
558825	9.2661272353	9.4485548083	9.4019726113	9.3605677033	9.1645010293	9.2798144313	9.1888526053	9.0801087503	9.1002408123	8.9921007203	8.9622242623	9.0441110793	9.0978442683	9.2032185093	8.9080060863	9.0432510823	8.9317997323	8.9432739433	9.0446441133
559036	6.3882704443	6.5581523633	6.4364445223	6.5094999563	6.2933091873	6.5614477193	5.8855134933	5.2570436033	5.7731462853	5.8150159953	5.9270410003	6.0213532423	6.0379402943	6.1549966433	5.9955802943	5.4699918213	6.1276757013	6.3144283043	5.6912521053
751672	7.6355430533	7.6793173403	7.9438114633	7.8116513353	7.5446639573	7.5693899653	7.6102355573	7.4178836853	7.4389988433	7.3908492533	7.5284960903	7.4380081783	7.4605641613	7.5561683133	7.1969492073	7.8189302953	7.4485865863	7.6128685323	7.7107319513
368688	5.8784644463	5.7377546813	6.0285314743	5.9408134503	5.9740392323	5.5090013993	6.3579207833	5.6000925233	5.5129273213	6.1419299043	6.0208399763	4.9773537143	6.0908422973	6.0091760303	5.9347971913	6.0352385803	6.1523090303	5.7352954763	6.1179516463
30117	5.4842436163	4.9208059403	4.8697141253	5.1872040313	5.2242109493	5.5090013993	5.3092331893	5.7543743543	5.3090704453	5.6730773013	5.4565058203	5.0259470403	5.5258469053	5.3020673593	5.3494821483	5.1500904493	5.5373393733	5.0327270263	5.4435935653
368686	7.9359625823	7.9608290533	8.3406892753	8.0299921043	7.6500872493	7.5811356433	7.8111819213	7.5289665003	7.3880846813	7.6777542363	7.5600856333	7.4062378613	7.7007242633	7.6399575253	7.3208860023	7.6980542253	7.5769587453	7.4634930673	7.9586035913
559304	8.9207940633	9.4057315283	9.1729636253	9.3381100793	8.5451629583	9.0177371703	8.8981648373	8.4037282113	8.6516743663	8.5157890883	8.4626785813	8.7160445583	8.5527873663	8.7577739293	8.6465340133	8.6606845053	8.4850755723	8.7308798313	8.5468053193
567205	6.2003555613	6.4316589943	6.8855403043	6.8689145393	5.2778314973	5.2686944553	5.7991387883	5.4500772783	4.8637017223	6.0628209213	5.3572481633	4.7647460653	5.8044966443	5.9759145243	4.9184798323	5.8401156493	5.3153721583	5.4895525703	5.7717176303
100149756	10.2033497473	10.4574078613	10.4146622943	10.3972538303	9.6583839913	10.1091462073	9.8970853903	9.5546121023	9.5702146983	9.4321636833	9.5493228633	9.8733852063	9.7267703853	9.9386845163	9.5460326373	9.6648553873	9.4555198223	9.8052024813	9.6291099243
560102	8.2646460333	8.2904083033	8.6436729773	8.4105117883	8.1941184073	8.2296841063	8.2783702553	8.0485352743	7.9972216553	8.1681683473	8.0414218193	8.0028035143	8.2113396883	8.3922320453	7.8555886403	8.1778289563	8.1541113863	8.0606375353	8.1513904593
559809	6.8939678553	6.7906716043	6.9470348023	6.4845493223	6.6592963193	6.6533286073	7.0300138973	6.6995785603	6.2993187963	6.8464681543	6.7951847603	6.6976986953	6.8350795163	6.6100210673	6.8797928323	6.6633475943	6.7529138833	6.5890422453	6.5644416293
565419	9.0638217193	9.4293725073	9.2809619403	9.4193484713	8.7723045223	9.1057519573	8.8560007023	8.5766044453	8.7632631423	8.4827401243	8.4863607963	8.8586909513	8.8110620493	8.8246932483	8.7734551883	8.8296889473	8.4231623273	8.8399720243	8.6056148553
415103	4.7126844703	5.2048719853	4.6757657043	5.1239827513	5.3794404823	4.9442716413	4.5263542983	4.3538821223	5.2245301343	5.1679720973	4.9019431243	5.2874518043	4.2995188753	5.0695859463	4.9184798323	4.5596472083	4.9442784113	5.1151826093	4.4615594823
573382	6.0413832703	6.2183294653	6.5985220553	6.0468808583	6.2670340433	5.9505003683	6.1054156593	6.1926368593	5.8690925373	6.4831066143	5.9946567353	6.1474992433	6.2504912693	6.0942974523	6.1236452943	6.2070878623	5.8847157983	6.0040998693	5.7717176303
565124	5.8940593133	6.5979667483	5.5957681293	5.9590417733	6.1852092693	6.1049340803	6.1292139313	5.8430421303	5.8504069783	6.3693570533	6.0842916333	6.0213532423	6.4957916453	6.1045929953	5.8550299413	5.7869132333	6.3247605033	5.8838108853	5.8292520273
564958	5.2618916943	6.1794932473	5.1342676113	5.9770426543	5.3547012333	3.9317329273	6.8767787293	4.8409693333	4.6641729693	6.4461777083	6.1089109883	4.2548767583	6.9397244913	6.0942974523	4.2520626773	6.4054417103	6.6179341063	4.6822623313	6.9049172533
560235	8.0621174123	8.2251662423	8.0950606873	8.3111291133	7.9098838783	8.1569901953	7.9072201033	7.5182352893	7.9231562903	7.7949838853	7.5734150983	7.6925002483	7.6220353243	7.7587988913	7.6999165573	7.7921807993	7.8832108123	7.9859074323	7.8423154293
100007670	8.7598841363	8.8539996663	8.9204611183	8.9350053193	8.5147786933	8.6918367703	8.7620884063	8.5452334293	8.4178645203	8.4551253603	8.4602888373	8.5494439343	8.6551334943	8.7063105643	8.4916204203	8.6156248223	8.4777847553	8.5225851693	8.5496608073
564040	10.8485789293	10.8607385973	11.0531056283	10.8044058903	10.8020877793	10.6959137213	11.1148929963	10.5361937893	10.5575191913	10.8126526833	10.6011098393	10.5710184123	10.8579373863	10.6264449173	10.5830483823	10.7068690223	10.7877022463	10.7061452203	10.9314102663
564496	7.4369293983	7.8037067003	7.5269753003	7.8754225083	6.9755209253	7.3671575973	7.4588178513	7.3529342073	7.0785892933	7.3109405433	7.2855811643	7.4199394683	7.2499298523	7.0383153563	7.0755035983	7.3629903763	7.0697811993	7.3259917393	7.3003405783
100170817	6.9397686873	7.2688369173	7.4318502663	7.6749735503	7.2073662693	7.4463533293	7.0735944313	7.1454419173	7.3353077683	6.8081744853	7.1791654743	7.1672174423	7.1475239073	7.1958777223	7.2289457673	6.8564716843	6.9056122973	7.2670990563	6.6520798453
100007679	7.0413006913	6.6837242133	7.1399499613	7.1721212933	6.8394912243	6.9262380743	6.8977133653	6.4514365433	6.5857906473	6.6330337843	6.5565232273	6.5886960573	6.7389158283	6.6874039473	6.5955696813	6.5561375343	6.7367160703	6.8600625483	6.6731821243
58092	9.2854723493	9.1300089093	9.1148165043	9.1722374583	9.2937610463	9.5575917403	9.1399062233	9.3105882923	9.3830059773	9.0153975943	9.3088671783	9.4209030323	9.0994587493	9.4482507813	9.3976874653	9.1124596413	9.3516596763	9.4086758793	9.0727076913
116992	8.4917389103	8.5123878653	8.7211519043	8.3972041373	8.5478936933	8.5937816533	8.4745872613	8.2597615863	8.1841699533	8.2274086783	8.2215414963	8.2605761423	8.3010674663	8.5150238363	8.2003276143	8.3156892353	8.2935162483	8.2850082303	8.2738678163
553474	11.3233886193	12.1694263953	11.6100384483	12.1784429783	11.6385206023	11.7799602623	11.3326354623	11.7370054473	11.3392279523	10.9525332873	11.6665262123	11.6664521753	11.3716857623	11.9399632433	11.5313965833	11.4968282693	11.3617916483	11.4319822293	11.2384020303
437008	8.3205358903	9.2236538143	8.7970686813	9.4324543383	8.3741501863	8.5496282043	7.9810062103	8.2947663033	7.7012929133	7.3843566663	8.1009289153	8.2907179503	7.9102370963	8.7479555063	7.7927535153	8.2434769203	7.8345722223	7.9376279373	7.8745572063
445058	6.1097625993	5.8574053523	6.3865834683	6.2676974793	5.9075572053	5.5333896133	5.9931806353	5.9102504733	5.1347257883	5.7758667663	5.6366200393	5.3838163583	5.8358279273	5.8951856453	5.5246897363	5.6446335193	5.6102768233	5.1931792373	6.2361067693
560439	8.6766722583	8.4210052173	8.3826264653	7.9817731313	8.8069132843	8.5466360333	8.5067379683	8.7402288973	8.8195863393	8.7858820133	8.7997121213	8.6223653973	8.6396821253	8.5754890833	8.8077579613	8.6022128743	9.0413630863	8.5500182013	8.4765211753
572649	9.6203464473	9.3916419273	9.3925303283	9.3742160093	9.7274600293	9.5168927163	9.2833549883	9.6362805133	9.3650172353	9.0527264763	9.5312210983	9.2613577913	9.4025152793	9.7057791853	9.5473021083	9.3361102043	9.6550861873	9.8739150293	9.2464356713
100150917	10.2327775333	10.5459464973	10.5028681223	10.5606051253	10.0604702363	10.3006935223	10.1865531903	9.7723306973	10.0389423973	9.7664068173	9.8542410663	10.1122359893	10.0358773703	10.1303735933	9.9737291463	10.0207582823	9.7838332313	10.2158337283	9.9432588903
553441	4.9697745813	5.3976740603	5.4333628133	5.5418703723	5.3039124863	4.9442716413	5.2882470743	5.3077768863	5.1952121143	4.9390473493	4.8444609613	4.8749628073	4.9418116643	5.1905044633	4.8210831363	5.0632603753	4.9442784113	5.0041602413	5.2881367333
503946	7.4262431863	7.1533346673	7.3431380583	6.8495032053	7.1072469083	7.4968339473	7.2248329253	7.2001790573	7.3218062533	7.0323580013	7.2692918013	7.4244779053	6.8037317983	7.0221129393	7.3385912943	6.8304155193	7.3401928163	7.2850206533	7.1727960083
565213	6.3772162553	6.0274191343	6.3992112153	6.2676974793	5.8199003053	5.6495050723	5.7539314703	5.3567865413	4.6207283213	5.4172985953	5.7967230093	5.3267733363	5.4264437343	5.8951856453	5.5451670333	5.8401156493	5.6626576043	5.4687952603	5.4435935653
550419	11.0447207013	11.4779077233	11.1242379763	12.0279151843	11.2510606293	11.8161305143	10.8725126093	11.4471053823	11.2466966803	10.3696832893	11.4421111933	11.1652667503	11.1975834133	11.6668185513	11.7694678893	10.8220886753	10.9010561253	11.4052617843	10.1791236653
562139	9.8485848283	10.5965736393	10.1500331023	11.4786179883	9.5206046773	10.5451597403	9.8513165343	10.1073227743	9.6371530423	8.7177947563	10.2330600803	9.9835935133	10.1438703933	10.9620065293	10.3432162833	9.5686388443	9.6529299123	10.1357970293	8.5723035033
322451	11.8123579863	12.8739931663	12.0413845443	13.2955176203	11.7814055153	12.6412154653	11.4603734633	12.3451247533	11.8066281073	10.5267960583	12.3770567333	12.1443752873	12.0977077713	12.9915280693	12.6179234673	11.8066181533	11.5669597573	12.2831400733	10.6393757993
322811	10.4488030493	10.5491236093	10.6750057783	10.6998950063	10.2626672003	10.4642249043	10.3830699363	10.1966860803	10.1662162163	10.0914008103	10.2175788823	10.2974437503	10.3169129573	10.3431400563	10.1915342943	10.2258181623	10.0690091793	10.3446047433	10.1596304503
334098	8.8565782313	8.7693538033	8.5161504903	8.4138196093	8.8272869153	8.4538574353	8.7390737303	8.8340769763	8.6810521803	8.3950316383	8.7260301633	8.3080141723	8.6551334943	8.6686414293	8.7885631073	8.4818317113	8.7957426363	8.6753423443	8.4735170373
393825	8.5346560033	8.6298768013	8.3308358563	8.4720990353	8.2885743213	8.2033263713	8.0323935113	7.9876015273	8.0717083823	8.1453106913	8.0636320683	8.0417261083	7.8269298383	8.3517478593	7.9118639823	8.4220206043	7.9929780373	7.9338463383	8.0092687803
565776	7.8304987993	7.6700081353	7.8549334423	7.8066270893	7.4427113043	7.8522804063	7.6060016283	7.4633482153	7.6263892943	7.4542169943	7.4390936873	7.7622830713	7.4094169183	7.7685440423	7.6345309333	7.6835721463	7.5905419913	7.6409734873	7.3338563433
553683	6.3321325193	6.3524020063	6.1530476993	6.5094999563	6.3569767393	6.2145702853	6.1641910793	6.2193840243	6.2287297893	6.1723975713	6.0966538263	6.6901800963	6.1165831983	6.0942974523	6.3383248263	5.7175266323	6.1026144523	6.4370436233	6.2641931343
337179	10.3645544493	9.9761553933	10.4560437443	10.2006220863	10.4065173683	10.0763249593	10.2020643213	10.0024632883	10.0202558583	9.9892081183	10.1157270283	9.8080239683	10.0766107723	10.0204820003	9.7993068303	9.8857355583	10.2025275683	9.7875005333	10.0917032363
474317	6.3206379613	6.5979667483	6.6835681613	6.9348683913	6.3444660233	6.6754127683	6.8483847923	6.4958718323	6.4309105313	6.3020592833	6.2260744463	6.7051783133	6.7053820963	6.4736941123	6.6343138883	6.6107382143	6.4591709863	6.7265421093	6.6731821243
553363	6.9246627273	7.5278045643	7.3818273883	7.4093417923	6.7942101423	6.8983422993	7.1277590773	6.6215124953	6.9263276493	6.7886396173	6.6433526643	7.0893304443	7.1661318563	7.0490167513	6.6533026663	7.3261709243	6.7529138833	6.7864831613	6.8687883833
572355	10.2832446853	10.5020284233	10.5203137073	10.4641915313	10.2392057403	10.3708859193	10.3055569333	9.9455285753	10.1998184853	10.0344866673	10.0280839963	10.2393844473	10.1885466803	10.2088192773	10.0775417073	9.9724316083	10.2128108743	10.3417535723	10.1236732423
555286	8.0860766413	8.2964706763	8.4868709733	8.2715659453	7.9183499883	7.9139521813	8.1417302143	7.6762150153	7.8638360033	7.5443370733	7.5997101573	7.8593345913	8.1188466473	8.0553235113	7.8637636243	7.9181389123	7.6217475613	8.0148343143	7.9714376703
555721	8.4632728573	8.6677853323	9.0341264033	8.7718694233	8.4578397603	8.7026302493	8.6431578983	8.4268636693	8.5540088293	8.2091560313	8.4482803773	8.7123376583	8.4852349943	8.7397221333	8.6441629323	8.4263760403	8.4556885943	8.7780446463	8.5295526743
556823	8.7641335353	8.9798813923	8.8691895193	8.9234479203	8.5203509153	8.6972436033	8.6493431273	8.3135077513	8.4769218943	8.3590610563	8.4066873743	8.5115527583	8.6747594363	8.4089439043	8.6250526713	8.5730461273	8.3371437113	8.6175810123	8.5295526743
777696	6.0273097043	5.9371755033	6.2114947133	5.8460482773	6.0530523523	5.6716473923	5.4481632853	5.7543743543	5.4889657843	5.8150159953	5.9544687313	5.9601527323	5.6188403603	5.7714099543	6.0539057033	5.9287450693	6.3029236393	5.8994070343	6.0388679483
751108	9.1344562903	9.2828687093	9.3345408373	9.3328775253	8.9867296543	8.9559285303	9.2430253233	8.7789533673	8.9035540593	9.1148342603	8.8166254403	8.9065167093	9.1470717113	9.1507789763	8.8960985763	9.1352540343	9.0771825383	8.8837534633	9.1215024113
568726	7.5446004013	7.6225391733	7.4440895993	7.6694490843	7.3456123253	7.7415037553	7.5409548253	7.4004581873	7.4327319723	7.4480040113	7.3385878473	7.3970306253	7.7793767723	7.5065638193	7.2787085483	7.6012128683	7.2966588663	7.1611102783	7.0651603023
140815	8.6050439343	9.0262175953	9.1802986133	9.0177684223	8.5908968203	8.5644966723	8.8577823653	8.7425358093	8.3661853993	8.8972404583	8.4554974403	8.6670956343	8.9818414923	8.6910191523	8.7515942493	9.0000741093	8.6987367313	8.7044885003	9.0982868043
568482	8.7768071463	9.0586815803	8.8961671253	9.0199406763	8.9603251803	8.8747469903	8.7467861543	9.1143581173	8.6730991933	8.8005858423	8.8314948283	8.6804384163	8.9247044153	9.0181887993	8.7949898093	8.9065244593	8.7976958233	9.1610899723	8.6934431033
794381	5.0274764673	4.7189426533	4.8697141253	5.2477707703	4.7422485983	4.8307843093	4.6952974503	4.5351382873	4.6207283213	5.0742716023	5.2506536813	4.8209067013	4.8527218183	5.2097077263	4.5644467023	4.7101247393	5.1539741303	4.2672751393	4.6002268753
100170796	6.9621351363	7.3053703033	7.1989192633	7.2629597233	6.7379274063	6.9169992853	6.6405506983	6.1092847833	6.6945523403	6.6220381563	6.3448348083	6.7051783133	6.7222463913	6.7078073963	6.3500109293	6.5640652913	6.4392901343	7.0255489633	6.4950323263
567420	9.2676245653	9.3688083813	9.5034155873	9.4094403443	9.1680552663	9.0893960133	9.3430838203	8.9994566973	8.9349323523	8.9465523143	9.1006175953	9.0602408383	9.2392932473	9.2641884083	8.9412199093	9.1299229583	9.1416528863	9.1659339223	9.0587441383
393852	5.9696010133	5.8737161423	5.7808541223	5.8063277303	6.0219644353	5.8761726283	5.4669617553	6.0055338943	5.8504069783	5.9791211133	5.8848962073	5.9601527323	5.7230556683	5.6217437993	5.5039175993	5.5359696593	5.9977750343	5.7696452693	5.5614569983
100073327	6.0273097043	6.1794932473	6.4241398813	6.3801939523	5.7832898313	5.9684990063	6.2206654273	5.7725492333	6.2431266023	5.9617822513	6.1210648913	5.9475948043	5.9259350403	6.2321496913	5.9502347323	6.0466001713	5.9564091183	6.3489155303	6.1929246033
567117	7.5642284213	7.7384056413	8.1028015503	7.9950843963	7.5983383503	7.1477661053	7.8582210813	7.4910527573	7.2452010643	7.8095957073	7.3489594233	6.9887262223	8.0063107903	7.5104406923	6.9658538643	8.0538191993	7.5447581343	7.1611102783	7.7259591743
794545	7.3434692453	7.7159648513	7.4501705473	7.3690116673	7.4130639093	6.9626127193	7.4821066803	7.1730700683	7.0044662463	7.5559387053	7.3070181033	7.0893304443	7.5196394343	7.3070414553	7.1708309983	7.4339247583	7.2403264513	7.2056996053	7.4787282753
