	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
557528	9.7101279464	9.6221083484	9.9788522334	9.8734322304	9.7365629684	9.4491566104	9.9322151394	9.5831638914	9.4450635294	9.7198299554	9.6164652504	9.5883481544	9.7660280274	9.5002627704	9.6005897794	9.6643100654	9.6621583224	9.9119835184	9.9840008114
573001	8.8613319134	8.8200211324	9.1883468174	9.1103265284	9.1172095554	8.5217042154	9.0104162764	8.9931467554	8.6988458114	8.9349944004	8.8747255054	8.8305773634	9.0241921374	8.8920413764	8.9313279864	8.8315854894	9.0543095284	9.1234081104	9.1317645794
557584	6.2904200034	6.0980091234	6.2666753154	6.1040556804	6.3215154634	5.9218432344	5.7246389024	6.0433536824	5.9778109104	6.4107701894	5.8625282284	6.2288560414	6.2265265084	6.0797707984	5.9323971044	6.1428110844	6.1679180744	6.0987284074	6.2587694704
767751	6.7886522484	6.4960805924	6.7793894264	7.0415446424	6.9368095094	6.8172951294	7.1282619204	6.6409415714	6.8346801564	7.0109558044	6.6187072434	6.6554037174	7.2598928294	6.3403118374	7.0753383924	7.2118098404	6.6806310954	7.1193285504	7.2717328404
100000981	6.5127042294	6.6784525154	6.7023226134	6.6853475164	6.3405722074	6.2405149474	6.6193472234	6.4143529514	6.5375686834	6.1110248504	6.5704469104	6.2169905564	6.1556436524	5.9768648554	6.5284223494	6.0963781914	6.5814056144	6.1872886034	6.4357553354
553542	9.3745179884	9.8291835194	9.6904335514	9.9638639464	9.3722995004	9.0267351204	9.8503325424	9.2960860254	9.1401870794	9.1878878874	9.5828003904	9.2115928984	9.2061985304	9.6394304284	9.4161263134	9.1950898574	9.0700821004	9.2170991294	9.2262735714
565203	4.9866787294	5.0290262044	5.0628297744	5.2648304524	4.5616319344	2.9775416604	4.5138482934	4.4483760854	4.6157964334	4.4083625984	5.2285146344	4.6577286964	4.0216401824	5.0318551264	4.1244600644	4.3170490594	4.9537641004	3.7240321164	4.7691393884
565122	8.3759560694	8.6806781274	8.5390894414	8.6583185254	8.2344431004	8.3783393764	8.6693309944	8.3100585604	8.0811690044	8.4309648914	8.5532861884	8.4110477634	8.1783741024	8.4485644984	8.5047746434	8.5247672994	8.0190368644	8.2397504714	8.3298724724
565799	9.8202427524	9.8927397224	10.0260658404	9.9045908844	9.4445389094	9.4821789404	9.9424135834	9.5978666714	9.5108697314	9.6000727694	9.6666821294	9.6414696914	9.7268340704	9.5748311824	9.5011528854	9.7009778654	9.5764090214	9.7569420354	9.8414506904
566010	7.7092706024	8.0569421274	7.8534563314	8.1235139224	7.6294916824	7.7092936194	8.0688198754	7.6749506474	7.5885554144	7.6255455164	7.8627205484	7.5501585364	7.5771453224	7.8994530694	7.9509026454	7.4763926084	7.4802330474	7.6694226824	7.7222153594
335357	9.2593855444	9.4767316724	9.3968460604	9.5060850734	9.3466075754	8.9395976414	9.4331534074	9.0616507684	8.8805206234	9.0094919594	9.3988154454	9.1567476634	8.8536750974	9.3162393344	9.3172714504	8.8665916344	9.0700821004	9.0441085314	8.9971584184
101883673	6.0547415414	5.7659469154	5.6187686874	5.8432191994	5.0055120194	5.7873892714	5.8646885174	5.1345743324	5.8508042734	5.1645584264	4.9851703854	5.8530180364	5.3495953594	5.0059550994	5.7567055904	5.6154722374	4.2338388464	4.8551032784	4.6593071674
553467	7.1329838974	7.1047081204	6.7793894264	7.0248360924	6.0933768744	6.2744249994	6.2180526464	6.4939028514	6.0804511854	6.2933452824	6.3132584374	6.4778624324	6.3159248424	6.5248973084	6.5199796714	6.3149012424	5.9465580354	5.0329205274	5.2196468814
566362	6.0547415414	5.7659469154	6.4663362734	6.4173955664	6.2826297624	5.7716460704	6.2180526464	6.1454232874	5.6745015294	5.8533357474	5.7104966414	6.0261964994	6.1915203664	6.1524026064	6.0067909994	6.0484010244	6.2532904134	6.1765113464	6.0855853434
393539	7.6118936224	7.8118321774	8.0721547824	7.7993194714	7.9038369554	7.5007052614	7.5279990974	7.4034625384	7.6374762334	7.5960946154	7.5155082534	7.6417633404	7.7714033554	7.5510858664	7.4577694334	7.7901757354	7.4564278904	7.1636603584	7.2841205334
100333297	8.5171154984	8.6442101894	8.9528825574	8.5889703524	8.3376397654	8.3036739184	8.8071654714	8.3876094894	8.4059713594	8.6061536184	8.5408164914	8.3847726604	8.6125461914	8.3720573584	8.6433704024	8.3477826854	8.3896296904	8.7599821634	8.5989063634
373882	9.3445194534	9.1046881564	9.4581959014	9.1874230964	9.0949369794	8.8317527714	9.1322322614	9.0033771964	8.8764505704	9.0909268234	9.0609015864	8.7911078434	9.1826232074	8.8471613134	8.8427088734	9.1408341264	9.1100472894	9.0603209884	9.1689789154
751646	5.1469465844	5.4440356524	5.1232073754	4.8751020334	5.0524998224	5.0202582784	4.5616781684	4.4078739374	5.0216998374	4.7666196794	4.8939917744	5.0543183124	4.6563352084	5.1781897944	5.0470898514	4.3170490594	4.1960045294	5.1254840454	4.3175129364
368667	8.2164636944	8.0430030704	8.3115149144	8.2724960284	8.3089004724	8.2278197654	8.3430750184	8.2597388384	8.1195563764	8.4475500344	8.1224220704	8.1334047044	8.4834307684	8.1999776034	8.3514354714	8.3707236824	8.5043599084	8.5774510744	8.4801043314
100007704	10.9874866584	11.4124502314	11.0231989154	11.1289772984	10.7480214774	10.8443095094	10.9301292954	10.8363260924	10.7604369194	10.8913161734	11.1551508704	10.8088721254	10.7226797794	11.0773157534	10.7572297034	10.8332623304	10.6505633734	10.5546928554	10.6495873184
566996	5.2911771464	5.7488742044	5.4404205644	5.6387942074	5.1421194314	4.9933616974	5.2279555844	4.2334366204	4.6157964334	4.5786445334	4.8298386264	4.2082025814	4.9909151934	5.0823006644	4.7621810734	5.1537310334	4.3066549924	4.9843120174	4.9665120764
494108	9.6422530614	9.7753995644	9.7633863944	10.0038455814	9.8605634444	9.8911153994	9.9967080514	9.2524338934	9.8947441134	9.5826596534	9.6212110244	9.7483779024	9.7560793544	9.8100333474	9.7880481184	9.9562937014	9.2665401874	9.9583361914	9.8267068894
566923	5.7397570434	4.5265726154	5.5323488304	5.5006127004	5.7669834494	5.1718878434	5.6380501114	5.0581189634	5.1075447584	5.8197554214	5.0429043574	5.0273956604	5.8462059134	5.0318551264	5.6053119104	5.4529908514	5.5564963774	6.1436879354	6.1411203214
564754	10.5370271194	10.8627982014	10.7776642204	10.9115999184	10.5585851614	10.5208683964	10.8726268074	10.4909743784	10.2162833224	10.3715222624	10.7765963794	10.3497038564	10.3832962204	10.6685093704	10.6630837674	10.2369649074	10.3959520134	10.5748391974	10.6405832964
566718	9.2940442554	9.6453593014	9.5057475184	9.6668362164	9.4900531364	9.3021128654	9.5474351654	9.3939449404	9.2049126934	9.2009895574	9.5828003904	9.1905112384	9.1974028684	9.5402860774	9.5054358474	9.2187644234	9.2970175954	9.5196065494	9.4013739674
768298	7.2727678554	7.5659613524	7.5412929704	7.7894613014	7.1570422574	7.0763107214	7.1518917764	7.0687602774	7.1700843274	6.6682890494	7.4583095534	7.0658438994	6.4699376874	7.2810530204	7.2641020924	6.9056216574	6.6032502524	6.1547122564	6.1814121694
559449	7.1265880034	7.5805094674	7.6427465454	7.7340033044	7.3852488614	7.1017176314	7.0296708694	7.3240637964	7.3274428014	7.2440118544	7.3876507414	7.3690112934	7.1788029684	7.3801552694	7.5183627394	7.1142017774	7.1745765294	7.3904388504	7.0931707954
559240	8.7902747074	8.9767157504	9.1270074054	9.1513154194	8.5854127744	8.3200021714	8.6417802384	8.4784189984	8.3156701394	8.4720756474	8.6211920784	8.4162458434	8.3731988334	8.3821602364	8.4983424684	8.3609364614	8.2326444754	8.2136312664	8.3388069734
393684	9.9715455474	10.0861127664	10.2775577934	10.3699185794	10.3285781554	10.1367201444	10.5958586644	10.2466159644	10.1444816454	10.4579652734	10.3814484724	10.2167498284	10.3333196514	10.4385474314	10.1723528864	10.4349820684	10.3428400394	10.3208424084	10.4427612764
406742	6.6792832754	6.8077324664	6.7509696164	6.3248761034	6.3022036224	6.5297300804	6.5259860324	6.3083202334	6.6177767274	6.7772722034	6.5000497334	6.8213293604	6.6611895634	6.6966410024	6.7539600354	6.6402868424	6.5592251224	6.5714910824	6.6033029014
559035	7.7049840874	7.6918967254	7.8310046994	7.9964453464	7.7484177314	7.1990941514	7.4283197264	7.6183880344	7.2159020744	7.4167971734	7.4949701534	7.5215031494	7.4789470824	7.6081508354	7.2126419594	7.3763041394	7.5605875614	7.2535719214	7.5379513664
101885004	5.4012487444	4.9415703764	6.0030949074	5.7848744684	5.6798838694	5.4343617744	5.2573000544	5.5795652504	5.1075447584	5.4761291424	5.8625282284	5.3650633754	5.8759091764	5.6820268604	5.7276711964	5.8940827554	5.9691652314	5.5989151224	5.8223396364
323406	7.6164653934	6.9187613564	7.7131859474	7.3472827824	7.4304196754	7.5841909714	7.8013643884	7.4884625144	7.4086016224	7.7949689584	7.4206930204	7.6194016444	7.8520767974	7.2316227574	7.6166597684	7.7306173324	7.8466157924	7.9544742474	8.1282051654
402934	8.1486417974	7.8322381594	8.4117432204	8.2618406934	8.3888861004	7.7134198494	8.3634588444	7.9569729174	7.9244160494	8.1221334164	7.8506471774	8.1175363924	8.2166016874	7.9614097894	8.1851880764	8.1648827654	8.1133926864	8.2003921694	8.3969968034
192334	7.5172772924	7.4597972714	7.8127883844	7.9792030464	7.7195926064	7.5290740254	7.8112912574	7.5077551624	7.5275728684	7.5301438564	7.6654788094	7.4873362354	7.6733186564	7.4634002344	7.7417346974	7.3827672684	7.3484765404	7.8666891094	7.8105012744
394209	9.5376697374	10.0324491834	9.7763699534	9.9261208094	9.3347764434	9.1429595014	9.2279792434	9.2933092684	9.1885911914	9.2538104224	9.5705842754	9.1126004294	8.7532253144	9.6042593004	9.3698962704	9.5295520774	8.9908178644	8.6138558244	8.5329634404
562282	8.8103664254	9.1606260754	9.0357148004	9.2134621624	8.5531007964	8.5240552594	8.8891224174	8.6916591954	8.2852921644	8.4085505484	8.9596162194	8.4622045204	8.5144502774	8.8562497134	8.8136447934	8.2939344434	8.6249429324	8.7178628574	8.5199291194
450036	5.4430288424	5.4440356524	5.7003031174	5.4262194574	5.3062092814	4.8508000514	5.3956857994	4.6700691164	5.2401598734	4.6567973074	5.2285146344	5.1067016944	4.9909151934	4.9527169594	5.0470898514	4.6527373334	4.9537641004	5.0088209824	4.8711983814
58100	7.1954300884	7.0776149644	7.2410466434	7.1913105354	7.1353807904	7.0504483454	7.3350666104	6.8290772074	7.1700843274	7.1321847674	7.0218684344	7.2283347274	7.1788029684	6.9485631974	7.1483643784	7.0506785214	6.8301429354	6.7346677104	6.7622834524
324188	8.9454979784	8.9149169564	9.0877757364	9.1003931914	8.7042024214	8.5816196544	8.8414781184	8.6423221344	8.4228145654	8.5962709034	8.8627525984	8.4495843844	8.7147048794	8.7932887694	8.6798291484	8.6263042574	8.6842185604	8.7122772544	8.8486886614
560924	7.2957534374	7.1702952794	7.3649894894	7.1533808904	6.7781209674	6.7222111724	7.3072769694	6.9037975094	6.5168000174	7.1321847674	6.6561858424	6.8134710204	6.9811649124	6.6721469884	6.9235796524	6.9757033304	6.8052289724	7.1361130204	7.1885113444
560881	7.3239798074	7.4909353394	7.5741082584	7.4941081114	7.0797599954	7.1080000574	7.4975826464	7.0425433404	7.3274428014	7.2248970304	7.1910084064	7.3636398864	7.1426045834	7.3236128634	7.3137897154	7.3698119254	7.3441588244	7.0383107374	7.4527255574
323266	11.0913081864	10.9994446654	11.3871111444	11.2632483634	11.0895829764	10.7979464274	11.3969444524	10.9433733734	10.6937678444	10.8811774734	11.0192819454	10.8783180054	10.9222592144	10.9378756784	11.0729143204	10.8397365244	10.9058818024	11.1092763854	11.0874921504
561025	11.9250359484	11.9575639124	12.3190080024	12.3699032644	12.2391808894	11.6598778514	12.4583137074	11.8027646344	11.7507608294	12.1477472944	11.9640854764	11.9255415264	12.1533585124	12.0104598934	12.0893451114	12.0839529424	11.9751201894	12.0967613344	12.2797415874
322732	7.7597393084	7.3621354704	7.4733345344	7.3201498034	7.2201410274	7.4171585494	7.2789415034	7.4086035954	7.7032927974	7.6827028394	7.5705254064	7.6239017984	7.7634795724	7.5102140934	7.5724365944	7.6309801924	7.5973335554	7.7296432264	7.7222153594
436695	7.3571382624	7.2513304614	7.3010853214	7.6547699614	7.3291080854	7.3338449814	7.4975826464	7.2685948354	7.3511006284	7.5039531644	7.2350186564	7.2691264024	7.2542494464	7.2427545484	7.4128754194	7.3567391904	7.5266964194	7.6885130274	7.7714397284
566363	9.2505891874	9.4049809304	9.3037158724	9.3045320274	9.1227243844	9.3611632534	9.0444805484	9.3478536834	9.3157717994	8.9428146584	9.3905000494	9.1767942364	9.0142097064	9.4567092104	9.0591939094	9.1389263534	9.0779041894	8.7581762324	8.6761355094
100144558	5.1214413684	4.8484689194	5.3422335794	5.3744035164	5.2669031284	5.4343617744	5.1361614504	5.4257833804	5.1075447584	5.0533749334	5.0984165494	5.0543183124	5.1932195184	4.6185616354	5.3625082594	5.0919619524	4.9309123424	4.7426988084	5.5624457894
100535309	9.4222995954	9.7434331724	9.1848099144	9.4351457174	9.1661001554	9.0083808264	9.4507247564	9.0891277314	8.6496128854	9.1977252774	9.5864451444	9.0521106844	9.0258491814	9.6582593184	9.4047069414	9.0884175224	9.1302492924	8.9412198264	8.9820302464
100136840	6.4526108624	7.0218527614	7.0364767284	6.5043376704	6.9242321364	5.9640137984	6.2180526464	6.5131233664	5.8673051514	6.2050632434	6.6091834644	6.4678844354	5.9753037824	6.3194337044	6.3962809814	6.3149012424	6.5814056144	6.2296101494	6.4686886514
378987	10.0284012924	10.0499790664	9.7490879644	9.7619053984	9.8170048684	10.1588262874	9.5414838494	10.1555206194	10.2669112734	9.7919559354	10.2234485814	10.0711119374	9.7186609724	10.1486647854	9.9515736864	9.8943146194	10.0231600264	9.6460818354	9.3463205804
100147904	12.1862238354	12.8092451924	12.4309159914	12.6153034944	12.1947094784	12.0022847204	12.0150781004	12.1697145734	12.0252864114	11.8438341654	12.4633557264	12.0829550144	11.7924466354	12.5000558294	12.1967011924	11.8462637384	11.7392159904	11.2988472314	11.2956838904
100003958	8.0405281544	8.1862239654	8.4476035624	8.3039978314	7.8779822454	7.7092936194	8.4390329724	8.0321796974	7.7306059724	7.8624898204	7.9558339584	7.8052201264	8.0211115134	8.0496247614	7.9942131944	7.8426918344	7.9180753934	7.8700374774	8.0792867234
565556	8.6185950514	8.9656747184	9.0610157804	9.1532385224	8.8641999294	8.3989813514	9.0981748904	8.5889753104	8.5380916074	8.6944955144	8.8159132904	8.6679555314	8.8832265374	8.8046010664	8.7698108494	8.7859890314	8.5330946854	8.7527448384	8.8816695004
563398	5.3138735674	6.0289701004	5.7199865414	6.1040556804	6.0243421924	6.1337230454	6.1256055574	6.1330525764	5.8997512904	6.0104267444	6.6375682424	6.1685279724	5.5285628234	6.1641601994	6.1988593634	5.9120672954	6.0024253584	5.6465512854	5.8392281984
564200	4.8380185504	5.1114821314	5.5099100654	5.2360856094	4.5616319344	5.5310412954	5.4975669454	5.2763081304	5.3381195864	5.1375554884	4.9851703854	5.7248197634	5.4117508684	4.8689844794	5.0470898514	5.6154722374	5.5713491194	5.8501558134	6.0713610244
415220	7.9050869014	7.6739192064	7.9059562044	7.8758497814	7.9787320894	7.4766309094	7.6981475994	7.6050140714	7.6613283094	7.7555520664	7.7284132024	7.6550158564	7.6303965254	7.7974543734	7.6518604834	7.9683322374	7.6331668144	7.8700374774	7.8062129644
64812	7.1329838974	7.3451958704	7.7803456644	7.7080727024	7.1022662854	7.3761030864	7.5577874944	7.5733174084	7.3801375814	7.3300111134	7.6746392744	7.5020783894	7.3891063544	7.4199283024	7.3283683234	7.1898639124	7.4240640644	7.7732143494	7.6522641934
386634	11.9206526534	11.7176110754	12.0558040254	11.9297508144	11.9382192094	11.7257020714	11.8880497484	11.7739227024	11.6323608644	11.8251809554	11.6458873684	11.6372287064	11.9302124384	11.7570087254	11.5485807004	11.7984193144	11.8952902064	11.9480564834	12.0424167174
565029	8.3349339474	8.0499894334	8.0015349504	7.7695405414	7.9479968794	8.3912751794	8.1531965894	8.0187941264	8.5225488684	8.4639466804	8.1652954454	8.4821698894	8.4810167974	8.1267589554	8.3561860134	8.3211097844	8.2396350354	8.3778738144	8.4391489184
503774	7.2843064234	7.3048790534	7.4381159054	7.4572228944	7.1783832914	7.1512273044	7.4153612514	7.0425433404	7.2223302804	7.0034972584	7.3308408074	7.4008264204	7.1179576914	7.0722777324	7.2791888844	7.3167948544	6.8424404124	7.3716636024	7.5012829604
437007	7.4826390144	7.6784346314	7.6323970354	7.5651645494	7.1783832914	7.3916361204	7.6155802674	7.4086035954	7.1296194924	7.3300111134	7.5001321534	7.2342332004	7.3942470194	7.4442409074	7.3039881504	7.1972163764	7.1150005864	7.2381068914	7.4852780654
564100	5.7728986954	5.5063163744	5.7199865414	5.6820622754	5.8222591894	5.7557291774	5.5927255154	5.9046896274	5.4074573174	5.4544108484	5.3705709484	5.8530180364	5.5836034274	5.6321039104	6.0067909994	5.7415158594	5.9691652314	6.1765113464	5.6607260594
100006399	7.7092706024	7.3222958294	7.7896896964	7.6218166644	7.2607240384	7.1990941514	7.5753697034	7.5267932184	7.3274428014	7.2753176424	7.4845904104	7.5215031494	7.4446706594	7.4869970374	6.9677057334	7.5756383014	7.5418575234	7.4135694384	7.5533855134
445090	9.0673805424	9.1279846704	9.4150737324	9.4633214574	9.3653378644	8.8260477074	9.3299010724	8.9759331374	9.0309108334	9.0767814084	8.9670914944	9.0063117464	9.1296684374	8.9943784024	9.1121096284	9.0442531964	9.1771248364	9.2649405704	9.2454050874
563369	4.7069713904	6.1247254804	6.4189513324	6.4552997824	6.4143774784	4.2679361704	4.7385605514	6.4447004994	4.6918807774	4.2152584754	6.0711493714	5.3214003684	4.6901679434	6.3088802314	5.7129318994	5.3245974234	5.9119688044	5.4812371584	5.1125835644
568677	8.2373914814	8.5388928564	8.6458471214	8.6364876784	8.1287837704	7.9095937164	8.4800603174	8.0520280334	7.8433290244	7.9426760154	8.2288628144	8.0388402014	7.9249291854	8.2912646644	8.1112411284	8.1798052844	7.8738296094	7.9449799954	8.0649998574
568632	6.3899051874	6.6784525154	6.3320875444	6.5043376704	6.6310893374	6.8325505724	6.7385871224	6.8891598394	6.7212519514	7.1457997654	7.0218684344	6.7572304474	6.7915854014	7.0279233824	6.6102381854	6.9584994784	7.0997141004	6.7709427774	6.9214189314
280646	8.8242659764	9.1941228404	9.1288492314	9.3754411204	8.9781045284	8.7437133364	9.1789844004	8.9862859354	8.6756109744	8.8165619834	9.2520210424	8.7256207644	8.7105896164	9.0666322814	8.9690319724	8.7186100604	8.8486989594	9.0019991024	9.0084013444
566719	6.1076582864	5.8159853034	6.0030949074	5.5941882524	6.0933768744	5.9218432344	6.1256055574	5.8452637164	5.5974700434	5.8366432844	5.8464056814	5.6024667454	6.2494007784	5.7460121524	5.5730289004	6.2314205894	5.8029283564	5.9921340584	6.0855853434
566660	6.2080023924	6.0707886734	5.8860048734	6.4427753704	6.0243421924	5.3730830904	6.1256055574	6.0433536824	5.6745015294	5.8026675284	6.3249417554	5.6909076304	6.3050483424	6.2658769704	5.9196164284	5.8387435294	6.0875433924	5.5662607844	6.0278267254
323827	8.6853915984	8.7531019244	8.7428429534	8.6931038454	8.7042024214	8.5193493334	8.7176341144	8.5026615514	8.4909518434	8.5937896104	8.5827809324	8.4647153544	8.6125461914	8.3720573584	8.3773719764	8.4952463794	8.6461429434	8.5917178374	8.7649903214
325931	8.7324820914	8.9767157504	9.0435470824	8.9492075124	8.7794519584	8.7776071764	8.9510436864	8.8662342584	8.4559222894	8.7083249394	8.9947837954	8.6809706904	8.6344340164	8.8580605424	8.6855024934	8.6344517274	8.6944307574	8.8269843434	8.7605643664
503728	7.7514495114	8.0776014024	8.1967932484	8.1391237984	7.3574515374	7.1512273044	7.8013643884	7.1630372804	7.1089533494	7.1924651874	7.4688794144	7.1241849244	7.0928824034	7.3236128634	7.4840502174	7.0425377834	7.3441588244	7.1581928104	7.3967839564
57957	7.5700823594	7.7911334204	7.7326955654	8.1274322544	7.1133891214	7.3338449814	7.6212342254	7.3402969724	7.4960868924	7.3120093614	7.4636041644	7.4268133674	7.2256965724	7.2647637214	7.2230818784	7.4209495554	7.5605875614	7.7369970764	7.4527255574
