	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
100001116	1.427075966	1.761290385	1.463673098	1.64136819	1.665931702	1.461403308	1.813239274	1.27777332	1.408784327	1.264273716	1.348470487	1.412243313	1.518518712	1.315280833	1.332086164	1.705901885	1.704570822	1.474888859	1.547274469
100001127	1.589653608	1.553496312	1.414593813	1.70777038	0.901783356	1.754076865	1.416230192	0.996616073	1.542189878	1.479540542	1.665735343	1.412243313	2.102547306	0.827271128	1.163111854	1.64053119	1.306299028	1.172663983	1.366490845
100001129	6.328276913	6.693113452	6.683096117	6.687735361	6.434212355	6.02489327	6.649485081	6.211085583	6.03541495	6.166912178	6.500915189	6.187461015	6.23932092	6.466846079	6.485663631	6.081492135	6.002602957	6.191918253	6.25331207
100001136	3.180163835	3.548347055	3.335137589	3.434228736	2.797068971	2.321604937	2.980146222	2.607263285	2.563979955	2.667511848	2.835829053	2.922350832	2.555554884	2.590201344	2.592340852	2.907206279	2.205292668	1.989287219	2.201856291
100001168	4.699559812	4.827843209	4.916596488	4.98080723	4.229760435	4.530736849	4.663706481	4.278185895	4.413068478	4.199979056	4.426495304	4.330348765	4.260876736	4.212475977	4.369778892	4.219543257	4.275145151	4.20162815	4.239227813
100001169	0.821162355	0.651746699	1.199654249	0.80584541	1.273675952	0.739770567	1.118731075	0.909369367	0.94584575	0.09849886	0.002112179	0.255382519	0.737347881	0.084260777	0.626426154	1.107236439	1.000944038	0.499497634	1.390367043
100001171	1.718278343	1.761290385	1.557090003	1.81206977	1.232104422	1.420263028	1.750653966	1.732197634	1.683679792	1.289840986	1.684598314	1.755143275	1.594323927	1.379217921	1.553391313	1.548490882	1.633230445	1.43806716	1.214288087
100001188	2.691072247	2.854912404	2.986247773	2.958422172	2.708898838	2.490113987	2.447268774	2.461532889	2.432668042	2.597575408	2.473220413	2.593020396	2.629487218	2.458273915	2.443460919	2.503610477	2.398387672	2.568446061	2.515868589
100001198	5.097766531	5.134994354	5.18337305	5.28259324	4.884798295	4.961907204	5.053281065	4.993370153	4.867530481	5.003578867	4.842244189	4.988271093	5.001740579	4.859273556	5.002188135	5.020403537	5.001636018	4.860314835	5.034901854
100001219	4.893021051	4.634899293	4.974891109	4.983043304	4.698943048	4.699281339	4.831848376	4.640676939	4.658120932	4.844460823	4.696523789	4.643665844	4.900855035	4.730376513	4.575296864	4.768342448	4.715943371	4.638897775	4.853553163
100001221	3.730538301	4.165233009	4.142126822	4.392137924	3.547054188	3.459269995	4.140615172	3.414132784	3.25013903	3.672725454	3.909900486	3.529568454	3.67321317	3.755094838	3.953431479	3.529603393	3.499601832	3.532369538	3.605673691
100001241	4.393167673	4.135001087	4.212014259	4.312581161	3.925162183	3.684459416	4.090957164	4.105763861	3.839574892	4.084200886	3.964944249	3.89918312	4.219581919	3.786873201	3.586580845	3.903868679	3.973943952	4.060375586	4.265286095
100001249	2.859935755	2.613160624	2.536637549	2.539413513	1.634365989	2.299087026	2.876490771	1.980689107	2.645318822	2.115947235	2.076094482	2.564278251	2.341269158	2.438402309	2.600637867	2.69821559	1.676456567	2.307735921	2.391250452
100001260	4.583723801	4.220664903	4.275239468	4.110604818	4.311868657	4.646745461	4.530348402	4.32669664	4.489399556	4.49747572	4.345842068	4.723825275	4.386130394	4.250010387	4.400992635	4.560211257	4.612163489	4.913256482	4.785408536
100001267	4.987217059	5.163563374	5.258307656	5.209995709	4.732872076	4.573582417	5.093763033	4.620216788	4.800308566	4.891145205	5.014271432	4.889390622	4.964730279	4.939221314	4.91005772	4.857346634	4.625092041	4.742569446	4.94908604
100001285	4.473476972	4.568585487	4.541251494	4.454703059	4.563043163	4.399294455	4.453839874	4.523152125	4.344700157	4.519255585	4.369349587	4.521895155	4.503832231	4.37549283	4.530401529	4.424391741	4.411447892	4.55969656	4.524589784
100001293	4.948401102	4.670464421	5.084856799	5.086492497	5.067260547	4.894036831	5.078980452	4.979158439	4.802526622	5.003578867	4.801781238	4.751711014	5.064724801	4.914260692	4.894957533	4.974718632	5.05720413	5.079382096	5.010074123
100001297	3.66820266	3.756832917	3.836869634	3.913682518	3.423222406	2.946451426	3.222320767	3.148055303	3.275909909	3.400849214	3.312832293	3.333441486	3.323871664	3.186514017	3.179017264	3.244396314	3.035097865	3.216287202	3.261812945
100001302	1.627588422	1.651671403	1.389413517	1.253936318	1.189299369	0.836762054	1.469018429	1.798446776	1.261774111	1.54470527	0.546735048	1.612694272	1.396775297	0.559362563	1.390675499	1.727050052	1.462636302	1.580030126	1.568359059
100001316	3.944773591	3.977330799	4.003792429	3.936937941	4.025912027	4.050750414	4.120131649	4.079359635	3.80901117	3.978108478	4.111542708	3.9592903	3.954238008	4.173938893	3.904005933	3.885175795	4.04438359	3.765721623	4.00026531
100001321	4.88325415	5.020224724	4.979116957	5.316680253	4.408339384	4.300730115	4.316554315	4.520701156	4.276125848	4.294577637	4.801781238	4.310294626	4.117295873	4.476385735	4.477321274	4.430850814	4.036110191	3.155209365	3.488889364
100001337	3.598283326	3.304559343	3.418406876	3.121572123	2.479433506	2.894826325	3.016065987	2.83739381	3.156133287	3.435624563	2.712585252	2.711349164	3.25546954	3.029341964	2.719686145	3.176834922	2.90181389	2.683028332	3.261812945
100001340	1.753016061	1.357957203	2.017778897	1.571761663	1.189299369	1.145244146	1.304479992	0.996616073	1.914485089	1.289840986	1.417750886	1.047140963	1.240399456	0.796379734	1.228818005	1.107236439	1.306299028	1.259644988	1.390367043
100001344	1.803602971	2.236608805	2.313855253	2.753636626	1.974016043	1.770538619	2.235070345	2.180232514	1.62473184	1.849847466	2.275893542	1.685676203	1.847651835	1.955789816	2.124716028	1.808672601	2.005085853	1.678026621	1.64974476
100001360	2.794742479	2.919399701	3.019453561	3.185105278	2.839212364	3.024019136	2.886227838	2.731158738	2.584748621	2.724872041	2.941548029	2.333942287	2.884777472	2.822588532	2.843704265	2.761079087	2.664811663	2.948204634	3.01541197
100001408	3.248708519	3.386684785	3.341716356	3.453708121	3.069088481	3.077922631	3.442882587	3.128872164	2.906816181	3.151743076	2.869190734	3.126193921	3.189784521	2.911762063	2.911967703	3.048310396	3.001497649	3.216287202	3.32511992
100001416	4.50693578	4.743527425	4.546956153	4.305451293	4.656360465	4.002786356	3.892687009	4.656392175	4.152895161	4.30715217	4.445973279	3.988430153	4.323470937	4.502937498	3.9239798	4.434069539	4.630597578	3.798773207	4.22933332
100001417	1.219188657	1.879466322	1.747483055	1.946475749	1.232104422	0.897979989	1.519943129	0.879073886	1.039090884	1.211738364	1.1725716	1.869200484	1.594323927	1.129480602	1.094269789	0.936180517	0.72714175	1.596832139	1.504157709
100001421	2.004373103	1.879466322	2.050274845	1.890399137	1.273675952	1.334286345	2.337989551	1.23056247	1.864405239	1.815052237	1.417750886	1.771999701	2.238700304	1.104478308	1.71496831	2.011893584	1.306299028	1.769787896	2.201856291
100001422	2.761006745	2.522650835	2.536637549	2.477321215	2.269442406	2.264637126	2.40725278	2.129660817	2.499817459	2.637953225	2.473220413	2.400494858	2.592994591	2.334718761	2.203092932	2.278600527	2.506142289	2.61867102	2.228592107
100001423	2.835832186	2.903546095	3.01122349	3.129668468	3.204222195	2.649908698	2.632220807	2.965468092	2.703448171	2.65772611	3.104499995	2.621201091	3.014614205	2.968289064	2.696649431	2.665725882	2.85240891	3.061481755	2.968598869
100001424	2.382664528	2.198136014	2.46613127	2.258501475	1.314083066	1.703533662	1.986187591	1.749047301	2.141715603	1.457148043	1.87728086	1.900197974	1.666344075	1.884144587	1.818186504	1.847815034	1.511197893	1.321603427	1.482106275
100001425	3.128184696	2.76125549	2.845209569	2.90281702	3.126939933	3.110617423	3.118752169	2.950977447	3.040616961	3.226465457	2.87741199	3.003097218	3.214017411	2.845403952	2.983505359	3.244396314	3.226611838	3.120771126	3.391691953
100001484	1.589653608	1.334499743	1.707291757	1.473399395	1.353389219	1.219067781	1.151397893	0.968116088	0.775649252	1.339655102	1.810154175	1.179376915	0.86526228	1.555605013	1.250071466	0.468365995	1.045589515	1.103804044	1.292395689
100001485	1.945519168	2.26169892	2.216990048	2.198186515	1.696821528	1.461403308	1.544746883	2.063846565	2.099042824	1.900515685	1.810154175	1.454623592	1.537846693	1.679283848	1.818186504	1.847815034	1.306299028	1.238386418	1.159763502
100001490	3.42061595	3.903530287	3.710405396	3.76047618	3.729911867	3.331956375	3.761288728	3.52589851	3.427317519	3.452702867	3.797420559	3.514622667	3.52612702	3.651020408	3.389981022	3.449164662	3.264877528	3.346176484	3.590294387
100001518	1.770076213	2.369498658	2.501815083	2.438741212	2.023592686	1.940208697	2.056865074	1.980689107	1.758707786	1.933332138	2.132137222	1.703359064	1.847651835	2.199582544	1.940890248	2.011893584	1.899590785	1.784529651	2.160799973
100001520	1.915166665	1.670529453	2.353457385	1.595338964	1.974016043	1.686284624	2.156784865	1.861786828	1.683679792	2.042645316	1.810154175	1.930543443	2.128277332	1.729206798	1.620208838	2.189991022	2.11390998	2.02696899	2.391250452
100001531	4.489015976	4.337370949	4.412806708	4.280215559	4.266259073	4.295051773	4.07827092	4.323887777	4.207480424	4.169313354	4.247783508	4.330348765	4.334565575	4.155799303	4.083441279	4.361543725	4.407177248	4.286930409	4.322251306
100001532	4.788061215	4.793846075	4.885416124	4.616120143	4.710341614	4.537966725	4.530348402	4.759774747	4.530123201	4.653333556	4.823218918	4.723825275	4.728629261	4.613401073	4.325413725	4.820926474	4.763492213	4.533754539	4.767287556
100001552	1.49020878	1.403758008	2.001252253	1.982684712	1.814163387	1.289296995	1.593110595	1.532568781	1.154724696	1.479540542	1.87728086	1.253266024	1.701049301	1.499171974	1.271016366	1.424513637	1.495191633	1.456595481	1.64974476
100001558	3.224158329	3.198110235	3.520514472	3.275448408	3.809797096	3.391706053	3.45601804	3.535642452	3.438770614	3.753045786	3.656439818	3.304768789	3.415538475	3.914627433	3.370705075	3.559385167	3.618889903	3.604761002	3.585131304
100001581	1.589653608	1.286408635	1.824654986	1.750399158	1.004122116	0.739770567	1.616697744	0.939041728	1.209242073	0.813799617	0.972209284	0.806577041	1.458930806	1.379217921	0.892806452	0.611704604	0.907281492	1.400280996	1.131708465
100001584	3.192871182	3.292435986	3.412169427	3.282727727	3.05723451	2.825615418	2.998217891	2.531375645	2.813119658	2.941994349	2.547229671	2.74588814	2.979704751	2.791595623	2.550124572	2.916441352	2.871134601	2.928429223	3.133293399
100001603	3.018246532	3.310583031	3.059914063	3.346639788	2.582274187	2.777558556	3.191238021	2.616474602	2.795410307	2.607776301	3.040046169	2.389613786	2.487602351	2.882645711	2.905284888	2.234975961	2.423978008	2.643142676	2.610384614
100001615	4.686140673	4.689079981	4.637965292	4.721657508	4.398977473	4.585261571	4.740864638	4.557035525	4.620899705	4.610856313	4.300705649	4.668634906	4.630766288	4.45923113	4.532571381	4.62642536	4.626929556	4.710120745	4.72096358
100001620	2.25518233	2.171905418	2.097686254	2.000454007	1.896302571	1.420263028	1.416230192	1.323488068	1.914485089	1.211738364	1.757676579	2.045918771	1.832079213	1.2933229	1.603792331	1.768438488	0.954872726	1.869950318	1.073906662
100001628	3.180163835	3.145162319	2.872725938	3.346639788	3.126939933	3.017137354	3.191238021	2.89908236	2.804292156	2.925777644	2.941548029	3.093040505	2.84653666	2.814902501	2.857617799	2.761079087	2.85240891	2.8604821	2.791643904
100001629	4.665774989	4.852825423	4.497732013	4.745561704	4.571401638	4.776702188	4.71104271	4.674145298	5.1142535	4.760085382	4.865161656	4.906666585	4.741190098	4.709801621	4.916718514	4.73480307	4.64336271	4.841052123	4.755845261
100001644	4.517076611	4.504341354	4.680106453	4.721657508	4.472224986	3.988784262	4.666534376	4.275280881	4.059538261	4.203346466	4.345842068	4.242368069	4.283953706	4.303169389	4.486304716	4.154686909	4.093051719	4.3941478	4.343810884
100001648	2.19328975	2.437135278	2.286836704	2.563520994	2.479433506	2.710886476	2.511590243	2.688121509	2.409571931	2.617905573	2.547229671	2.322545472	2.497508021	2.572077246	2.203092932	2.643652338	2.449122327	2.928429223	2.558641888
100001650	3.087933217	3.111055105	3.091484823	3.618110861	2.919976546	3.010222589	3.519959102	3.191848248	2.693921144	2.752718983	3.09747902	2.812580233	3.356893782	3.150324715	3.389981022	2.897911709	2.949582871	3.061481755	3.154362667
100001665	2.598599364	3.211049061	2.872725938	3.0551117	2.387752145	2.529336017	2.743538562	2.264679372	2.169478651	2.315848169	2.372121693	2.422013852	2.620450234	2.487577355	2.600637867	2.575329967	2.613836512	2.406342338	2.460554511
100001681	2.967382325	3.506977209	3.30851836	3.472927993	3.225563229	2.864475067	3.267724211	3.035815349	2.947473661	3.151743076	3.288377592	2.929881036	2.99377006	3.267584342	2.996139508	2.970643747	3.067933313	2.744636905	3.097479411
100001684	9.140621549	9.256588562	9.194553133	9.158202904	9.832251365	9.542066743	9.638845427	9.818774694	9.515417029	9.53497688	9.894919957	9.666823989	9.79134543	9.919291827	9.626803813	9.639005265	9.823128948	10.05168882	10.08338632
100001692	2.382664528	2.829966617	2.807685164	2.58723225	2.162853301	1.954687871	2.265232584	2.008944201	1.881292417	2.388648028	2.017786418	2.086911757	1.683801043	1.854459663	2.406078879	2.292853753	1.959148742	1.678026621	1.525877158
100001699	4.365372765	4.658706527	4.645961094	4.807435069	4.911379867	4.594537294	4.878937433	4.761851695	4.62591837	4.81174173	4.867227123	4.891320421	4.728629261	4.857404063	5.061997103	4.793621619	4.93199955	5.201126371	5.092437247
100001725	1.682683518	0.863230269	1.228339253	1.31201039	0.472648148	-0.09782582	0.905482555	0.413381748	0.775649252	1.339655102	0.371563228	-0.327466588	0.770405349	0.827271128	0.525454148	0.783045615	-0.101597737	0.667970876	1.073906662
100001748	2.589017529	2.392398339	2.581797404	2.805096573	2.289846792	1.754076865	2.643747139	2.063846565	1.62473184	2.115947235	2.047235003	2.165560628	2.296580716	2.223002682	2.224725915	2.466367852	2.145018477	2.17975866	2.25484146
100001751	1.646188217	1.403758008	1.256465016	1.61853714	0.901783356	0.739770567	1.593110595	1.206364765	0.359796954	0.313191134	0.665431618	0.477170544	0.982753248	1.129480602	1.070572564	0.822879961	1.088894769	0.847175423	0.628326852
100001772	2.032923547	1.927292751	1.557090003	1.663843554	1.145185344	1.770538619	1.892674673	1.58980902	1.312460344	1.565788771	1.775382055	1.593856968	1.216609318	1.555605013	1.553391313	1.344668257	1.306299028	1.150073898	1.436965734
100001781	4.10125252	3.859012115	3.909519995	3.899547175	4.261101175	3.995802296	3.897509406	4.045659924	4.149414024	4.31961805	4.047409837	4.429298576	4.192397152	3.844634311	3.969537406	4.394962623	4.215336659	4.081421164	4.432725024
100001805	3.473649278	3.969737729	3.784711961	4.280215559	3.759475367	3.192310655	3.823424144	3.486250991	3.1351668	3.130674171	3.646853259	3.372649362	3.26129523	3.759105625	3.544193173	3.014306986	3.356323796	3.554040793	3.391691953
100001810	1.405402465	1.553496312	1.284052928	1.871211875	0.84775631	0.484341909	1.333239473	0.996616073	0.540752692	0.741521296	1.505234942	0.870581864	0.703515146	0.944618646	1.63644064	1.260143631	0.72714175	0.426184219	0.851147387
100001826	2.569660801	2.480526579	2.379267482	2.228659172	1.696821528	1.895878313	2.021959099	1.570980157	1.70280575	2.012248915	1.703217835	1.945480129	1.99477708	0.999896897	1.966796366	1.994557388	1.151508795	1.678026621	1.852430967
100001828	2.569660801	2.512234517	2.646992437	2.711104824	2.582274187	2.429206105	2.700036644	2.550725055	2.288196564	2.388648028	2.557499175	2.389613786	2.33022615	2.686007613	2.625246396	2.388868052	2.522028179	2.480645319	2.482935273
100001834	1.589653608	1.778776971	1.897907635	2.151235618	1.465263808	0.59938868	1.416230192	1.18175427	1.126673476	0.98008197	1.526301477	1.204429458	0.4414659	1.35821883	0.780437714	1.007054633	0.489290318	0.08880667	-0.019731281
100001845	1.852476019	2.357911053	2.231232525	2.412435859	2.162853301	1.461403308	2.124241179	1.551902302	1.758707786	1.627251324	1.395025085	1.412243313	1.648673284	1.60991344	1.465267623	1.941262693	1.759207249	1.739844638	1.799916027
100001853	4.593340743	4.917404015	4.794825507	4.84725727	4.546179519	4.622011918	4.814104877	4.478384697	4.475565489	4.598121225	4.71728288	4.728150628	4.42557633	4.709801621	4.747703175	4.603737426	4.38563232	4.587283797	4.559231561
100001877	1.960459264	2.033083017	1.707291757	2.27319429	1.99901731	1.786814654	1.967963636	1.68043469	1.830026048	2.172019988	1.860789723	1.98938415	1.893385851	1.955789816	1.979577042	1.475389978	1.911700697	2.122892014	2.146850723
100001879	3.060461138	3.340329888	3.260719129	3.612344487	2.309966614	2.168534139	2.856817237	2.322108772	2.510711337	2.212689129	2.757819043	2.494898931	2.36310478	2.428362913	2.592340852	2.761079087	1.772549065	2.212832911	2.44923257
100001880	5.786944656	6.333669586	6.599101637	5.835312532	6.427321619	5.168563495	5.357964495	6.169446974	5.468692864	5.19164654	5.935765137	5.34155983	5.279448212	6.140036379	5.253067437	5.436126296	6.558343033	5.847766	5.643697668
100001887	4.912358701	5.521316843	5.798660837	5.97442505	5.186323442	5.052198386	5.262131086	5.311005958	5.092664817	5.043580691	5.526615045	5.194580543	4.861126784	5.317921667	5.352218676	5.041660047	4.962879887	4.948047236	4.900032672
100001896	3.717405536	3.996140454	3.846153535	4.008932118	3.538553036	2.968023208	3.604967432	3.287219481	3.404134899	3.213164276	3.360532188	3.568683087	3.511536727	3.457267304	3.473670854	3.442787244	3.236273832	3.380543726	3.373838457
100001904	3.654487256	3.39804447	3.730597678	3.635272972	3.722425354	3.50425787	3.787504461	3.564485532	3.461407593	3.74844284	3.536969554	3.484258417	3.716263392	3.718486979	3.663839706	3.913125073	3.735890731	3.979402949	3.899877493
