	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
100001029	1.552114383	1.896638258	1.558477404	2.001424674	0.671092653	1.766298423	1.519019838	1.507124226	1.180249209	1.445180279	1.041609101	1.570552429	1.202681549	1.086394814	1.534425571	1.143764546	0.542830747	1.684334124	1.266811018
100001113	2.394514988	2.118863975	2.56008353	2.053419619	2.755146073	2.098872608	1.913673938	2.530326502	2.092520229	1.749452414	2.443745689	1.844570608	2.152563294	2.584987209	2.201053963	2.187351709	2.57858271	1.760310773	2.226937507
100001114	3.871877383	4.02959273	4.048956087	4.013513248	3.045757563	3.707957075	3.561683897	3.276469523	3.289343388	3.668194909	3.48170435	3.65025765	3.667039921	3.214181779	3.66657406	3.625533293	3.103468009	3.480891214	3.380541921
100001116	1.428621174	1.762451002	1.465153714	1.642628826	1.544115396	1.468218357	1.762119435	1.288214877	1.521978223	1.642727651	1.671681204	1.826633305	1.351550597	2.004344669	1.458792013	1.650197494	1.370723719	2.074922117	1.446152966
100001119	4.557136547	4.80037854	4.79256751	4.745659027	4.186693027	4.645418433	4.630523128	4.421438668	4.628606087	4.583822838	4.27733631	4.485893842	4.582623305	4.021346615	4.559044534	4.575711718	4.075703174	4.379220822	4.451616986
100001127	1.591036397	1.554844506	1.416125874	1.708971823	1.18719281	1.766298423	1.499981791	0.998282973	1.017127029	1.086502885	1.226727896	1.362213137	1.289620563	1.119773426	1.032820508	1.307459645	1.499766066	1.357385997	1.47004585
100001129	6.328348433	6.693102395	6.683129265	6.687719386	5.78395611	6.610276856	6.687986473	6.205671615	6.344254649	6.576935309	5.847488899	6.430712879	6.439539345	5.781497545	6.415803377	6.477542597	5.417931783	6.491515163	6.369324308
100001136	3.18063681	3.548647411	3.335537449	3.43455296	2.403342325	2.670191045	2.468198473	2.926005148	3.098503542	2.464690294	2.987330602	3.149309392	2.563543453	2.816358664	2.455714944	3.222405418	2.938716252	2.788053448	2.760111202
100001168	4.699738145	4.827937097	4.916725586	4.980881511	4.146348309	4.54434642	4.348670093	4.270076443	4.552449994	4.317970414	4.322066705	4.530899888	4.341966299	4.426721246	4.561306462	4.559560066	4.103045576	4.642771098	4.427414347
100001171	1.71954498	1.762451002	1.558477404	1.813183561	1.773341849	1.79591479	2.011020546	1.437780703	0.677985395	1.732204252	1.538052792	1.258992191	1.351550597	1.362181537	1.606290763	1.608937431	1.709984355	1.452066038	1.648153921
100001188	2.691727796	2.855429401	2.986758867	2.958894854	2.487963065	2.629647052	2.562971748	2.426761756	2.515654967	2.594440736	2.574639006	2.350574725	2.295961641	2.548683184	2.465409425	2.43172699	2.311890867	2.732548444	2.585190988
100001198	5.09790679	5.135060505	5.183479207	5.282642963	5.034485949	5.053612449	4.922700691	4.939067625	4.953064907	4.934245211	4.956075256	5.054640477	4.920645443	4.710321264	5.138475519	4.963089691	4.909251652	4.957166038	5.039693057
100001219	4.893179575	4.635013878	4.975014827	4.983117383	4.854952164	4.839225006	4.690529729	4.485838775	4.829434304	4.697052606	4.658943419	4.843419489	4.678366849	4.566428344	4.813634557	4.754255455	4.634992175	4.760760647	4.773015067
100001221	3.730867776	4.165411213	4.142352474	4.392277758	3.092837643	4.139039677	3.921414608	3.421220561	3.777538987	3.855078246	3.400606168	3.893671374	3.831815016	3.175023389	3.825570887	3.686300856	2.884596703	4.026062546	3.512946233
100001229	4.455341511	4.409446843	4.632768692	4.55442407	4.693784947	4.764422145	4.612909754	4.558417632	4.456212778	4.723478574	4.473112632	4.369923888	4.573989523	4.449872381	4.368117771	4.127217184	4.44238884	4.583874504	4.580672878
100001241	4.393383356	4.135184139	4.21222892	4.312732087	3.917044015	4.139039677	3.676355554	3.848292978	4.006819613	3.734660824	4.118648407	4.163916396	3.874628372	4.060549849	4.227074125	4.201959758	3.911427807	4.292317403	4.384057445
100001249	2.860521169	2.613781172	2.537337973	2.540064265	1.588593773	2.491673828	2.25764372	2.208196158	2.30193283	2.378626452	2.25788949	2.459343928	2.416761959	2.022106809	2.655253825	2.588529761	2.056160788	2.269477289	1.932383782
100001260	4.583915332	4.220834477	4.275444634	4.110786812	4.225940137	4.43330271	4.240993536	4.400329821	4.514721916	4.258973681	4.629130366	4.645326266	4.305922627	4.453149566	4.460691431	4.458657945	4.530618891	4.364081342	4.377755849
100001267	4.987366857	5.163627233	5.258408096	5.210050879	4.229455676	5.172688918	4.961490808	4.614485151	4.997509057	4.860755059	4.754929543	5.103875533	4.896611341	4.581480887	5.057466665	5.118172319	4.415377602	5.168861217	4.861482689
100001285	4.473682086	4.568707849	4.541420971	4.454834589	4.277794363	4.407154542	4.577024468	4.276710647	4.38690079	4.437190336	4.234778383	4.49159698	4.502993612	4.131813902	4.453402827	4.461558205	4.310793784	4.4893656	4.498837228
100001293	4.948554427	4.67057498	5.084970938	5.086557587	5.010166083	5.025761193	4.968432857	4.722909573	4.7666186	5.000575468	4.757437165	4.693132747	5.022517618	4.885494342	5.006915943	4.870108062	4.749726243	4.876242808	4.836426695
100001297	3.668545778	3.757086033	3.837150054	3.91389929	2.793651828	3.569062076	3.344088696	3.14486377	3.350589477	3.136963338	3.252038646	3.499914161	3.23484793	3.093366137	3.44929695	3.615151778	2.844657912	3.388145642	3.25551702
100001302	1.628935873	1.652927607	1.390972657	1.255602266	1.243913296	1.411950412	1.899215155	1.413905209	1.798063854	1.216225444	1.28350717	1.694410191	1.310560684	2.074117651	1.691363246	1.650197494	1.228995125	1.703706675	1.7686439
100001321	4.883413611	5.020300555	4.979240293	5.316727511	4.748715549	4.524581028	3.917832768	4.877114851	4.776217092	4.113361241	4.958256781	4.530899888	4.152005734	4.657318532	4.603622709	4.839220506	4.701347847	4.640259758	4.639798839
100001337	3.598642463	3.304924329	3.418783932	3.121988302	3.218447726	3.182934521	2.889879972	2.94278797	3.384454187	2.847667005	3.179094982	3.267043489	3.304350864	3.244760795	3.53925294	3.346832125	3.136923339	3.25002665	3.40553692
100001340	1.754253064	1.359508345	2.018785313	1.573087341	0.934975583	0.80218829	1.080341854	1.091538584	1.361208255	0.882740804	1.36469405	1.386904352	1.268372023	0.981359166	1.478075367	0.891876616	1.393048338	1.175091138	1.266811018
100001344	1.804798073	2.2374295	2.314673736	2.754189897	1.18719281	2.145630565	2.40819447	1.792821512	2.229251085	2.344981139	1.650251747	2.177399482	1.899692793	1.64036492	1.5708056	1.976444737	0.798358969	2.497482041	1.966377843
100001360	2.795354002	2.919891883	3.019952873	3.185501125	2.664556008	3.066256069	3.035814742	2.839031318	2.754511103	3.056097939	2.776039072	3.067666611	2.971153279	2.447153899	3.084375397	2.599103917	2.539088107	3.067671961	2.760111202
100001408	3.249160501	3.387026769	3.342114366	3.454027248	3.232531369	3.078357817	2.933103402	2.765468133	3.046570572	2.992328108	3.054124607	2.871669663	3.022822603	2.970676708	3.478314644	3.078689621	2.795224493	3.216702299	3.163270325
100001416	4.507136662	4.743630018	4.547124934	4.305603244	4.588215392	4.130347476	4.102710285	4.412429811	4.507056443	4.123319041	4.696017472	4.243810465	4.15490331	4.66863997	4.375849044	4.145367428	5.078934656	4.461185537	4.580672878
100001417	1.220970048	1.880531703	1.74869816	1.947485535	0.969021548	1.781182603	1.226486805	0.505479172	1.491225624	1.216225444	1.28350717	1.674491652	1.246805842	1.305290122	1.740098426	1.172369636	0.863761754	1.644790703	1.266811018
100001421	2.005415657	1.880531703	2.051258702	1.891451142	0.969021548	1.557380164	1.499981791	1.234703408	1.491225624	1.086502885	1.441554564	1.33709197	1.486484827	1.663184159	1.458792013	1.477566444	1.796270075	1.519209175	1.211190907
100001422	2.761632249	2.523314836	2.537337973	2.478003033	2.784121309	2.266910011	2.127241679	2.450427156	2.484765828	2.287100942	2.563218374	2.538613594	2.377608395	2.688720054	2.558931411	2.008528564	2.34662147	2.594075275	2.254713703
100001423	2.836427116	2.904044276	3.011725697	3.130082006	2.654130125	3.023082194	2.867772735	2.746475926	2.992698128	3.028103188	2.340490004	2.931636798	3.022822603	2.732533031	2.830517992	2.720294184	2.635868529	2.982997006	2.992321987
100001424	2.383471401	2.198980254	2.466867106	2.259304071	1.714349319	1.922143009	1.628255858	1.63654816	1.521978223	1.679186876	1.813385982	1.752567092	1.675911841	2.140671304	2.14182982	1.858175455	1.637036174	2.189286294	1.843719924
100001425	3.128674269	2.76181056	2.845773838	2.903310466	2.946721385	2.932653701	3.035814742	2.934420963	2.902085725	3.355470539	2.970137469	2.743696157	3.01007772	3.455517833	3.283833016	2.858733876	3.163140009	2.832730187	3.316091565
100001484	1.591036397	1.336077129	1.708541366	1.474822499	1.215831786	1.449705149	2.037668627	1.811217114	1.361208255	1.89605418	0.866837641	0.895893975	1.675911841	0.656923577	1.3993455	1.454459374	0.620570934	1.474796063	1.47004585
100001485	1.946604265	2.262504595	2.217865827	2.199025748	2.159789613	1.673616793	1.537809923	2.077516235	2.132926165	1.402204197	1.906707194	1.45853945	1.843328931	1.892918788	1.497104373	2.085748846	2.435345514	1.644790703	2.110154617
100001490	3.421019466	3.903754025	3.710712127	3.760723492	3.36628615	3.660447389	3.370533667	3.450854597	3.671806867	3.677235956	3.517650144	3.629715668	3.579170429	3.381766317	3.775793642	3.534813692	3.390973491	3.630100103	3.348676617
100001518	1.771298921	2.370242688	2.50253278	2.439443017	1.474715977	2.29829034	2.313232641	1.529517333	1.822975151	1.956715974	1.713608204	1.964250186	1.626666878	1.772161227	2.015547627	2.130171875	1.499766066	1.934398606	1.999589312
100001520	1.916274388	1.671768691	2.354253529	1.596642259	2.476174049	1.987773759	1.942163913	1.792821512	2.008146214	1.83272932	1.583984659	1.844570608	1.967185448	2.022106809	2.028685021	1.943631143	1.893430939	1.982776653	2.155063233
100001532	4.788230156	4.793943412	4.885548191	4.616231842	4.577220799	4.614587322	4.516737317	4.71804322	4.760183944	4.612385184	4.787193496	4.765532305	4.712201898	4.782441112	4.817424559	4.784681507	4.84187234	4.701767939	4.874968372
100001552	1.491688737	1.405259121	2.002270339	1.983668095	1.298487882	1.449705149	1.746050164	1.179130418	1.291524075	1.507335372	1.105991008	1.879789712	1.133856695	0.610715044	1.515885652	1.4071044	0.764511033	1.583365937	1.346416225
100001558	3.224617716	3.198507052	3.520865304	3.275816842	3.21135401	3.761477207	3.597948015	3.595843784	3.542790406	3.756152642	3.38771476	3.748796643	3.530914883	3.494211431	3.791293446	3.701101068	3.423872501	3.604562498	3.894705645
100001581	1.591036397	1.288041177	1.825806473	1.75156401	0.541332121	1.591557128	1.080341854	1.529517333	1.141164986	1.265015605	1.390771855	1.311525615	1.22491238	0.562977372	1.439247417	1.52269908	0.657924551	1.474796063	1.493549476
100001584	3.19334019	3.29280448	3.412548146	3.283094025	2.567894204	3.102260966	2.96121595	2.756003282	2.830184535	2.505870475	2.619438375	3.149309392	2.735988612	2.473213893	2.852849257	3.024804512	2.358014994	3.147651469	2.87194394
100001603	3.018773244	3.310946285	3.060399381	3.346987797	2.556743045	3.177319362	3.113023678	2.874452487	2.854551933	2.992328108	2.443745689	2.654996681	2.883031656	2.250227497	2.822996757	2.681017801	2.056160788	2.832730187	2.563145019
100001615	4.686320482	4.689188471	4.63812334	4.72175739	4.599126831	4.589439079	4.658694014	4.563852264	4.522346875	4.476564464	4.587457112	4.391437283	4.610331509	4.462936689	4.498954046	4.54322554	4.523047325	4.546810519	4.478368279
100001620	2.256061834	2.172766074	2.098638095	2.001424674	1.753944468	2.013212282	1.226486805	1.865037089	1.552088956	1.240826768	1.692797007	1.548834795	1.504770778	1.416914342	1.497104373	1.629714959	1.727659293	1.778695811	1.346416225
100001628	3.18063681	3.145575865	2.873279421	3.346987797	3.225506733	2.693981559	2.807108346	3.180677441	2.754511103	2.831560334	2.908294765	2.704945793	2.951290017	2.895580034	3.058988219	3.032626706	2.672833164	2.71356187	3.220732014
100001629	4.665957063	4.852916828	4.497906888	4.745659027	4.568919516	4.665612444	4.577024468	4.5692665	4.740705962	4.806165668	4.706437394	4.798114305	4.66623305	4.551217092	4.745645142	4.725588685	4.651290704	4.869825802	4.829517037
100001644	4.517276229	4.504471599	4.680259756	4.72175739	3.590614488	4.711013197	4.785961966	3.992289567	4.322849185	4.524943613	3.962227891	4.406609922	4.331759666	3.750097034	4.373276554	4.532232196	3.156630369	4.586485849	4.326326955
100001648	2.194206897	2.437842916	2.287670784	2.56416004	2.352661508	2.544971931	2.64325084	2.530326502	2.38792025	2.622795685	2.393041419	2.50517275	2.606510214	2.596888337	2.620966957	2.588529761	2.607509935	2.369903476	2.19861602
100001650	3.08843606	3.111479756	3.091959491	3.618389609	2.725576946	3.25400982	3.386171058	2.983910246	3.177893527	3.399840011	2.76611161	3.191968249	3.385537296	2.51144197	2.882096545	3.269504487	2.498481813	3.469618878	2.700766515
100001665	2.599296943	3.211441882	2.873279421	3.055550127	2.476174049	2.678164886	2.49728983	2.222011589	2.575517278	2.650604068	2.155136235	2.931636798	2.387496854	2.32368234	2.672096452	2.371322294	2.150908873	2.684605112	2.494910721
100001681	2.967927199	3.507287777	3.308925792	3.473242158	2.41573915	3.4483684	3.055507794	3.085645848	2.992698128	3.232060165	2.776039072	3.267043489	3.05420077	3.118352233	3.483094686	3.159498379	2.860766347	3.295424225	3.072544433
100001684	9.140649286	9.256544518	9.194553343	9.158154264	8.850799161	9.912543754	9.791740265	9.489436036	9.507674013	9.716268013	9.335602578	9.62415715	9.507370324	9.336942203	9.920970052	9.915826479	9.059888566	9.690195021	9.726165809
100001692	2.383471401	2.830493515	2.808264479	2.587859971	2.534178772	2.234831917	2.127241679	2.390519471	2.371127886	1.864739165	2.340490004	2.273221261	1.799562199	2.523962827	2.503548752	2.282267478	2.32356088	2.876064853	2.483217854
100001699	4.365592246	4.658818406	4.646118231	4.807525963	4.298025211	4.863904268	4.86992087	4.60397227	4.720961403	4.828655702	4.491304823	4.823208027	4.831095255	4.409954271	4.779068902	4.834753516	4.301972178	4.788242596	4.81092784
100001725	1.68398127	0.865436164	1.230083248	1.313608445	0.240485438	1.01861023	0.186099572	0.148413312	1.059669013	0.882740804	0.709971752	0.929896586	0.932448707	0.828242168	1.294477735	0.253233667	0.417752859	1.917905244	-0.006176053
100001748	2.589719619	2.393129857	2.582476038	2.805628505	1.67363673	2.553666613	2.187980016	1.657033432	1.918529502	2.137909374	2.027978184	2.375464219	2.117344491	1.334016244	2.612266388	2.419846686	1.370723719	2.229938889	2.254713703
100001751	1.647518677	1.405259121	1.25817523	1.619818765	0.541332121	1.206761176	1.203134413	0.259756919	1.427681109	0.530357416	0.829191035	1.311525615	1.036664555	1.086394814	0.83762725	1.023310922	0.764511033	1.307609105	1.266811018
100001767	0.365750604	0.654308548	-0.645692298	0.334759434	-0.140086817	0.711856677	0.186099572	0.998282973	0.783281766	0.448234269	0.903526803	1.311525615	0.63328796	1.545297703	1.272557412	0.198655189	1.277801475	0.866785147	0.490823127
100001772	2.03394608	1.928321751	1.558477404	1.665083849	0.827734082	1.373181037	1.226486805	1.774188318	1.941460946	1.380226346	1.514526575	1.411180087	1.871786101	1.495306791	1.755984381	1.650197494	1.560202096	1.934398606	1.729588098
100001781	4.10151198	3.859244455	3.909786312	3.899766632	4.232962668	3.947808928	3.684810174	4.195012804	4.02303502	3.925060717	4.27733631	4.363717816	4.031054938	4.172146357	4.246883253	3.985300166	4.299019614	4.223522287	4.08465423
100001805	3.474038971	3.969949156	3.785002954	4.280371176	2.821871355	3.876830591	3.809891155	3.236192003	3.527716245	3.645341262	2.805418047	3.72478566	3.434052545	2.710792855	3.699806183	3.735055641	2.518927819	3.783635227	3.472120742
100001810	1.406970739	1.554844506	1.285730639	1.872278707	-0.069272038	1.333340979	0.597790075	0.863753627	0.731594011	1.265015605	0.667937382	1.59194798	0.760487208	0.51360588	1.204724321	1.629714959	-0.10071816	0.683791993	0.746964968
100001826	2.570372096	2.481211753	2.380049393	2.229479703	1.631741792	1.987773759	1.72979989	2.340735163	2.453200834	1.986116427	2.060833753	2.931636798	1.707832085	2.204289651	2.455714944	1.281434685	1.77942085	2.357725906	1.47004585
100001828	2.570372096	2.512903697	2.647640793	2.711676315	2.25944626	2.613104949	2.925988829	2.222011589	2.530855015	2.704662672	2.271988855	2.634522546	2.861908099	2.352048125	2.729543788	2.466791952	1.762372514	2.664972594	2.518015931
100001834	1.591036397	1.779922999	1.899001801	2.15210445	1.521351182	1.271438871	1.203134413	1.413905209	1.361208255	1.139799587	1.514526575	0.99558811	0.877374615	1.38980748	0.576482744	1.4071044	1.301599128	1.357385997	1.293837089
100001838	0.85582464	1.049574538	1.512570032	1.872278707	1.034793987	1.373181037	0.524318483	1.121330681	1.180249209	0.448234269	0.750816003	1.386904352	0.211557637	0.610715044	1.316069979	1.281434685	0.542830747	0.998112746	0.443335472
100001845	1.85363201	2.358661491	2.232099637	2.413151601	2.099591398	1.720701737	1.645683991	1.736184033	1.69388057	1.527472583	2.139841027	1.897082011	1.575681401	1.520518766	2.117442229	1.785968383	1.709984355	1.405502577	1.843719924
100001853	4.593531137	4.917489197	4.794966573	4.84734417	4.186693027	4.714894391	4.820901365	4.50856211	4.820184542	4.73001012	4.524072806	4.732197434	4.700350516	4.482313976	4.82873519	4.727999459	4.15295643	4.730385631	4.541745124
100001877	1.961533396	2.034035699	1.708541366	2.27398819	1.474715977	1.935510186	1.86985547	1.865037089	2.354137761	2.000594983	1.606413598	1.674491652	2.069007434	1.21551168	1.515885652	1.822523618	1.77942085	1.778695811	1.729588098
100001879	3.060973254	3.340684694	3.261140513	3.612624575	1.694136632	2.836175839	2.759875087	1.999452211	2.530855015	2.63212483	2.271988855	2.854068188	2.606510214	1.833803106	2.959597371	2.858733876	1.692090188	2.664972594	2.710828372
