	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
571658	7.7868378426	7.9541729246	8.0264422516	7.9977067486	7.6104232156	7.7410053716	7.5149858546	7.5725500506	7.5433590696	7.5072472766	7.7103477636	7.4546660066	7.4522914856	7.5839301296	7.6554237146	7.6342976206	7.7951202036	7.5394318806	7.8114944366
550386	5.0437763026	5.1872831566	5.2120115706	5.0313284036	6.2389501296	5.3674603366	5.8272312306	5.7642790686	5.5931225496	5.6657387786	5.6932168366	5.3577814296	5.9309032266	5.4445396826	5.0806275096	5.0430065256	5.5732132626	4.9885560096	5.5048875886
799792	6.2603693146	5.9903803876	6.3418325156	5.9863121826	5.7476659876	5.9374519976	6.5073635176	5.9146485776	6.1833447616	6.4051124546	6.2922833986	6.2747061986	6.2056657546	6.0878881086	6.2852078276	6.3660339316	5.9693251716	6.2072029246	6.3347169846
447916	6.2715846046	5.3045011006	6.0437528336	5.6716396406	6.2126891946	5.7942732386	4.9795838336	6.3496691356	6.2871622296	5.4465745616	6.0844905886	5.8634921656	5.8531791326	6.5079340726	5.9279270006	6.1005414296	6.4582125316	6.1687192686	5.8316257616
504088	9.2965600586	9.7228967016	9.4579084926	9.5929462606	9.3677931076	9.2206242636	9.1469838736	9.8066752206	9.5876752296	9.3215274546	9.7919156626	9.4535863796	9.2381571476	9.4524088736	9.4465620606	9.6874665346	9.8323762866	9.4687056656	9.4649087786
402841	10.4275829626	10.0603105346	10.2681702346	10.4647137456	10.0139743556	9.8607660296	9.8270441576	9.7937932306	9.7704556256	9.6602574696	9.9289188586	9.6133437296	9.8238000596	9.8766847186	9.7856598276	10.1423955786	9.7976834376	9.9930246606	10.1606051956
322482	4.6558439066	4.5535505276	4.8483522786	4.4423223676	4.0236780976	4.2210026746	4.5324107566	5.1064264626	4.9163690086	4.6850005336	4.5671793616	4.7603125586	4.9853209106	4.6865237476	4.8789348606	4.6464989276	4.5571665306	4.9587916096	5.4159183026
493617	7.0476221746	6.9544343026	7.4990682416	7.4826906776	7.4341205346	7.4247712106	7.2486585916	6.7824155226	7.1615196166	7.0492529456	7.0857995456	7.0700384656	6.8834871076	6.8044256706	7.2368495906	7.0078429186	6.9545296006	7.0110877886	7.0403600886
564052	7.2254001446	7.3421783716	7.3548849956	7.4826906776	6.8963310996	7.3889737036	7.6296871466	6.8750210066	7.0963186856	7.4345262476	6.8075367446	7.0485513716	7.1175638496	6.5879620336	7.1100305106	7.2460741046	6.3129127606	7.1426650556	7.0328997786
402895	6.8144654566	7.3693411186	7.1181249276	7.3468069626	6.4782018116	6.9347919666	6.9547497736	6.5871934406	7.0576938116	6.9273451676	7.0557147676	7.0340467656	7.0142230396	6.2652665576	7.0391560116	7.1216473976	6.4971738086	7.1753847546	6.8749699396
564367	9.7864359286	10.0619763946	10.1091595496	9.9157616096	9.4793888016	10.2474664706	9.9854190356	9.8173230366	9.9811965446	9.8622872246	9.7781627716	10.0846129496	9.8697523746	9.7469810066	10.2478810606	10.1616492486	9.7164327986	10.1127334486	9.9696563376
100000709	8.5047034406	8.2601733086	8.8805903736	8.5994158516	8.1322046476	8.7925572256	8.7635910186	8.0001941076	8.2819600076	8.5373216646	8.0789943866	8.3794100486	8.5532383126	7.9554881516	8.6528214846	8.6344496846	8.0587246106	8.6460628116	8.6577788956
570745	8.0633983576	8.5768251916	8.2710443036	8.7092890376	7.6154434396	8.0921484886	7.9374319056	7.9035732366	8.0605549206	7.9409050486	7.8701393086	8.1430524446	7.9768497746	7.8527854096	7.9889028116	8.2803709656	7.7270983716	8.2572227636	8.0775174036
58129	9.4488188146	9.6372145036	9.8303720536	9.7020296066	9.0402301026	9.4850520006	9.4530524116	9.0463134186	9.2189992906	9.3215274546	9.1925231266	9.1864400726	9.4498817416	9.0719369766	9.3800083376	9.4246484826	8.9309354576	9.4231136766	9.3982488106
553553	9.9489426196	9.4753783906	9.1886082536	9.7171398016	10.1917061656	9.6929251386	9.8491341306	9.6735390486	9.4913330836	9.7824941026	9.7998780516	9.0579147786	9.8288847586	10.2766434336	9.5101804716	9.7562632816	9.8792173536	9.5332392736	10.0723871266
556058	9.6894207956	9.9286351706	9.5783882026	10.1378812066	8.8679411186	9.5823656306	9.6154857846	9.4316627706	9.3406205446	9.6388385106	9.2484535206	9.6279051206	9.5091539356	9.3915874556	9.4692051706	9.5968913226	8.9969881616	9.4581070376	9.5457620036
559346	6.4793202696	6.8656582236	6.5990248546	7.0049053646	5.6531864476	6.3818381676	6.4061000146	6.2144255766	6.3363975006	6.5220376646	5.8935988786	6.3930932816	6.5141940946	6.1343188086	5.8610100016	6.2581738016	5.8389048566	6.4933172546	6.0689693826
794975	8.8701026276	9.0843389516	9.1953985556	8.8756413246	8.3941429316	9.0591752526	8.8917122786	8.6294204426	8.9817314156	8.7197599946	8.6339520776	8.8101880736	8.7303372346	8.6366964436	8.9389733406	8.7823877766	8.5106264196	9.0363932616	8.8568113116
100144564	7.1176582026	7.3088932586	7.2802003776	7.4347461456	6.1025871316	7.0652650306	7.1091757396	6.4625013506	6.8919401076	6.9895863246	6.2397319836	6.5844151606	6.6809381526	5.7921607676	6.9258548036	6.9550839746	5.3572633786	6.6505303686	6.5275392796
57925	8.0108278166	7.6206018596	8.0677338066	7.8271368266	7.6934784246	7.8404395336	8.0757508096	7.3204625406	7.4569506696	7.7741027536	7.5737246886	7.5185759216	7.7668224426	7.1739470746	7.8265256676	7.8601536286	7.4625265576	7.3801331936	7.8502114506
378964	5.0951807306	5.6440067896	5.4349482896	5.5643258286	4.6893811236	5.1706808506	5.5959816716	4.8975249526	5.3269230886	5.1154674236	5.0967196536	5.2861463316	5.2708589186	4.5099570236	5.2153119586	5.0716116156	4.6637530126	5.1288094746	5.2196081546
562719	4.9630632456	5.4336435086	5.4577193836	4.9312157756	4.6893811236	4.9427573906	4.9005565606	5.3836200316	5.0002343526	5.1400687476	4.7660796206	4.6119506386	5.1888625426	4.5561655566	4.5792705636	5.3063463796	4.6290918316	5.0743331176	4.7947513706
562867	7.1785052366	6.9615915066	7.5262530106	7.1455773626	6.8880576466	7.0709242426	7.1150218086	7.0799194206	6.8919401076	6.8019070566	6.8431993536	7.1662854686	6.6352305916	7.0175942126	7.1994188736	7.0443805336	7.0228761386	7.1946662046	7.1199739936
334300	9.3934272036	9.4940089286	9.6002992386	9.4896757336	8.9134899496	9.4998119236	9.5349195076	9.2232760236	9.3566192176	9.3949132356	9.1180517066	9.3838052996	9.2906974846	9.1053421896	9.3473781796	9.4683311126	8.9112365946	9.3504728156	9.2355423906
564694	11.0722602686	11.1094387726	11.1746848256	11.0914059556	10.8346245436	10.6394523276	10.5199710736	10.8279312036	10.8738359086	10.4737598476	10.9393452086	10.8230097116	10.7992283626	10.9227569866	10.6218549566	11.0605037586	10.6520064546	10.8258614566	11.0276322316
436593	7.2079926956	7.4529769596	7.6745577556	7.6806682136	7.4953134376	7.2808134046	7.3855428236	7.3791341386	7.3003350196	7.2089350656	7.4918319446	7.1662854686	7.2897048786	7.5557762396	7.3727606916	7.1949855756	7.3605718396	7.3345055636	7.5067764656
569580	6.9671301006	6.9615915066	6.9435985706	7.3140541756	6.2900800316	6.8648460466	6.5250350896	6.3613578366	6.5180803036	6.6127207156	6.5076102556	6.7533101676	6.6582653786	6.0399132836	6.6840329116	6.8350811236	6.1513233486	6.5542972106	6.4844329676
393928	8.9065299496	9.2944848946	9.3326160296	9.4251953546	8.3616468886	9.0984947226	9.0187633746	8.4412317926	8.6168861906	8.9545890446	8.4951305996	8.9128513486	8.9639696456	8.2006517846	8.8691773656	8.8765869306	8.0157668546	9.1311746336	8.7493894966
767687	6.2937569676	6.3804537326	6.3780958786	6.2990659886	5.5520833106	6.2974618586	6.1455061846	6.1212535686	6.0121066296	6.0239933176	5.8591753336	5.5936521706	6.1952036206	5.6922445146	6.4672006076	6.2828492366	5.7121667686	5.8171472236	5.7790839166
569539	5.7205023816	5.2818070606	5.6676070136	5.4723293206	5.5520833106	6.0216829866	5.5449259706	5.2641771096	5.5931225496	5.4465745616	5.2900138346	5.4036354116	5.8664274276	5.4445396826	5.3773173466	5.6477047516	5.6616144936	5.5639398716	5.8988312916
30177	5.3062127186	5.3705168396	5.2646150836	4.8236345686	5.0273927146	4.8925095286	5.2584215266	4.4047211516	4.9589109926	4.8431951996	4.9734011436	5.3342960726	5.0793447696	4.7673136516	5.2365857996	4.4857503856	5.3572633786	5.1288094746	4.4805936566
798521	5.3278631536	5.6079703546	5.5872778636	5.7715206866	4.7636161506	5.4037889386	5.5621460776	5.2134862346	5.1546197306	5.5045650816	5.0052329876	5.3342960726	5.3294357886	4.9164694556	4.9057432156	4.8907997636	4.5935773626	5.2319541996	5.1104328866
664755	6.2029465656	6.5227335426	6.6787202526	6.3772450126	6.0590315926	6.6472550086	6.3576114976	6.1619233766	6.2011748096	6.3949270816	6.4276457766	6.4812707246	6.4452339066	6.2371769256	6.5460001776	6.5088431146	6.1142101086	6.3743513876	6.3468016316
100331902	6.3263893886	6.0043097736	6.0735438726	5.9695850006	5.9677653506	5.0382892346	5.7391278436	6.2272579266	5.9073881936	6.0239933176	6.0993143156	5.6893174346	5.7568696596	6.1190073426	5.8051477606	5.7397016416	6.0369904626	5.6220645146	6.1401344306
569065	9.3170021796	9.4778764076	9.5415578526	9.4540426406	8.9073627796	9.5164975496	9.3881498406	9.1065875676	9.2705745196	9.3534366576	9.1838564356	9.3313871806	9.2202097186	9.0739235476	9.4624494746	9.5442843406	9.0255864706	9.5205614216	9.2257600786
568554	8.4465162186	8.7081562816	8.6128539406	8.7853348316	7.8075390986	8.7205768346	8.6413181636	8.2532709316	8.2861427696	8.5648397756	8.2810390736	8.4384264026	8.5593696446	7.9117301796	8.6956972266	8.6463839666	7.6855342176	8.6460628116	8.2353525386
324913	9.7607985106	9.9867955676	10.0163412416	10.0728041516	9.3588403666	9.7732229906	9.8447431116	9.5098894166	9.8975513006	9.7297786726	9.5597615286	9.6351310696	9.7372069876	9.4886016466	9.7229768596	9.7001174306	9.2785570756	9.8734861616	9.6699945726
568094	7.4834879456	6.7128688616	7.2929194006	7.0130909136	7.4112089386	6.8517560696	6.2124746206	6.6834555426	6.5601383446	6.3322569256	6.8075367446	7.2565111236	6.4887187376	6.8515077996	6.9060749906	6.8182992206	6.9753756686	7.1558421166	7.0625123046
567924	5.2392409236	5.1626517776	5.7061542876	5.8649322226	3.9619540906	5.0837831186	4.6336214116	4.2116057146	4.4636365026	4.5446331676	4.2326589496	5.0470549996	4.5325299396	3.4487641056	4.7664235866	4.2558034596	2.6069756476	4.8656264846	4.0784145056
100148477	7.1423058156	7.4117650206	7.7081820686	7.4286394776	6.8544810516	7.5556586916	7.2957445876	6.6552452616	7.1705980686	7.3421275156	6.9615025246	7.1662854686	7.2798367976	6.8044256706	7.1329021696	7.0225691916	6.6776049596	7.2510109836	6.9795686646
101883702	6.5909697756	6.5323790116	6.5990248546	6.3772450126	5.1431552756	6.6472550086	5.8414058926	5.8662461496	6.2703698656	5.8259458676	6.1428929516	6.3232328936	5.8795551696	5.3688883536	6.0886440156	6.4226456356	5.6616144936	6.1816615506	6.2471655256
796266	5.9189933736	5.5896088656	5.3400900306	4.5361907986	5.2242620116	5.2325829586	5.0299617896	5.4063662056	5.0794911886	5.1880475406	5.5056555776	5.2614551166	5.5091131106	5.5164209176	5.4519722346	5.4219410596	5.5174498406	5.2068510846	5.7429619036
568087	8.6341622006	8.7500936036	8.9783192086	8.9328506486	8.3436083396	8.9077144326	9.0327283416	8.6839642586	8.5968212526	8.7520389066	8.5365644686	8.7779083446	8.7102715456	8.3326158316	8.6409035156	8.8987072926	8.3118904336	8.6783819696	8.7448303736
791182	7.8995654856	7.8500352636	8.1781186806	7.9852785566	7.1105959896	7.6682053826	7.7129928736	7.0939996096	7.3003350196	7.6974409766	7.2998481476	7.3531572726	7.5824287436	7.0009849886	7.6072379476	7.4986800566	6.8150122746	7.3170161726	7.2087272776
570926	7.2874885306	7.4580466506	7.4201072836	7.5629408376	6.6148263236	7.2953896936	7.0735929336	7.0513399606	7.1796197506	6.9828017696	6.9615025246	7.3355224156	6.8834871076	6.6950964136	7.2525987376	7.1147916606	6.7357777206	7.1558421166	7.0102845516
30537	7.9103685426	8.0310281246	7.9956519086	8.2609133556	7.7493538556	7.9052282056	8.2074434366	7.6744546396	7.9329868936	8.0552658856	7.6258462826	7.8395337566	8.1275092766	7.7016686206	8.0351651216	8.0373766886	7.4917590526	7.9929481396	7.8754573416
100334729	5.6873877046	6.0181059546	6.5037682716	5.8829100746	5.2759058736	5.5405928176	5.5098565916	4.7629956066	5.2940694736	4.9857448646	5.1259698756	5.5330520556	5.5259088576	5.4197607456	5.6552263606	5.4439887216	5.2242525736	5.5440326826	5.5473959006
792417	6.5175049196	6.7128688616	6.4705652086	6.7739359756	6.3754160286	6.8970606176	6.3477151196	6.5365414666	6.5875109596	6.5220376646	6.5938801326	6.9438164676	6.4274662196	6.6425234686	6.9582301986	6.9240464916	6.3019520446	6.7319721666	6.1812071896
792467	6.9532670636	5.0053193126	5.4118120116	5.6508059896	6.7848884846	5.7241773666	4.4970320546	4.4047211516	4.4033010636	5.5233885756	5.0668640976	5.4260272106	5.0793447696	6.4106839496	5.7470350586	5.3063463796	5.7449102666	5.4615377516	6.3102397036
79376	7.2254001446	7.5463806236	7.2413563456	7.2873058156	6.2389501296	7.2660883406	7.2854130376	7.0441057496	7.0478738246	7.2147373156	7.1369839596	7.2185317636	6.9780629866	6.7754207586	7.2473681016	6.8098344916	6.4582125316	7.1558421166	6.8326301176
555816	6.7275474876	6.2809736376	6.0735438726	6.2990659886	6.7669528616	6.1012662996	6.0752771766	7.0295275846	6.2187871866	6.5220376646	7.2070913016	6.3351137506	6.3351893246	7.4918330316	6.4399477146	6.1143556156	7.2902154706	6.3285375916	7.1478687716
100150288	7.2539537926	7.7543711816	7.6696896646	7.4163480456	7.8379239996	7.5796755476	7.5798310366	7.8170911596	7.4420323856	7.4737664026	7.7947333066	7.5697532226	7.3189104826	7.8294572376	7.5188347946	7.3548092546	8.2332996896	7.5742006246	7.9367043896
100150980	6.8597569326	6.6958027056	6.8172298386	6.6534318766	6.5637979876	6.5452436096	6.7140743496	6.8420299496	6.8359776886	6.4647592816	6.7709701836	6.7796325006	6.4714817666	6.8234432986	6.9836173766	6.5702713066	6.9545296006	6.8090611096	7.0477820176
386702	7.6081596636	7.8384184526	7.9681605296	8.0100287916	7.6839517796	8.1197117126	8.4417934926	7.7957128936	8.1038513276	8.2766673456	7.5737246886	7.9166731816	8.1302578046	7.3677733286	8.0532625116	7.8519316356	7.4326894706	7.9855869136	7.8288303976
100148873	7.2763966706	7.4831312756	7.8266299856	7.8547270986	6.9687316216	7.4597019406	7.3363464406	7.0657004586	7.0576938116	7.3683930216	7.1864144826	7.3705791686	7.0895926466	6.8234432986	7.4792240246	7.4774586206	6.7193948996	7.2571378096	7.2860733656
562156	6.8144654566	7.0715261746	7.3427029696	7.2600521426	7.3033504986	7.3753172756	6.8323453816	7.0073803536	6.5601383446	6.6474559146	7.0708355756	7.0193948516	6.9841529526	6.8515077996	7.1665438386	6.5088431146	7.2565486926	6.8822389856	6.9161025296
100148379	9.8919446696	10.0299913726	10.1207988876	9.9640616766	9.4835132386	9.9738269126	9.9909930426	9.6234539856	9.8838166686	9.7961032106	9.7241943186	9.8470286746	9.8672832706	9.5484050496	9.9716008816	9.8817082046	9.5790453346	9.9089405106	9.7776925456
793524	9.0776261216	9.0794126796	9.3479337206	9.1746054776	8.7242987056	9.2142458906	9.1268719096	8.9662906966	8.9843080496	8.9580522996	8.8399534916	9.2785314756	9.0257939826	8.8230365616	9.1735237576	9.1287945726	8.8084936316	9.2830155626	9.0722808376
563760	6.3997783456	7.8149003856	7.1603824926	7.5347897436	4.9340359666	6.0563290256	6.7293994336	5.8497442866	5.9501919256	6.6560105966	4.7284330146	5.8959388326	6.4094769816	5.2045321016	6.0531127236	6.5398841276	4.0286955116	6.5241293966	6.0689693826
563912	8.2393561096	8.5318536596	8.4406629506	8.5939691386	7.9494716466	8.4609331506	8.3751533286	8.2375011046	8.2437592086	8.3470376006	8.2414948376	8.3504352746	8.1192321326	8.1563399466	8.4192810126	8.5093406916	8.0324407846	8.3632704216	8.2058004056
550229	10.6533610916	10.7380471036	10.7468277576	10.8631024126	10.4038735496	10.6607179556	11.2190372366	10.2169149726	10.2359483986	10.9409003066	10.0502231286	10.2854895576	10.7896981476	9.9444854906	10.5886330606	10.5570250226	9.9343776386	10.6530979816	10.4573467996
559113	9.3544027316	9.1468952216	9.0305153776	8.6263451706	9.3618307906	8.7976857256	8.9663699086	9.3192922266	9.1240530776	9.2039362936	9.4087739526	8.9500246246	9.1283379286	9.2263783886	8.9324696986	8.7845493236	9.7060769336	8.9614523126	9.1519216316
100149820	5.8458462446	5.7634852786	6.0437528336	6.0028476436	5.6725838286	5.9497902926	5.8554426406	5.5764738746	5.4513309356	6.0501904666	5.8764897746	5.7963239906	6.0633563746	6.1190073426	5.8193174096	5.8756867166	5.7610074866	5.7835838166	6.0689693826
570918	6.7756051666	6.8269928606	7.0745921636	7.1895766656	6.3025843046	6.9097476946	6.9416509856	6.4071880286	6.6666441896	6.6813744316	6.7239188146	6.7796325006	6.6118220446	6.4722290676	6.8724937946	6.6950197066	6.2228028596	6.7231468156	6.7978402106
559535	5.8458462446	5.0596923406	6.1313416166	5.6296670696	5.6917238626	6.2078425606	5.9236480926	5.5357901396	5.3590451756	5.5963186706	5.5920389866	5.7615296076	5.6988041786	5.2614235166	6.1459847826	5.7217655976	5.6443622866	5.7492209416	6.1261794866
100000319	7.1544734906	6.7710590356	7.2992371086	7.0049053646	7.0376717466	6.6166280956	6.5767870236	6.5570161476	6.5180803036	6.3846692896	6.7334526506	6.4267945286	6.8505319966	6.5427767216	6.6207177346	6.8350811236	6.4875316866	6.9518835556	7.0915292136
550596	6.6087659916	6.2923718366	6.4705652086	6.4148011786	6.9608642256	6.8451662706	6.8534809826	6.7382732976	6.4600249296	6.8248506286	6.8254782416	6.5943353396	6.7540395986	7.0821825366	6.4761716906	6.7132892486	6.8974209836	6.5935640656	6.0543052126
100000710	6.9602152336	6.9181057896	6.8172298386	6.8851460376	6.8629487446	6.7981751226	6.7063503256	6.7019605286	6.5322363206	6.6039046516	6.6146649776	6.4044147296	6.6884172486	7.0821825366	6.8311365406	6.6857974376	7.0295360296	6.5036612596	6.8240109746
406791	10.2659482976	10.2468930736	10.4859709236	10.4534792016	9.8920573686	10.4570018096	10.4089521286	9.8498405276	10.1976032436	10.2219496606	10.0222989566	10.2269125406	10.1135540186	9.7482255426	10.2154345326	10.0978944436	9.6248445986	10.3382632036	10.1047705336
321224	7.3363728846	7.3476519886	7.5369850926	7.9083734556	6.8880576466	6.8842609786	6.4156051786	6.8082667726	6.8129704126	6.4451497386	6.8075367446	6.5129956426	6.6274698676	6.5079340726	7.2733336766	7.0658670256	6.6081162846	6.9136078946	7.2284560136
570867	8.0074776736	7.8069750556	7.9156722176	7.5685057346	8.2336359496	7.7795328626	7.5924575156	7.9035732366	7.7145146546	7.5306952376	8.0714964266	7.9363056786	7.5292768766	8.2576934326	7.9889028116	7.7713929166	8.2158870086	7.8583684396	7.9877600576
100002194	8.7728230686	9.0810566396	9.1224545406	9.1469756006	8.7358703786	8.9604964146	8.9647521396	8.7785380166	8.7770310586	8.9683924596	8.6185993276	8.7426614686	8.9716525856	8.5508663006	8.7850432906	8.8165898086	8.4597559126	8.9020873396	8.8161019116
100002756	10.7422059646	10.4665553006	10.2857754426	10.2135301316	10.1421263956	10.4368728456	10.4017961276	10.3283080066	10.7468145236	10.4899995106	10.5585389926	10.6315642196	10.6034587086	10.5747922086	10.6985986296	10.6182955196	10.6286193376	10.5557996536	10.6867996346
570552	6.4696140756	6.7464072146	6.1869127636	6.7930765516	5.7837908416	5.6804245826	5.7085224376	6.2525852016	6.4893446216	5.5603144126	6.2793239116	5.4480767746	6.2668936706	5.5624261386	5.2985874796	6.3190886656	4.8558637576	6.0324791116	6.0834859986
768147	7.6257463726	7.7461052916	7.9641900726	8.0661797516	7.3218962286	7.9550425606	7.9570927826	7.4628966396	7.7391330756	7.8394038796	7.2804675796	7.6240276396	7.8188611686	7.2461965816	7.7210442326	7.6953112846	6.8679959416	7.7408653736	7.3475044606
