TXID,GENEID,GENENAME,BIOTYPE,Malathion_0.001_B
ENSDART00000069132,ENSDARG00000056615,cybb,protein_coding,124
ENSDART00000148265,ENSDARG00000056615,cybb,protein_coding,124
ENSDART00000176367,ENSDARG00000056615,cybb,protein_coding,124
ENSDART00000148266,ENSDARG00000056616,pimr48,protein_coding,0
ENSDART00000131781,ENSDARG00000056617,rpgra,protein_coding,30
ENSDART00000079095,ENSDARG00000056617,rpgra,protein_coding,30
ENSDART00000079149,ENSDARG00000056618,xk,protein_coding,71
ENSDART00000079145,ENSDARG00000056619,arhgap42a,protein_coding,198
ENSDART00000151241,ENSDARG00000056619,arhgap42a,protein_coding,198
ENSDART00000151342,ENSDARG00000056619,arhgap42a,protein_coding,198
ENSDART00000079150,ENSDARG00000056620,grpr,protein_coding,11
ENSDART00000079139,ENSDARG00000056621,ctcf,protein_coding,1717
ENSDART00000151922,ENSDARG00000056621,ctcf,protein_coding,1717
ENSDART00000151919,ENSDARG00000056621,ctcf,protein_coding,1717
ENSDART00000181644,ENSDARG00000056621,ctcf,protein_coding,1717
ENSDART00000079144,ENSDARG00000056623,ptenb,protein_coding,871
ENSDART00000079138,ENSDARG00000056623,ptenb,protein_coding,871
ENSDART00000138912,ENSDARG00000056624,vegfd,protein_coding,15
ENSDART00000134223,ENSDARG00000056624,vegfd,protein_coding,15
ENSDART00000079152,ENSDARG00000056624,vegfd,protein_coding,15
ENSDART00000112175,ENSDARG00000056625,trpc6a,protein_coding,25
ENSDART00000079151,ENSDARG00000056625,trpc6a,protein_coding,25
ENSDART00000125923,ENSDARG00000056627,cxcl14,protein_coding,603
ENSDART00000079158,ENSDARG00000056628,tmem170a,protein_coding,137
ENSDART00000150993,ENSDARG00000056630,angptl5,protein_coding,130
ENSDART00000151392,ENSDARG00000056630,angptl5,protein_coding,130
ENSDART00000151040,ENSDARG00000056630,angptl5,protein_coding,130
ENSDART00000079161,ENSDARG00000056630,angptl5,protein_coding,130
ENSDART00000145532,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000142861,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000162710,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000188590,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000020096,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000179853,ENSDARG00000056633,fgf13b,protein_coding,351
ENSDART00000145251,ENSDARG00000056638,pir,protein_coding,215
ENSDART00000146117,ENSDARG00000056638,pir,protein_coding,215
ENSDART00000141051,ENSDARG00000056639,carmil2,protein_coding,460
ENSDART00000079154,ENSDARG00000056640,rpia,protein_coding,558
ENSDART00000147161,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000145207,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000139027,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000079159,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000103586,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000079155,ENSDARG00000056642,hdac9b,protein_coding,502
ENSDART00000031998,ENSDARG00000056643,slc22a7b.1,protein_coding,91
ENSDART00000132520,ENSDARG00000056643,slc22a7b.1,protein_coding,91
ENSDART00000172868,ENSDARG00000056647,klhl3,protein_coding,286
ENSDART00000079164,ENSDARG00000056647,klhl3,protein_coding,286
ENSDART00000079165,ENSDARG00000056648,ext2,protein_coding,503
ENSDART00000140669,ENSDARG00000056648,ext2,protein_coding,503
ENSDART00000140299,ENSDARG00000056648,ext2,protein_coding,503
ENSDART00000079174,ENSDARG00000056649,htatsf1,protein_coding,328
ENSDART00000079175,ENSDARG00000056650,zgc:113276,protein_coding,71
ENSDART00000135699,ENSDARG00000056650,zgc:113276,protein_coding,71
ENSDART00000165182,ENSDARG00000056650,zgc:113276,protein_coding,71
ENSDART00000141103,ENSDARG00000056651,gfra4a,protein_coding,140
ENSDART00000079176,ENSDARG00000056651,gfra4a,protein_coding,140
ENSDART00000078843,ENSDARG00000056652,zmp:0000001102,protein_coding,14
ENSDART00000134322,ENSDARG00000056653,fhl1b,protein_coding,146
ENSDART00000138474,ENSDARG00000056653,fhl1b,protein_coding,146
ENSDART00000079187,ENSDARG00000056653,fhl1b,protein_coding,146
ENSDART00000148375,ENSDARG00000056654,gna15.3,protein_coding,22
ENSDART00000149389,ENSDARG00000056654,gna15.3,protein_coding,22
ENSDART00000172610,ENSDARG00000056654,gna15.3,protein_coding,22
ENSDART00000167956,ENSDARG00000056656,tspan18a,protein_coding,167
ENSDART00000134717,ENSDARG00000056656,tspan18a,protein_coding,167
ENSDART00000186464,ENSDARG00000056656,tspan18a,protein_coding,167
ENSDART00000156872,ENSDARG00000056659,ttbk1b,protein_coding,286
ENSDART00000155203,ENSDARG00000056659,ttbk1b,protein_coding,286
ENSDART00000114470,ENSDARG00000056659,ttbk1b,protein_coding,286
ENSDART00000079194,ENSDARG00000056664,arfip2b,protein_coding,39
ENSDART00000132019,ENSDARG00000056664,arfip2b,protein_coding,39
ENSDART00000180764,ENSDARG00000056664,arfip2b,protein_coding,39
ENSDART00000140336,ENSDARG00000056665,nsun2,protein_coding,209
ENSDART00000134160,ENSDARG00000056665,nsun2,protein_coding,209
ENSDART00000161908,ENSDARG00000056665,nsun2,protein_coding,209
ENSDART00000112894,ENSDARG00000056666,sp8b,protein_coding,127
ENSDART00000079201,ENSDARG00000056666,sp8b,protein_coding,127
ENSDART00000139357,ENSDARG00000056666,sp8b,protein_coding,127
ENSDART00000190590,ENSDARG00000056666,sp8b,protein_coding,127
ENSDART00000079202,ENSDARG00000056672,abcb8,protein_coding,182
ENSDART00000184641,ENSDARG00000056677,BX530018.2,protein_coding,25
ENSDART00000123895,ENSDARG00000056677,BX530018.2,protein_coding,25
ENSDART00000079207,ENSDARG00000056678,trim47,protein_coding,297
ENSDART00000138561,ENSDARG00000056679,morc3a,protein_coding,257
ENSDART00000101085,ENSDARG00000056679,morc3a,protein_coding,257
ENSDART00000138082,ENSDARG00000056680,stc2a,protein_coding,277
ENSDART00000079215,ENSDARG00000056680,stc2a,protein_coding,277
ENSDART00000079210,ENSDARG00000056683,cdk5,protein_coding,168
ENSDART00000148780,ENSDARG00000056690,mtmr1a,protein_coding,415
ENSDART00000173819,ENSDARG00000056690,mtmr1a,protein_coding,415
ENSDART00000079218,ENSDARG00000056690,mtmr1a,protein_coding,415
ENSDART00000133522,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000136218,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000124255,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000143695,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000079226,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000177062,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000123152,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000186611,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000181415,ENSDARG00000056691,cpeb4a,protein_coding,627
ENSDART00000054362,ENSDARG00000056695,phc2a,protein_coding,440
ENSDART00000142474,ENSDARG00000056695,phc2a,protein_coding,440
ENSDART00000132343,ENSDARG00000056695,phc2a,protein_coding,440
ENSDART00000079212,ENSDARG00000056695,phc2a,protein_coding,440
ENSDART00000060321,ENSDARG00000056704,RAMP1,protein_coding,174
ENSDART00000189597,ENSDARG00000056704,RAMP1,protein_coding,174
ENSDART00000185692,ENSDARG00000056704,RAMP1,protein_coding,174
ENSDART00000079253,ENSDARG00000056713,pskh1,protein_coding,144
ENSDART00000188809,ENSDARG00000056713,pskh1,protein_coding,144
ENSDART00000181910,ENSDARG00000056713,pskh1,protein_coding,144
ENSDART00000079251,ENSDARG00000056717,vars2,protein_coding,110
ENSDART00000177665,ENSDARG00000056717,vars2,protein_coding,110
ENSDART00000079248,ENSDARG00000056719,slc6a19b,protein_coding,892
ENSDART00000079255,ENSDARG00000056720,utp3,protein_coding,195
ENSDART00000139988,ENSDARG00000056720,utp3,protein_coding,195
ENSDART00000173602,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000079235,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000173505,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000173599,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000173786,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000079245,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000187568,ENSDARG00000056722,cd99l2,protein_coding,2466
ENSDART00000133601,ENSDARG00000056723,fhad1,protein_coding,2
ENSDART00000127545,ENSDARG00000056723,fhad1,protein_coding,2
ENSDART00000125695,ENSDARG00000056723,fhad1,protein_coding,2
ENSDART00000079263,ENSDARG00000056723,fhad1,protein_coding,2
ENSDART00000173648,ENSDARG00000056725,hmgb3a,protein_coding,5979
ENSDART00000123056,ENSDARG00000056725,hmgb3a,protein_coding,5979
ENSDART00000129924,ENSDARG00000056725,hmgb3a,protein_coding,5979
ENSDART00000135728,ENSDARG00000056725,hmgb3a,protein_coding,5979
ENSDART00000086263,ENSDARG00000056726,mettl7a,protein_coding,141
ENSDART00000104206,ENSDARG00000056729,her4.2,protein_coding,69
ENSDART00000079274,ENSDARG00000056732,her4.1,protein_coding,108
ENSDART00000135440,ENSDARG00000056739,tas1r1,protein_coding,7
ENSDART00000104214,ENSDARG00000056739,tas1r1,protein_coding,7
ENSDART00000079283,ENSDARG00000056740,tmeff1b,protein_coding,1088
ENSDART00000121698,ENSDARG00000056741,senp3b,protein_coding,197
ENSDART00000064468,ENSDARG00000056742,crmp1,protein_coding,436
ENSDART00000079292,ENSDARG00000056743,cavin4b,protein_coding,888
ENSDART00000136765,ENSDARG00000056744,ela2,protein_coding,22892
ENSDART00000140161,ENSDARG00000056745,necab2,protein_coding,1221
ENSDART00000144523,ENSDARG00000056745,necab2,protein_coding,1221
ENSDART00000144102,ENSDARG00000056750,si:ch211-254p10.2,protein_coding,61
ENSDART00000079298,ENSDARG00000056750,si:ch211-254p10.2,protein_coding,61
ENSDART00000191526,ENSDARG00000056750,si:ch211-254p10.2,protein_coding,61
ENSDART00000102411,ENSDARG00000056753,dctn1b,protein_coding,936
ENSDART00000169953,ENSDARG00000056753,dctn1b,protein_coding,936
ENSDART00000170309,ENSDARG00000056757,slc39a8,protein_coding,57
ENSDART00000192161,ENSDARG00000056757,slc39a8,protein_coding,57
ENSDART00000173666,ENSDARG00000056762,zgc:172079,protein_coding,9
ENSDART00000143265,ENSDARG00000056764,hydin,protein_coding,67
ENSDART00000145701,ENSDARG00000056764,hydin,protein_coding,67
ENSDART00000061481,ENSDARG00000056765,ela2l,protein_coding,19107
ENSDART00000079293,ENSDARG00000056765,ela2l,protein_coding,19107
ENSDART00000145572,ENSDARG00000056765,ela2l,protein_coding,19107
ENSDART00000025358,ENSDARG00000056767,itgb3a,protein_coding,278
ENSDART00000079319,ENSDARG00000056768,rprml,protein_coding,66
ENSDART00000079323,ENSDARG00000056773,zgc:163079,protein_coding,1
ENSDART00000140034,ENSDARG00000056773,zgc:163079,protein_coding,1
ENSDART00000067211,ENSDARG00000056774,gpr37l1b,protein_coding,198
ENSDART00000127919,ENSDARG00000056780,ssh1a,protein_coding,34
ENSDART00000153643,ENSDARG00000056780,ssh1a,protein_coding,34
ENSDART00000173515,ENSDARG00000056781,zanl,protein_coding,4619
ENSDART00000167090,ENSDARG00000056783,raraa,protein_coding,363
ENSDART00000079336,ENSDARG00000056783,raraa,protein_coding,363
ENSDART00000166796,ENSDARG00000056783,raraa,protein_coding,363
ENSDART00000133250,ENSDARG00000056784,aire,protein_coding,0
ENSDART00000147935,ENSDARG00000056784,aire,protein_coding,0
ENSDART00000169124,ENSDARG00000056791,pde6ga,protein_coding,48
ENSDART00000079343,ENSDARG00000056793,jazf1b,protein_coding,67
ENSDART00000066230,ENSDARG00000056794,arl3a,protein_coding,12
ENSDART00000185614,ENSDARG00000056794,arl3a,protein_coding,12
ENSDART00000158369,ENSDARG00000056794,arl3a,protein_coding,12
ENSDART00000079347,ENSDARG00000056795,serpine1,protein_coding,86
ENSDART00000017679,ENSDARG00000056797,ppp2r2ca,protein_coding,266
ENSDART00000079352,ENSDARG00000056798,zgc:123297,protein_coding,12
ENSDART00000172354,ENSDARG00000056801,sufu,protein_coding,451
ENSDART00000150518,ENSDARG00000056801,sufu,protein_coding,451
ENSDART00000079356,ENSDARG00000056801,sufu,protein_coding,451
ENSDART00000170160,ENSDARG00000056801,sufu,protein_coding,451
ENSDART00000110141,ENSDARG00000056801,sufu,protein_coding,451
ENSDART00000101109,ENSDARG00000056803,ap1s1,protein_coding,351
ENSDART00000137769,ENSDARG00000056803,ap1s1,protein_coding,351
ENSDART00000079357,ENSDARG00000056803,ap1s1,protein_coding,351
ENSDART00000190369,ENSDARG00000056803,ap1s1,protein_coding,351
ENSDART00000193154,ENSDARG00000056803,ap1s1,protein_coding,351
ENSDART00000155824,ENSDARG00000056804,si:dkey-40g16.6,protein_coding,5
ENSDART00000079328,ENSDARG00000056805,plch2b,protein_coding,63
ENSDART00000161301,ENSDARG00000056805,plch2b,protein_coding,63
ENSDART00000079359,ENSDARG00000056806,pde5aa,protein_coding,29
ENSDART00000079383,ENSDARG00000056819,hoxa9b,protein_coding,98
ENSDART00000079392,ENSDARG00000056829,zmp:0000000662,protein_coding,164
ENSDART00000137167,ENSDARG00000056830,si:ch211-107m4.1,protein_coding,64
ENSDART00000174162,ENSDARG00000056830,si:ch211-107m4.1,protein_coding,64
ENSDART00000079398,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000165467,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000165880,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000163053,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000160812,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000158244,ENSDARG00000056831,gng2,protein_coding,440
ENSDART00000140022,ENSDARG00000056832,exo1,protein_coding,53
ENSDART00000141523,ENSDARG00000056832,exo1,protein_coding,53
ENSDART00000079390,ENSDARG00000056832,exo1,protein_coding,53
ENSDART00000144038,ENSDARG00000056832,exo1,protein_coding,53
ENSDART00000188644,ENSDARG00000056832,exo1,protein_coding,53
ENSDART00000143205,ENSDARG00000056833,svopa,protein_coding,76
ENSDART00000098727,ENSDARG00000056833,svopa,protein_coding,76
ENSDART00000154548,ENSDARG00000056835,laynb,protein_coding,26
ENSDART00000155588,ENSDARG00000056835,laynb,protein_coding,26
ENSDART00000153581,ENSDARG00000056835,laynb,protein_coding,26
ENSDART00000183603,ENSDARG00000056835,laynb,protein_coding,26
ENSDART00000079399,ENSDARG00000056835,laynb,protein_coding,26
ENSDART00000079401,ENSDARG00000056836,si:ch211-125o16.4,protein_coding,2459
ENSDART00000164515,ENSDARG00000056838,pimr93,protein_coding,0
ENSDART00000121478,ENSDARG00000056840,otud5b,protein_coding,413
ENSDART00000190877,ENSDARG00000056840,otud5b,protein_coding,413
ENSDART00000079402,ENSDARG00000056842,usp30,protein_coding,23
ENSDART00000138322,ENSDARG00000056847,si:dkey-27c15.3,protein_coding,88
ENSDART00000079424,ENSDARG00000056855,gatc,protein_coding,107
ENSDART00000040727,ENSDARG00000056856,tax1bp1b,protein_coding,2005
ENSDART00000180646,ENSDARG00000056856,tax1bp1b,protein_coding,2005
ENSDART00000169541,ENSDARG00000056856,tax1bp1b,protein_coding,2005
ENSDART00000188905,ENSDARG00000056856,tax1bp1b,protein_coding,2005
ENSDART00000132337,ENSDARG00000056859,spx,protein_coding,4
ENSDART00000079429,ENSDARG00000056859,spx,protein_coding,4
ENSDART00000145533,ENSDARG00000056862,cep63,protein_coding,127
ENSDART00000079419,ENSDARG00000056862,cep63,protein_coding,127
ENSDART00000136833,ENSDARG00000056862,cep63,protein_coding,127
ENSDART00000128935,ENSDARG00000056862,cep63,protein_coding,127
ENSDART00000079437,ENSDARG00000056871,ap4m1,protein_coding,72
ENSDART00000079449,ENSDARG00000056873,and3,protein_coding,1522
ENSDART00000079452,ENSDARG00000056874,lygl1,protein_coding,126
ENSDART00000079454,ENSDARG00000056877,vamp2,protein_coding,874
ENSDART00000100468,ENSDARG00000056885,per1a,protein_coding,153
ENSDART00000160115,ENSDARG00000056885,per1a,protein_coding,153
ENSDART00000079459,ENSDARG00000056885,per1a,protein_coding,153
ENSDART00000064156,ENSDARG00000056886,tbccd1,protein_coding,88
ENSDART00000190306,ENSDARG00000056886,tbccd1,protein_coding,88
ENSDART00000151961,ENSDARG00000056888,dnah5l,protein_coding,44
ENSDART00000151955,ENSDARG00000056888,dnah5l,protein_coding,44
ENSDART00000152097,ENSDARG00000056888,dnah5l,protein_coding,44
ENSDART00000079342,ENSDARG00000056888,dnah5l,protein_coding,44
ENSDART00000149525,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000148517,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000146914,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000150105,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000149166,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000186493,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000193081,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000186017,ENSDARG00000056892,mpp6a,protein_coding,382
ENSDART00000156234,ENSDARG00000056896,ttc12,protein_coding,20
ENSDART00000157380,ENSDARG00000056896,ttc12,protein_coding,20
ENSDART00000079480,ENSDARG00000056903,mrpl13,protein_coding,185
ENSDART00000132510,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000140608,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000114542,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000131803,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000138476,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000141022,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000142630,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000144604,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000139640,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000192431,ENSDARG00000056907,si:rp71-45g20.10,protein_coding,12
ENSDART00000079476,ENSDARG00000056909,LO018309.1,protein_coding,104
ENSDART00000079487,ENSDARG00000056910,CU234171.1,protein_coding,19
ENSDART00000079495,ENSDARG00000056911,or133-1,protein_coding,5
ENSDART00000079469,ENSDARG00000056913,pcolcea,protein_coding,310
ENSDART00000122543,ENSDARG00000056913,pcolcea,protein_coding,310
ENSDART00000183269,ENSDARG00000056913,pcolcea,protein_coding,310
ENSDART00000187968,ENSDARG00000056913,pcolcea,protein_coding,310
ENSDART00000079497,ENSDARG00000056914,emg1,protein_coding,106
ENSDART00000145558,ENSDARG00000056915,si:ch211-237l4.6,protein_coding,199
ENSDART00000079498,ENSDARG00000056915,si:ch211-237l4.6,protein_coding,199
ENSDART00000141116,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000141281,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000137660,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000115313,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000142231,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000135346,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000140753,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000143166,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000138466,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000177513,ENSDARG00000056917,si:rp71-45g20.4,protein_coding,5
ENSDART00000144845,ENSDARG00000056920,tmem88a,protein_coding,72
ENSDART00000190141,ENSDARG00000056920,tmem88a,protein_coding,72
ENSDART00000165222,ENSDARG00000056920,tmem88a,protein_coding,72
ENSDART00000192046,ENSDARG00000056920,tmem88a,protein_coding,72
ENSDART00000079504,ENSDARG00000056921,ankk1,protein_coding,57
ENSDART00000155145,ENSDARG00000056922,ltbp1,protein_coding,416
ENSDART00000079460,ENSDARG00000056922,ltbp1,protein_coding,416
ENSDART00000079502,ENSDARG00000056923,dbr1,protein_coding,195
ENSDART00000150915,ENSDARG00000056924,sap130a,protein_coding,391
ENSDART00000123324,ENSDARG00000056924,sap130a,protein_coding,391
ENSDART00000149830,ENSDARG00000056926,drd2a,protein_coding,31
ENSDART00000180608,ENSDARG00000056926,drd2a,protein_coding,31
ENSDART00000136123,ENSDARG00000056929,kdm6bb,protein_coding,1168
ENSDART00000079506,ENSDARG00000056932,tfip11,protein_coding,321
ENSDART00000178248,ENSDARG00000056932,tfip11,protein_coding,321
ENSDART00000150182,ENSDARG00000056934,hepacama,protein_coding,294
ENSDART00000079521,ENSDARG00000056938,kera,protein_coding,824
ENSDART00000140190,ENSDARG00000056938,kera,protein_coding,824
ENSDART00000079524,ENSDARG00000056940,or125-8,protein_coding,1
