	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
108183587	6.2044346339	5.6364172189	6.2408050299	5.7945624199	5.9011880589	5.7728340089	5.3560509109	5.4298752689	5.5646875139	5.7435739049	5.5808239309	5.9620037169	5.6220234689	5.1025282429	5.7651038049	5.3418025499	5.8124891829	5.9978185429
557741	9.1209427009	9.6232758669	9.1841767649	10.4452073549	9.0937600839	6.7935508069	8.1655126959	7.7369363269	8.2651063209	9.2595980139	8.3253897399	7.0844582989	8.5257712839	7.3057191569	8.2507449699	7.9161444629	7.4288915629	7.1020243629
557676	6.1257042279	6.3224095389	5.7100753269	7.3286777459	5.6540229339	5.4327858589	5.3367816739	5.2628743549	5.9698711759	6.2918043149	5.2501084419	5.0862238239	5.6034178989	4.8552792799	5.4516970629	5.3418025499	4.8161991269	5.5038093779
558154	7.2299129039	7.2922829329	7.8092844359	7.6425457249	7.4036018359	7.2449961479	7.4391956049	7.4021929589	7.3172536899	7.5526080059	7.1479906859	7.1795779439	7.4959264239	6.9674477239	7.2474143359	7.1468501069	7.4806313889	7.2364644379
558080	7.9694501029	7.9905413819	8.1401522459	8.2454028349	8.0953871749	7.9109138089	8.2606051829	7.7087804139	7.9474508389	8.0857670259	7.7884535849	8.0307356879	8.1368788049	7.7382716559	7.8512796649	8.1871491199	7.6748620909	7.9462381439
557924	7.0426119549	6.8029234709	6.8318842549	7.0096381639	7.0408964909	6.6275817089	6.5743743079	6.5142141319	6.7954535369	6.8431290119	6.9138830379	6.5701374759	6.8753280619	6.6934807439	6.5372599969	6.7695636019	6.5885481309	6.2846555809
797483	7.1657752279	7.5728481499	7.4858054719	7.7533142169	7.0915435549	7.2720395409	7.0706393129	7.4898957529	7.6790128669	7.2212288529	7.3565708799	7.0173721439	7.0910114059	7.4114028579	6.9627192769	6.7695636019	7.3949730769	7.0542750599
572199	11.6004128049	11.9879805149	11.8551116299	12.2267465359	11.5982589639	11.4835810509	11.2885790369	11.4308486489	11.8422009279	11.2945477719	11.1408784469	11.6272779709	11.4619154229	11.4648098569	11.1750826489	11.2110177989	11.4184393129	11.4235088149
474321	7.0709045699	6.7497843869	7.2920516089	6.9457578709	7.0482415569	6.5143675929	6.7738195199	6.3675599039	6.5809400729	6.5677184849	6.6461037909	6.9178805339	6.5554188449	6.4070314979	6.6841595479	6.4342328639	6.4910034349	6.5137601359
394072	6.5441959579	5.7490165079	6.5606797479	6.2372260619	6.7836198719	6.1090960509	6.4543457959	6.2384581749	6.1120814139	6.5144265159	5.9097436069	6.3258740189	6.3250056089	6.1007172129	6.0370846679	6.5204304869	5.9787337529	5.9538827599
100334600	5.0843097869	4.6733170579	5.4123424249	5.2159717129	5.4911033459	5.7728340089	5.2974534729	5.1477436629	5.2209284849	5.3400570419	5.0151539289	5.7796985179	5.0094585859	4.9978318489	5.1349105059	4.9341355549	4.9288503559	4.8461143779
100329285	4.2412843539	4.6347553979	5.2222976999	4.5119742319	4.2806579839	5.2490013769	4.9369977059	4.7342068139	4.5316225869	5.0416632999	4.4939599389	4.5538437169	4.5074540089	4.4810469109	4.7988913239	3.9321345969	4.8451972569	5.3083085739
556894	5.6695104049	5.6558046889	5.4123424249	5.5948430529	5.7290655899	5.0129141689	5.6494796329	5.0485296889	4.7687555489	5.9341958109	5.6052450299	5.0597951789	5.6403921469	4.6970810379	4.5354557879	5.7151893689	5.5734899479	5.1090582059
100150512	6.9693533979	6.9515183769	6.9060197489	6.5754794309	6.8937268529	6.4961336469	6.9490114439	6.4669666479	6.5357627149	6.7903006899	6.7037836689	6.8189174799	6.6937650529	6.7184065019	6.7299802009	6.8129076109	6.3564812339	6.7547419179
555242	8.7896709969	9.1008986529	9.0618109369	9.1359493879	8.6164155739	9.0246126659	8.8435455299	9.1864425329	9.4258006529	8.9481068839	8.9120941199	8.8005406809	8.8789559599	8.9839359559	8.9003141549	8.7567263739	9.1859401599	8.8733873119
101883146	6.8519800569	6.5151836549	6.9417061749	6.6460891179	6.7389279429	6.5850826529	6.3996818799	6.6808424529	6.5079612619	7.0594903249	6.3891231709	6.8654375929	6.8360241569	6.8744045689	6.4632277819	6.2572628939	6.7582320849	6.2119096099
100034546	7.1788329009	7.2546313439	7.4736674399	7.4188251209	7.2464464109	6.8804668519	6.9104295089	6.7769573519	6.8107055109	6.6589477119	6.8231030839	6.8030713499	6.9286144459	6.6681167559	6.4523346729	6.6116191449	6.6555637219	6.8852314239
654774	8.3299528189	8.5781547349	8.6054543149	8.4434314819	8.5429243039	8.3896938359	8.4109786199	8.6566976239	8.7809108969	8.5369983349	8.3652580269	8.3715292019	8.3046307479	8.5119073269	8.2570183619	8.4458194839	8.8073943849	8.4517944549
449825	6.6881300239	6.4937965229	6.6604325019	6.7243235499	6.7114327749	5.8028147639	6.2008840129	6.2384581749	5.5096743729	6.0733614949	6.5104553579	5.8737288129	6.1308057049	6.3967736309	6.0801783919	6.0555091529	6.1395386219	5.9389350459
406575	10.0631617849	10.0088021439	10.1448018149	10.2939939199	9.7178707569	8.9842998079	9.5203124889	8.3609488079	8.7094741069	9.2804983119	8.8341700689	8.9320298489	9.4561351699	8.5837506809	9.0450968339	9.0142243539	8.6682788239	9.0244039959
557074	7.9275165709	7.8248642169	8.0652856659	7.7372314679	7.7025348869	7.3038363589	7.6094360339	7.2707991069	7.3850513999	7.4821851139	7.1808595929	7.2099401079	7.4235288579	7.2555127069	7.1895552319	7.3952022589	7.4713611169	7.1676076469
100037325	5.5133367789	5.2077496999	5.6466185409	5.2159717129	5.8848710059	5.6462629279	5.2570230589	4.8269412019	5.6002310289	5.5871858529	4.5453485729	5.4742335319	5.6585298869	5.1521585679	5.5158828559	5.1657573029	5.0583199359	4.9689267619
553396	4.8431717899	4.7831784449	5.5106629949	5.4963547179	5.8683672909	5.1591475849	5.0358994109	5.0226222039	4.9170577829	5.1849821759	4.7779661359	5.4941084609	5.2195149239	4.8849389369	4.4059470869	4.7678817329	4.4887903419	4.2614235769
100144566	6.6972337099	6.6566238039	6.6496834169	7.1539292019	6.5344552419	6.7785417399	6.1576123009	6.6973128889	7.2738909619	6.3658853239	6.6223702639	6.1862505669	6.2432394079	6.6335891799	6.4191529839	6.0410002989	6.7429047469	6.3651346189
799147	5.3147128069	5.2337848279	5.7905630569	6.5633677079	5.2575914719	2.2427617739	3.8947060099	3.7716429239	4.0562226729	4.8825205709	4.7779661359	3.7009854759	4.6592885619	3.6681476939	4.8328852919	3.9937019939	3.6699868829	3.1628190559
561089	6.6417294379	7.2798412669	6.6388536419	7.7849516499	6.9730518099	4.2970805879	5.4487158239	5.1235724589	5.9424383039	6.5252435589	6.0762283899	5.0054395489	5.6764424259	4.9424893649	6.0659563639	5.2438494429	5.1541309709	4.9391898159
560003	5.1912760199	4.9495144939	5.4867038709	5.1846866409	4.8835138779	5.1357816519	5.1284538649	4.6350996109	5.1019901079	4.5845619349	4.9014289409	5.1121770219	4.7296056519	4.9140010999	5.1349105059	5.0831949639	4.5250837449	4.5638321449
30105	7.5643653469	7.3107465379	7.6619511499	7.4388520909	6.5239565559	6.0970479069	6.2008840129	6.1090217169	5.9833944459	6.2918043149	6.3607163629	6.1110212329	6.0778772739	5.9262719119	5.4948032989	5.9814601959	5.8980047299	5.8134273259
324835	8.7682330069	8.9656769289	9.0165117169	8.9461103449	8.9284679199	8.8290670859	8.7949519939	8.9405703299	8.9896359249	8.7081481979	8.7241874429	8.7163275479	8.7239506609	8.7996227429	8.7482980809	8.7500517129	9.0194209199	8.8049637899
393222	6.6697484809	6.6852090119	6.7933371759	6.3958979289	6.6928071639	6.6688645649	6.9679222619	6.1334358799	6.3182315459	6.4703285889	6.2411418679	6.7870492369	6.6030236329	6.1007172129	6.4740392579	6.2697607269	6.2302662679	6.3982971739
436610	9.4838982629	9.6609426399	9.1194297499	9.4686261069	8.8167864519	8.9258996689	9.0109327969	8.4728054419	8.7033582459	8.7821638459	8.8081080429	8.7641728669	9.0241666519	8.5950104739	9.3886341809	8.7024438949	8.6124458459	8.9140829659
678517	9.5519701579	9.9303762819	9.6537053779	9.8173784619	9.9145522219	10.1018241549	9.9737031079	10.3443354759	10.3559225789	10.0714296629	10.0118553259	10.0904854589	9.9878290799	10.2210413849	10.3554415469	10.0509500739	10.1970527009	10.3593541769
799266	7.6084617859	7.9040123139	7.6458144299	7.9001815939	7.8101424249	8.0672995009	7.9254333929	8.2564547209	8.1287602879	7.8262890229	7.9012306659	7.9538836499	8.1238826959	7.8552656919	8.2125207279	7.8216925409	8.1431657029	8.1285606429
797832	6.7506814619	7.0500522869	7.0600842639	6.8592373039	6.4811807119	6.3514973219	6.5241511279	6.7297001729	6.8030996789	6.7354641399	6.0935943209	6.0980925939	6.5650662979	6.4473488079	6.6464255019	6.2944362099	6.6140451659	6.6018061839
100333269	7.5392721199	7.5626131389	7.9027812969	7.9888855579	7.5191154679	7.4147725939	7.5810572759	7.1383424169	7.4929912699	7.4255733909	7.1058226479	7.4678680339	7.2609051669	7.1372623019	6.9855662829	7.3429326269	7.2934233499	6.7114188999
566307	6.8355832199	6.5876363639	6.5375436109	6.4756131549	6.3800294629	6.2786945729	6.5988451199	6.6641818089	6.1957856799	6.7072439049	6.8842532399	6.4014873839	6.4961387609	6.4865699789	6.3966001429	6.6693591569	6.3863821029	6.6206631209
566242	7.5493618459	7.7320159699	7.5793997019	7.4780908239	7.3921024099	7.5132579399	7.5182981369	7.2089649739	7.6453804419	7.2541125099	7.4805561939	7.3309120749	7.5648638679	7.4316413599	7.5063029659	7.1194913629	7.5126161349	7.2118041709
404232	6.6035035989	6.9593414889	6.9504915399	7.4255317149	6.7206561769	6.8448859729	6.8092037559	6.6557787759	7.0608074859	6.8431290119	6.8641564739	6.5979556129	6.8439710669	7.0016942979	6.7026628069	6.7248769329	6.6055961239	6.5036371229
550401	6.3955236909	6.3102260759	6.6711020909	6.4229620349	6.4482453839	6.4869295189	6.7666373259	6.2157716679	6.6588568149	6.5252435589	6.4031195419	6.4531691319	6.2905287999	6.1865855959	6.2407299109	6.1930962299	6.5001487439	6.1088317359
555939	6.4395875299	6.3464720759	6.2831505139	6.6345582239	5.3790667349	5.9030970989	5.9826977379	6.5048876119	6.3182315459	5.6076868779	6.3607163629	6.1365360399	6.1818608629	6.1257769489	5.7473891309	5.5405420199	6.2412163189	5.6578081209
555788	8.1886322519	8.6500052369	8.6275347189	8.7028176169	8.0847114969	8.4117483949	8.2425992819	8.5451083039	8.8890448409	8.2447414139	8.2806024829	8.4138796129	8.3748771819	8.4903614229	8.3361831249	8.2325475189	8.6208549839	8.2302867269
555520	9.2174335999	9.0096640719	8.8504293789	9.1400327809	9.3924602599	8.9156464749	8.9408755839	9.4435853909	9.2127023099	9.3089462459	9.1255176729	8.9192235309	9.3188963139	9.2662158769	9.0139494249	9.3148509169	9.1486240189	8.9121708879
555449	8.5266256379	8.5781547349	8.6760136569	8.6917330449	8.3690673279	8.2111762159	8.2631592069	8.4775810969	8.2706319549	8.2610111259	8.3900668719	8.2364652659	8.1561560589	8.2607728539	8.3122841239	8.3192710079	8.3721095969	8.2546357169
393114	4.0269544919	4.1789573199	3.8128708269	4.3521991529	4.4230635749	5.3740877829	4.8848823709	5.2405715219	5.0256165709	4.9482987889	4.3278043489	4.4354908409	5.0374500769	5.0770577879	5.3379357279	5.1657573029	4.7563934339	5.4415402969
407708	8.3357940019	8.1078044099	8.3768910689	8.6262891299	8.4953514169	8.1098918379	8.2138422769	7.9885146619	7.9781706459	8.1111179509	7.7937756739	8.2800466479	8.1368788049	8.1612661419	8.0156925159	8.0776814459	7.6171882919	7.7631806179
101884436	5.7416834189	5.5968427189	5.3866784309	5.4178089039	4.7814355519	4.4936967679	5.2974534729	4.0012353389	4.1551330399	4.6650161799	3.8441884309	4.6979095339	3.9821265399	3.8595693719	4.1057790159	3.9937019939	4.0143912929	4.1619461179
566017	7.5085725209	6.9978331079	7.6458144299	7.4586048559	7.8187576809	7.3451705099	7.6013846189	7.0767288909	7.3850513999	7.5683826179	7.3779892549	7.4927779359	7.5934290499	7.1124029969	7.2026148299	7.5569054229	7.4898424739	7.3424987299
566152	7.4123480259	7.5156352009	7.7298635189	7.6989927949	7.1944324009	7.2985853179	7.0471202489	7.7329475409	7.6706779789	7.2278658199	7.4471709139	7.1359679369	7.1815968399	7.4164891619	7.1697414639	6.8466689729	7.2343659169	7.2055726729
565232	9.0337942369	8.8960559089	9.0638365789	9.1070373699	9.0848591169	8.6976048579	8.9264464529	8.7951219509	8.6407299179	8.9460958029	8.9022727669	8.7743673399	8.8614459429	8.7195795699	8.4771995239	9.0326748929	8.3188350829	8.5336689989
566285	7.1055075029	7.2984637609	7.1001136099	7.5099937399	7.6260618849	7.2340352359	7.5054119169	7.1622694549	7.2628435279	7.6497191029	7.3493601719	7.2219082879	7.4807155809	7.2034958569	7.4194790969	7.3429326269	7.1144304699	7.3481671019
541343	5.8104172369	5.4928795109	5.8291833439	5.8554307089	6.0694583459	6.2020218189	6.3135946559	5.7938117859	6.1485509049	6.3897571159	5.9673997619	6.0451873269	5.8910776159	5.7760797859	5.9468320139	6.1930962299	6.0675406869	6.0404557559
405855	7.1525982899	7.1896091579	7.5275019679	6.9079433589	6.8855490909	6.8448859729	6.9038976679	6.8376513379	6.9411693559	7.0742969679	6.8641564739	7.0975091469	6.8199977959	6.9323683999	6.9779907439	7.2886978149	7.2668783659	7.2118041709
566596	9.6145738189	9.7242950309	9.6803556869	9.8325966879	9.7109453499	10.1838572969	9.9245346169	10.2588398739	10.2668010889	9.9512455679	10.1196203019	10.1026732709	10.0215044379	10.2562195469	10.2477357579	9.9291940349	10.2152153989	10.1905704649
431733	7.7420230969	7.7546707609	7.8379751549	7.6367776199	7.5031690689	7.4099108539	7.3068197949	7.1016909409	7.5117776549	7.3545699069	7.2675685029	7.4778836659	7.3133636609	7.3002261699	7.1697414639	7.3250799389	7.3602379109	7.2118041709
566850	7.8763342519	8.2195095079	8.1051729259	8.3048094589	8.0039118379	7.8796059709	7.9189692819	8.1467983279	8.1825111529	7.8820526209	7.6544526999	8.0939650149	8.0294763879	7.9067771489	7.7920303299	7.9437049729	8.1343821969	7.9499706999
492766	5.8104172369	5.3808386709	5.7508804189	5.1200045889	5.8683672909	5.6627050349	5.8530716129	5.1235724589	5.2878525359	5.7619822089	5.5559823179	5.6260568329	5.6585298869	5.5166605109	5.5158828559	5.5405420199	5.0583199359	5.3083085739
100034386	8.4397969389	8.8420716769	8.8243793889	8.8421729429	8.0631201829	8.6176333869	8.3231373459	8.7661390889	8.9557357859	8.3938380059	8.4687022549	8.2829057929	8.3666259909	8.6543398709	8.3713053229	8.3071965669	8.9035796359	8.3424505739
386590	11.2675995379	11.2495665239	11.2172456569	11.1788305029	11.2179244769	10.7763367759	10.9440169999	10.4361293339	10.5180154249	10.7307431549	10.4412141309	10.7979098799	10.8923689399	10.2919447639	10.4288228869	10.7518296339	10.4633343869	10.2621230789
568328	7.3956676309	7.4942548109	7.3857155119	7.3848163739	7.4870444389	6.9557865959	7.2305688729	7.2707991069	7.0544149079	7.2278658199	7.6129039069	7.1168666909	7.3076282519	7.2891770509	7.1496517829	7.4620736779	7.1439039659	6.9160895889
100330186	8.1158159619	8.4170667709	8.3995237559	8.7463233859	7.9772239659	8.3162448339	8.0430494419	8.5721516879	8.6972163489	8.1846027419	8.3217101169	8.0101787529	8.2124888969	8.3189714329	7.9895588419	8.0196665599	8.4162581819	8.0048302759
570288	8.8943083699	8.7207495889	8.9975623089	8.5879421359	8.5965131789	8.6694044839	8.1545493209	8.1617119509	8.3794794489	8.2961714699	7.8813706369	8.6842468429	8.2726046149	8.3617890129	7.7963440739	7.8593917989	8.2688782809	8.1019674719
570188	7.6928061939	8.2801070599	7.9517337139	8.0978639599	7.8358353719	8.1424968469	8.0341047139	8.3295953109	8.3614675009	7.9316811279	7.7615446009	7.9394598179	8.0570858379	8.2264311199	8.0630051879	7.7786156309	8.2715511609	8.0850943219
565332	7.5443258029	7.2609752439	7.7750744659	7.5225599579	7.0986358599	7.0081956689	6.9865884009	6.7535222489	7.0923522729	6.8257336289	6.8641564739	7.0445820819	6.8037914019	6.6850755309	6.8259384489	6.5308518939	6.7505887709	6.6112654619
791563	5.6320231679	5.9971865539	5.8100024279	5.9699657629	5.8176922139	5.3740877829	5.3367816739	4.7657852439	5.5825687289	5.2385474079	5.3107638969	5.2115586429	5.3367914979	5.1025282429	5.1349105059	5.2438494429	5.3285474779	5.0820997039
565194	6.2911654389	5.9029771789	5.5802416839	6.3401972579	5.8683672909	5.3740877829	5.7548639889	6.3981076529	5.9285237419	5.8158384279	5.6528809969	5.5521414189	5.6764424259	6.1133014909	5.4734111709	5.4335257829	5.9523228439	5.9238308349
565020	8.1691349469	8.2925464449	8.3305318409	8.0378530719	8.4237413179	8.0106227069	7.9026811439	8.0281164599	8.1103889039	8.0966862999	7.9305173239	7.9997893879	8.0908708199	7.8958927579	7.7702659829	7.9707488359	7.8884281169	7.8968151359
564226	7.7376175709	7.9674525289	7.7601610219	8.0068848149	7.6503979989	7.9549695189	7.9604773869	7.9951909139	8.2057723409	7.8350095859	7.7061724389	7.8303377899	7.8556444709	7.8664597459	8.0948742469	7.6554425919	8.0245845009	7.9940239789
678519	5.4925705289	5.8866596769	5.9214395529	5.2465927379	5.5950629149	5.3539787719	5.1725956629	4.8856098349	5.2658876639	5.7060372969	5.5307054539	5.6616412729	5.6034178989	5.1763478229	5.0793530889	5.3883929879	5.7828192269	5.2610160079
564347	6.4717740949	6.3464720759	6.4901275879	6.2523938979	6.7923944909	5.8609695219	5.8394446609	5.7628474619	5.6176797099	6.3537996499	5.8496870049	5.4129111509	5.6941352879	5.7760797859	6.0076233629	6.3425560329	5.6899625939	5.4833501959
564110	8.1225895999	8.5908008309	8.3833938629	8.5048848529	8.2274277179	8.1801034439	8.3058998019	8.4656121879	8.5819414099	8.2480100679	8.3616788229	8.1388435209	8.1561560589	8.3270971259	8.4473369589	8.4039131629	8.4938470689	8.1611272579
100148002	10.0771773659	10.6134463719	10.5765552819	10.5895488369	10.5102196079	10.8598152609	10.7024206539	11.2378160439	11.2024217819	10.8338619039	10.7215847859	10.6975562359	10.6890127629	10.9486325609	10.7830423479	10.7088779479	11.0466880329	10.7503315849
493607	10.5940219859	10.5584959149	10.4903207659	10.4493267159	10.5598843529	10.2120600019	10.6186397329	10.3456421539	10.0168654729	10.5987125219	10.3475154679	10.4279810799	10.5213637229	10.3634820659	10.1800192329	10.6533251609	10.3125162379	10.1786899559
563365	9.6974380639	9.5577971659	9.8484140329	9.8032859819	9.4504350269	9.2150208199	9.3493691249	9.1673568099	9.0883691339	9.4589333529	9.1423037019	9.1164347849	9.2322388589	9.1488760419	9.2429568049	9.2469422259	9.2028427599	9.2117250869
324560	8.5743452779	8.2925464449	8.4926900549	8.3618663039	8.3865576759	7.8796059709	8.1545493209	7.8517429989	7.7078115119	8.1039201709	7.7937756739	8.1607698839	8.0154709609	7.8812513099	7.7702659829	8.0988493509	7.6626960349	7.7244790449
100003956	11.3905506289	11.2132238119	10.6552402789	10.7349965169	10.8292303559	11.5697461639	10.9024352369	11.7609294549	11.7283498989	11.0322144569	11.6531145679	11.5916898449	11.0109362139	11.6408206529	11.5925052769	11.1636707209	11.7332799609	11.5971943129
353248	6.5032582199	6.3344909739	6.5947028089	6.1749078969	6.3446725289	5.7422169759	5.3750661679	4.9962409599	5.1745230379	5.6478351249	5.5559823179	5.5137133049	5.9063375729	5.3775330199	5.2399915489	5.4772893839	5.3078642089	5.2848560679
561722	8.1821623839	7.7591593399	8.0117267849	7.6766782879	7.9500330859	7.7888964239	7.8795643199	7.6759146489	7.6872998779	7.8565831239	7.5824760819	7.7037724259	7.5209267809	7.7136896809	7.9201000819	7.6601971189	7.5874630999	7.6575758939
403065	8.3003868019	8.6975514619	8.6813010079	8.7382653609	8.3061252629	8.4141782179	8.3034203969	8.6139598759	8.8545064829	8.4685948899	8.3253897399	8.2656653059	8.3189563309	8.2804343979	8.3182960929	8.2132657219	8.5804676909	8.1992609629
432383	8.3181990209	8.1528473679	8.6465816869	8.4100045789	8.5864580669	8.4501428729	8.6483069199	8.3374977969	8.2678717829	8.5262693969	8.2576764349	8.4676422959	8.3638650739	8.4262468039	8.3152932399	8.5313476459	8.3006305859	8.3310461919
436669	9.4560121539	9.8516502589	9.6829938399	9.7320348789	9.2563869149	9.7092817639	9.5758127789	9.9745927049	10.0613795639	9.4992668489	9.6504517039	9.4800410509	9.6247573469	9.8973213629	9.8040495739	9.5144638749	10.0000075879	9.6495061259
170782	10.0463394779	10.5526900729	10.0468179189	10.3292911649	10.0358976259	10.2789125039	10.4126391919	10.8793807219	10.6178537079	10.2893511139	10.7615172949	10.3158949699	10.4312675019	10.5363929599	10.4953388959	10.5565520649	10.6643389099	10.6649080169
796113	5.5133367789	5.7669573809	5.7708581719	5.4178089039	5.1794725499	4.5654073719	5.2773798899	5.4100271579	5.6519564549	4.8825205709	5.0151539289	5.0054395489	5.0374500769	4.9978318489	4.8660966709	4.9652049939	5.4467817649	4.7118663049
561494	5.8271009419	5.7490165079	5.9034542439	5.2465927379	5.4693812719	5.7266613019	5.3367816739	5.1949040709	5.4130506049	5.4117608439	5.6528809969	5.8737288129	5.2675754809	5.5540655599	5.9926639839	5.5610246209	5.5205430029	5.7115680499
436767	6.9542444699	6.9117535519	6.5140303889	6.5874903189	6.7836198719	7.0273684129	7.0232114089	7.4171853569	7.1293175379	7.1943713799	7.0084720109	7.0104887099	7.3473053879	7.5193573519	7.4194790969	7.3952022589	7.3039060799	7.5136746039
553774	9.6265367879	9.9647883079	9.9471883329	9.9913185739	9.9541914449	10.1070901719	10.0716592499	10.2399916869	10.2556990209	9.9819978159	10.0950418629	10.0245399409	10.0688937279	10.1684970729	10.3161759009	10.0464173879	10.2026656169	10.2379011919
449784	7.0064476259	6.7407344199	7.0519433689	6.7024003859	6.6644099679	6.9151912879	7.0111067439	6.7535222489	6.9618107769	6.7722524439	6.8641564739	7.2745694089	6.5457064439	6.7590156799	6.9238180359	6.9819438759	6.7658351189	7.2118041709
431762	9.6217634979	9.5106595499	9.4749639439	9.3607884799	9.4010912769	9.4663377409	9.4070906789	8.8877305739	9.1269592429	9.3747172919	9.2584904709	9.6906235979	9.3898257409	9.0848251179	9.4826413189	9.2469422259	8.8383721749	9.3509211479
450077	8.3675044919	8.2580766649	8.1817841209	8.1473869389	8.0189432829	7.6181495969	7.8424725299	7.7801001859	7.5889982049	7.7637229559	7.7615446009	7.5790520189	7.9543827719	7.6329627789	7.5427048509	7.6743674039	7.8133737409	7.4675482119
30400	5.0562814029	5.5766407939	5.4375578519	5.3347392809	5.3316968149	6.1328946279	5.6650140989	5.5435500979	5.6002310289	5.7981088049	5.2807549139	6.2224435439	5.3591447199	5.6435433049	5.5571398839	6.0263440499	5.5024532229	5.8458426269
324428	8.2671486809	8.0900987109	8.4561422969	8.2491882829	7.6552163459	7.0955658359	7.3555030179	6.9991417469	7.1534451309	7.2989256679	6.9429165319	6.8730471699	7.0976738399	6.9036775699	6.8003945699	6.9666719749	7.1321867229	6.6392767629
415184	9.1675403619	8.8099826509	8.7280348979	8.6721277229	8.9084278659	9.1725957399	8.8367030039	9.0081413519	9.1466254449	8.8133887049	8.9813670469	9.2698653239	8.8943439889	9.0360886539	9.2695743449	8.9182569889	8.9725525969	9.3981350149
30476	8.4452106969	8.1832270649	8.2330897499	8.1473869389	8.1544343959	7.7393726459	7.5268254459	7.7684557169	8.1226624499	7.8479923819	7.8813706369	7.6909137079	7.6579606189	7.7940513499	7.1895552319	7.7960010429	7.7457795729	7.5287280609
557602	9.7563329209	9.9323649509	10.1807123789	10.1716759139	10.2056258379	9.6813109349	10.0444498739	9.9729025629	9.7284878259	10.0406609089	9.8424407659	9.6120880769	10.0552675659	9.9314771729	9.7802910459	10.0253816269	9.8755205029	9.6575178319
557148	5.4501191929	5.9029771789	5.8852418889	5.8946281129	6.0838254569	5.9305138929	6.0194183969	5.7628474619	6.0232199229	5.9820915439	5.5307054539	6.1984160579	5.6585298869	5.8380451949	5.5972498059	5.4986832149	5.8558804789	5.8775455789
415241	8.8803878989	8.4085202259	8.8760173279	8.6262891299	8.7642328039	8.5149685279	8.5132186239	8.2730316369	8.5275947549	8.4143489499	8.1825761619	8.4600834909	8.2216675049	8.3162526659	8.2694838969	8.3460745899	8.3368127289	8.1866613919
405811	6.5542514259	6.0998450469	6.1057578079	6.3115191489	5.9011880589	5.9305138929	5.7548639889	5.9937372719	5.9967921299	6.0733614949	6.0586508729	6.2922144259	5.6764424259	6.0228153729	5.8505542859	6.1121280319	5.8980047299	6.1994204989
556537	8.1427217599	8.3382616009	8.3237857899	8.4066188939	8.1304127919	8.1715115989	8.1295728029	8.3348684419	8.5160101899	8.2512713329	7.9449406839	7.7165175459	8.2458620789	8.0834560829	7.9513841919	8.0525864949	8.1634549459	8.0611353869
541474	8.5939749439	8.5237963399	8.6302711579	8.7301620759	8.7994804109	8.8826887749	8.8905555079	9.0899443399	9.0647096739	8.9237868859	8.9625871059	8.9283824859	8.9114615719	9.0943779129	8.8157217689	8.9399243239	9.1616506599	9.0697088089
550251	6.6604691319	7.2672913699	7.0021090449	7.2477369549	7.2528182609	7.1893393489	7.0706393129	7.0830100109	7.1947211749	7.2926083839	6.9524659579	7.2337779999	7.2609051669	7.0613612009	7.4194790969	7.4008948009	7.1144304699	7.3195998679
561376	6.0984761479	5.5968427189	5.6680824279	5.5708440969	5.8848710059	6.1563069889	5.7106384029	6.2271595149	6.4112187539	5.7801585849	6.1610402399	5.4742335319	5.3811568759	5.9262719119	6.1082086349	5.8037953059	6.2735764679	6.1741131749
432375	8.5669147439	8.4396130869	8.4622982489	8.5048848529	8.4572343289	8.1943104479	8.2477667969	8.0443016669	7.9882669199	8.1981852059	8.1246250179	8.1101537839	8.3803518749	8.1213289599	8.3302453879	8.0598011339	8.1749219629	8.1643438489
336082	10.9391608079	11.0930332279	11.0713326489	11.1242227169	11.0164076899	11.3182849719	11.2923349389	11.4709160699	11.5130171879	11.1630726329	11.2909708039	11.2373392929	11.2780060749	11.3856499949	11.3444580959	11.2069617919	11.4766423939	11.3484307189
561563	7.2236259359	7.3469796279	7.2428359859	7.3358157059	6.4919941629	6.5677261789	6.7078550819	6.5599632289	6.5172880669	6.5359801009	6.4443119249	6.4733343449	6.6581503999	6.6071401629	6.2407299109	6.3543393249	6.4817997829	5.9833214439
100034640	5.4925705289	3.8824644419	5.0033651399	4.9443471099	5.0092710359	4.7304860049	4.7457101949	4.8269412019	4.3762740339	5.2120133779	5.1205655269	4.9489555409	4.6228015819	4.9704259609	4.4935648129	4.8366988419	5.1070206729	4.4418999339
561160	8.1192067559	8.0207627269	8.3637968849	8.1351646519	7.9963369749	7.8511946999	7.7616914199	7.8627367479	8.0823855969	7.8522941479	7.5002227139	7.8381342679	7.7496487649	7.9424765749	7.6274641299	7.8385695009	7.7724437919	7.5874186809
560435	5.9233437999	6.1278825879	6.4285783549	6.6112162109	5.8516725949	5.9305138929	5.9702468409	6.0841872819	6.3394194899	5.8506571139	6.0586508729	5.7958020189	5.9803061989	5.7918224339	5.8994961339	5.7690031969	6.2842038699	5.6938697309
