	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
100334605	2.616847039	3.089645833	2.994030082	2.939417423	3.221564012	2.897154596	2.986224345	3.007095868	2.970687722	3.027147225	3.089473034	3.191054209	3.131408026	3.190335919	3.104395997	2.894979252	3.130644411	2.87586061
100334608	3.266437777	3.310120358	3.239251904	3.325104144	3.677652488	3.546136393	3.539704237	3.600285654	3.662417479	3.569413897	3.449058259	3.402212965	3.510839255	3.684669254	3.626591853	3.526914982	3.66204401	3.557735567
100334622	3.607507269	3.833838038	3.750192067	3.770462743	3.759101205	4.063870445	3.77600818	4.189277058	4.178002721	3.910858395	4.03936588	3.999033472	3.951357483	3.807731198	3.987105594	3.601699205	4.05564523	4.008375098
100334628	3.514389721	3.267400534	3.750192067	3.651795889	3.561367128	3.589045639	3.5724596	3.735757793	3.762178119	3.548720326	3.462259135	3.657394713	3.481096215	3.663799186	3.405739764	3.596832405	3.501227349	3.543236821
100334632	3.504228934	3.304094429	3.610073065	3.440247067	3.296229429	3.605858259	3.24685451	3.659319149	3.777518609	3.323609745	3.295269048	3.333396784	3.350110248	3.638349933	3.241313895	3.442626469	3.641880398	3.447864402
100334650	3.963232791	3.858718791	4.052485663	4.294404212	3.750275123	3.456288341	3.790002419	3.960282516	3.88765014	4.104074445	3.763571186	3.344199904	3.854154977	3.705241716	3.069787657	3.813687102	3.948085715	3.405741534
100334658	2.467957269	2.183984622	2.500952503	1.999112211	2.412215312	2.346758311	2.621693264	2.605389565	2.510880316	2.21533312	2.485572959	2.497665281	2.322658365	2.555314786	2.337213337	2.219773448	2.511278653	2.317712638
100334661	2.519313559	2.391459092	3.075231211	2.99365493	2.221036028	2.356725508	2.337171189	2.516954906	2.881214425	2.316729479	1.961235165	2.312039204	2.079701802	2.319478476	2.31374324	2.073297862	2.32149256	2.110417431
100334672	2.381784064	2.235554111	2.646219692	2.632646181	2.307809269	2.963882292	2.734536799	2.570663461	2.707897801	2.563613625	2.102828982	2.770200136	2.787034957	2.626073858	2.80105605	2.635012477	2.829194625	2.746830905
100334689	2.229749229	3.025169888	2.844545749	2.948599793	2.610560177	2.551548118	2.447233921	2.759802815	2.747386522	2.328917251	2.723440276	2.428286733	2.787034957	2.573332563	1.982740964	2.19422396	2.800376218	2.677713565
100334698	5.95213489	5.811980769	5.997144849	5.829002296	5.305670194	4.986952297	4.935010247	5.08365387	5.16467109	4.966773497	4.911476511	4.950211359	4.947661247	4.850575056	4.655022406	4.846990526	4.906007179	4.632654787
100334703	4.107808398	4.273843747	4.309010674	4.162513478	4.156524254	4.314559673	4.047588514	4.17778572	4.320965258	4.239360768	4.368694022	3.967938946	4.232926492	4.127265109	4.197289753	4.073966952	4.332205586	4.183756551
100334711	3.0874472	2.902908845	2.215922631	2.621206719	2.767512092	3.284185958	2.748937121	3.778228504	3.674759421	3.056761291	3.287873523	3.129937186	2.983683385	3.166794968	3.602581731	3.239040741	3.600687514	3.168145946
100334728	4.95397847	4.988544009	4.923091674	4.91421453	4.486501582	4.314559673	4.468894683	4.309986043	4.541418269	4.398168467	4.228937357	4.217470347	4.347249626	4.048948053	3.990810117	4.288364021	4.379247189	3.958253728
100334729	1.785534838	2.11681724	2.603059558	1.981326471	1.422444733	1.701778903	1.907353739	2.084139318	1.889591269	1.790956029	1.480095415	1.722059626	1.59714107	1.453377383	1.240225598	1.386253469	1.303665079	1.084175807
100334730	5.917140964	5.820449085	6.055341724	5.983288754	5.841657863	5.781013878	5.748399302	5.63161738	5.786503454	5.720895028	5.57936703	5.795384989	5.67514106	5.671733926	5.701042179	5.592182687	5.769325423	5.505029624
100334749	1.446618598	1.687568844	1.621736142	1.869745714	1.685785288	1.654079466	1.608893676	1.554652419	1.55768633	1.909313412	1.427221423	1.366994722	1.59714107	1.56564286	1.808981897	1.653282538	1.727643856	1.595939556
100334750	2.290134856	2.130503215	2.440939682	2.016681353	1.792809815	1.621380529	2.197160302	1.607000576	1.57534863	1.681154898	1.555941532	1.893658926	2.118857478	1.266678061	1.630515878	2.001461651	1.082138274	1.351579471
100334759	3.509318273	3.895253413	3.9224691	3.977523611	3.897437473	3.872200624	3.910193177	4.48336097	4.223518889	4.213299406	4.153630714	3.900007924	4.011546044	4.315656665	4.083933002	4.063421823	4.270504429	3.987107367
100334777	2.97422229	3.223377027	3.360833113	3.296621895	3.221564012	3.610030977	3.340163188	3.582965549	3.815171015	3.574541242	3.455673795	3.397034396	3.212081255	3.638349933	3.558330102	3.404142986	3.617306072	3.623533989
100334796	1.265973517	1.284302189	1.461821472	1.888952151	1.25783618	1.464306398	1.655500676	1.768929387	1.196046086	1.73709981	1.315278972	1.323983679	1.669252889	1.198660192	0.873678284	1.556338088	1.402854361	1.351579471
100334805	2.42551397	2.760544622	1.685192928	2.181521039	2.378245954	2.443460805	2.557695052	2.311468918	2.633974416	2.826866277	2.536387542	2.387090508	2.651185224	2.185326701	2.686943799	2.699994534	2.546413876	2.576923785
100334806	5.355432685	5.46161792	5.54720835	5.467893399	5.240986428	5.520058842	5.308777145	5.454856979	5.426688293	5.366189238	5.362410855	5.353226457	5.266671396	5.357661791	5.339260686	5.1787486	5.397097748	5.264025369
100334818	2.959423335	3.151363112	3.484896998	3.617663326	2.488498511	2.274990526	2.238568888	2.202277116	2.608466894	2.328917251	1.480095415	2.366042695	2.398869723	2.19699496	1.792096565	2.0161179	2.57221491	1.929000361
100334819	1.91389569	1.61153482	1.705739735	1.191089314	1.549979278	1.134265186	1.441673005	0.944485907	0.805035232	1.432774647	1.400039536	1.061341425	1.169988209	1.102674413	0.381064688	1.058312565	1.129248572	0.821231979
100334824	3.198156791	3.848845014	3.883454381	3.427089087	2.564166051	1.588835244	2.002506705	2.333078886	3.115153745	2.373204285	1.965336897	2.201556084	1.409480872	2.204922013	1.874067371	2.23022516	2.419994792	1.822972267
100334830	4.6287684	4.82141439	4.64316372	4.574967741	4.510221232	3.737558796	4.317706059	3.739670848	3.380404678	4.100524269	4.205578229	3.877874032	4.285495663	3.93859736	3.910944534	4.077464936	3.957905505	3.716925642
100334833	4.522028428	4.553272336	4.32901526	3.977523611	3.705316138	4.063870445	4.22803347	4.16037525	3.936302506	4.135638919	4.26704792	3.817134364	3.925825109	3.962720757	4.244601498	4.031315926	4.178314582	4.171238972
100334848	3.35390972	4.11769456	3.859677992	3.071369644	3.736933925	2.395919641	4.442558249	1.982128705	1.677008964	4.082641151	2.392099031	2.591325042	4.059294422	2.402448587	2.427452274	4.20446933	2.030301398	1.898948436
100334858	3.699437298	3.646510133	3.913664535	3.875299195	3.921224101	3.940065572	3.881071117	3.845137247	4.109950062	3.93098712	3.68129004	3.749667447	3.954968356	3.837855638	3.818080601	3.972412667	3.897958436	3.840655008
100334859	4.179798714	4.174949885	4.015930605	3.770462743	3.407073273	3.203640993	3.251918886	3.172549622	3.098339661	3.292830825	3.123108287	3.02642273	3.066129007	3.230630308	2.621543103	3.031086238	2.850436833	3.097131873
100334870	2.42551397	2.602578347	2.862957557	2.752834405	2.15569567	2.424631914	1.828189214	2.213575776	2.483078863	1.925455978	2.292146647	1.754816119	2.079701802	2.48090543	2.041073965	1.925860193	2.30106511	1.772059999
100334878	0.680701427	0.257482942	0.720278245	0.761706272	0.398181176	1.500719394	0.886292951	0.12735854	0.22281268	1.132552415	0.664484986	1.087294623	0.738636985	0.945543562	1.264912255	0.909253156	1.303665079	1.211892972
100334879	3.296188278	3.431176929	3.626331017	3.594451232	2.978717141	3.214643702	3.330620619	3.402212028	3.532818045	3.305221301	3.114772704	2.778188951	2.940623684	3.074928445	2.945492818	2.987128682	3.192948339	2.965582883
100334881	4.077290125	3.81700924	3.710075095	3.318036124	3.844513598	3.797330262	3.765422691	3.735757793	4.009588165	3.878056627	3.652786048	3.936159447	3.896080994	3.803921028	3.883309006	3.740555289	3.974124736	3.894953917
100334893	4.063516429	3.612779931	4.068439713	3.973030858	3.979029439	3.576306335	3.751186794	3.65103225	3.599072537	3.673437665	3.353106856	3.613418747	3.873363428	3.73355905	3.705360714	4.005841147	3.755090093	3.498845275
100334899	2.003186735	1.910186333	2.096520259	2.150025498	1.809900047	1.8782147	2.088120074	2.071775537	2.135622973	2.228404292	1.718796672	2.149099219	2.131676721	1.984530334	2.164290369	2.073297862	2.091053901	1.883684419
100334900	1.031399004	1.591883262	1.509348317	1.061660136	0.984388637	1.349205384	1.08098354	0.889190667	0.892175384	0.517704863	1.344089364	1.03491278	1.040026392	0.830396881	1.4699209	1.000523461	1.240703857	0.788822852
100334911	2.59786072	2.458100477	2.512661212	2.56260792	1.939788727	2.142989816	1.982399332	2.373225254	2.193953113	2.328917251	2.262269057	2.098952642	2.206288429	2.19699496	1.982740964	1.98665498	2.381094787	1.668987332
100334925	2.19226617	1.861777278	1.785120029	0.584554649	1.25783618	1.110899253	1.272571074	0.889190667	0.8637095	1.104468798	1.255872515	1.754816119	0.984576187	1.413926511	0.966904653	0.909253156	0.636880342	0.538949746
100334940	3.140892829	2.76931937	3.067313702	2.834354905	3.052371082	3.27895396	3.174020708	3.032837369	3.226828445	3.305221301	3.563730805	3.492382629	2.819088668	3.24756067	3.222531937	3.239040741	2.939035015	3.311925599
100334952	3.27243716	3.223377027	3.334686699	3.359933975	2.810602083	2.17713942	2.298535135	2.451658343	2.77821728	2.241358099	2.485572959	2.278639374	2.530536446	2.361559906	2.097139742	2.615895594	2.390793419	2.52867409
100334988	5.68722565	5.880401416	5.882250634	6.00875298	5.502466561	5.825653453	5.677713028	5.912928607	5.881851247	5.719738441	5.782466494	5.697681974	5.668558621	5.748077087	5.797261747	5.697093356	5.885356398	5.841592538
100359374	3.100995369	3.061344983	2.93434133	2.721036152	3.395798519	3.040083638	2.911382701	2.987483776	2.808402939	3.107166739	2.766645348	3.053005935	3.105649772	3.029969708	3.164672833	3.059664399	2.971713094	3.097131873
100359398	4.43911805	4.292225597	4.532498014	4.672403578	4.205777039	4.349918838	4.404405608	4.354046137	4.511913495	4.333100982	4.293138687	4.341264509	4.208933111	4.291370267	4.397553258	4.367647066	4.555585292	4.189974847
100384898	3.493996077	3.854601683	3.895892546	4.038995871	3.355628188	1.864308411	2.924129045	1.589761382	1.725273179	2.973813257	2.536387542	1.908292355	2.888707133	2.011212249	2.253341145	2.709043286	2.371330513	2.029510264
100384899	2.835226717	2.500877091	2.592064714	2.688521212	3.162914388	2.5773504	3.147091061	2.805320367	2.707897801	2.89403007	2.808594071	2.786133772	3.011692036	2.422466409	2.817837451	3.108353187	2.822043812	2.913925244
100384900	5.077334225	5.302969734	5.045014098	5.180909403	4.813248695	4.379551873	4.585814657	3.983569041	3.818882768	4.592665695	4.289440199	4.435201092	4.607973092	3.97970809	4.486830358	4.330017187	4.262602882	4.241775422
100384901	7.377893129	7.291310389	7.260351706	7.243405477	6.663371571	5.861971983	6.361639977	5.581261577	5.602791678	6.256515023	6.059341179	6.069677115	6.335436604	5.682149464	6.165826914	5.888467874	5.946640698	5.836646773
100384902	2.467957269	2.490301256	2.428631627	2.598052026	1.809900047	0.641820466	1.423833425	0.428221286	0.081642946	1.718691506	0.95335039	1.087294623	1.377955821	0.41679083	0.551282237	0.633197689	1.033437537	0.187659681
100415791	3.094237188	2.500877091	2.985652828	2.804321928	2.366742738	1.349205384	1.945364442	0.971358561	1.388168206	1.892988178	1.061394632	1.34564948	2.011983976	1.077645844	0.936493676	1.140874904	1.008456473	1.211892972
100415792	3.963232791	4.289178174	3.904805906	4.454445666	3.917286798	2.976865312	3.77600818	2.432446193	2.667297724	3.522428839	3.028655761	2.737795015	3.530332657	2.80446793	3.31999008	3.37031986	2.829194625	2.860349025
100415794	3.192429052	3.151363112	3.203577999	3.318036124	2.932649514	1.482627774	2.490725551	1.302903496	1.149640639	2.316729479	1.845102527	1.636758874	2.440677142	1.686450583	2.055295993	2.101059849	1.696701139	1.883684419
100415799	3.278411697	2.854250805	2.960225188	2.804321928	2.714045544	2.489485194	2.356108009	2.38326577	1.889591269	2.50036116	2.712433767	2.40783566	2.398869723	2.330114466	2.649935759	2.257268824	2.428948808	2.548168032
100415800	1.97403281	1.941579542	1.685192928	2.051190509	1.722349428	1.80730275	1.190544467	1.481762412	1.539805115	1.6426155	1.884861208	1.671486701	1.356274477	1.88705467	1.572367407	1.430691122	1.680977299	1.373600076
100422734	6.111483053	6.75357274	6.572814817	7.014946308	6.224816442	6.416473847	6.509439255	6.769917997	6.905437643	7.090792759	6.659181003	6.584122752	6.54810934	6.636254027	6.608972424	6.662544334	6.648385201	6.1734651
100462714	2.777337261	3.025169888	3.260240365	3.393942722	2.530343756	2.776114789	2.805142683	2.856670403	3.09221832	2.774358444	2.335833964	2.438404571	2.677650619	2.718026518	2.041073965	2.536789509	2.763524329	2.508913131
100462964	3.296188278	3.068472412	2.326193774	2.854035084	2.741026489	1.984887819	1.855062954	2.480005213	2.271845384	1.925455978	2.644570794	2.438404571	2.079701802	2.330114466	2.190299238	2.073297862	2.493384863	2.070530938
100463515	7.725743818	7.169406595	7.774788199	7.100885447	7.388792084	7.423864418	7.369707815	7.487056565	7.034430214	7.427824894	7.568065652	7.44914487	7.209199704	7.329635992	6.837450552	7.337857523	7.056875179	7.027547357
100463517	2.059784548	2.074962648	2.465245189	2.134016075	2.467111764	2.963882292	2.748937121	2.913201844	2.895345917	3.107166739	3.139636345	2.609348845	2.89623915	2.95636166	2.621543103	2.941789576	2.892005357	2.763604964
100498669	2.529369027	1.57196032	2.535797349	2.051190509	1.667149732	2.699862743	1.700649012	2.46116932	2.473691368	1.520406172	2.292146647	2.006769814	1.866195217	2.750062207	2.337213337	1.113875724	1.940706336	2.405832134
100499203	3.855454069	3.934790996	3.918073534	4.004190222	3.994060884	3.767754051	3.810742502	4.063795057	3.993256205	3.918943617	3.795213143	3.631170311	3.896080994	3.837855638	3.830537689	3.64005363	3.967658908	3.928811224
100499491	4.695034777	5.165151158	5.119647861	5.531911534	5.13309156	4.396560832	5.145575553	4.338648701	4.404854213	4.816907892	4.589294044	4.308542121	4.992272715	4.357848103	4.725640547	4.782015592	4.58122427	4.483696359
100499533	3.725911594	3.711693078	3.831907743	3.339137141	3.979029439	3.793666225	3.824405411	3.206875528	3.395397321	3.584741586	3.68129004	3.666031309	3.596557211	3.236295866	3.491915165	3.736135756	3.562580701	3.742535001
100500933	2.725799063	2.562753965	2.825895926	2.212343663	2.550819864	2.295862478	2.076748706	1.968854873	2.062363569	2.27953594	2.216259469	1.878875545	2.409435706	1.88705467	1.952665464	2.329456926	1.757936828	1.987289015
100526653	3.236060836	3.380534052	3.58810681	3.472434706	2.986254067	2.81278087	2.770271632	3.189814662	3.09221832	2.783243538	2.859370841	2.644734677	2.745939614	3.14286351	2.542978527	2.770843556	2.997332874	2.488877737
100526672	5.461643786	5.435669835	5.437851567	5.67154941	5.386213566	5.69327603	5.348326148	5.827261744	5.779853691	5.612900939	5.43618459	5.354562793	5.492164894	5.60870282	5.135141964	5.401621021	5.702753419	5.533427207
100526683	6.783329579	6.910006744	6.665527622	6.523013475	6.215627775	5.981934128	6.065594519	6.241566323	5.874736401	6.073055151	6.394117282	6.211384111	6.111894267	6.278090388	6.210991896	5.988472354	6.261441029	5.848488248
100526806	0.751134986	1.424219284	1.011867405	1.338081562	1.071997874	1.536235922	1.350183769	1.886540108	1.889591269	2.063144776	1.427221423	0.98055715	1.356274477	1.077645844	1.448528772	1.218967044	1.649005967	1.929000361
100526811	4.756251591	5.386613627	5.11004543	5.40924026	5.148288321	5.422600087	5.204231316	5.652523523	5.647310299	5.210217532	5.398911331	5.358564391	5.420845943	5.553042542	5.575916407	5.370592194	5.589403994	5.507521289
100526813	2.98887098	3.469372412	3.859677992	3.617663326	3.571423689	2.108012229	3.272000465	2.202277116	1.643911798	3.056761291	2.712433767	2.073210195	3.259573449	2.7017379	2.124376192	3.364604768	3.009974148	2.12347158
100529086	2.217362768	2.103000189	1.82323019	2.526271044	2.355147064	2.295862478	2.099402514	2.422743317	2.723823226	1.859772836	2.200590991	1.654227278	2.144383059	2.161703197	2.215847512	2.257268824	2.438332041	2.34025222
100529857	4.032036234	4.13816278	3.913664535	3.954918614	3.541041227	3.663205836	3.725930872	3.870341706	3.873442692	3.673437665	3.61190999	3.599960248	3.694846462	3.590494008	3.131497076	3.552276232	3.784818052	3.548085944
100533983	3.751908812	3.588194781	3.610073065	3.267565995	3.302280571	3.076726277	3.340163188	3.143307321	2.950527059	3.064070791	3.227303543	3.278133374	3.282745853	3.01686275	3.097540427	3.239040741	3.016253489	2.812787774
100534615	3.663365142	3.53773074	3.745238028	3.717729931	3.789574085	3.601673436	3.635820295	3.441181417	3.420043938	3.701831287	3.563730805	3.674616509	3.637579021	3.57269061	3.659548544	3.727255865	3.637813636	3.646324633
100534660	3.626367882	3.490752802	3.610073065	3.640507857	4.019994853	3.923396269	4.070701181	3.812070724	3.71116412	4.149448913	4.030530605	3.971427174	3.914742805	4.096446561	3.918744133	4.185144486	3.705436252	4.03279757
100534664	0.973653775	0.955715877	1.335667222	1.027403494	1.354184336	1.329096373	1.6401317	1.344610072	1.218700803	0.678738652	0.795422888	1.366994722	1.787376082	1.413926511	1.404768735	1.000523461	1.008456473	1.110639784
100534674	3.166891051	3.322097229	2.943020984	3.011290252	2.550819864	2.3061863	2.238568888	2.480005213	2.335418361	2.624208984	2.24709498	2.428286733	2.520824045	2.591128089	2.427452274	2.546918252	2.290741888	2.405832134
