Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Baseline_Blank,h24_Blank,Norm_Baseline_Fluorescence,Norm_h24_Fluorescence,Relative_Delta_Fluorescence,Outlier
17betaestradiol,1e-5,Dose_5,37,A,144.068,141.814,142.941,141.99,143.123,142.5565,21.288,154.460625,132.78825,-11.51962499999999,9.768249999999995,-0.8479659711145113,FALSE
17betaestradiol,1e-5,Dose_5,38,A,146.793,150.496,148.6445,167.283,165.997,166.64,39.668,154.460625,132.78825,-5.8161249999999995,33.85174999999998,-5.820327107825224,FALSE
17betaestradiol,1e-5,Dose_5,39,A,151.61,146.274,148.942,152.039,151.988,152.0135,24.744,154.460625,132.78825,-5.518624999999986,19.22524999999999,-3.483702915128322,FALSE
17betaestradiol,1e-5,Dose_5,40,B,148.086,143.176,145.631,147.717,142.636,145.1765,21.218,154.460625,132.78825,-8.829624999999993,12.38825,-1.4030324051134684,FALSE
17betaestradiol,1e-5,Dose_5,41,B,148.931,145.055,146.993,141.077,129.209,135.143,9.822,154.460625,132.78825,-7.467624999999998,2.3547499999999957,-0.315327831807301,FALSE
17betaestradiol,1e-5,Dose_5,42,B,145.581,141.126,143.3535,144.117,140.126,142.1215,20.44,154.460625,132.78825,-11.107124999999996,9.333249999999992,-0.8402939554565196,FALSE
17betaestradiol,1e-5,Dose_5,43,C,144.428,145.786,145.107,158.933,152.891,155.91199999999998,32.477,154.460625,132.78825,-9.353624999999994,23.123749999999973,-2.4721698806612395,FALSE
17betaestradiol,1e-5,Dose_5,44,C,139.941,139.033,139.487,141.939,136.247,139.09300000000002,21.278,154.460625,132.78825,-14.973624999999998,6.304750000000013,-0.421057025269433,FALSE
17betaestradiol,1e-5,Dose_5,45,C,121.981,118.991,120.48599999999999,117.566,114.345,115.9555,17.142,154.460625,132.78825,-33.974625,-16.832750000000004,0.49545064882982526,FALSE
17betaestradiol,0,Dose_6,46,A,161.033,154.515,157.774,151.116,147.574,149.34500000000003,13.243,154.460625,132.78825,3.3133750000000077,16.556750000000022,4.99694420341796,FALSE
17betaestradiol,0,Dose_6,47,A,145.742,138.666,142.204,154.583,152.825,153.704,33.172,154.460625,132.78825,-12.256624999999985,20.915750000000003,-1.7064852681712974,FALSE
17betaestradiol,0,Dose_6,48,A,131.389,139.81,135.5995,149.65,150.106,149.878,35.951,154.460625,132.78825,-18.861124999999987,17.08974999999998,-0.9060832797619438,FALSE
17betaestradiol,0,Dose_6,49,B,143.837,146.417,145.127,152.381,146.374,149.3775,25.923,154.460625,132.78825,-9.333624999999984,16.589249999999993,-1.777364100229013,FALSE
17betaestradiol,0,Dose_6,50,B,132.914,130.225,131.5695,142.325,141.959,142.142,32.245,154.460625,132.78825,-22.891124999999988,9.353749999999991,-0.40861906088058125,FALSE
17betaestradiol,0,Dose_6,51,B,145.716,139.566,142.64100000000002,152.131,148.176,150.1535,29.185,154.460625,132.78825,-11.819624999999974,17.365250000000003,-1.4691878972471666,FALSE
17betaestradiol,0,Dose_6,52,C,149.803,144.676,147.2395,150.224,147.912,149.06799999999998,23.501,154.460625,132.78825,-7.221125000000001,16.27974999999998,-2.254461735532895,FALSE
17betaestradiol,0,Dose_6,53,C,149.756,145.884,147.82,143.01,143.079,143.0445,16.897,154.460625,132.78825,-6.640625,10.256249999999994,-1.5444705882352932,FALSE
17betaestradiol,0,Dose_6,54,C,151.061,144.64,147.8505,158.009,156.254,157.1315,30.953,154.460625,132.78825,-6.610124999999982,24.343249999999983,-3.6827215824209145,FALSE
24-DMP,1,Dose_1,1,A,24.924,23.591,24.2575,25.566,24.928,25.247,1.938,27.598625,26.6505,-3.341124999999998,-1.403500000000001,0.4200680908376675,FALSE
24-DMP,1,Dose_1,2,A,26.287,25.207,25.747,23.179,22.22,22.6995,-2.099,27.598625,26.6505,-1.8516249999999985,-3.9510000000000005,2.1338013906703592,FALSE
24-DMP,1,Dose_1,3,A,24.606,23.688,24.147,26.67,26.3,26.485,3.286,27.598625,26.6505,-3.451625,-0.16550000000000153,0.04794843008727818,FALSE
24-DMP,1,Dose_1,4,B,25.795,25.783,25.789,30.512,29.838,30.175,5.334,27.598625,26.6505,-1.809624999999997,3.5244999999999997,-1.9476410858603332,FALSE
24-DMP,1,Dose_1,5,B,22.089,21.771,21.93,28.234,26.857,27.5455,6.564,27.598625,26.6505,-5.668624999999999,0.8949999999999996,-0.15788661271472354,FALSE
24-DMP,1,Dose_1,6,B,25.465,24.33,24.8975,28.64,28.158,28.399,4.45,27.598625,26.6505,-2.7011249999999976,1.7485,-0.6473228747281231,FALSE
24-DMP,1,Dose_1,7,C,24.755,24.809,24.782,27.756,25.784,26.77,2.936,27.598625,26.6505,-2.8166249999999984,0.11949999999999861,-0.04242666311631782,FALSE
24-DMP,1,Dose_1,8,C,24.852,24.129,24.4905,29.788,28.719,29.253500000000003,5.711,27.598625,26.6505,-3.1081249999999976,2.6030000000000015,-0.8374824049869306,FALSE
24-DMP,1,Dose_1,9,C,24.367,24.974,24.6705,28.943,25.884,27.4135,3.691,27.598625,26.6505,-2.928124999999998,0.7629999999999981,-0.26057630736392695,FALSE
24-DMP,0.1,Dose_2,10,A,26.049,23.041,24.545,26.216,24.295,25.2555,1.659,27.598625,26.6505,-3.0536249999999967,-1.3949999999999996,0.4568340906299893,FALSE
24-DMP,0.1,Dose_2,11,A,25.362,24.802,25.082,26.078,26.312,26.195,2.061,27.598625,26.6505,-2.5166249999999977,-0.4555000000000007,0.1809963741121546,FALSE
24-DMP,0.1,Dose_2,12,A,24.949,24.264,24.6065,26.582,26.833,26.7075,3.049,27.598625,26.6505,-2.992124999999998,0.05699999999999861,-0.01905000626644898,FALSE
24-DMP,0.1,Dose_2,13,B,25.526,26.111,25.8185,28.23,28.635,28.4325,3.562,27.598625,26.6505,-1.7801249999999982,1.782,-1.0010532968190446,FALSE
24-DMP,0.1,Dose_2,14,B,26.978,26.638,26.808,29.286,28.576,28.931,3.071,27.598625,26.6505,-0.7906249999999986,2.2805,-2.8844268774703608,FALSE
24-DMP,0.1,Dose_2,15,B,24.547,25.52,25.0335,27.362,27.247,27.304499999999997,3.219,27.598625,26.6505,-2.5651249999999983,0.6539999999999964,-0.25495833536377244,FALSE
24-DMP,0.1,Dose_2,16,C,25.652,25.838,25.745,29.745,29.792,29.768500000000003,4.972,27.598625,26.6505,-1.8536249999999974,3.118000000000002,-1.6821093802683964,FALSE
24-DMP,0.1,Dose_2,17,C,23.432,24.753,24.0925,26.124,25.993,26.0585,2.914,27.598625,26.6505,-3.5061249999999973,-0.5920000000000023,0.16884737423794152,FALSE
24-DMP,0.1,Dose_2,18,C,25.175,23.548,24.3615,25.592,24.359,24.9755,1.562,27.598625,26.6505,-3.237124999999999,-1.6750000000000007,0.517434451867012,FALSE
24-DMP,0.01,Dose_3,19,A,27.578,26.006,26.792,24.105,22.95,23.5275,-2.316,27.598625,26.6505,-0.8066249999999968,-3.123000000000001,3.8716875871687755,FALSE
24-DMP,0.01,Dose_3,20,A,25.352,24.936,25.144,26.534,26.601,26.5675,2.372,27.598625,26.6505,-2.454625,-0.08300000000000196,0.03381371899984802,FALSE
24-DMP,0.01,Dose_3,21,A,25.412,25.009,25.2105,28.399,27.434,27.9165,3.654,27.598625,26.6505,-2.3881249999999987,1.2659999999999982,-0.5301230044490967,FALSE
24-DMP,0.01,Dose_3,22,B,24.944,24.787,24.865499999999997,29.893,28.68,29.2865,5.369,27.598625,26.6505,-2.733125000000001,2.6359999999999992,-0.9644637548593636,FALSE
24-DMP,0.01,Dose_3,23,B,24.912,22.666,23.789,26.236,25.769,26.002499999999998,3.162,27.598625,26.6505,-3.809624999999997,-0.6480000000000032,0.17009548183876463,FALSE
24-DMP,0.01,Dose_3,24,B,25.811,24.742,25.2765,27.582,26.76,27.171,2.843,27.598625,26.6505,-2.3221249999999998,0.5204999999999984,-0.22414814017333196,FALSE
24-DMP,0.01,Dose_3,25,C,25.957,24.931,25.444000000000003,27.998,27.622,27.810000000000002,3.314,27.598625,26.6505,-2.154624999999996,1.1595000000000013,-0.5381446887509443,FALSE
24-DMP,0.01,Dose_3,26,C,25.808,24.395,25.1015,27.354,28.491,27.9225,3.769,27.598625,26.6505,-2.497124999999997,1.2719999999999985,-0.5093857936627121,FALSE
24-DMP,0.01,Dose_3,27,C,24.924,26.138,25.531,28.143,27.465,27.804000000000002,3.221,27.598625,26.6505,-2.0676249999999996,1.153500000000001,-0.5578864639380938,FALSE
24-DMP,0.001,Dose_4,28,A,27.523,27.097,27.310000000000002,26.745,25.646,26.195500000000003,-0.166,27.598625,26.6505,-0.28862499999999613,-0.4549999999999983,1.5764400173235318,FALSE
24-DMP,0.001,Dose_4,29,A,26.3,24.988,25.644,28.95,30.496,29.723,5.027,27.598625,26.6505,-1.954625,3.072499999999998,-1.5719127709918772,FALSE
24-DMP,0.001,Dose_4,30,A,26.612,25.811,26.2115,28.722,27.917,28.3195,3.056,27.598625,26.6505,-1.3871249999999975,1.6690000000000005,-1.2032080742543054,FALSE
24-DMP,0.001,Dose_4,31,B,25.849,24.967,25.408,29.101,29.123,29.112000000000002,4.652,27.598625,26.6505,-2.190624999999997,2.461500000000001,-1.1236519258202586,FALSE
24-DMP,0.001,Dose_4,32,B,24.209,23.162,23.685499999999998,25.876,27.04,26.458,3.721,27.598625,26.6505,-3.913125000000001,-0.19250000000000256,0.04919341958153714,FALSE
24-DMP,0.001,Dose_4,33,B,23.485,23.37,23.427500000000002,28.144,27.183,27.6635,5.184,27.598625,26.6505,-4.171124999999996,1.0129999999999981,-0.24286013965057365,FALSE
24-DMP,0.001,Dose_4,34,C,24.744,24.075,24.4095,34.202,34.211,34.2065,10.745,27.598625,26.6505,-3.189124999999997,7.555999999999997,-2.369301924509075,FALSE
24-DMP,0.001,Dose_4,35,C,40.928,40.851,40.8895,72.442,71.787,72.11449999999999,32.173,27.598625,26.6505,13.290875,45.46399999999999,3.4206927685348023,TRUE
24-DMP,0.001,Dose_4,36,C,24.862,24.638,24.75,28.331,28.569,28.45,4.648,27.598625,26.6505,-2.8486249999999984,1.7994999999999983,-0.6317082803106759,FALSE
24-DMP,1e-4,Dose_5,37,A,26.612,25.534,26.073,27.122,26.544,26.833,1.708,27.598625,26.6505,-1.525624999999998,0.18249999999999744,-0.11962310528471785,FALSE
24-DMP,1e-4,Dose_5,38,A,27.716,26.201,26.9585,35.311,33.071,34.191,8.181,27.598625,26.6505,-0.6401249999999976,7.5405000000000015,-11.77973052138259,FALSE
24-DMP,1e-4,Dose_5,39,A,25.477,25.866,25.6715,31.729,29.254,30.491500000000002,5.768,27.598625,26.6505,-1.9271249999999966,3.841000000000001,-1.993124472984372,FALSE
24-DMP,1e-4,Dose_5,40,B,25.749,25.886,25.8175,34.413,33.82,34.1165,9.247,27.598625,26.6505,-1.7811249999999994,7.466000000000001,-4.191732753175663,FALSE
24-DMP,1e-4,Dose_5,41,B,24.894,25.44,25.167,30.215,30.187,30.201,5.982,27.598625,26.6505,-2.431624999999997,3.5504999999999995,-1.4601346835963622,FALSE
24-DMP,1e-4,Dose_5,42,B,25.903,24.568,25.235500000000002,29.688,29.855,29.7715,5.484,27.598625,26.6505,-2.3631249999999966,3.1209999999999987,-1.3207088071938653,FALSE
24-DMP,1e-4,Dose_5,43,C,26,24.861,25.430500000000002,27.887,28.221,28.054000000000002,3.572,27.598625,26.6505,-2.1681249999999963,1.403500000000001,-0.6473335255116764,FALSE
24-DMP,1e-4,Dose_5,44,C,24.322,24.015,24.1685,31.164,29.703,30.433500000000002,7.213,27.598625,26.6505,-3.4301249999999968,3.7830000000000013,-1.1028752596479734,FALSE
24-DMP,1e-4,Dose_5,45,C,26.272,25.158,25.715,28.336,28.44,28.387999999999998,3.621,27.598625,26.6505,-1.8836249999999986,1.7374999999999972,-0.9224235184816503,FALSE
24-DMP,0,Dose_6,46,A,25.754,26.295,26.024500000000003,27.557,27.36,27.4585,2.382,27.598625,26.6505,-1.5741249999999951,0.8079999999999998,-0.5133010402604636,FALSE
24-DMP,0,Dose_6,47,A,25.413,24.514,24.9635,28.772,27.306,28.039,4.024,27.598625,26.6505,-2.6351249999999986,1.3885000000000005,-0.526919975333239,FALSE
24-DMP,0,Dose_6,48,A,24.509,25.761,25.134999999999998,30.179,29.785,29.982,5.795,27.598625,26.6505,-2.4636250000000004,3.3314999999999984,-1.352275610127352,FALSE
24-DMP,0,Dose_6,49,B,25.944,23.905,24.924500000000002,27.889,28.253,28.070999999999998,4.095,27.598625,26.6505,-2.6741249999999965,1.420499999999997,-0.5312017949796658,FALSE
24-DMP,0,Dose_6,50,B,26.86,25.219,26.0395,29.174,28.33,28.752,3.661,27.598625,26.6505,-1.559124999999998,2.101499999999998,-1.3478714022288145,FALSE
24-DMP,0,Dose_6,51,B,24.379,23.206,23.7925,29.152,28.805,28.9785,6.134,27.598625,26.6505,-3.806124999999998,2.3279999999999994,-0.6116457026503335,FALSE
24-DMP,0,Dose_6,52,C,25.961,24.242,25.1015,32.825,32.375,32.6,8.447,27.598625,26.6505,-2.497124999999997,5.9495000000000005,-2.3825399209090485,FALSE
24-DMP,0,Dose_6,53,C,23.628,23.618,23.622999999999998,29.24,29.41,29.325,6.65,27.598625,26.6505,-3.975625000000001,2.6744999999999983,-0.672724414400251,FALSE
24-DMP,0,Dose_6,54,C,25.865,25.485,25.674999999999997,29.94,29.987,29.9635,5.237,27.598625,26.6505,-1.9236250000000013,3.312999999999999,-1.7222691532913101,FALSE
24-DNP,10,Dose_1,1,A,21.128,20.569,20.8485,31.075,29.303,30.189,7.599,20.901375,22.64275,-0.05287500000000023,7.546250000000001,-142.71867612293084,FALSE
24-DNP,10,Dose_1,2,A,20.954,19.879,20.4165,33.839,31.699,32.769,10.611,20.901375,22.64275,-0.4848750000000024,10.126249999999999,-20.884248517659085,FALSE
24-DNP,10,Dose_1,3,A,20.961,21.531,21.246,32.775,32.87,32.8225,9.835,20.901375,22.64275,0.3446249999999971,10.179749999999999,29.53862894450514,FALSE
24-DNP,10,Dose_1,4,B,20.158,20.754,20.456000000000003,27.521,27.587,27.554000000000002,5.357,20.901375,22.64275,-0.4453749999999985,4.911250000000003,-11.02722424922822,FALSE
24-DNP,10,Dose_1,5,B,20.987,20.615,20.801,28.282,28.576,28.429000000000002,5.887,20.901375,22.64275,-0.10037500000000321,5.786250000000003,-57.646326276461444,FALSE
24-DNP,10,Dose_1,6,B,19.865,19.389,19.627,23.854,22.776,23.314999999999998,1.947,20.901375,22.64275,-1.2743750000000027,0.6722499999999982,-0.5275134870034306,FALSE
24-DNP,10,Dose_1,7,C,19.909,20.194,20.051499999999997,29.666,27.644,28.655,6.862,20.901375,22.64275,-0.8498750000000044,6.012250000000002,-7.074275628768902,FALSE
24-DNP,10,Dose_1,8,C,19.734,19.687,19.710500000000003,27.831,27.154,27.4925,6.041,20.901375,22.64275,-1.1908749999999984,4.84975,-4.072425737377984,FALSE
24-DNP,10,Dose_1,9,C,20.917,22.364,21.640500000000003,24.683,25.077,24.880000000000003,1.498,20.901375,22.64275,0.7391250000000014,2.237250000000003,3.026889903602231,FALSE
24-DNP,1,Dose_2,10,A,20.97,20.385,20.677500000000002,27.276,26.383,26.8295,4.411,20.901375,22.64275,-0.2238749999999996,4.18675,-18.70128419877167,FALSE
24-DNP,1,Dose_2,11,A,19.626,19.845,19.735500000000002,29.198,27.769,28.4835,7.007,20.901375,22.64275,-1.1658749999999998,5.84075,-5.009756620563955,FALSE
24-DNP,1,Dose_2,12,A,20.067,18.934,19.500500000000002,33.51,33.737,33.6235,12.382,20.901375,22.64275,-1.4008749999999992,10.98075,-7.838493798518788,FALSE
24-DNP,1,Dose_2,13,B,19.936,18.851,19.3935,30.468,31.037,30.752499999999998,9.618,20.901375,22.64275,-1.507875000000002,8.109749999999998,-5.378264113404617,FALSE
24-DNP,1,Dose_2,14,B,19.426,18.906,19.165999999999997,26.525,28.401,27.463,6.556,20.901375,22.64275,-1.7353750000000048,4.8202500000000015,-2.777641720089311,FALSE
24-DNP,1,Dose_2,15,B,19.685,18.742,19.2135,24.913,26.015,25.464,4.509,20.901375,22.64275,-1.6878750000000018,2.821249999999999,-1.6714804117603472,FALSE
24-DNP,1,Dose_2,16,C,20.327,19.408,19.8675,27.044,26.074,26.559,4.95,20.901375,22.64275,-1.0338750000000019,3.9162500000000016,-3.7879337444081678,FALSE
24-DNP,1,Dose_2,17,C,18.744,19.063,18.9035,24.623,24.713,24.668,4.023,20.901375,22.64275,-1.9978750000000005,2.0252499999999998,-1.013702058437089,FALSE
24-DNP,1,Dose_2,18,C,19.629,19.895,19.762,23.001,22.323,22.662,1.159,20.901375,22.64275,-1.1393750000000011,0.019249999999999545,-0.016895227646735733,FALSE
24-DNP,0.1,Dose_3,19,A,21.073,20.992,21.0325,32.624,30.116,31.37,8.596,20.901375,22.64275,0.13112499999999727,8.727250000000002,66.55672068636936,FALSE
24-DNP,0.1,Dose_3,20,A,19.946,19.299,19.622500000000002,32.817,31.7,32.2585,10.895,20.901375,22.64275,-1.2788749999999993,9.615749999999998,-7.518913107223148,FALSE
24-DNP,0.1,Dose_3,21,A,19.871,20.212,20.0415,30.449,28.705,29.576999999999998,7.794,20.901375,22.64275,-0.8598750000000024,6.934249999999999,-8.064253525221666,FALSE
24-DNP,0.1,Dose_3,22,B,21.166,19.428,20.297,31.257,30.76,31.0085,8.97,20.901375,22.64275,-0.604375000000001,8.365750000000002,-13.841985522233694,FALSE
24-DNP,0.1,Dose_3,23,B,19.425,18.857,19.141,28.144,25.414,26.779,5.897,20.901375,22.64275,-1.7603750000000034,4.13625,-2.3496414116310405,FALSE
24-DNP,0.1,Dose_3,24,B,21.84,21.042,21.441000000000003,27.062,28.294,27.678,4.496,20.901375,22.64275,0.5396250000000009,5.035250000000001,9.331016909891115,FALSE
24-DNP,0.1,Dose_3,25,C,20.146,19.581,19.863500000000002,31.847,32.006,31.9265,10.322,20.901375,22.64275,-1.0378749999999997,9.283750000000001,-8.944959653137424,FALSE
24-DNP,0.1,Dose_3,26,C,20.837,18.927,19.881999999999998,25.787,25.78,25.7835,4.16,20.901375,22.64275,-1.0193750000000037,3.1407500000000006,-3.081054567749836,FALSE
24-DNP,0.1,Dose_3,27,C,19.135,19.112,19.1235,23.441,24.514,23.9775,3.113,20.901375,22.64275,-1.7778750000000016,1.3347499999999997,-0.7507558180412,FALSE
24-DNP,0.01,Dose_4,28,A,21.839,20.844,21.3415,28.987,26.628,27.807499999999997,4.725,20.901375,22.64275,0.4401249999999983,5.164749999999998,11.734734450440255,FALSE
24-DNP,0.01,Dose_4,29,A,21.73,20.506,21.118000000000002,30.22,30.142,30.180999999999997,7.322,20.901375,22.64275,0.2166250000000005,7.538249999999998,34.798615118291885,FALSE
24-DNP,0.01,Dose_4,30,A,19.94,20.369,20.1545,44.485,43.57,44.0275,22.132,20.901375,22.64275,-0.7468750000000028,21.384750000000004,-28.632301255230022,TRUE
24-DNP,0.01,Dose_4,31,B,17.978,16.971,17.4745,31.311,30.832,31.0715,11.856,20.901375,22.64275,-3.4268750000000026,8.42875,-2.45960240744118,FALSE
24-DNP,0.01,Dose_4,32,B,19.229,19.799,19.514,38.324,37.301,37.8125,16.557,20.901375,22.64275,-1.3873750000000022,15.16975,-10.934138210649591,TRUE
24-DNP,0.01,Dose_4,33,B,20.542,19.265,19.9035,33.327,34.708,34.0175,12.373,20.901375,22.64275,-0.9978750000000005,11.374749999999999,-11.39897281723662,FALSE
24-DNP,0.01,Dose_4,34,C,19.266,20.333,19.7995,28.259,29.663,28.961,7.42,20.901375,22.64275,-1.1018750000000033,6.318249999999999,-5.734089619965949,FALSE
24-DNP,0.01,Dose_4,35,C,19.23,19.784,19.506999999999998,28.409,28.236,28.322499999999998,7.074,20.901375,22.64275,-1.3943750000000037,5.6797499999999985,-4.073330345136698,FALSE
24-DNP,0.01,Dose_4,36,C,20.598,20.096,20.347,25.652,26.458,26.055,3.967,20.901375,22.64275,-0.5543750000000003,3.4122500000000002,-6.155129650507325,FALSE
24-DNP,0.001,Dose_5,37,A,21.562,21.237,21.3995,32.032,31.477,31.7545,8.614,20.901375,22.64275,0.49812499999999815,9.11175,18.292095357591034,FALSE
24-DNP,0.001,Dose_5,38,A,20.52,21.075,20.7975,31.43,31.83,31.63,9.091,20.901375,22.64275,-0.10387500000000216,8.98725,-86.51985559566607,FALSE
24-DNP,0.001,Dose_5,39,A,21.163,21.229,21.195999999999998,33.773,31.235,32.504000000000005,9.567,20.901375,22.64275,0.29462499999999636,9.861250000000005,33.47051336444676,FALSE
24-DNP,0.001,Dose_5,40,B,20.123,20.998,20.5605,26.141,24.968,25.554499999999997,3.253,20.901375,22.64275,-0.3408750000000005,2.911749999999998,-8.541987532086523,FALSE
24-DNP,0.001,Dose_5,41,B,20.178,19.585,19.881500000000003,30.967,29.373,30.17,8.547,20.901375,22.64275,-1.019874999999999,7.527250000000002,-7.380561343301885,FALSE
24-DNP,0.001,Dose_5,42,B,19.986,21.319,20.6525,28.854,26.882,27.868000000000002,5.474,20.901375,22.64275,-0.24887500000000173,5.225250000000003,-20.995479658462948,FALSE
24-DNP,0.001,Dose_5,43,C,19.419,19.575,19.497,28.99,29.308,29.149,7.911,20.901375,22.64275,-1.4043750000000017,6.506250000000001,-4.6328437917222915,FALSE
24-DNP,0.001,Dose_5,44,C,19.762,18.939,19.3505,27.751,25.02,26.3855,5.294,20.901375,22.64275,-1.5508750000000013,3.742750000000001,-2.4133150640767296,FALSE
24-DNP,0.001,Dose_5,45,C,19.6,19.589,19.5945,24.526,25.75,25.137999999999998,3.802,20.901375,22.64275,-1.3068750000000016,2.4952499999999986,-1.9093256814921058,FALSE
24-DNP,0,Dose_6,46,A,22.576,21.435,22.005499999999998,28.301,24.926,26.6135,2.867,20.901375,22.64275,1.1041249999999962,3.970749999999999,3.5962866523265142,FALSE
24-DNP,0,Dose_6,47,A,21.88,21.674,21.777,32.846,33.347,33.0965,9.578,20.901375,22.64275,0.8756249999999994,10.45375,11.938615274803718,FALSE
24-DNP,0,Dose_6,48,A,21.469,20.995,21.232,31.501,31.027,31.264000000000003,8.291,20.901375,22.64275,0.3306249999999977,8.621250000000003,26.07561436672987,FALSE
24-DNP,0,Dose_6,49,B,20.9,20.829,20.8645,30.625,31.471,31.048000000000002,8.442,20.901375,22.64275,-0.03687500000000199,8.405250000000002,-227.93898305083522,FALSE
24-DNP,0,Dose_6,50,B,20.576,18.847,19.7115,26.943,26.238,26.5905,5.138,20.901375,22.64275,-1.1898750000000007,3.947749999999999,-3.3177854816682397,FALSE
24-DNP,0,Dose_6,51,B,19.462,19.818,19.64,51.656,50.779,51.2175,29.836,20.901375,22.64275,-1.261375000000001,28.57475,-22.653651768902964,TRUE
24-DNP,0,Dose_6,52,C,20.63,19.969,20.299500000000002,28.891,28.546,28.7185,6.678,20.901375,22.64275,-0.6018749999999997,6.075749999999999,-10.09470404984424,FALSE
24-DNP,0,Dose_6,53,C,20.862,19.767,20.3145,27.224,28.607,27.9155,5.86,20.901375,22.64275,-0.5868750000000027,5.272750000000002,-8.984451544195915,FALSE
24-DNP,0,Dose_6,54,C,19.092,20.066,19.579,29.565,27.793,28.679000000000002,7.359,20.901375,22.64275,-1.322375000000001,6.036250000000003,-4.564703658190754,FALSE
34-DCA,1,Dose_1,1,A,37.881,37.855,37.867999999999995,36.356,36.976,36.666,4.054,38.9405,33.684625,-1.0725000000000051,2.981375,-2.7798368298368166,FALSE
34-DCA,1,Dose_1,2,A,37.434,37.793,37.6135,40.672,40.828,40.75,8.392,38.9405,33.684625,-1.3269999999999982,7.065375000000003,-5.3243217784476355,FALSE
