	H4	H5	H6	H1	H2	H3	G10	G11	G12	G7	G8	G9	G4	G5	G6	G1	G2	G3
561678	5	2	20	13	0	27	9	2	0	10	9	16	0	19	3	21	1	0
561679	178	119	542	181	183	236	829	62	30	161	222	239	150	594	382	341	119	22
561680	0	0	17	0	2	4	0	0	0	0	23	7	0	7	15	2	5	0
561682	66	27	1	58	2	9	23	3	0	0	5	32	0	2	46	12	9	0
561685	49	25	106	42	24	51	116	27	0	10	131	36	21	43	52	30	64	0
561686	4	5	37	0	9	31	5	6	0	20	32	5	0	85	27	64	0	0
561688	11	0	5	1	4	3	7	0	0	6	22	0	0	0	3	4	6	0
561694	15	11	32	23	41	24	87	14	8	33	65	25	0	33	31	41	5	2
561697	133	126	228	155	151	78	232	60	12	116	323	186	30	171	230	167	116	60
561701	4	17	19	1	31	22	45	29	0	5	28	67	0	23	16	3	8	0
561703	191	139	165	87	133	111	192	50	17	25	260	161	27	140	136	103	94	16
561717	7	0	11	2	21	6	52	1	1	11	28	12	5	5	9	12	8	1
561719	161	190	281	145	177	193	545	52	30	156	407	261	80	466	348	323	135	24
561722	2	0	9	7	14	8	31	1	0	30	20	9	9	77	12	5	2	0
561724	5	32	41	95	33	46	93	5	6	48	134	40	14	65	96	26	9	1
561732	18	0	12	4	3	1	5	0	0	8	12	12	4	8	0	8	5	1
561737	98	92	223	115	109	103	278	32	35	77	207	122	15	172	129	157	43	34
561738	11	16	29	30	12	11	33	5	0	6	57	43	1	20	23	12	4	0
561739	51	17	102	38	89	61	291	27	3	38	182	79	64	157	100	133	58	3
561742	2	0	0	2	1	0	12	3	0	7	22	1	0	24	15	1	0	0
561747	7	4	8	22	9	10	52	0	5	17	11	19	23	44	21	23	7	1
561754	102	121	222	106	206	121	347	59	25	93	251	180	39	211	206	266	125	12
561756	20	5	10	2	0	29	28	1	0	15	11	25	9	28	24	13	0	1
561766	4	2	16	11	8	15	32	10	2	21	49	43	0	25	23	17	12	1
561769	95	72	153	47	126	130	210	47	13	41	191	128	35	195	170	69	26	5
561771	0	36	20	0	33	33	12	0	9	0	3	0	0	107	24	0	0	0
561772	69	43	88	53	80	26	127	13	23	90	91	114	0	85	72	105	37	3
561773	2	0	35	7	0	1	28	3	0	3	20	8	2	17	10	0	0	0
561775	17	28	115	97	49	83	129	28	15	91	154	183	21	218	193	86	32	19
561776	10	16	10	5	11	4	48	18	4	1	14	7	9	4	17	4	0	0
561782	5	3	19	11	9	2	30	15	1	1	20	20	1	7	10	14	6	0
561786	62	67	132	40	60	183	143	40	48	31	254	65	20	52	198	121	46	0
561787	4	0	11	12	0	2	22	3	0	24	2	0	6	8	9	127	5	0
561788	16	10	95	119	10	7	52	14	5	14	11	62	7	40	21	36	1	0
561797	21	6	48	38	158	61	40	5	5	33	53	11	22	80	24	30	8	0
561802	22	10	6	10	22	8	16	3	8	2	49	6	14	35	19	18	1	0
561803	0	0	3	0	2	2	11	0	0	5	0	0	0	0	5	2	0	0
561804	24	28	125	37	57	32	105	23	22	19	102	86	13	50	114	42	31	0
561810	3	0	3	0	0	0	7	1	0	0	6	0	0	0	0	19	0	0
561815	9	10	41	4	0	10	25	2	0	8	50	17	0	12	0	0	0	0
561820	26	22	34	2	16	10	35	0	3	6	41	33	4	9	44	18	17	0
561824	1	0	0	3	0	0	2	6	0	1	26	2	0	12	4	0	2	0
561830	200	117	322	135	243	247	501	53	14	90	396	252	48	326	267	224	164	12
561832	141	68	123	50	61	30	251	29	4	120	134	205	19	125	237	180	78	29
561834	0	2	20	0	2	12	13	0	25	1	14	6	0	3	1	17	2	0
561835	70	59	80	32	333	122	118	16	10	13	110	59	26	96	75	210	312	0
561840	17	11	30	14	22	5	37	4	4	6	16	10	12	14	27	32	13	12
561841	9	7	25	6	9	2	41	2	0	19	29	24	0	19	23	21	13	12
561846	0	4	6	2	0	2	5	0	0	2	7	7	2	7	37	3	0	0
561851	0	0	3	5	9	12	116	0	0	0	10	1	0	24	1	0	2	0
561852	14	33	46	37	83	78	65	1	0	37	104	71	1	36	66	11	19	7
561863	99	102	150	104	97	66	239	52	7	85	299	150	50	156	131	118	55	18
561865	0	5	2	0	14	0	0	0	0	10	18	0	0	0	6	2	0	0
561866	7	0	5	16	0	15	0	0	0	0	5	0	0	6	0	5	0	0
561871	65	37	74	74	50	46	139	35	0	58	187	73	31	135	137	78	65	5
561879	5	85	48	24	63	44	84	1	9	8	116	68	15	37	79	30	31	0
561882	175	110	276	117	150	150	356	67	72	59	316	331	56	264	217	253	101	17
561887	34	51	22	12	53	29	64	1	7	15	67	129	18	47	68	53	18	0
561891	36	7	41	28	24	22	62	16	3	13	54	52	18	85	40	47	16	3
561893	70	82	246	151	164	160	439	74	23	120	384	225	37	311	213	155	113	33
561894	244	132	291	109	250	165	789	77	44	119	462	324	27	232	330	124	133	125
561895	67	74	137	43	55	78	152	44	22	23	115	127	11	141	61	81	29	0
561896	40	20	84	30	64	26	93	14	0	10	86	13	6	103	49	8	29	9
561898	5	0	5	2	0	0	6	0	0	0	0	6	0	0	3	0	0	0
561899	0	1	0	0	0	0	4	0	0	0	1	3	0	20	9	18	1	0
561900	1	0	19	0	0	2	93	0	0	9	7	0	0	0	6	3	3	0
561901	535	388	456	348	259	349	822	221	54	544	886	406	202	1231	501	624	162	17
561905	30	0	17	21	5	52	29	17	8	72	117	69	22	119	91	72	55	0
561906	33	46	67	24	48	50	142	39	3	27	131	51	11	20	54	90	24	15
561913	23	1	3	0	2	2	26	5	10	0	3	5	0	9	20	13	6	4
561914	1	0	4	1	36	24	23	0	13	0	26	29	0	29	2	7	7	0
561921	85	47	137	49	35	97	234	27	12	38	166	109	7	137	126	66	38	7
561924	42	19	122	38	70	41	163	41	10	39	78	85	27	120	92	73	14	4
561925	40	6	14	1	30	32	6	0	0	1	23	5	16	5	20	40	6	0
561927	4	1	0	0	2	0	4	0	3	4	0	6	0	8	0	0	1	0
561929	52	17	158	96	88	14	149	18	5	47	281	56	6	77	115	15	35	4
561930	0	7	0	0	1	0	0	4	0	0	21	0	0	7	2	3	0	0
561933	8	0	0	0	20	11	21	2	0	0	15	0	0	22	20	0	0	0
561935	7	0	25	19	7	2	11	0	8	4	22	7	2	13	26	4	29	0
561938	7	16	40	14	12	31	74	0	0	10	64	45	0	47	5	39	4	0
561939	36	22	38	14	61	42	69	10	5	22	78	63	0	69	63	51	17	4
561940	88	149	178	158	90	250	341	80	46	81	355	238	61	177	199	121	75	2
561941	22	28	58	26	9	64	127	11	5	62	60	41	28	101	95	87	40	21
561943	65	152	139	128	120	68	302	76	26	88	282	177	19	146	133	109	74	6
561952	10	6	22	32	10	0	22	13	0	5	66	47	6	47	14	10	1	3
561959	71	34	49	27	48	33	105	12	4	33	50	47	16	113	37	87	32	3
561960	0	13	0	0	0	0	0	0	0	2	6	11	0	2	6	2	0	0
561961	104	12	6	77	0	0	351	55	30	20	231	21	0	243	49	73	0	2
561964	5	10	34	3	35	9	17	5	0	1	22	36	1	49	9	27	3	0
561967	57	16	177	79	43	61	251	48	8	109	163	145	68	342	104	438	57	12
561969	11	35	7	17	16	14	27	8	0	2	18	34	0	15	11	4	28	24
561970	19	103	215	45	30	87	190	124	0	62	215	43	16	188	102	51	69	0
561971	3	10	92	0	35	23	135	31	0	25	50	24	0	35	16	31	21	0
561978	0	11	4	5	4	8	10	1	1	1	11	1	0	16	10	17	4	4
561983	51	73	29	24	122	105	192	28	23	76	77	68	10	128	140	104	30	29
561994	32	19	45	39	17	52	59	21	8	31	66	69	20	200	42	57	30	1
561995	13	26	27	37	6	35	42	0	4	25	33	21	1	73	50	27	16	0
562002	109	116	329	121	111	166	384	108	25	88	431	322	79	183	216	211	106	1
562008	0	3	2	4	6	6	2	2	0	3	2	0	19	35	15	6	23	0
562009	32	22	57	2	19	55	85	14	5	37	44	0	30	145	88	66	1	6
562011	7	9	13	2	3	46	44	4	11	7	50	36	14	18	9	16	11	8
562014	39	2	6	0	38	0	23	0	0	0	12	2	20	6	0	0	2	0
562018	80	115	271	109	152	136	416	54	8	137	322	246	13	229	180	133	66	10
562019	55	50	86	53	122	67	221	39	3	33	196	94	30	183	225	65	93	0
562022	0	1	1	0	3	8	12	0	0	0	16	3	0	6	1	27	6	0
562028	40	113	99	103	83	91	286	11	6	134	188	181	18	178	91	238	89	5
562031	89	107	251	67	106	73	241	26	6	56	207	168	26	191	137	210	67	6
562032	101	54	130	127	88	99	284	52	15	48	177	118	11	116	120	183	53	10
562035	0	0	36	35	63	0	28	12	0	12	32	41	0	11	56	4	3	0
562037	114	74	238	121	188	161	525	43	12	131	414	171	65	302	250	220	74	33
562040	2	0	14	0	5	8	25	5	0	3	19	0	0	0	13	4	0	0
562045	59	93	255	135	167	180	304	45	1	67	300	200	17	201	217	96	59	20
562048	377	247	492	241	417	349	857	149	62	168	821	438	103	691	468	331	215	76
562049	69	120	91	31	52	27	143	5	6	20	100	78	21	78	65	59	35	14
562050	12	3	3	13	24	11	11	0	2	17	16	43	18	33	4	40	8	0
562051	2	13	8	4	7	8	2	1	0	19	30	1	9	19	3	15	10	8
562052	1	14	30	12	20	31	33	4	2	7	15	21	4	41	14	35	11	4
562056	0	3	1	15	1	0	7	0	0	0	2	8	0	2	0	24	0	0
562059	449	371	840	445	461	298	969	156	119	161	1199	554	140	461	597	343	187	36
562062	210	128	275	142	223	133	485	82	35	115	447	305	38	313	236	142	88	46
562064	356	304	742	355	361	378	1111	138	49	335	1096	603	105	657	553	448	253	37
562065	0	17	10	10	0	0	4	0	0	0	2	6	0	6	0	7	0	0
562066	22	74	0	33	46	27	87	32	0	59	145	49	0	0	62	17	36	0
562071	53	89	50	100	131	58	293	72	1	30	172	116	35	109	61	52	51	2
562072	54	35	89	47	55	17	190	37	0	93	143	67	41	176	142	99	68	20
562075	16	0	37	12	27	13	55	0	1	28	37	21	2	104	35	46	14	0
562076	0	7	20	0	0	17	25	0	6	13	29	4	12	11	26	27	8	0
562077	187	160	880	107	181	240	306	33	15	121	578	294	60	1519	255	208	70	20
562078	21	13	32	48	11	14	21	5	2	23	43	24	7	23	34	39	11	0
562079	38	28	71	34	30	33	138	11	7	8	91	47	8	49	35	36	14	6
562087	45	32	136	28	87	58	107	5	5	69	162	62	32	220	102	99	136	7
562092	8	11	4	8	0	1	25	8	1	11	10	1	0	35	5	9	0	0
562093	64	86	92	29	76	55	109	25	3	37	152	163	37	42	78	95	55	1
562098	24	16	17	11	26	19	22	14	21	2	24	19	5	11	36	15	13	1
562103	26	7	12	0	1	20	10	0	0	0	9	21	7	0	10	3	0	2
562105	0	8	4	3	0	0	0	0	0	0	7	0	0	0	6	0	0	0
562111	0	6	0	0	0	4	2	0	0	2	1	4	0	0	15	0	0	0
562114	21	8	62	67	39	37	82	23	5	7	63	28	8	36	28	51	4	10
562116	13	13	19	5	9	15	57	15	7	4	46	52	10	24	37	9	0	1
562120	8	0	4	4	8	4	16	0	0	0	1	0	0	7	2	3	0	16
562123	32	5	17	21	5	28	61	13	0	9	65	33	2	9	17	14	14	0
562128	9	0	19	0	2	1	16	0	0	0	16	0	0	6	9	3	0	0
562131	145	94	191	101	128	69	324	39	35	93	259	188	39	187	101	132	81	33
562137	0	7	3	2	7	1	12	9	0	0	35	21	0	1	6	1	1	0
562138	86	80	119	38	70	84	133	5	23	22	136	102	8	99	96	50	31	6
562139	0	0	53	16	17	1	155	0	0	66	44	46	26	115	62	94	51	0
562140	86	53	181	77	79	112	174	160	20	40	180	196	41	166	196	82	24	0
562144	0	8	5	2	1	0	16	0	0	2	25	0	0	12	0	4	0	0
562149	70	47	90	60	91	106	277	43	5	79	253	158	51	226	225	86	52	36
562152	92	71	59	126	75	38	168	39	18	56	193	78	2	203	160	119	100	1
562155	1	4	4	17	40	3	24	0	1	0	21	12	0	0	4	1	0	7
562156	4	16	13	14	3	5	29	0	2	16	22	2	5	5	5	4	11	0
562163	17	23	34	12	28	6	30	7	10	8	30	42	7	23	38	33	6	0
562166	40	77	248	139	79	89	198	36	8	105	394	172	108	226	115	120	70	15
562169	39	27	46	5	70	23	104	51	5	36	77	66	47	52	14	27	31	0
562170	85	19	120	45	62	45	65	12	6	33	76	43	14	78	58	49	36	0
562171	50	70	121	139	161	100	236	70	15	87	192	175	4	94	87	70	44	1
562176	37	17	87	61	45	22	79	29	0	93	139	55	21	60	83	33	25	1
562183	42	8	12	30	61	28	13	8	2	11	51	51	0	35	34	3	5	0
562188	98	167	344	149	138	311	443	78	25	207	295	303	72	555	348	142	129	17
562190	1789	976	2763	1819	2694	1487	4242	806	217	734	3858	2074	1252	4529	3213	1505	1607	178
562194	29	0	25	2	16	3	34	0	4	0	6	14	0	16	26	13	6	0
562195	70	84	212	103	133	168	236	40	33	66	300	178	35	202	213	119	50	33
562197	18	10	37	15	45	18	30	2	7	11	16	12	10	41	27	37	5	1
562199	128	108	210	116	164	130	414	60	16	46	619	284	46	184	198	67	45	23
562207	49	46	94	44	75	47	120	22	22	28	248	94	31	107	85	57	14	8
562208	67	79	194	59	109	123	182	36	4	52	109	166	36	121	82	83	81	9
562219	0	2	10	8	0	20	21	0	3	6	20	8	10	11	15	18	11	0
562231	99	120	192	214	199	200	566	75	58	185	422	273	66	320	237	209	160	16
562232	20	39	44	12	16	24	87	9	1	7	49	56	32	54	57	47	22	6
562236	6	6	17	5	1	1	38	0	0	8	17	5	0	6	0	5	0	0
562242	3	0	9	17	0	13	84	0	0	26	12	26	0	28	0	10	0	0
562244	49	20	34	15	39	35	50	15	14	19	115	73	1	39	53	35	20	20
562247	3	0	0	1	12	0	13	0	0	1	16	4	4	1	1	4	0	0
562258	45	105	152	109	154	191	254	73	54	136	261	159	7	132	122	29	44	1
562259	0	1	0	0	2	0	1	0	0	3	2	0	0	0	7	6	0	0
562261	14	0	37	2	6	9	28	2	0	0	4	12	0	11	12	13	10	0
562264	55	22	120	36	45	28	136	1	2	18	144	91	4	64	61	77	14	0
562268	2	14	41	17	30	27	63	15	11	18	12	15	1	35	54	22	24	0
562273	14	1	41	22	15	16	69	0	0	28	19	51	6	21	24	51	11	0
562282	65	13	86	23	69	93	126	102	18	25	130	69	19	40	78	102	16	0
562283	16	86	171	78	74	104	314	28	11	85	180	70	85	164	177	105	64	25
562289	65	22	91	39	25	15	75	19	11	45	80	53	33	204	62	66	43	5
562290	40	44	22	27	13	35	83	1	0	26	105	44	6	11	55	6	12	0
562291	87	54	130	49	101	99	182	35	12	67	179	133	49	189	106	100	41	28
562292	0	0	3	0	0	0	14	1	0	0	19	0	0	7	15	0	0	0
562300	8	0	6	4	2	2	15	6	0	0	5	1	14	0	1	0	13	0
562304	29	4	51	15	5	25	87	8	0	52	34	57	17	151	38	129	55	3
562307	42	38	110	44	61	36	149	35	0	34	134	73	17	213	132	116	55	12
562311	16	0	10	15	0	0	0	1	0	2	13	0	8	0	5	0	14	0
562316	5	4	5	0	1	16	17	0	1	6	12	2	0	13	20	5	0	0
562318	0	0	6	2	7	11	12	0	0	4	14	4	0	14	2	0	5	0
562319	27	20	31	27	2	43	100	10	0	18	73	29	3	37	25	29	15	4
562320	61	109	294	74	174	129	260	69	13	78	372	181	27	277	203	125	86	17
562321	8	3	0	17	15	0	8	0	0	0	7	3	0	0	0	0	0	0
562327	0	0	7	0	0	0	7	3	0	4	0	0	5	0	18	15	6	0
562329	9	18	7	16	15	23	33	4	6	0	123	5	0	39	41	24	24	0
562331	38	32	51	44	56	61	93	30	16	9	36	11	13	19	54	55	5	1
562336	20	48	79	27	49	36	164	29	4	59	130	114	11	158	50	74	38	10
562337	0	11	0	0	1	0	7	0	0	4	8	10	0	0	0	8	0	0
562343	30	73	156	104	88	77	235	38	39	37	246	137	27	117	112	199	31	18
562344	3	4	15	5	12	0	33	5	0	0	3	29	1	39	26	0	8	0
562345	11	19	33	25	33	37	40	3	4	24	44	45	19	39	38	14	13	0
562347	0	6	8	1	0	0	11	0	0	0	12	6	2	1	7	11	1	0
562348	192	250	377	199	201	301	491	63	23	141	1617	381	47	506	395	280	155	32
562350	37	29	107	54	93	53	269	13	3	52	164	54	42	229	103	78	28	8
562351	38	19	60	62	31	58	152	32	12	19	81	49	9	51	58	46	43	9
562355	770	500	714	501	444	314	1651	88	46	290	2859	577	92	956	909	673	227	81
562357	10	0	0	5	3	8	8	3	2	6	22	16	15	5	7	2	0	1
562358	67	41	90	78	85	83	157	5	8	40	159	68	36	167	82	117	17	23
562363	15	8	53	26	30	14	48	13	0	0	63	53	3	8	12	14	17	1
562370	114	52	148	58	79	146	383	43	13	167	307	131	19	232	145	90	78	4
562371	0	3	0	31	0	2	24	0	0	0	6	0	25	0	2	0	1	0
562372	2	15	33	13	15	21	21	0	0	11	35	7	15	6	7	54	0	0
562379	150	192	319	157	417	680	759	50	23	180	373	838	65	383	541	237	107	9
562381	34	62	171	69	143	75	278	58	10	48	263	127	45	157	98	127	43	3
562388	6	1	18	15	18	17	55	0	7	4	27	6	20	21	29	37	27	2
562393	6	11	7	0	0	11	5	0	5	0	11	22	0	30	17	18	6	0
562395	21	27	63	9	19	29	107	12	2	28	103	53	25	25	78	35	52	3
562396	21	13	45	19	13	21	44	12	0	7	39	21	7	38	39	21	11	1
562398	11	20	44	28	20	54	149	18	4	19	87	121	36	96	40	21	15	0
562399	38	73	109	39	0	30	91	13	0	62	47	28	15	30	104	34	43	0
562402	7	0	8	12	18	3	22	0	6	5	8	12	10	25	0	52	1	0
562406	2	0	3	0	2	5	4	0	10	3	1	15	0	5	2	8	0	0
562409	29	46	60	30	3	31	66	0	0	9	100	17	9	21	79	44	5	14
562414	16	29	44	33	61	59	87	37	9	15	124	45	17	52	50	22	25	0
562420	27	12	93	36	34	20	54	8	12	48	85	22	10	43	65	12	7	0
562421	14	5	26	7	0	0	8	0	0	7	9	18	9	5	8	0	0	0
562422	21	52	34	19	21	35	125	16	5	8	82	15	12	65	23	23	9	0
562425	11	16	14	16	9	2	21	5	0	1	16	23	0	30	17	14	13	0
562434	74	48	242	58	88	80	391	50	64	63	342	166	60	120	274	75	306	16
562437	17	7	28	2	10	20	37	4	0	4	16	14	6	50	6	24	22	6
562439	30	12	15	7	18	22	10	9	0	16	18	17	13	24	13	15	2	0
562442	0	3	3	6	3	0	5	0	0	0	0	8	4	16	5	3	2	0
562445	28	3	1	13	8	7	18	8	0	8	31	16	4	20	33	13	0	0
562449	27	7	31	50	42	55	201	23	4	0	60	62	7	69	73	35	44	0
562450	62	66	151	119	107	122	346	55	21	93	253	166	37	131	176	83	89	29
562452	132	79	201	86	159	122	334	59	32	76	338	117	52	202	218	169	128	24
562455	94	31	68	86	66	101	231	25	14	60	274	146	54	161	151	121	122	5
562459	18	10	31	34	3	39	24	3	0	4	98	43	4	23	32	8	15	4
562460	64	51	105	110	91	77	215	43	2	86	170	162	7	168	56	41	58	17
562461	3	400	10	16	14	17	0	0	0	7	4	0	0	4	7	1	0	0
562465	87	47	154	80	167	111	912	333	8	54	267	585	23	504	413	119	162	21
562466	133	210	210	140	237	182	356	30	47	139	590	311	17	177	236	70	26	16
562468	0	13	13	0	0	1	5	0	0	0	0	0	0	16	16	9	4	0
562473	2	3	3	2	0	2	2	0	0	2	2	1	0	4	0	1	0	0
562474	68	57	144	70	72	123	251	15	3	37	239	121	21	224	115	140	57	17
562475	8	7	3	19	22	10	18	0	0	15	25	19	0	42	5	28	8	0
562478	11	13	14	7	6	19	15	30	2	6	1	15	0	29	6	8	8	0
562480	14	0	25	17	22	12	33	11	0	9	19	31	1	5	13	22	20	0
562487	63	61	137	35	48	38	261	30	15	26	169	104	21	134	76	63	30	23
562489	88	110	152	81	111	142	321	51	12	60	219	162	21	111	153	80	57	22
562490	0	0	16	0	74	16	17	0	0	64	29	23	0	0	8	33	0	0
562496	999	574	2885	1064	1049	1271	3926	369	112	1138	2144	1602	551	3155	2400	1650	724	281
562503	2	1	5	9	5	19	11	11	0	0	25	11	3	33	58	7	0	0
562504	24	42	51	29	31	42	33	41	13	6	81	51	3	16	73	17	10	0
562505	73	29	44	110	80	86	141	14	17	41	82	142	4	125	87	117	58	13
562507	30	19	170	67	42	86	245	23	19	46	197	149	26	143	41	104	54	4
562515	13	11	44	38	56	33	90	50	0	46	51	29	12	62	48	24	15	4
562516	113	94	179	90	125	144	347	56	44	66	305	142	44	257	286	195	126	9
562517	25	38	73	40	68	38	154	196	13	36	68	42	34	69	94	87	34	6
562521	71	79	153	95	82	177	311	87	22	57	333	178	36	206	158	127	36	14
562525	7	11	6	1	3	5	14	0	0	17	19	26	0	13	0	3	0	0
562526	6	6	8	1	6	10	16	0	3	22	19	4	4	3	9	6	3	0
562529	537	80	90	194	59	123	822	80	124	69	924	349	147	712	465	229	522	70
562531	60	55	131	75	130	88	129	74	2	38	235	162	24	74	101	72	72	7
562538	46	1	16	13	11	57	130	11	8	21	44	16	0	10	21	3	18	4
562542	10	2	0	0	0	5	6	0	0	0	2	3	9	9	10	22	0	4
562545	54	32	92	34	53	52	105	14	7	46	98	39	7	103	73	24	25	4
562552	4	7	43	6	7	77	54	2	0	40	140	15	14	57	129	102	6	0
562557	0	26	23	50	23	23	77	5	13	10	78	16	9	83	55	48	7	9
562569	22	4	26	34	29	14	44	5	8	18	55	33	6	33	19	22	0	0
562573	1	13	2	2	3	2	16	3	6	0	43	2	1	22	0	0	0	0
562585	51	21	118	50	89	56	299	22	18	91	186	94	48	196	115	118	79	9
562592	33	23	67	34	16	57	145	7	0	8	79	74	16	29	52	7	9	14
562593	64	45	95	52	70	67	155	25	36	21	90	96	5	64	58	79	42	5
562595	14	14	55	1	1	8	18	21	6	29	11	32	2	27	19	30	15	1
562596	6	5	1	14	15	23	42	16	0	2	16	30	0	40	28	18	4	0
562600	0	3	13	0	15	15	48	0	0	8	26	0	2	11	1	2	0	3
562601	40	34	38	38	21	63	79	7	12	18	79	117	6	95	32	56	39	9
562607	64	46	124	39	47	26	186	17	18	17	130	139	54	120	67	51	86	17
562614	7	18	44	27	21	3	50	0	1	11	49	14	11	6	15	21	2	0
562615	89	39	75	21	33	57	111	8	1	58	89	95	2	63	82	43	38	6
562619	22	32	21	30	54	28	92	14	21	16	96	42	7	99	52	25	46	2
562626	9	12	12	3	16	8	46	1	8	23	32	30	0	27	12	18	4	0
562627	15	4	5	45	9	10	28	0	2	0	9	2	0	22	4	9	0	3
562628	6	26	81	1	10	22	46	11	5	15	17	19	75	24	17	27	24	14
562630	0	6	0	0	0	9	10	0	0	0	0	3	0	0	1	4	0	0
562633	83	128	177	97	117	149	349	51	28	58	389	180	48	156	227	163	48	17
562638	32	19	126	67	27	53	236	27	4	91	211	82	16	71	69	125	34	6
562639	4	7	20	8	5	12	23	0	0	16	10	11	3	10	12	6	2	0
562640	131	101	151	57	78	75	241	33	20	113	164	121	16	156	132	93	53	3
562648	37	37	49	21	8	33	105	9	7	60	71	12	27	48	75	29	13	0
562651	0	0	9	4	0	0	5	0	0	5	14	0	0	0	6	22	0	0
562652	35	109	79	59	28	69	181	16	20	17	171	115	20	80	82	23	15	5
562659	5	29	10	0	12	7	27	4	12	0	16	18	5	25	7	34	1	8
562665	28	13	74	25	75	10	326	126	0	32	59	85	1	52	32	31	116	14
562666	285	30	481	150	33	94	370	85	7	34	313	249	290	300	458	542	41	9
562667	60	11	33	21	36	7	54	5	12	8	25	7	9	2	33	17	26	7
562668	45	61	121	142	109	33	260	59	21	129	134	137	78	111	120	96	55	2
562669	0	1	2	5	0	1	0	0	0	8	12	8	0	8	8	56	4	0
562670	5	6	35	6	19	19	50	8	0	15	34	13	16	57	14	26	25	0
562671	13	3	6	0	15	0	10	7	0	4	28	38	9	17	9	12	0	0
562675	4	10	12	0	27	4	9	5	4	1	0	36	0	25	23	13	2	0
562676	7	48	24	3	19	26	48	1	4	72	41	29	51	42	52	21	11	0
562677	0	7	0	0	1	0	1	1	0	5	2	0	11	0	15	0	0	1
562678	27	19	2	1	12	1	16	0	0	3	24	9	3	24	0	22	9	1
562682	1	0	0	0	0	1	8	2	0	6	17	10	1	20	1	7	5	0
562687	3	4	14	0	0	7	25	0	10	0	5	3	0	7	6	3	1	0
562690	57	72	178	68	126	160	592	50	11	169	141	223	101	646	160	262	214	26
562692	23	10	38	40	15	11	90	13	0	35	57	57	1	52	48	29	49	15
562700	10	8	10	28	12	14	53	0	0	8	25	6	3	14	10	1	0	3
562701	69	31	162	58	63	92	270	28	24	45	242	101	27	133	186	80	67	14
562702	66	84	62	58	59	60	107	17	15	24	117	71	19	80	111	39	51	8
562703	17	11	42	16	62	22	101	17	0	29	76	32	22	125	49	30	0	0
562704	15	17	27	32	47	4	35	3	2	5	15	21	1	17	17	59	3	0
562705	20	21	45	23	27	33	46	0	30	20	38	29	0	17	37	30	38	9
562710	5	7	20	8	13	16	12	2	8	0	17	12	3	12	4	12	0	0
562714	8	16	24	32	10	17	94	8	0	17	29	17	7	63	17	37	31	0
562719	11	12	25	3	21	5	26	7	2	14	19	18	2	30	16	32	21	5
562720	25	35	98	25	30	35	77	4	17	21	205	52	3	42	36	15	41	2
562728	365	291	488	345	435	379	1148	154	115	212	954	503	84	566	497	286	234	24
562734	17	44	40	29	51	22	27	4	0	27	42	69	5	86	20	84	8	0
562736	0	0	0	10	2	3	37	2	0	0	0	60	0	0	47	4	0	11
562738	26	37	64	22	68	60	94	18	6	9	138	60	7	64	62	39	12	0
562739	63	14	32	91	20	1	102	6	0	43	66	127	1	51	28	28	14	21
562741	102	85	221	104	151	118	194	59	12	83	190	228	6	176	251	139	64	16
562749	2	0	14	6	26	15	72	8	0	13	46	39	2	0	30	4	2	6
562750	5	27	17	11	24	4	94	5	6	20	70	3	0	13	12	15	6	0
562752	4	40	29	11	28	15	18	4	6	10	14	67	0	35	34	31	15	1
562755	11	0	13	0	0	23	9	17	0	21	27	18	7	14	1	0	2	0
562761	7	0	16	0	18	0	3	0	0	27	7	24	10	6	1	20	1	0
562763	0	0	3	0	6	0	6	0	0	46	18	0	0	0	5	21	2	3
562764	4	3	40	25	15	8	29	28	9	19	39	13	7	51	29	10	13	4
562769	111	112	172	170	122	139	406	64	20	107	369	242	28	217	251	190	100	27
562771	22	4	18	32	14	30	34	3	1	5	11	10	3	36	16	23	8	0
562772	36	30	52	19	40	9	45	9	15	8	124	106	7	53	69	8	12	9
562774	2	4	46	19	15	25	33	25	8	24	40	26	20	33	30	25	10	0
562777	9	1	16	3	0	2	4	0	0	4	23	3	0	16	18	6	0	0
562779	152	131	320	120	131	171	510	43	44	89	378	246	49	295	382	204	129	11
562780	42	93	148	85	94	60	299	60	15	67	303	161	70	191	134	114	131	26
562782	77	15	8	80	72	27	249	3	5	36	199	114	0	111	24	74	20	0
562784	6	15	21	48	23	46	60	7	0	30	57	16	6	63	21	37	21	6
562786	65	58	126	56	129	83	199	21	5	35	134	79	43	160	69	133	59	2
562791	22	13	30	15	11	13	131	14	0	16	81	39	6	81	60	54	29	0
562793	0	12	3	7	19	1	26	0	0	10	0	6	4	13	12	4	4	0
562796	154	24	34	58	119	21	176	72	17	6	203	187	24	51	45	167	39	17
562798	52	28	36	41	31	28	68	11	8	31	118	90	9	47	56	39	52	5
562799	48	71	58	27	55	22	114	9	5	50	61	65	18	130	78	63	21	11
562801	10	0	25	27	36	7	101	8	4	7	56	37	0	39	30	19	36	0
562804	16	2	6	2	7	7	28	3	0	0	25	20	1	16	34	2	8	0
562805	36	31	70	16	41	38	29	2	0	21	70	58	4	27	47	60	17	11
562808	0	17	20	0	53	27	70	0	0	40	13	50	0	52	0	0	24	0
562810	32	44	86	30	81	74	88	18	19	52	111	98	2	94	58	65	93	9
562813	16	14	100	5	1	13	54	10	0	14	80	39	10	30	70	29	13	4
562819	0	0	12	0	1	6	2	5	0	0	20	0	6	30	6	0	9	4
