	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
394245	2.03160915	1.828463116	1.931760644	1.850262113	1.745196397	1.451943451	1.775280437	1.700327846	1.170471298	1.925574498	1.741169306	1.750515103	1.620450605	1.30447478	1.875978317	1.47023568	2.263537969	1.632470712	1.387342297	1.811325973	1.269071409
394246	6.138345595	6.33124903	6.369507875	6.317651078	5.953476879	6.237035683	6.048964726	6.022924075	5.866697524	6.02094047	5.970778091	5.945402667	6.152135112	5.911014171	6.106621472	6.112241267	6.00428556	6.305044888	5.972510457	5.903794548	5.981259254
394247	6.670632786	6.706123437	6.886721101	6.779829149	6.445147861	6.755837033	6.545993473	6.503998977	6.478837862	6.334145549	6.432247704	6.551942782	6.711854558	6.100103324	6.721875816	6.483227506	6.339110748	6.687639347	6.403434044	6.37112192	6.480763243
394248	7.253894711	7.399622169	7.415942584	7.352820289	7.170846014	7.5117573	7.216127048	7.075384424	7.078708003	7.046704169	7.132284779	7.227572379	7.324287454	7.000039228	7.361837497	7.126079948	7.198399663	7.393948341	7.173328731	7.086027079	7.108579096
394249	3.847223962	3.922854182	3.990859272	4.043197398	3.465466556	3.761879372	3.808516984	3.704933174	3.625097623	3.820360989	3.687398152	3.836998089	3.710273044	3.488683683	3.932869974	3.769423989	3.556434712	3.795188628	3.802149751	3.701417653	3.892797759
399477	7.706248594	7.595181504	7.82387901	7.780272431	7.517595328	7.707802927	7.609084872	7.482833325	7.549570723	7.623869915	7.41045025	7.694432206	7.678626264	7.30845574	7.778113709	7.625351622	7.662613832	7.699247582	7.498008426	7.708508921	7.595446251
399480	6.120998155	6.265330662	6.365478496	6.393571719	5.882487127	6.186324259	5.969078239	5.90888594	5.927903002	5.878550576	5.975582603	5.964945923	5.97684663	5.877674962	6.061586349	5.871534174	5.962306222	6.183140249	5.802968415	5.798297459	5.819497763
399481	4.056362171	4.003147654	4.278293627	4.138549474	4.061732687	4.037935011	4.089207392	3.856573692	3.969420259	3.842320324	3.952073605	4.068136102	4.093202323	3.965132313	4.230479123	4.014336289	4.138148395	3.951502562	3.89927547	3.923388289	3.990470771
399482	5.350957186	5.202682985	5.443789482	5.354920858	5.103592776	5.266584504	5.20542111	5.040099041	5.282376538	5.253269193	5.073753281	5.241200671	5.207972707	4.966984857	5.41034727	5.260372063	5.473164626	5.183165297	5.102241943	5.462451676	5.23342248
399483	3.798173034	3.866729931	3.978249006	3.82124852	3.848411288	3.734456529	3.998224539	3.985311537	3.936129071	3.943985659	3.920529191	3.875058275	3.859920843	3.718923896	3.984137106	4.002272541	3.876414394	3.808658049	3.818798271	4.225607787	4.161273763
399485	1.81857095	1.182807072	1.841811907	0.919531035	1.726786853	1.153755229	1.951910716	1.402531472	1.527595565	1.687551771	1.002968434	1.291563748	1.577874982	0.994093603	1.359266294	1.434769404	1.465028205	1.748834697	1.263085431	1.744732735	2.01192868
399487	7.388398567	7.497911284	7.555827218	7.58692104	7.431049756	7.493878571	7.518738932	7.280091807	7.428188083	7.408030396	7.2929579	7.490111579	7.585323258	7.074853655	7.551869367	7.492862564	7.289050454	7.498419315	7.323795187	7.35423528	7.542644269
399488	7.214324032	7.502193825	7.190346529	7.106940823	6.896520699	7.17792325	7.163260867	6.885920824	7.141563738	7.379217043	6.888135907	7.060911021	7.350212405	7.070049105	6.921369375	7.456850335	7.059873064	7.435563946	7.320389126	6.851018262	7.300195511
399546	5.432239408	5.53913737	5.468044127	5.287775506	5.594681465	5.396487559	5.428407556	5.590787822	5.576343188	5.404835324	5.742904627	5.478487519	5.466119963	5.848792799	5.520079437	5.653605713	5.751287042	5.401556137	5.527178662	5.38440162	5.300470831
399645	2.882870348	2.769158217	3.018718225	2.742251738	2.519234381	2.82332319	2.430843446	2.55105561	1.90116285	2.255166112	2.239960957	2.136272768	2.502756495	2.525301814	2.255640317	2.493174899	2.660474853	2.544732671	2.380315027	2.477107431	2.499873165
399646	3.483482467	3.474566648	3.321269976	3.552826639	3.263167249	3.172984013	3.192889766	3.211650795	3.202421173	3.281130557	3.357125959	3.518996711	3.166062256	3.282620856	3.505785266	3.346487522	3.438904678	3.013415619	3.040682392	3.055196391	3.174327698
399661	5.662079696	5.680724994	5.784030797	5.705694606	5.475696228	5.563190717	5.592910047	5.417492361	5.531608495	5.56857139	5.491075428	5.636402383	5.691266179	5.457656983	5.650099497	5.612532833	5.643380764	5.727913214	5.591568033	5.324862573	5.70675642
399662	9.353107658	9.499744285	9.357887908	9.429331781	9.373263867	9.429961851	9.336963536	9.406677107	9.405231335	9.322524951	9.519280322	9.313563127	9.457922461	9.454720049	9.221777541	9.471822667	9.13840464	9.422364766	9.60272022	8.910529558	9.451873458
399690	4.045894672	3.458381921	3.246120227	3.420504302	3.535890844	3.65477783	3.576617162	3.500229273	3.476265106	3.423887009	3.459448364	3.603039694	3.422162857	3.339092458	3.671334714	3.869111512	3.84461676	3.795188628	3.485057091	3.659856415	3.552469492
402784	3.76025843	4.057881822	3.982464687	4.343865371	3.587816653	4.137604038	3.808516984	3.343398521	3.625097623	3.623071466	3.575390934	3.761794985	3.916542665	3.429895101	3.702281251	3.688920063	3.590383888	3.953929102	3.691998307	3.43897354	3.801010248
402785	1.929018817	2.368398194	1.966226479	1.981300373	1.949529257	2.272085923	1.851520769	2.157672061	2.09925417	1.840850593	2.063467777	2.221463802	2.199977875	1.885610558	2.323560741	2.543991208	1.895749772	2.032131605	2.438926912	1.524248885	2.140053103
402792	4.775163371	5.218786085	4.580388327	5.171034784	5.37437458	5.28181994	4.765541983	5.411183439	4.915400383	4.599199609	5.469439277	4.895426339	4.766387593	5.502091029	4.887085048	4.863520733	4.852664404	5.119742168	5.725622082	4.48218121	4.837363215
402794	1.587901852	1.741966135	1.685101513	1.850262113	1.781325381	1.530577978	2.071498822	1.780830602	1.973629362	1.796546695	1.776838388	1.595010152	1.620450605	1.885610558	1.929269894	2.348204116	1.895749772	1.90747603	1.842945103	2.173874835	1.640430895
402795	2.635403804	2.845815394	3.246120227	3.045856617	2.324858014	2.726428493	2.498799168	2.51620701	2.514549934	2.541298582	2.677512475	2.9124264	2.281834855	2.916447598	2.736193113	2.467079374	2.911306505	2.673988952	2.118688816	2.223625353	2.378108276
402796	1.866944655	1.941457433	1.999888105	1.639647945	2.373005373	1.743632219	2.084194553	1.911729809	2.180230518	2.233173136	1.759114079	2.098163899	2.142706838	2.236056213	2.093905966	1.993401665	2.070865133	1.835607901	2.082379464	1.994436896	2.412349008
402798	2.906205337	2.650704161	2.806852888	2.882995368	2.642206606	2.894429244	3.025261294	2.468392827	2.500603221	2.931059805	2.599980324	2.766169116	2.241486847	2.569546869	2.632896112	3.03331226	2.824315496	2.781724607	2.481374227	3.018084268	2.688654978
402799	3.44150718	3.368856224	3.181582251	3.12897408	3.108228495	3.32780011	3.415167495	3.356591811	3.490447931	3.374508393	3.327366027	3.54283729	3.137029682	3.651912104	3.596435055	3.461098286	3.836556626	3.420230405	2.962927477	3.403438153	3.37285739
402801	3.031748926	3.321920037	3.28076519	3.332059945	3.170852958	3.252467737	2.998683861	3.042363543	3.228040278	3.128650129	3.208324957	3.35092042	3.263308286	3.128478338	3.164318566	3.079975292	3.351103676	3.120979309	3.068793015	3.329628576	3.020037429
402802	3.764520706	3.655819952	3.68941902	3.796036607	3.379691731	3.582794319	3.594476009	3.303078919	3.500994293	3.610330423	3.397784728	3.334623408	3.548808502	3.519084786	3.338579966	3.666161755	3.475698876	3.6014019	3.315541475	2.920899232	3.64656767
402803	5.038908676	4.923010138	5.179446311	5.102764052	4.767715609	4.862706325	5.081096356	4.76874183	5.01687183	5.040225477	4.708567738	5.12755323	5.082247623	4.636990303	5.10731957	5.018295323	5.116702961	5.039760049	4.905858772	5.260775786	5.108458465
402804	3.498913595	3.542675257	3.560001276	3.679550617	3.691132515	3.467601109	3.400014957	3.552759774	3.507982613	3.428733175	3.773786362	3.625541603	3.296509368	3.537765215	3.345131	3.554934678	3.646786028	3.538122379	3.69801027	3.500811497	3.401550689
402805	13.63538768	13.37500557	13.35291787	13.33791783	13.70697293	13.44594457	13.69354827	13.75564118	13.75981948	13.85576785	13.71377729	13.6843655	13.59097487	13.88410622	13.56114433	13.80639184	13.79572684	13.55648416	13.73136921	13.87277174	13.8856055
402806	5.014064002	5.056232612	5.142248034	5.48997051	5.043499695	5.161369886	5.211220099	4.826776327	4.984669921	4.983717851	4.832385819	5.138547301	5.297612458	4.322690256	5.186059741	4.988028729	4.546626306	5.25084119	4.969371166	4.748898856	5.196237876
402808	4.478353141	4.498717594	4.605204927	4.568929083	4.257189888	4.462414904	4.657130976	4.21635213	4.472896874	4.618415941	4.412323236	4.647525978	4.527220693	4.532825623	4.656334962	4.56448358	4.698880413	4.456537513	4.382507397	4.77971461	4.693947413
402809	1.802079103	1.777189644	1.804201093	2.068109336	1.463262327	1.555865045	1.626990447	1.376861369	1.485730226	2.176677595	1.568753535	1.14972687	2.171626526	1.500047273	1.801715241	2.005539506	1.356477345	1.877112704	1.387342297	1.83285772	1.318057755
402814	3.578536192	4.089752526	3.750019616	3.959378529	4.094409748	4.037935011	3.936552287	4.183412695	3.528746732	3.717185136	4.221660214	3.737208459	4.126817788	3.954048605	3.69203932	3.769423989	3.642169161	4.092523582	4.269973459	3.592026201	3.788028797
402815	6.664373746	7.255638193	7.100111138	6.821656287	6.123196497	6.974956869	6.966021732	5.889727901	6.521764194	7.097422657	6.022767706	6.335615029	7.131686982	6.167627184	6.505733427	7.037603964	6.255430843	7.127785181	6.531838687	6.12063473	6.920644335
402816	5.255765833	5.464118586	5.51972098	5.500934231	5.402193691	5.533266516	5.3077493	5.20963719	4.995898261	5.293675971	5.112656718	5.306719184	5.480637394	4.954525757	5.362714806	5.133385428	4.93612713	5.392639843	5.283088555	5.212311512	5.423090305
402819	3.498913595	3.082451508	3.399019721	3.23032803	3.256765723	3.139922451	3.549407413	3.152364636	3.361348496	3.409250067	3.071407431	3.504500939	3.366968759	3.242188573	3.390173755	3.438892973	3.52166736	3.09922197	2.992578818	3.560107489	3.367049608
402820	4.839203679	4.532608446	4.918511429	4.781669026	4.61592955	4.546815801	4.857155849	4.604266523	4.758701129	4.907653159	4.521484915	4.990377314	4.761640132	4.483572848	4.839160005	4.604934112	4.852664404	4.711549851	4.458844612	5.252810624	4.969719994
402822	5.094139503	5.138105103	5.088504541	5.05892379	5.145776365	4.97475909	5.045834088	5.131200678	5.174511718	5.037055409	4.996437435	5.171035596	5.080342511	5.107410492	5.265912053	4.885032654	5.324044636	4.846959692	4.934149277	5.193709286	4.7795112
402823	5.254251161	5.276851913	5.371696248	5.339298125	5.262203615	5.171630128	5.553509292	5.109933093	5.379880499	5.376271054	5.066565822	5.492021594	5.291038125	5.263701955	5.490836329	5.372401012	5.437637669	5.318311992	5.211345929	5.546303725	5.358699621
402824	5.945346246	5.965696549	5.767025155	5.594568093	6.116141169	6.062775043	5.780112157	6.161865384	6.268097927	5.850834791	6.373030609	6.233106694	5.892502306	6.474404481	6.152162341	5.955268694	6.402590301	5.797794443	6.071924519	6.307179893	5.870677061
402825	3.038804365	2.650704161	3.174229851	3.153003395	2.508497418	2.510617438	2.894416087	2.301052536	2.615062226	2.795057308	2.20110596	2.867821392	2.836525888	2.071448189	3.088259343	3.13072803	3.043229017	2.626103889	2.271639906	3.169613228	2.95957231
402826	2.835036599	2.96516655	3.548673586	3.1921837	2.902179914	2.971620777	3.012033778	2.672081566	3.057527079	2.559088057	3.064208246	3.238625924	2.78130548	2.822064991	3.13437432	2.518806781	2.926574567	2.856258232	2.712759571	2.287398161	2.520948998
402827	5.42417949	5.231540392	5.458996353	5.35319333	5.152688587	5.219888381	5.355660031	5.227700401	5.308628488	5.066893471	5.302049173	5.390567087	5.116116325	5.075803252	5.24504652	4.95867513	5.192866516	5.102347626	5.185903569	4.627866849	4.981171414
402829	2.616664836	2.733735639	2.677618645	2.609619722	2.419597658	2.417123574	2.460360123	2.734052391	2.465134926	2.448904102	2.912122897	2.345932463	2.491331488	2.88761083	2.755993744	2.568743534	2.43348456	2.871740796	2.804776596	2.463367951	2.434732858
402830	5.466654573	5.787148445	5.902225117	5.848649873	5.540373644	5.643525007	5.602870111	5.374361777	5.413763859	5.432845006	5.516353897	5.469808347	5.676208899	5.064252974	5.590694519	5.538237759	5.369443638	5.721518746	5.477364668	5.416843172	5.525710073
