	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
562465	8.3712780005	8.2722532935	8.4327998525	8.4354945005	8.1361392025	8.2860794725	8.2040157365	8.3379958535	7.9276956895	7.8370172035	8.4241420615	7.9506784895	8.2296747415	8.1957336995	8.2823272225	7.9448476555	8.2505848915	8.2433413905	8.0588009305	8.2701699415	8.0627597275
562601	6.5595246225	6.4229842045	6.6341781025	6.6299685435	6.3205168735	6.7015317975	6.2714639895	6.3749880865	6.1288281015	5.9321436975	6.4956103425	6.3662812845	6.4045673245	6.2745916305	6.6424965035	6.4337769255	6.4538333815	6.5779027725	6.3550873795	6.3386064935	6.2269540435
407679	7.0520977475	7.1444353005	7.0225526305	7.2431282405	7.0556497075	7.2415465695	7.4101729435	6.9347321655	7.0778759005	7.1370361625	6.7624438915	7.1686180315	7.1573785035	6.6881444685	7.1697729525	6.8365548315	7.1844413285	6.9275822545	6.7331083925	7.1899620495	7.0551147005
563089	7.1412320115	7.1849023485	7.3282431615	7.3939039435	6.6917277545	7.1434519595	6.8782643485	6.8330937625	6.7653106735	6.7696505095	6.9720223145	6.9971989185	6.8110057325	6.8116064755	7.0033287755	6.7143778205	6.8769075655	7.1712474725	6.9220802575	6.8691005365	6.7548343855
100001518	5.7888676525	6.3887470155	6.5211639205	6.4580466955	5.6314542605	6.3374972155	5.9583387695	5.8958748895	5.6151283755	5.4422712345	5.8659839995	5.8811935285	6.1483754775	5.4095560365	5.7637453225	5.7170751215	5.6622937835	6.4016201905	5.6023028165	5.8532065415	5.9079744145
100001665	6.6180280865	7.2307225265	6.8922737855	7.0747360105	6.5071295735	6.8847321295	6.5285998295	6.4139110765	6.3261916155	6.3908254885	6.5278153105	6.3878018855	6.7636303735	6.5456506355	6.7565419345	6.5972496495	6.5864863215	6.9375646705	6.3704400725	6.9512665035	6.4550816795
406416	6.4670653605	7.2177788655	7.0225526305	7.5671421265	6.8639316175	7.0290698515	6.6109903005	6.4266554935	6.2436767885	6.5345450085	6.5901455985	6.3878018855	6.7539657135	5.9743156395	6.6850179455	6.0617009055	6.0063115975	7.0705173195	6.7211823725	6.2762129265	6.4661447025
571148	7.4020703225	7.7810816655	7.4931415955	7.7108863875	7.6233856435	7.5466959425	7.1594978175	7.4905462465	7.6709314455	7.2300710425	7.5177083865	7.4138488295	7.3873175805	7.4422212835	7.2569167685	7.3572617455	7.0424115565	7.4335425075	7.5799379905	7.0663562985	7.2275549975
30686	9.1967641825	9.3306500145	9.5107672055	9.4929205035	9.3172848405	9.1185759775	9.4337429855	9.3249456625	9.2697454065	9.3113659325	9.3867347145	9.1929133795	9.4703290505	9.4730925135	9.2353095105	9.5086451735	9.1764459455	9.4794096045	9.6438548775	9.4228635115	9.5276955305
404610	7.9796515285	8.0782306435	7.8935394885	8.2483370735	7.8078903005	8.0034139235	7.7822149725	7.6293166785	7.6990740425	8.0813215375	7.9167586645	7.9103544095	8.0906976515	7.6515350145	7.9705110555	7.9092525105	7.9583301985	7.9669860265	7.6757395415	7.7564616035	8.0407282395
565859	9.2639525165	9.5697097695	9.5166755305	9.5582527275	9.3496762375	9.6800007975	9.3348482985	9.2281671885	9.2423827155	9.1301190675	9.3749803055	9.4082858395	9.6504193635	9.0387838435	9.4813370065	9.3231429395	9.1420352825	9.7014300045	9.3982366195	8.9918405595	9.3389878035
793765	7.4986506825	7.3776133775	7.2523747075	6.8743192375	6.8205697395	7.1178495195	6.9851072195	6.3214013575	7.1656501705	6.8956987965	7.0256325335	7.2235082185	7.1646916035	7.0307418015	7.1471389505	7.4457526805	7.3770994175	7.2967612785	6.9324615655	7.3799558695	7.3698334725
550542	6.4564165635	5.8148328895	6.2217520605	5.4661235385	6.4051440905	6.0432311405	6.0918476435	6.5714044315	6.5759477445	6.6315258535	6.3827518825	6.5105904505	6.3021836765	6.9021224805	6.3831781065	6.4961792555	6.6989728665	6.5059324775	6.5961642205	6.7247155235	6.5202219865
567049	8.8185629385	9.2645317505	9.1166546705	9.3769951415	8.7858115135	9.2082450545	8.8811985065	8.6895026075	8.6196857845	8.5869412355	8.7472688625	8.6940239975	9.1063991375	8.2723973275	8.9141521695	8.8277767535	8.4986821505	9.2692151355	8.7496023085	8.4853958645	8.9629899595
566480	7.3965103735	7.4290577835	7.4991223965	7.6720603295	6.7013222335	7.4127406075	7.1836300745	7.1498376085	7.2526150675	7.2579556225	7.2799984105	7.1871477765	7.2148709115	6.9079596515	7.1318499005	7.1947386845	7.0064293585	7.0430408095	7.0515379565	7.3650444995	7.2973536405
393147	8.2926423525	8.3184559415	8.6606627165	8.5803192825	8.0486471245	8.3238926545	8.2303197125	8.0014071635	8.1478632535	8.1152544585	8.0557732625	8.2470189895	8.2366312595	7.9827181805	8.3232841725	8.1192547615	8.1286804555	8.0498477045	7.6570814135	7.5996921525	7.9879740455
566349	6.6557526255	6.2932648025	6.4112808205	6.5708920485	6.7939129185	6.2770956165	6.3693947615	6.9077150965	6.4268558615	6.4305720725	6.8668451175	6.1691040815	6.7146463235	6.6398562715	6.4949510865	6.5475993535	6.5165764865	6.8972137675	6.8139391685	6.1072926325	6.6520132555
386707	8.2094722415	7.6474974825	8.3190717105	8.3676895545	7.8982582645	8.1663029205	8.4250857815	7.8953772825	8.3208382195	8.5490729635	7.6356926825	8.4136437445	8.1764033395	7.6127464655	8.5701179285	8.1249084055	8.4830566855	7.9718513835	7.7002475175	8.6635309045	8.4391049665
556372	7.2985575895	7.9234083295	7.3614525705	8.0932392425	7.1214482265	7.5907887985	7.3367473685	7.1952322335	7.4568765435	7.1901044005	7.6601128255	7.4294976675	7.3997667105	6.7864780045	6.9432880095	7.3330435045	6.8364896375	7.8686766555	7.3971373355	6.8796308665	7.1404608905
100004173	6.0937861355	5.9618062545	6.3464129825	5.8508803955	5.7837228035	5.8700248795	6.1542377205	5.8958748895	5.8339747525	6.1382280415	6.0097380515	6.0793698275	5.6407994265	5.6790035545	6.0342839505	5.7020249605	6.3656915915	6.0707370355	5.8632939245	6.1251029405	6.0617490735
447935	6.9495177145	7.2562665855	6.9974210545	7.4990547895	7.1356713515	7.0290698515	7.2014680005	7.0043978515	6.9114525225	7.3014793785	7.0917562525	7.3049466255	7.1127038885	7.0729201055	7.0117056315	7.3133718725	6.9917813815	7.1880697195	7.1257904165	7.2151253285	6.9876193175
692325	7.8554655115	7.9858182525	8.1161126335	8.1223334375	7.8687601095	7.8144620295	8.0219235035	7.8006480525	7.7266781515	8.0656296305	7.9167586645	7.8954070965	8.0752583585	7.8884387965	8.0741306685	8.0702826505	7.9507764845	8.0681374485	7.7655736415	7.8397156975	7.9608554715
100151218	5.4454757725	5.3993407105	5.1884042015	5.3302299705	5.6112389875	5.5251885895	5.6816348465	5.4728895865	5.6667101015	5.6417091905	5.6874200625	5.6513930015	5.6616251535	5.6233246925	5.8028852325	5.8042208945	5.8526619445	5.4723255565	5.9060619175	6.1426960565	5.6799119585
566954	5.8872934765	5.4665375855	5.8806047225	5.7691437985	6.0320274505	5.5251885895	6.0132336035	6.0018695165	6.0140314835	5.9321436975	5.6682852425	6.1937496625	5.5764553575	5.8464126165	6.3960336385	5.8595245365	6.0774060195	5.4859942175	5.7027553295	6.3386064935	6.2007004435
566883	5.6832319835	5.7078127715	6.0035042875	5.7046512685	4.5460219825	5.6495197515	4.7007739085	4.5378317275	4.9414219715	4.8494957545	5.2201076265	4.5984429825	5.7223571365	5.1585089505	5.0297446475	4.9174844245	5.1316461905	5.8023380745	5.1474580655	4.9262228505	5.0749269885
474353	5.9493676385	5.6317845195	5.8621607285	5.5170885155	5.6710543725	5.9877745325	5.7478730235	5.6572074295	5.3091562275	5.8465820995	5.4615303695	5.5211279865	5.8182195965	5.4259213015	5.7235138755	5.8996540105	5.4853770265	5.9477177635	4.8734815975	4.8850053715	5.3384065765
678537	5.9340976885	5.8488119375	5.8434778815	5.7900161715	5.2420681835	5.4722922725	5.7151340495	4.7554983585	5.1551470395	5.4028500885	4.8975054815	5.2661656745	5.7420459865	5.4421030075	4.8545490195	5.3236342625	5.3075455835	5.7237578765	4.7380070035	4.3912658685	4.8901380745
266757	9.0923051865	9.2848424785	9.1625968555	9.2899225125	8.7744938525	8.8906342795	9.0065546115	8.8960582245	9.0924898085	8.8999603275	8.7056429295	9.1288579335	9.0343735855	8.6915823095	8.8171237385	9.0401409335	9.0228198155	8.8620768425	8.5750726825	8.9399576275	8.9785257705
81884	9.9467987435	10.1500292395	10.1543573995	10.2160579165	10.0750843625	10.3381328375	9.9996581545	10.0266266645	9.9515049655	9.8801824965	9.9491339695	9.9835289835	10.1642985405	9.7780582985	10.1085389265	9.8968482225	9.9564911895	10.1894597555	9.9190852095	9.8697202555	9.9444126155
100048920	5.9644776575	5.7623149565	5.7662287875	5.8105908735	6.0769432495	5.5509267995	6.0132336035	5.8206222985	5.9320895645	5.9321436975	6.0981865585	6.0391352305	6.1034167995	5.9059593795	6.2759891385	5.7020249605	6.2596359515	5.6035122395	5.8632939245	6.4698451845	5.9400685825
100147894	8.4159314735	8.5400163705	8.5029330325	8.4939084215	8.2152828815	8.4659510295	8.1499237695	8.4452235545	8.0419753335	7.8914378025	8.6035740185	7.6547938285	8.0945317955	8.7299826815	8.0086770775	8.1556135195	8.2036876245	8.5712734555	8.3573500605	7.7791366495	7.9918068475
553702	7.3512421305	7.6329452935	7.8935394885	7.8858973875	7.4176083495	7.6983445495	7.3313568695	7.4722224065	7.3023840705	7.3280296845	7.2673374135	7.2935902595	7.6650967475	6.9982786005	7.4846104505	7.4770333025	7.1715013355	7.7233386645	7.5123429255	6.7478910265	7.3460758345
100151439	4.9641805865	4.8474792455	5.4577350805	5.0127200145	5.2937204885	5.1405936905	5.5392715745	5.3444577045	5.0228501735	5.6246756955	4.7953791855	5.1947048205	4.9890326635	5.2532616425	5.8596733865	4.9174844245	5.7519490045	5.3127467395	4.6400634905	5.1163036545	5.5403306995
558703	6.0519579715	6.5210750635	6.3464129825	6.3913181385	5.8882261155	6.5438413265	5.9722595375	5.5679900505	5.5060790475	5.3206212575	5.9476085385	5.4816419275	5.8905721815	5.4895868235	5.5731517665	5.6714452785	5.9160985935	6.3943903775	5.7737555605	5.7650815565	5.7896649655
560583	8.7151583885	8.7878396135	8.8759016625	8.8940638495	8.5486385415	8.7167838825	8.7296333195	8.5450300035	8.5074615095	8.6535358255	8.5832860895	8.8896142305	8.9309512035	8.2881484895	8.6447246405	8.7365565165	8.3108334675	8.9336481655	8.8570476745	8.3854918775	8.7599616295
100331363	6.3220948655	6.5930086155	6.4488461545	6.5829024625	5.9856682165	6.6308862895	6.0918476435	5.9140903215	5.9838460285	5.9997622135	5.9155107445	6.0793698275	6.2888593285	5.4421030075	6.2478996025	6.3002399815	5.8031841285	6.7855883475	6.3704400725	5.5965882195	5.9079744145
561295	9.0018278055	9.1752899225	9.2939689475	9.2490513385	8.9109914215	9.2461575445	8.9013472605	8.7866211405	8.6883689835	8.7665565245	8.8883121725	8.8896142305	9.0911278535	8.4062645855	9.0071604125	8.6972517515	8.6035637605	9.0623915295	8.6866018215	8.7521574585	8.8970753445
100151256	8.1903203035	8.0746455995	7.4443810695	7.7855377775	8.1147585695	8.0627635025	7.7258111235	8.3746311105	8.3388374345	7.9126439695	8.3298719885	8.2262637655	7.8073852285	8.4042011075	8.2186255435	7.9889162955	8.2658845525	7.9742779235	8.4065843945	8.1878265155	7.8554158355
751701	11.1455044675	10.6478324705	10.5402718355	10.5938379895	11.1860786905	10.9829500165	10.8869921795	11.3568792935	10.9466588965	11.0383987095	11.4129476725	11.2390681965	11.0967170015	11.3466436785	11.2113385425	11.1349174545	11.1453681305	10.9438534065	11.4940328335	11.0911658025	11.1166938675
336492	12.3901619775	11.7912717355	11.4331709855	11.4701198755	12.5569168605	12.2427368205	11.9623484515	12.6613813725	12.4821171675	12.2798554165	12.8087051925	12.5700526735	12.1944607845	13.0040481985	12.5765082495	12.3602367755	12.6972835945	12.0801946125	12.8338607635	12.6643750115	12.2662160395
393837	7.7975813175	7.4402449615	7.4567265715	7.6664274575	7.7396903805	7.3481489315	7.5513270515	7.3165968775	7.5864038845	7.2130778725	7.4797971855	7.7241095655	7.4243472605	7.5469348295	7.4664421095	7.2883990285	7.3486411575	7.3121893205	7.3436898875	7.2880843255	7.2911460235
405857	7.8875284815	7.6329452935	7.9901293295	7.5610834545	7.4176083495	7.6751266515	7.7900956215	7.3637473425	7.7537639915	7.4148119225	7.3173280745	7.7657994335	7.5243801015	7.2115300085	8.0253209705	7.5333855865	7.6155180295	7.2494618255	7.1526785465	7.5076457905	7.6621140285
560360	8.8736280735	9.1668964825	9.0159683635	9.1415012665	8.5853725045	8.9571121955	8.7779870895	8.7414314675	8.7775843745	8.7111526465	8.7586216185	8.8061621015	8.9585623835	8.3516309605	8.9987570475	8.9330369875	8.7822975665	9.1161190415	8.7844046955	8.4038468185	8.6885501745
321505	7.7061528355	7.9234083295	7.8980731125	7.9977826555	7.5295586705	7.6335739215	7.6841283355	7.6403002065	7.4235298005	7.4539119385	7.7355903655	7.5003617015	7.7306218655	7.5281081345	7.7776967885	7.6555967055	7.4050071585	7.5649255235	7.5054059125	7.3116064855	7.4500332485
431757	4.2368097225	4.5079712905	4.7406370145	5.3302299705	4.5027825425	4.9981799965	5.0548690685	4.7145132715	4.6652952485	5.3623214405	5.0823345205	5.0127585395	5.0846613225	4.8299889275	4.6550990045	5.3814577435	5.2594383365	4.6654695015	5.1826723605	5.0802383685	5.4316550725
554998	9.3252270885	9.3470882545	9.3920450695	9.2621818265	8.8476002095	8.8652141075	8.8476084895	8.7767006065	9.1251237555	9.1406420705	8.2803216185	9.1744580135	9.2248273705	8.8439818065	9.1769167975	9.0266135955	9.2100549405	9.0928590595	8.1550250955	9.1524318245	9.0971335295
768133	7.9495927475	7.6182448225	8.3656441995	8.0506311425	7.6632048115	7.8407841105	7.9880667545	7.6014863565	7.8874982655	8.0529520465	7.2987839765	7.8611984315	7.8623908365	7.2395755305	8.0661095355	7.6633874965	8.0566137255	7.7909709805	7.3201634635	8.1707784435	7.8638058745
559157	8.6085833405	8.9135674135	9.0611383055	8.8722088685	8.3464203355	8.7780003495	8.5808449755	8.3877256935	8.4515772155	8.3587470685	8.3329131005	8.4702193845	8.7580144415	7.8373547035	8.7258809495	8.4381433705	7.8447301805	8.8114062395	8.5072438245	7.9636707355	8.5288930915
450054	7.2125771315	7.3302922745	7.2165244095	7.3939039435	7.0100553895	7.2650623715	6.8483840695	7.0545246485	7.1745863835	6.9650063255	7.0256325335	7.2235082185	6.7827676045	6.8844679105	7.2639466235	6.9744592435	7.3019070485	6.8766070535	6.9732555275	7.0003410255	6.8841888685
553712	7.1544690385	7.2242652115	7.1647885415	7.1330780895	7.3398864045	7.4610525365	7.2650491845	7.6887168195	7.2610300455	7.1901044005	7.2736818005	7.4954138125	7.3997667105	7.1488271595	7.3977960745	7.1566073925	7.5865650905	7.0384100805	7.3122352865	7.4593223615	7.3580035565
393817	8.4987019625	8.4978077495	8.6870999325	8.6128991105	8.4834046295	8.5352843765	8.4797081575	8.3278408225	8.1134236385	8.2379373455	8.2026511915	8.5864571845	8.5889280195	7.9263179295	8.4458045325	8.4106346865	8.0775741645	8.6076771665	8.3063759785	8.1664847615	8.3161003805
103909748	5.6832319835	5.2291883155	5.3293455715	5.9654082495	5.7471356745	5.7639810405	5.9300876635	5.4728895865	5.6539865345	6.0259464975	5.6292369795	5.5211279865	5.5982238035	5.9059593795	5.8409912745	5.9127862265	6.1451609105	5.5782119025	5.7268124115	5.9955506275	6.1604019245
100002342	5.3335485655	4.5498878665	5.5756267195	5.2420919555	5.5488359305	4.9213290275	5.7639680565	4.8341326875	5.1185694695	5.4028500885	5.3215737005	5.5969987355	5.2311767585	5.1971599525	4.9621973915	5.4729603455	5.7692303405	4.7808571915	4.9572098245	5.9159382945	5.2126733555
557288	7.6880612575	7.6426630445	7.8237678845	8.0156147895	7.6434326015	7.9987458215	7.5879529675	7.7097245455	7.3816973175	7.4730716105	7.8203748815	7.6369317325	7.7355411125	7.3161991585	7.7226300725	7.5752834995	7.6439013345	7.9021963255	7.8224985725	7.4020378725	7.6131890975
557144	6.2375473655	6.7450912315	6.4488461545	6.5342489775	5.8194049755	6.7578704025	6.1904164375	5.8958748895	6.0338098615	5.5723342535	6.0693020665	6.1440301525	6.3021836765	5.5801083965	6.4087756285	6.4608519455	5.4212313265	6.6585738025	6.4155415655	5.6218973545	6.2269540435
556735	7.0661742895	7.0743608065	7.2092461935	7.3024393285	6.7758640765	7.1005252745	6.9002753115	6.9257825745	6.5139277985	6.6143709815	6.9484223015	6.7370713615	6.9945622105	6.2925518165	6.9606989935	6.6992993465	6.5569387865	7.0659740875	6.7798504025	6.4974562525	6.6807899205
322795	8.6858288165	9.5283734415	9.3661001585	9.3508939875	8.4295842125	8.8981738035	8.5876433455	8.2258044905	8.4349388345	8.6556336855	8.4269910015	8.4344743075	8.8008857795	8.3125580205	8.5356792535	8.7837812265	8.6345402375	8.9595977635	8.8406056235	8.4074899495	8.4613903895
394150	8.9722322735	8.7229049805	8.9520012085	8.8249538055	8.6008337505	8.7996322245	8.7839189315	8.6921439255	8.7921735575	8.7391205285	8.5627087865	8.8839460605	8.7796093505	8.5475764985	8.9966485355	8.7402445775	9.0407198465	8.6447090255	8.4177114605	8.8650967795	8.6599294245
403145	7.0520977475	6.9150957515	6.8922737855	6.6529380315	6.8724497635	6.8643481405	6.8708520965	6.9612525785	6.7171939995	7.0881676775	7.0989196905	6.6858697365	7.0666015465	6.9195636175	6.5762679405	7.1839464805	6.8364896375	6.7965993045	6.4877122525	6.5110661195	6.8924137065
402986	9.7504780405	9.0236439885	8.6792195115	8.6815272635	10.3535849445	9.9624512905	9.2359029165	10.3319888465	9.9573421985	9.3776816035	10.4843981165	10.0132568885	9.4299305375	10.5168849685	10.0199605065	9.5533550965	10.0300209815	9.5942921845	10.4610105915	10.0691986965	9.5382174855
100126011	5.6462284005	6.0374201295	5.6634605815	5.7046512685	5.5699382875	5.5762138665	5.2730052875	5.4728895865	4.9622139295	5.3416220085	5.1665666435	4.8045088685	5.1151789875	5.5203960945	5.3796151155	5.3236342625	5.5467916525	5.8132224105	5.3155161035	5.4057817685	5.6018118625
431754	9.0254350065	9.0310622165	9.0931230385	9.1475790135	8.8367588225	8.8600758795	8.7600438065	8.8183996955	8.9924394525	8.8180392465	8.8031598295	9.0601512775	8.8696229935	8.8132082945	9.1657000815	8.7694144975	8.9336655825	8.8515562385	8.8515877855	8.4991194395	8.7235456805
555583	4.8385956845	5.0064547365	5.0967181525	4.8631656095	4.6684691955	4.9213290275	4.9462157565	5.0471864455	4.8771853605	5.4994540125	4.7953791855	4.8671381195	5.2587753305	5.0570929405	5.0297446475	5.1348048885	5.1316461905	5.1332957965	4.7845931025	4.9262228505	5.1316132635
555443	8.3965654155	8.0419728895	8.1956051865	7.8565156795	8.1111641215	8.0356744325	7.6542168385	8.2829904685	8.0123749025	7.9575484845	8.4662964705	8.1960856975	7.8213344885	8.7200633135	8.2578874595	8.0790464675	8.4778103625	7.9249542965	8.3103616445	8.0266161495	7.9371982295
555361	6.7546798415	6.7360415905	6.7788564245	6.4838972635	6.3205168735	6.8014089745	6.4709369985	6.5008445765	6.5960424005	6.4008652635	6.5383925005	6.5870029195	6.6326388825	6.4368083925	6.7958751125	6.5808886755	6.6344259465	6.7060647565	6.2757732255	6.3984131605	6.6422920505
751737	9.0750060675	9.3064004465	8.8220479015	9.1536312635	9.3374222565	9.2598779235	9.0982748945	9.2782469885	9.3138903055	9.1761491265	9.4427047835	9.1760050105	9.2473895775	9.5838936295	9.0606206635	9.2908153495	9.0793351875	9.2642660835	9.5475274835	8.8991362635	9.2696443085
792224	9.2158313295	8.6998184375	9.1166546705	8.7064438895	9.0318862425	8.7670615525	9.0678045765	9.0210729775	8.9025178075	8.9366543855	9.0186760915	8.9862457715	8.9115214255	9.0884621715	9.0565779375	8.8415766105	9.2750115075	8.6340059065	8.6835320675	9.1867575615	8.8020445745
795319	6.5890728845	6.0520787115	6.9974210545	6.5829024625	5.8369204805	6.1814695205	6.2022771665	6.3484435075	6.5209520425	6.4596795035	5.7249447595	6.4194925885	6.3796444965	5.8342025455	6.2478996025	6.1858949245	6.6249646145	6.0707370355	6.0272474795	6.8584927805	6.2138869615
558856	4.7010273355	5.2031558935	4.7406370145	5.4661235385	4.0411724855	4.9602661735	5.0015650435	4.3364529105	4.3235031745	4.3663956225	4.4813438655	4.5226501775	4.8140559175	4.6466490545	3.8062263075	4.0508117965	5.2347694675	4.7358034085	4.6400634905	4.5044569225	4.1290424005
